,Concept_ID,lv,la
2314,zerbrechen::V,sadauzīt,rumpere
2315,zerbrechen::V,sadauzīt,frangere
2316,zerreißen::V,орӧдны,discindere
2317,zerreißen::V,pārraut,discindere
2318,zerstören::V,жугӧдны,delere
2319,zerstören::V,кисьтны,delere
2320,zerstören::V,косявны,delere
2321,zerstören::V,graut,delere
2322,zerstören::V,sagraut,delere
2323,verbrennen::V,сотны,urere
2324,verbrennen::V,сотны,cremare
2325,verbrennen::V,сотчыны,urere
2326,verbrennen::V,сотчыны,cremare
2327,verbrennen::V,dedzināt,urere
2328,verbrennen::V,dedzināt,cremare
2329,verbrennen::V,sadedzināt,urere
2330,verbrennen::V,sadedzināt,cremare
2331,geben::V,сетны,dare
2332,geben::V,dot,dare
2333,geben::V,padot,dare
2334,reichen::V,сетны,praebere
2335,reichen::V,padot,praebere
2336,reichen::V,sniegt,praebere
2337,schenken::V,козьнавны,donare
2338,schenken::V,козьнавны,largiri
2339,schenken::V,dāvāt,donare
2340,schenken::V,dāvāt,largiri
2341,schenken::V,dāvināt,donare
2342,schenken::V,dāvināt,largiri
2343,versprechen::V,кыв сетны,polliceri
2344,versprechen::V,кыв сетны,promittere
2345,versprechen::V,solīt,polliceri
2346,versprechen::V,solīt,promittere
2347,versprechen::V,apsolīt,polliceri
2348,versprechen::V,apsolīt,promittere
2349,wünschen::V,кӧсйыны,
2350,wünschen::V,vēlēt,
2351,wünschen::V,novēlēt,
2352,loben::V,ошкыны,laudare
2353,loben::V,lielīt,laudare
2354,küssen::V,окавны,osculari
2355,küssen::V,bučot,osculari
2356,küssen::V,skūpstīt,osculari
2357,wiegen::V,гудрӧдлыны,
2358,wiegen::V,šūpot,
2359,zudecken::V,веввттьыны,tegere
2360,zudecken::V,apklāt,tegere
2361,zudecken::V,aizsegt,tegere
2362,wecken::V,садьмӧдны,excitare
2363,wecken::V,чуксавны,excitare
2364,wecken::V,modināt,excitare
2365,zeigen::V,петкӧдлыны,monstrare
2366,zeigen::V,rādīt,monstrare
2367,führen::V,нуӧдны,ducere
2368,führen::V,vadīt,ducere
2369,lehren::V,велӧдны,docere
2370,lehren::V,mācīt,docere
2371,lehren::V,iemācīt,docere
2372,unterrichten::V,велӧдны,instituere
2373,unterrichten::V,apmācīt,instituere
2374,aufziehen::V,быдтыны,nutrire
2375,aufziehen::V,uzaudzināt,nutrire
2376,leiten::V,веськӧдлыны,ducere
2377,leiten::V,vadīt,ducere
2378,leiten::V,pārzināt,ducere
2379,antreiben::V,тэрмӧдны,incitare
2380,antreiben::V,urdīt,incitare
2381,antreiben::V,mudināt,incitare
2382,lassen::V,тшӧктыны,iubere
2383,lassen::V,ļaut,iubere
2384,einladen::V,корны,invitare
2385,einladen::V,ielūgt,invitare
2386,einladen::V,aicināt,invitare
2387,vereinigen::V,ӧтувтны,coniungere
2388,vereinigen::V,котыртны,coniungere
2389,vereinigen::V,vienot,coniungere
2390,vereinigen::V,apvienot,coniungere
2391,besuchen::V,волыны,visere
2392,besuchen::V,ветлыны,visere
2393,besuchen::V,apciemot,visere
2394,treffen::V,вочаӧдны,convenire
2395,treffen::V,паныдавны,convenire
2396,treffen::V,satikt,convenire
2397,treffen::V,sastapt,convenire
2398,sich versammeln::V,лӧсьӧдчыны,convenire
2399,sich versammeln::V,salasīties,convenire
2400,sich versammeln::V,sapulcēties,convenire
2401,spielen::V,ворсны,ludere
2402,spielen::V,spēlēt,ludere
2403,spielen::V,spēlēties,ludere
2404,singen::V,сьывны,cantare
2405,singen::V,dziedāt,cantare
2406,tanzen::V,йӧктыны,saltare
2407,tanzen::V,diet,saltare
2408,tanzen::V,dejot,saltare
2409,tanzen::V,dancot,saltare
2410,sich trennen::V,торйӧдчыны,digredi
2411,sich trennen::V,торйӧдчыны,discedere
2412,sich trennen::V,šķirties,digredi
2413,sich trennen::V,šķirties,discedere
2414,sich trennen::V,izšķirties,digredi
2415,sich trennen::V,izšķirties,discedere
2416,verlassen::V,эновтны,deserere
2417,verlassen::V,эновтны,relinquere
2418,verlassen::V,atstāt,deserere
2419,verlassen::V,atstāt,relinquere
2420,retten::V,видзны,servare
2421,retten::V,мездыны,servare
2422,retten::V,glābt,servare
2423,bewachen::V,видзны,custodire
2424,bewachen::V,sargāt,custodire
2425,schützen::V,видзны,tueri
2426,schützen::V,видзны,tutari
2427,schützen::V,pasargāt,tueri
2428,schützen::V,pasargāt,tutari
2429,schützen::V,aizsargāt,tueri
2430,schützen::V,aizsargāt,tutari
2431,verteidigen::V,дорйыны,defendere
2432,verteidigen::V,aizstāvēt,defendere
2433,sich schlagen::V,косясьны,luctari
2434,sich schlagen::V,kauties,luctari
2435,sich schlagen::V,izkauties,luctari
2436,schießen::V,лыйны,iaculari
2437,schießen::V,šaut,iaculari
2438,schießen::V,šaudīt,iaculari
2439,siegen::V,вермыны,vincere
2440,siegen::V,uzvarēt,vincere
2441,ärgern::V,лӧгӧдны,irritare
2442,ärgern::V,лёкмӧдны,irritare
2443,ärgern::V,скӧрмӧдны,irritare
2444,ärgern::V,sadusmot,irritare
2445,schlagen::V,вартны,ferire
2446,schlagen::V,sist,ferire
2447,schlagen::V,triekt,ferire
2448,treten::V,лёгны,calcare
2449,treten::V,майкны,calcare
2450,treten::V,mīt,calcare
2451,treten::V,paspert,calcare
2452,stechen::V,бышткыны,pungere
2453,stechen::V,durt,pungere
2454,stoßen::V,тойлыны,tundere
2455,stoßen::V,йӧткавны,tundere
2456,stoßen::V,grūst,tundere
2457,stehlen::V,гусявны,furari
2458,stehlen::V,zagt,furari
2459,stören::V,падмӧдны,turbare
2460,stören::V,traucēt,turbare
2461,belästigen::V,дӧзмӧдны,obtundere
2462,belästigen::V,apgrūtināt,obtundere
2463,verbergen::V,дзебны,celare
2464,verbergen::V,дзебны,occultare
2465,verbergen::V,сайӧдны,celare
2466,verbergen::V,сайӧдны,occultare
2467,verbergen::V,slēpt,celare
2468,verbergen::V,slēpt,occultare
2469,verbergen::V,paslēpt,celare
2470,verbergen::V,paslēpt,occultare
2471,täuschen::V,пӧръявны,fallere
2472,täuschen::V,ылӧдны,fallere
2473,täuschen::V,mānīt,fallere
2474,täuschen::V,maldināt,fallere
2475,betrügen::V,сӧрны,fraudare
2476,betrügen::V,krāpt,fraudare
2477,betrügen::V,apkrāpt,fraudare
2478,töten::V,вины,necare
2479,töten::V,вины,caedere
2480,töten::V,nāvēt,necare
2481,töten::V,nāvēt,caedere
2482,töten::V,nogalināt,necare
2483,töten::V,nogalināt,caedere
2484,wohnen::V,овны,habitare
2485,wohnen::V,dzīvot,habitare
2486,arbeiten::V,уджавны,laborare
2487,arbeiten::V,strādāt,laborare
2488,arbeiten::V,darboties,laborare
2489,sammeln::V,чукӧртны,colligere
2490,sammeln::V,vākt,colligere
2491,pflücken::V,вотны,carpere
2492,pflücken::V,ӧктыны,carpere
2493,pflücken::V,raut,carpere
2494,pflücken::V,plūkt,carpere
2495,jagen::V,кыйсьыны,venari
2496,jagen::V,medīt,venari
2497,fischen::V,чери кыйны,piscari
2498,fischen::V,zvejot,piscari
2499,fassen::V,кутны,capere
2500,fassen::V,saķert,capere
2501,hüten::V,видзны,custodire
2502,hüten::V,йирӧдны,custodire
2503,hüten::V,ganīt,custodire
2504,treiben::V,вӧтлыны,agere
2505,treiben::V,dzīt,agere
2506,anbinden::V,домавны,alligare
2507,anbinden::V,piesiet,alligare
2508,anbinden::V,piesaistīt,alligare
2509,füttern::V,вердны,nutrire
2510,füttern::V,barot,nutrire
2511,melken::V,лысьтыны,mulgere
2512,melken::V,slaukt,mulgere
2513,hacken::V,керавны,findere
2514,hacken::V,kapāt,findere
2515,gießen::V,киськавны,rigare
2516,gießen::V,liet,rigare
2517,gießen::V,laistīt,rigare
2518,reifen::V,кисьмыны,maturescere
2519,reifen::V,briest,maturescere
2520,zubereiten::V,дасьтыны,apparare
2521,zubereiten::V,taisīt,apparare
2522,zubereiten::V,gatavot,apparare
2523,kochen::V,пуны,coquere
2524,kochen::V,vārīt,coquere
2525,backen::V,пӧжавны,coquere
2526,backen::V,cept,coquere
2527,braten::V,пражитны,torrere
2528,braten::V,cept,torrere
2529,braten::V,cepināt,torrere
2530,umrühren::V,сорлавны,commovere
2531,umrühren::V,maisīt,commovere
2532,umrühren::V,apmaisīt,commovere
2533,stricken::V,кӧртны,texere
2534,stricken::V,adīt,texere
2535,nähen::V,вурны,suere
2536,nähen::V,šūt,suere
2537,färben::V,мичӧдны,tingere
2538,färben::V,краситны,tingere
2539,färben::V,krāsot,tingere
2540,färben::V,nokrāsot,tingere
2541,reinigen::V,весавны,purgare
2542,reinigen::V,tīrīt,purgare
2543,reinigen::V,attīrīt,purgare
2544,waschen::V,мыськыны,lavare
2545,waschen::V,mazgāt,lavare
2546,abwischen::V,чышкыны,abstergere
2547,abwischen::V,noslaucīt,abstergere
2548,spülen::V,пожъявны,perluere
2549,spülen::V,skalot,perluere
2550,fegen::V,чышкыны,verrere
2551,fegen::V,slaucīt,verrere
2552,kehren::V,чышкыны,purgare
2553,kehren::V,mēzt,purgare
2554,baden::V,купайтчыны,lavari
2555,baden::V,peldēties,lavari
2556,sich waschen::V,мыссьыны,lavari
2557,sich waschen::V,mazgāties,lavari
2558,ausziehen::V,пӧрччӧдны,exuere
2559,ausziehen::V,noģērbt,exuere
2560,anziehen::V,кӧмавны,induere
2561,anziehen::V,пасьтавны,induere
2562,anziehen::V,uzvilkt,induere
2563,sich anziehen::V,пасьтасьны,vestiri
2564,sich anziehen::V,apģērbties,vestiri
2565,kämmen::V,сынавны,pectere
2566,kämmen::V,sukāt,pectere
2567,schmücken::V,мичмӧдны,ornare
2568,schmücken::V,мичмӧдны,decorare
2569,schmücken::V,rotāt,ornare
2570,schmücken::V,rotāt,decorare
2571,schmücken::V,greznot,ornare
2572,schmücken::V,greznot,decorare
2573,sagen::V,шуны,dicere
2574,sagen::V,висьтавны,dicere
2575,sagen::V,teikt,dicere
2576,sprechen::V,сёрнитны,fari
2577,sprechen::V,runāt,fari
2578,reden::V,сёрнитны,loqui
2579,reden::V,norunāt,loqui
2580,sich unterhalten::V,сёрнитны,colloqui
2581,sich unterhalten::V,сёрнитны,disputare
2582,sich unterhalten::V,варовитны,colloqui
2583,sich unterhalten::V,варовитны,disputare
2584,sich unterhalten::V,sarunāties,colloqui
2585,sich unterhalten::V,sarunāties,disputare
2586,fragen::V,юавны,rogare
2587,fragen::V,юавны,quaerere
2588,fragen::V,jautāt,rogare
2589,fragen::V,jautāt,quaerere
2590,bitten::V,корны,orare
2591,bitten::V,корны,rogare
2592,bitten::V,lūgt,orare
2593,bitten::V,lūgt,rogare
2594,bitten::V,prasīt,orare
2595,bitten::V,prasīt,rogare
2596,erzählen::V,висьтавны,narrare
2597,erzählen::V,stāstīt,narrare
2598,mitteilen::V,юӧртны,communicare
2599,mitteilen::V,висьтавны,communicare
2600,mitteilen::V,pavēstīt,communicare
2601,nennen::V,шуны,appellare
2602,nennen::V,ним сетны,appellare
2603,nennen::V,saukt,appellare
2604,rufen::V,корны,vocare
2605,rufen::V,saukt,vocare
2606,prahlen::V,ошйысьны,gloriari
2607,prahlen::V,lielīties,gloriari
2608,übersetzen::V,вуджӧдны,vertere
2609,übersetzen::V,tulkot,vertere
2610,übersetzen::V,pārtulkot,vertere
2611,denken::V,мӧвпавны,cogitare
2612,denken::V,domāt,cogitare
2613,glauben::V,эскыны,credere
2614,glauben::V,ticēt,credere
2615,bemerken::V,казявны,animadvertere
2616,bemerken::V,ievērot,animadvertere
2617,bemerken::V,ieraudzīt,animadvertere
2618,erkennen::V,тӧдмавны,cognoscere
2619,erkennen::V,pazīt,cognoscere
2620,erkennen::V,atpazīt,cognoscere
2621,begreifen::V,вежӧртны,comprehendere
2622,begreifen::V,гӧгӧрвоны,comprehendere
2623,begreifen::V,jēgt,comprehendere
2624,begreifen::V,apjēgt,comprehendere
2625,verstehen::V,вежӧртны,intellegere
2626,verstehen::V,гӧгӧрвоны,intellegere
2627,verstehen::V,saprast,intellegere
2628,lernen::V,вeлöдчыны,discere
2629,lernen::V,mācīties,discere
2630,wissen::V,тӧдны,scire
2631,wissen::V,zināt,scire
2632,sich erinnern an::V,казьтывны,meminisse
2633,sich erinnern an::V,дум вылӧ уськӧдны,meminisse
2634,sich erinnern an::V,atminēties,meminisse
2635,vergessen::V,вунӧдны,oblivisci
2636,vergessen::V,mirst,oblivisci
2637,vergessen::V,aizmirst,oblivisci
2638,messen::V,муртавны,metiri
2639,messen::V,mērīt,metiri
2640,zählen::V,лыддьыны,numerare
2641,zählen::V,skaitīt,numerare
2642,rechnen::V,лыддьыны,reri
2643,rechnen::V,лыддьыны,calculare
2644,rechnen::V,rēķināt,reri
2645,rechnen::V,rēķināt,calculare
2646,lesen::V,лыддьыны,legere
2647,lesen::V,lasīt,legere
2648,malen::V,серпасавны,pingere
2649,malen::V,gleznot,pingere
2650,zeichnen::V,серпасавны,scribere
2651,zeichnen::V,zīmēt,scribere
2652,schreiben::V,гижны,scribere
2653,schreiben::V,rakstīt,scribere
2654,besitzen::V,лоны,possidere
2655,besitzen::V,piederēt,possidere
2656,kaufen::V,ньӧбны,emere
2657,kaufen::V,pirkt,emere
2658,verkaufen::V,вузавны,vendere
2659,verkaufen::V,pārdot,vendere
2660,bezahlen::V,мынтыны,pendere
2661,bezahlen::V,мынтысьны,pendere
2662,bezahlen::V,apmaksāt,pendere
2663,zahlen::V,мынтыны,solvere
2664,zahlen::V,maksāt,solvere
2665,beherrschen::V,ас улын кутны,regere
2666,beherrschen::V,ас улын кутны,imperare
2667,beherrschen::V,valdīt,regere
2668,beherrschen::V,valdīt,imperare
2669,ertragen::V,пыкны,tolerare
2670,ertragen::V,пыкны,sustinere
2671,ertragen::V,лэптыны,tolerare
2672,ertragen::V,лэптыны,sustinere
2673,ertragen::V,panest,tolerare
2674,ertragen::V,panest,sustinere
2675,ertragen::V,paciest,tolerare
2676,ertragen::V,paciest,sustinere
