,Concept_ID,ca,lv
2328,schütten::V,abocar,bērt
2329,füllen::V,omplir,тыртны
2330,füllen::V,omplir,pildīt
2331,füllen::V,omplir,piepildīt
2332,einwickeln::V,embolicar,тубыртны
2333,einwickeln::V,embolicar,ietīt
2334,tragen::V,dur,нуны
2335,tragen::V,dur,nest
2336,tragen::V,portar,нуны
2337,tragen::V,portar,nest
2338,schleppen::V,arrossegar,кыскавны
2339,schleppen::V,arrossegar,stiept
2340,schleppen::V,arrossegar,staipīt
2341,ziehen::V,tirar,кыскыны
2342,ziehen::V,tirar,vilkt
2343,ziehen::V,estirar,кыскыны
2344,ziehen::V,estirar,vilkt
2345,aufbewahren::V,conservar,видзны
2346,aufbewahren::V,conservar,glabāt
2347,aufbewahren::V,conservar,uzglabāt
2348,werfen::V,llançar,чӧвтны
2349,werfen::V,llançar,шыбитны
2350,werfen::V,llançar,mest
2351,werfen::V,llançar,sviest
2352,fangen::V,agafar,кутны
2353,fangen::V,agafar,ķert
2354,fangen::V,agafar,uzķert
2355,fangen::V,atrapar,кутны
2356,fangen::V,atrapar,ķert
2357,fangen::V,atrapar,uzķert
2358,packen::V,engrapar,босьтны
2359,packen::V,engrapar,paķert
2360,packen::V,engrapar,satvert
2361,verstecken::V,amagar,дзебны
2362,verstecken::V,amagar,slēpt
2363,verstecken::V,amagar,noglabāt
2364,teilen::V,dividir,юкны
2365,teilen::V,dividir,dalīt
2366,schicken::V,enviar,ыстыны
2367,schicken::V,enviar,sūtīt
2368,schicken::V,enviar,atsūtīt
2369,bringen::V,portar,вайны
2370,bringen::V,portar,atvest
2371,hinzufügen::V,afegir,содтыны
2372,hinzufügen::V,afegir,pievienot
2373,bekommen::V,obtenir,босьтны
2374,bekommen::V,obtenir,dabūt
2375,erhalten::V,rebre,босьтны
2376,erhalten::V,rebre,saņemt
2377,nehmen::V,prendre,босьтны
2378,nehmen::V,prendre,ņemt
2379,nehmen::V,prendre,paņemt
2380,wählen::V,triar,бӧрйыны
2381,wählen::V,triar,ievēlēt
2382,wählen::V,elegir,бӧрйыны
2383,wählen::V,elegir,ievēlēt
2384,auswählen::V,escollir,бӧрйыны
2385,auswählen::V,escollir,izvēlēt
2386,auswählen::V,seleccionar,бӧрйыны
2387,auswählen::V,seleccionar,izvēlēt
2388,bewahren::V,conservar,видзны
2389,bewahren::V,conservar,saglabāt
2390,behindern::V,impedir,конйӧдлыны
2391,behindern::V,impedir,джӧмдӧдны
2392,behindern::V,impedir,kavēt
2393,behindern::V,impedir,aizkavēt
2394,behindern::V,obstaculitzar,конйӧдлыны
2395,behindern::V,obstaculitzar,джӧмдӧдны
2396,behindern::V,obstaculitzar,kavēt
2397,behindern::V,obstaculitzar,aizkavēt
2398,verderben::V,espatllar,тшыкӧдны
2399,verderben::V,espatllar,sabojāt
2400,beschädigen::V,danyar,тшыкӧдны
2401,beschädigen::V,danyar,bojāt
2402,beschädigen::V,danyar,maitāt
2403,beschädigen::V,destrossar,тшыкӧдны
2404,beschädigen::V,destrossar,bojāt
2405,beschädigen::V,destrossar,maitāt
2406,zerbrechen::V,trencar,жуглыны
2407,zerbrechen::V,trencar,salauzt
2408,zerbrechen::V,trencar,sadauzīt
2409,zerreißen::V,estripar,орӧдны
2410,zerreißen::V,estripar,pārraut
2411,zerstören::V,destruir,жугӧдны
2412,zerstören::V,destruir,кисьтны
2413,zerstören::V,destruir,косявны
2414,zerstören::V,destruir,graut
2415,zerstören::V,destruir,sagraut
2416,verbrennen::V,cremar,сотны
2417,verbrennen::V,cremar,сотчыны
2418,verbrennen::V,cremar,dedzināt
2419,verbrennen::V,cremar,sadedzināt
2420,geben::V,donar,сетны
2421,geben::V,donar,dot
2422,geben::V,donar,padot
2423,reichen::V,passar,сетны
2424,reichen::V,passar,padot
2425,reichen::V,passar,sniegt
2426,schenken::V,regalar,козьнавны
2427,schenken::V,regalar,dāvāt
2428,schenken::V,regalar,dāvināt
2429,versprechen::V,prometre,кыв сетны
2430,versprechen::V,prometre,solīt
2431,versprechen::V,prometre,apsolīt
2432,wünschen::V,desitjar,кӧсйыны
2433,wünschen::V,desitjar,vēlēt
2434,wünschen::V,desitjar,novēlēt
2435,loben::V,elogiar,ошкыны
2436,loben::V,elogiar,lielīt
2437,küssen::V,fer un petó a,окавны
2438,küssen::V,fer un petó a,bučot
2439,küssen::V,fer un petó a,skūpstīt
2440,wiegen::V,bressolar,гудрӧдлыны
2441,wiegen::V,bressolar,šūpot
2442,zudecken::V,tapar,веввттьыны
2443,zudecken::V,tapar,apklāt
2444,zudecken::V,tapar,aizsegt
2445,zudecken::V,cobrir,веввттьыны
2446,zudecken::V,cobrir,apklāt
2447,zudecken::V,cobrir,aizsegt
2448,wecken::V,despertar,садьмӧдны
2449,wecken::V,despertar,чуксавны
2450,wecken::V,despertar,modināt
2451,zeigen::V,mostrar,петкӧдлыны
2452,zeigen::V,mostrar,rādīt
2453,zeigen::V,ensenyar,петкӧдлыны
2454,zeigen::V,ensenyar,rādīt
2455,führen::V,guiar,нуӧдны
2456,führen::V,guiar,vadīt
2457,führen::V,conduir,нуӧдны
2458,führen::V,conduir,vadīt
2459,lehren::V,ensenyar,велӧдны
2460,lehren::V,ensenyar,mācīt
2461,lehren::V,ensenyar,iemācīt
2462,unterrichten::V,ensenyar,велӧдны
2463,unterrichten::V,ensenyar,apmācīt
2464,aufziehen::V,criar,быдтыны
2465,aufziehen::V,criar,uzaudzināt
2466,leiten::V,dirigir,веськӧдлыны
2467,leiten::V,dirigir,vadīt
2468,leiten::V,dirigir,pārzināt
2469,antreiben::V,impel·lir,тэрмӧдны
2470,antreiben::V,impel·lir,urdīt
2471,antreiben::V,impel·lir,mudināt
2472,lassen::V,fer,тшӧктыны
2473,lassen::V,fer,ļaut
2474,einladen::V,invitar,корны
2475,einladen::V,invitar,ielūgt
2476,einladen::V,invitar,aicināt
2477,einladen::V,convidar,корны
2478,einladen::V,convidar,ielūgt
2479,einladen::V,convidar,aicināt
2480,vereinigen::V,unir,ӧтувтны
2481,vereinigen::V,unir,котыртны
2482,vereinigen::V,unir,vienot
2483,vereinigen::V,unir,apvienot
2484,besuchen::V,visitar,волыны
2485,besuchen::V,visitar,ветлыны
2486,besuchen::V,visitar,apciemot
2487,besuchen::V,anar a veure,волыны
2488,besuchen::V,anar a veure,ветлыны
2489,besuchen::V,anar a veure,apciemot
2490,treffen::V,trobar,вочаӧдны
2491,treffen::V,trobar,паныдавны
2492,treffen::V,trobar,satikt
2493,treffen::V,trobar,sastapt
2494,sich versammeln::V,reunir-se,лӧсьӧдчыны
2495,sich versammeln::V,reunir-se,salasīties
2496,sich versammeln::V,reunir-se,sapulcēties
2497,spielen::V,jugar,ворсны
2498,spielen::V,jugar,spēlēt
2499,spielen::V,jugar,spēlēties
2500,singen::V,cantār,сьывны
2501,singen::V,cantār,dziedāt
2502,tanzen::V,ballar,йӧктыны
2503,tanzen::V,ballar,diet
2504,tanzen::V,ballar,dejot
2505,tanzen::V,ballar,dancot
2506,sich trennen::V,separar-se,торйӧдчыны
2507,sich trennen::V,separar-se,šķirties
2508,sich trennen::V,separar-se,izšķirties
2509,verlassen::V,deixar,эновтны
2510,verlassen::V,deixar,atstāt
2511,verlassen::V,abandonar,эновтны
2512,verlassen::V,abandonar,atstāt
2513,retten::V,salvar,видзны
2514,retten::V,salvar,мездыны
2515,retten::V,salvar,glābt
2516,bewachen::V,vigilar,видзны
2517,bewachen::V,vigilar,sargāt
2518,schützen::V,protegir,видзны
2519,schützen::V,protegir,pasargāt
2520,schützen::V,protegir,aizsargāt
2521,verteidigen::V,defensar,дорйыны
2522,verteidigen::V,defensar,aizstāvēt
2523,sich schlagen::V,barallar-se,косясьны
2524,sich schlagen::V,barallar-se,kauties
2525,sich schlagen::V,barallar-se,izkauties
2526,schießen::V,tirar,лыйны
2527,schießen::V,tirar,šaut
2528,schießen::V,tirar,šaudīt
2529,schießen::V,disparar,лыйны
2530,schießen::V,disparar,šaut
2531,schießen::V,disparar,šaudīt
2532,siegen::V,vèncer,вермыны
2533,siegen::V,vèncer,uzvarēt
2534,ärgern::V,enfadar,лӧгӧдны
2535,ärgern::V,enfadar,лёкмӧдны
2536,ärgern::V,enfadar,скӧрмӧдны
2537,ärgern::V,enfadar,sadusmot
2538,schlagen::V,pegar,вартны
2539,schlagen::V,pegar,sist
2540,schlagen::V,pegar,triekt
2541,schlagen::V,colpejar,вартны
2542,schlagen::V,colpejar,sist
2543,schlagen::V,colpejar,triekt
2544,treten::V,donar un cop de peu a,лёгны
2545,treten::V,donar un cop de peu a,майкны
2546,treten::V,donar un cop de peu a,mīt
2547,treten::V,donar un cop de peu a,paspert
2548,stechen::V,punxar,бышткыны
2549,stechen::V,punxar,durt
2550,stechen::V,apunyalar,бышткыны
2551,stechen::V,apunyalar,durt
2552,stoßen::V,empènyer,тойлыны
2553,stoßen::V,empènyer,йӧткавны
2554,stoßen::V,empènyer,grūst
2555,stehlen::V,robar,гусявны
2556,stehlen::V,robar,zagt
2557,stören::V,molestar,падмӧдны
2558,stören::V,molestar,traucēt
2559,belästigen::V,importunar,дӧзмӧдны
2560,belästigen::V,importunar,apgrūtināt
2561,verbergen::V,amagar,дзебны
2562,verbergen::V,amagar,сайӧдны
2563,verbergen::V,amagar,slēpt
2564,verbergen::V,amagar,paslēpt
2565,verbergen::V,ocultar,дзебны
2566,verbergen::V,ocultar,сайӧдны
2567,verbergen::V,ocultar,slēpt
2568,verbergen::V,ocultar,paslēpt
2569,täuschen::V,enganyar,пӧръявны
2570,täuschen::V,enganyar,ылӧдны
2571,täuschen::V,enganyar,mānīt
2572,täuschen::V,enganyar,maldināt
2573,betrügen::V,estafar,сӧрны
2574,betrügen::V,estafar,krāpt
2575,betrügen::V,estafar,apkrāpt
2576,töten::V,matar,вины
2577,töten::V,matar,nāvēt
2578,töten::V,matar,nogalināt
2579,wohnen::V,vīure,овны
2580,wohnen::V,vīure,dzīvot
2581,wohnen::V,habitar,овны
2582,wohnen::V,habitar,dzīvot
2583,arbeiten::V,treballar,уджавны
2584,arbeiten::V,treballar,strādāt
2585,arbeiten::V,treballar,darboties
2586,sammeln::V,col·leccionar,чукӧртны
2587,sammeln::V,col·leccionar,vākt
2588,pflücken::V,collir,вотны
2589,pflücken::V,collir,ӧктыны
2590,pflücken::V,collir,raut
2591,pflücken::V,collir,plūkt
2592,jagen::V,caçar,кыйсьыны
2593,jagen::V,caçar,medīt
2594,fischen::V,pescar,чери кыйны
2595,fischen::V,pescar,zvejot
2596,fassen::V,atrapar,кутны
2597,fassen::V,atrapar,saķert
2598,hüten::V,pasturar,видзны
2599,hüten::V,pasturar,йирӧдны
2600,hüten::V,pasturar,ganīt
2601,treiben::V,arriar,вӧтлыны
2602,treiben::V,arriar,dzīt
2603,anbinden::V,lligar,домавны
2604,anbinden::V,lligar,piesiet
2605,anbinden::V,lligar,piesaistīt
2606,füttern::V,donar menjar a,вердны
2607,füttern::V,donar menjar a,barot
2608,melken::V,munyir,лысьтыны
2609,melken::V,munyir,slaukt
2610,hacken::V,picar,керавны
2611,hacken::V,picar,kapāt
2612,hacken::V,tallar,керавны
2613,hacken::V,tallar,kapāt
2614,gießen::V,regar,киськавны
2615,gießen::V,regar,liet
2616,gießen::V,regar,laistīt
2617,reifen::V,madurar,кисьмыны
2618,reifen::V,madurar,briest
2619,zubereiten::V,preparar,дасьтыны
2620,zubereiten::V,preparar,taisīt
2621,zubereiten::V,preparar,gatavot
2622,kochen::V,coure,пуны
2623,kochen::V,coure,vārīt
2624,backen::V,coure al forn,пӧжавны
2625,backen::V,coure al forn,cept
2626,braten::V,rostir,пражитны
2627,braten::V,rostir,cept
2628,braten::V,rostir,cepināt
2629,umrühren::V,remenar,сорлавны
2630,umrühren::V,remenar,maisīt
2631,umrühren::V,remenar,apmaisīt
2632,stricken::V,tricotar,кӧртны
2633,stricken::V,tricotar,adīt
2634,stricken::V,fer punt de mitja,кӧртны
2635,stricken::V,fer punt de mitja,adīt
2636,nähen::V,cosir,вурны
2637,nähen::V,cosir,šūt
2638,färben::V,tenyir,мичӧдны
2639,färben::V,tenyir,краситны
2640,färben::V,tenyir,krāsot
2641,färben::V,tenyir,nokrāsot
2642,reinigen::V,netejar,весавны
2643,reinigen::V,netejar,tīrīt
2644,reinigen::V,netejar,attīrīt
2645,waschen::V,rentār,мыськыны
2646,waschen::V,rentār,mazgāt
2647,abwischen::V,eixugar,чышкыны
2648,abwischen::V,eixugar,noslaucīt
2649,spülen::V,esbandir,пожъявны
2650,spülen::V,esbandir,skalot
2651,fegen::V,escombrar,чышкыны
2652,fegen::V,escombrar,slaucīt
2653,kehren::V,escombrar,чышкыны
2654,kehren::V,escombrar,mēzt
2655,baden::V,banyar-se,купайтчыны
2656,baden::V,banyar-se,peldēties
2657,sich waschen::V,rentār-se,мыссьыны
2658,sich waschen::V,rentār-se,mazgāties
2659,ausziehen::V,treure's,пӧрччӧдны
2660,ausziehen::V,treure's,noģērbt
2661,anziehen::V,posar-se,кӧмавны
2662,anziehen::V,posar-se,пасьтавны
2663,anziehen::V,posar-se,uzvilkt
2664,sich anziehen::V,vestir-se,пасьтасьны
2665,sich anziehen::V,vestir-se,apģērbties
2666,kämmen::V,pentinar,сынавны
2667,kämmen::V,pentinar,sukāt
2668,schmücken::V,adornar,мичмӧдны
2669,schmücken::V,adornar,rotāt
2670,schmücken::V,adornar,greznot
2671,sagen::V,dir,шуны
2672,sagen::V,dir,висьтавны
2673,sagen::V,dir,teikt
2674,sprechen::V,parlar,сёрнитны
2675,sprechen::V,parlar,runāt
2676,reden::V,parlar,сёрнитны
2677,reden::V,parlar,norunāt
2678,sich unterhalten::V,conversar,сёрнитны
2679,sich unterhalten::V,conversar,варовитны
2680,sich unterhalten::V,conversar,sarunāties
2681,fragen::V,preguntar,юавны
2682,fragen::V,preguntar,jautāt
2683,bitten::V,demanar,корны
2684,bitten::V,demanar,lūgt
2685,bitten::V,demanar,prasīt
2686,erzählen::V,contar,висьтавны
2687,erzählen::V,contar,stāstīt
2688,erzählen::V,explicar,висьтавны
2689,erzählen::V,explicar,stāstīt
2690,mitteilen::V,comunicar,юӧртны
2691,mitteilen::V,comunicar,висьтавны
2692,mitteilen::V,comunicar,pavēstīt
2693,nennen::V,nomenar,шуны
2694,nennen::V,nomenar,ним сетны
2695,nennen::V,nomenar,saukt
2696,rufen::V,cridar,корны
2697,rufen::V,cridar,saukt
2698,prahlen::V,lloar-se,ошйысьны
2699,prahlen::V,lloar-se,lielīties
2700,prahlen::V,jactar-se,ошйысьны
2701,prahlen::V,jactar-se,lielīties
2702,übersetzen::V,traduir,вуджӧдны
2703,übersetzen::V,traduir,tulkot
2704,übersetzen::V,traduir,pārtulkot
2705,denken::V,pensar,мӧвпавны
2706,denken::V,pensar,domāt
2707,glauben::V,creure,эскыны
2708,glauben::V,creure,ticēt
2709,bemerken::V,notar,казявны
2710,bemerken::V,notar,ievērot
2711,bemerken::V,notar,ieraudzīt
2712,erkennen::V,reconèixer,тӧдмавны
2713,erkennen::V,reconèixer,pazīt
2714,erkennen::V,reconèixer,atpazīt
2715,begreifen::V,comprendre,вежӧртны
2716,begreifen::V,comprendre,гӧгӧрвоны
2717,begreifen::V,comprendre,jēgt
2718,begreifen::V,comprendre,apjēgt
2719,verstehen::V,entendre,вежӧртны
2720,verstehen::V,entendre,гӧгӧрвоны
2721,verstehen::V,entendre,saprast
2722,lernen::V,aprendre,вeлöдчыны
2723,lernen::V,aprendre,mācīties
2724,wissen::V,saber,тӧдны
2725,wissen::V,saber,zināt
2726,sich erinnern an::V,recordar,казьтывны
2727,sich erinnern an::V,recordar,дум вылӧ уськӧдны
2728,sich erinnern an::V,recordar,atminēties
2729,vergessen::V,oblidar,вунӧдны
2730,vergessen::V,oblidar,mirst
2731,vergessen::V,oblidar,aizmirst
2732,messen::V,mesurar,муртавны
2733,messen::V,mesurar,mērīt
2734,zählen::V,comptar,лыддьыны
2735,zählen::V,comptar,skaitīt
2736,rechnen::V,calcular,лыддьыны
2737,rechnen::V,calcular,rēķināt
2738,lesen::V,llegir,лыддьыны
2739,lesen::V,llegir,lasīt
2740,malen::V,pintar,серпасавны
2741,malen::V,pintar,gleznot
2742,zeichnen::V,dibuixar,серпасавны
2743,zeichnen::V,dibuixar,zīmēt
2744,schreiben::V,escrīure,гижны
2745,schreiben::V,escrīure,rakstīt
2746,besitzen::V,posseir,лоны
2747,besitzen::V,posseir,piederēt
2748,kaufen::V,comprar,ньӧбны
2749,kaufen::V,comprar,pirkt
2750,verkaufen::V,vendre,вузавны
2751,verkaufen::V,vendre,pārdot
2752,bezahlen::V,pagar,мынтыны
2753,bezahlen::V,pagar,мынтысьны
2754,bezahlen::V,pagar,apmaksāt
2755,zahlen::V,pagar per,мынтыны
2756,zahlen::V,pagar per,maksāt
2757,beherrschen::V,dominar,ас улын кутны
2758,beherrschen::V,dominar,valdīt
2759,ertragen::V,aguantar,пыкны
2760,ertragen::V,aguantar,лэптыны
2761,ertragen::V,aguantar,panest
2762,ertragen::V,aguantar,paciest
