,Concept_ID,mdf,lv
2208,wollen::V,-не-,кӧсйыны
2209,wollen::V,-не-,gribēt
2210,anfangen::V,ушедомс,заводитны
2211,anfangen::V,ушедомс,пондыны
2212,anfangen::V,ушедомс,sākt
2213,anfangen::V,ушедомс,iesākt
2214,beenden::V,аде́ламс,помавны
2215,beenden::V,аде́ламс,beigt
2216,beenden::V,аде́ламс,pabeigt
2217,aufhören::V,лоткамс,дугӧдны
2218,aufhören::V,лоткамс,pārtraukt
2219,gelingen::V,удалакшнемс,артмыны
2220,gelingen::V,удалакшнемс,izdoties
2221,geraten::V,лисемс,сюрны
2222,geraten::V,лисемс,веськавны
2223,geraten::V,лисемс,veikties
2224,öffnen::V,панжемс,восьтыны
2225,öffnen::V,панжемс,atvērt
2226,öffnen::V,панжемс,attaisīt
2227,schließen::V,сёлгомс,пӧдлавны
2228,schließen::V,сёлгомс,slēgt
2229,schließen::V,сёлгомс,aizvērt
2230,schließen::V,сёлгомс,aiztaisīt
2231,stellen::V,путомс,сувтӧдны
2232,stellen::V,путомс,likt
2233,stellen::V,путомс,nolikt
2234,setzen::V,озафнемс,пуксьӧдны
2235,setzen::V,озафнемс,sēdināt
2236,setzen::V,озавтнемс,пуксьӧдны
2237,setzen::V,озавтнемс,sēdināt
2238,legen::V,путомс,пуктыны
2239,legen::V,путомс,likt
2240,berühren::V,токамс,вӧрзьӧдны
2241,berühren::V,токамс,инмӧдчывны
2242,berühren::V,токамс,skart
2243,berühren::V,токамс,aizskart
2244,verbinden::V,сотомс,йитны
2245,verbinden::V,сотомс,saistīt
2246,verbinden::V,сотомс,savienot
2247,bedecken::V,комачамс,вевттьыны
2248,bedecken::V,комачамс,apsegt
2249,bedecken::V,комачамс,pārsegt
2250,bedecken::V,вельхтямс,вевттьыны
2251,bedecken::V,вельхтямс,apsegt
2252,bedecken::V,вельхтямс,pārsegt
2253,aufhängen::V,повфтамс,ӧшӧдны
2254,aufhängen::V,повфтамс,джагӧдны
2255,aufhängen::V,повфтамс,uzkārt
2256,anzünden::V,крьвя́стемс,ӧзтыны
2257,anzünden::V,крьвя́стемс,aizdegt
2258,anzünden::V,крьвя́стемс,aizdedzināt
2259,aufheben::V,кеподемс,чеччӧдны
2260,aufheben::V,кеподемс,сувтӧдны
2261,aufheben::V,кеподемс,pacelt
2262,aufheben::V,касфтомс,чеччӧдны
2263,aufheben::V,касфтомс,сувтӧдны
2264,aufheben::V,касфтомс,pacelt
2265,zurücklassen::V,ка́домс,кольны
2266,zurücklassen::V,ка́домс,atstāt
2267,verlieren::V,юма́фтомс,воштыны
2268,verlieren::V,юма́фтомс,zaudēt
2269,verlieren::V,юма́фтомс,pazaudēt
2270,fallen lassen::V,прафтомс,уськӧдны
2271,fallen lassen::V,прафтомс,nomest
2272,machen::V,тиемс,вӧчны
2273,machen::V,тиемс,лӧсьӧдны
2274,machen::V,тиемс,darīt
2275,herstellen::V,анокламс,лӧсьӧдны
2276,herstellen::V,анокламс,ražot
2277,herstellen::V,анокламс,izgatavot
2278,bauen::V,путомс,лэптыны
2279,bauen::V,путомс,celt
2280,bauen::V,путомс,būvēt
2281,reparieren::V,петемс,дзоньтавны
2282,reparieren::V,петемс,labot
2283,reparieren::V,петемс,remontēt
2284,verbessern::V,цебярьгофтомс,бурмӧдны
2285,verbessern::V,цебярьгофтомс,labot
2286,verbessern::V,цебярьгофтомс,izlabot
2287,ändern::V,полафтомс,вежны
2288,ändern::V,полафтомс,mainīt
2289,graben::V,шу́вомс,кодйыны
2290,graben::V,шу́вомс,rakt
2291,graben::V,та́ргамс,кодйыны
2292,graben::V,та́ргамс,rakt
2293,beugen::V,мяндемс,куснявны
2294,beugen::V,мяндемс,liekt
2295,biegen::V,комафтомс,куснявны
2296,biegen::V,комафтомс,liekt
2297,drehen::V,шо́вамс,бергӧдлыны
2298,drehen::V,шо́вамс,griezt
2299,drehen::V,ша́рфнемс,бергӧдлыны
2300,drehen::V,ша́рфнемс,griezt
2301,wenden::V,ша́рфтомс,бергӧдны
2302,wenden::V,ша́рфтомс,apgriezt
2303,umdrehen::V,шарфтомс,бергӧдны
2304,umdrehen::V,шарфтомс,apgriezt
2305,heben::V,ке́подемс,лэптыны
2306,heben::V,ке́подемс,celt
2307,heben::V,ке́подемс,cilāt
2308,heben::V,ке́подемс,pacelt
2309,hochheben::V,ке́подемс,кыпӧдны
2310,hochheben::V,ке́подемс,pacelt
2311,hochheben::V,ка́сфтомс,кыпӧдны
2312,hochheben::V,ка́сфтомс,pacelt
2313,ergreifen::V,фатямс,кутны
2314,ergreifen::V,фатямс,paķert
2315,ergreifen::V,фатямс,satvert
2316,halten::V,кирдемс,кутны
2317,halten::V,кирдемс,turēt
2318,halten::V,кирдемс,saturēt
2319,drücken::V,люпшта́мс,личкыны
2320,drücken::V,люпшта́мс,топӧдны
2321,drücken::V,люпшта́мс,spiest
2322,schieben::V,шашфтомс,ӧтдортны
2323,schieben::V,шашфтомс,йӧткыштны
2324,schieben::V,шашфтомс,stumt
2325,kratzen::V,а́нгорямс,гуджӧдны
2326,kratzen::V,а́нгорямс,kasīt
2327,kratzen::V,а́нгорямс,skrāpēt
2328,kratzen::V,киськоря́мс,гуджӧдны
2329,kratzen::V,киськоря́мс,kasīt
2330,kratzen::V,киськоря́мс,skrāpēt
2331,lecken::V,нолсемс,нювны
2332,lecken::V,нолсемс,lakt
2333,lecken::V,нолсемс,laizīt
2334,beißen::V,сускомс,курччыны
2335,beißen::V,сускомс,kost
2336,abreißen::V,сяземс,орӧдны
2337,abreißen::V,сяземс,atraut
2338,abreißen::V,сяземс,atplēst
2339,abschneiden::V,керомс,вундавны
2340,abschneiden::V,керомс,nogriezt
2341,binden::V,сотомс,гӧрддзавны
2342,binden::V,сотомс,кӧртавны
2343,binden::V,сотомс,siet
2344,binden::V,сотомс,aptīt
2345,stecken::V,сялгомс,сюйны
2346,stecken::V,сялгомс,bāzt
2347,stecken::V,сялгомс,spraust
2348,brechen::V,си́ннемс,чегны
2349,brechen::V,си́ннемс,lauzt
2350,brechen::V,си́ннемс,lauzīt
2351,brechen::V,ка́лафтомс,чегны
2352,brechen::V,ка́лафтомс,lauzt
2353,brechen::V,ка́лафтомс,lauzīt
2354,klopfen::V,чакамс,камгыны
2355,klopfen::V,чакамс,klauvēt
2356,klopfen::V,чакиемс,камгыны
2357,klopfen::V,чакиемс,klauvēt
2358,hauen::V,шавомс,нӧйнты
2359,hauen::V,шавомс,кучкыны
2360,hauen::V,шавомс,cirst
2361,hauen::V,шавомс,dauzīt
2362,hauen::V,пиксомс,нӧйнты
2363,hauen::V,пиксомс,кучкыны
2364,hauen::V,пиксомс,cirst
2365,hauen::V,пиксомс,dauzīt
2366,kleben::V,пе́тфнемс,лемавны
2367,kleben::V,пе́тфнемс,ляскавны
2368,kleben::V,пе́тфнемс,līmēt
2369,kleben::V,пе́тфнемс,lipināt
2370,reiben::V,шо́вамс,тільны
2371,reiben::V,шо́вамс,зыравны
2372,reiben::V,шо́вамс,rīvēt
2373,reiben::V,шо́вамс,berzēt
2374,streichen::V,вадемс,мавтны
2375,streichen::V,вадемс,ziest
2376,streichen::V,вадемс,triept
2377,schleifen::V,шо́вамс,кеслыны
2378,schleifen::V,шо́вамс,trīt
2379,schleifen::V,шо́вамс,asināt
2380,schneiden::V,керомс,шырны
2381,schneiden::V,керомс,griezt
2382,schneiden::V,керомс,sagriezt
2383,rütteln::V,та́рфтомс,легӧдны
2384,rütteln::V,та́рфтомс,катлӧдлыны
2385,rütteln::V,та́рфтомс,kratīt
2386,rütteln::V,та́рфтомс,purināt
2387,schütteln::V,шука́демс,тракӧдны
2388,schütteln::V,шука́демс,kratīt
2389,schwenken::V,яфодемс,ӧвтны
2390,schwenken::V,яфодемс,шенасьны
2391,schwenken::V,яфодемс,vēzēt
2392,schwenken::V,яфодемс,vēcināt
2393,schütten::V,каямс,кисьтны
2394,schütten::V,каямс,bērt
2395,schütten::V,нюрьхтя́мс,кисьтны
2396,schütten::V,нюрьхтя́мс,bērt
2397,füllen::V,пяшкодемс,тыртны
2398,füllen::V,пяшкодемс,pildīt
2399,füllen::V,пяшкодемс,piepildīt
2400,einwickeln::V,тапардамс,тубыртны
2401,einwickeln::V,тапардамс,ietīt
2402,tragen::V,кандомс,нуны
2403,tragen::V,кандомс,nest
2404,schleppen::V,ускомс,кыскавны
2405,schleppen::V,ускомс,stiept
2406,schleppen::V,ускомс,staipīt
2407,ziehen::V,ускомс,кыскыны
2408,ziehen::V,ускомс,vilkt
2409,aufbewahren::V,ванфтомс,видзны
2410,aufbewahren::V,ванфтомс,glabāt
2411,aufbewahren::V,ванфтомс,uzglabāt
2412,werfen::V,ёрямс,чӧвтны
2413,werfen::V,ёрямс,шыбитны
2414,werfen::V,ёрямс,mest
2415,werfen::V,ёрямс,sviest
2416,fangen::V,кунда́мс,кутны
2417,fangen::V,кунда́мс,ķert
2418,fangen::V,кунда́мс,uzķert
2419,packen::V,фатямс,босьтны
2420,packen::V,фатямс,paķert
2421,packen::V,фатямс,satvert
2422,verstecken::V,кяшемс,дзебны
2423,verstecken::V,кяшемс,slēpt
2424,verstecken::V,кяшемс,noglabāt
2425,teilen::V,явомс,юкны
2426,teilen::V,явомс,dalīt
2427,schicken::V,кучемс,ыстыны
2428,schicken::V,кучемс,sūtīt
2429,schicken::V,кучемс,atsūtīt
2430,bringen::V,кандомс,вайны
2431,bringen::V,кандомс,atvest
2432,bringen::V,пачфтемс,вайны
2433,bringen::V,пачфтемс,atvest
2434,hinzufügen::V,пу́томс та́га,содтыны
2435,hinzufügen::V,пу́томс та́га,pievienot
2436,hinzufügen::V,ма́ксомс та́га,содтыны
2437,hinzufügen::V,ма́ксомс та́га,pievienot
2438,bekommen::V,сявомс,босьтны
2439,bekommen::V,сявомс,dabūt
2440,erhalten::V,сявомс,босьтны
2441,erhalten::V,сявомс,saņemt
2442,nehmen::V,сявомс,босьтны
2443,nehmen::V,сявомс,ņemt
2444,nehmen::V,сявомс,paņemt
2445,wählen::V,ко́чкамс,бӧрйыны
2446,wählen::V,ко́чкамс,ievēlēt
2447,auswählen::V,кочкамс,бӧрйыны
2448,auswählen::V,кочкамс,izvēlēt
2449,bewahren::V,ванфтомс,видзны
2450,bewahren::V,ванфтомс,saglabāt
2451,behindern::V,шорямс,конйӧдлыны
2452,behindern::V,шорямс,джӧмдӧдны
2453,behindern::V,шорямс,kavēt
2454,behindern::V,шорямс,aizkavēt
2455,verderben::V,коламс,тшыкӧдны
2456,verderben::V,коламс,sabojāt
2457,verderben::V,гастямс,тшыкӧдны
2458,verderben::V,гастямс,sabojāt
2459,beschädigen::V,тиендемс зиян,тшыкӧдны
2460,beschädigen::V,тиендемс зиян,bojāt
2461,beschädigen::V,тиендемс зиян,maitāt
2462,zerbrechen::V,тапамс,жуглыны
2463,zerbrechen::V,тапамс,salauzt
2464,zerbrechen::V,тапамс,sadauzīt
2465,zerreißen::V,сяземс,орӧдны
2466,zerreißen::V,сяземс,pārraut
2467,zerstören::V,ка́лафтомс,жугӧдны
2468,zerstören::V,ка́лафтомс,кисьтны
2469,zerstören::V,ка́лафтомс,косявны
2470,zerstören::V,ка́лафтомс,graut
2471,zerstören::V,ка́лафтомс,sagraut
2472,verbrennen::V,пълхта́мс,сотны
2473,verbrennen::V,пълхта́мс,сотчыны
2474,verbrennen::V,пълхта́мс,dedzināt
2475,verbrennen::V,пълхта́мс,sadedzināt
2476,geben::V,ма́ксомс,сетны
2477,geben::V,ма́ксомс,dot
2478,geben::V,ма́ксомс,padot
2479,reichen::V,максомс,сетны
2480,reichen::V,максомс,padot
2481,reichen::V,максомс,sniegt
2482,schenken::V,каземс,козьнавны
2483,schenken::V,каземс,dāvāt
2484,schenken::V,каземс,dāvināt
2485,versprechen::V,ма́ксомс вал,кыв сетны
2486,versprechen::V,ма́ксомс вал,solīt
2487,versprechen::V,ма́ксомс вал,apsolīt
2488,wünschen::V,арьсемс,кӧсйыны
2489,wünschen::V,арьсемс,vēlēt
2490,wünschen::V,арьсемс,novēlēt
2491,loben::V,шна́мс,ошкыны
2492,loben::V,шна́мс,lielīt
2493,küssen::V,палсемс,окавны
2494,küssen::V,палсемс,bučot
2495,küssen::V,палсемс,skūpstīt
2496,wiegen::V,нюря́фтомс,гудрӧдлыны
2497,wiegen::V,нюря́фтомс,šūpot
2498,zudecken::V,вельхтямс,веввттьыны
2499,zudecken::V,вельхтямс,apklāt
2500,zudecken::V,вельхтямс,aizsegt
2501,wecken::V,стя́фтомс,садьмӧдны
2502,wecken::V,стя́фтомс,чуксавны
2503,wecken::V,стя́фтомс,modināt
2504,wecken::V,съ́ргозьфтемс,садьмӧдны
2505,wecken::V,съ́ргозьфтемс,чуксавны
2506,wecken::V,съ́ргозьфтемс,modināt
2507,zeigen::V,няфтемс,петкӧдлыны
2508,zeigen::V,няфтемс,rādīt
2509,führen::V,вятемс,нуӧдны
2510,führen::V,вятемс,vadīt
2511,lehren::V,тонафтомс,велӧдны
2512,lehren::V,тонафтомс,mācīt
2513,lehren::V,тонафтомс,iemācīt
2514,unterrichten::V,тонафтомс,велӧдны
2515,unterrichten::V,тонафтомс,apmācīt
2516,aufziehen::V,касфтомс,быдтыны
2517,aufziehen::V,касфтомс,uzaudzināt
2518,leiten::V,вятемс,веськӧдлыны
2519,leiten::V,вятемс,vadīt
2520,leiten::V,вятемс,pārzināt
2521,antreiben::V,вятемс,тэрмӧдны
2522,antreiben::V,вятемс,urdīt
2523,antreiben::V,вятемс,mudināt
2524,lassen::V,кошардомс,тшӧктыны
2525,lassen::V,кошардомс,ļaut
2526,einladen::V,тердемс,корны
2527,einladen::V,тердемс,ielūgt
2528,einladen::V,тердемс,aicināt
2529,einladen::V,серьгядемс,корны
2530,einladen::V,серьгядемс,ielūgt
2531,einladen::V,серьгядемс,aicināt
2532,vereinigen::V,пуроптомс,ӧтувтны
2533,vereinigen::V,пуроптомс,котыртны
2534,vereinigen::V,пуроптомс,vienot
2535,vereinigen::V,пуроптомс,apvienot
2536,vereinigen::V,кочкамс марса,ӧтувтны
2537,vereinigen::V,кочкамс марса,котыртны
2538,vereinigen::V,кочкамс марса,vienot
2539,vereinigen::V,кочкамс марса,apvienot
2540,besuchen::V,варжамс,волыны
2541,besuchen::V,варжамс,ветлыны
2542,besuchen::V,варжамс,apciemot
2543,treffen::V,васьфтомс,вочаӧдны
2544,treffen::V,васьфтомс,паныдавны
2545,treffen::V,васьфтомс,satikt
2546,treffen::V,васьфтомс,sastapt
2547,sich versammeln::V,кочкавомс,лӧсьӧдчыны
2548,sich versammeln::V,кочкавомс,salasīties
2549,sich versammeln::V,кочкавомс,sapulcēties
2550,spielen::V,налхксемс,ворсны
2551,spielen::V,налхксемс,spēlēt
2552,spielen::V,налхксемс,spēlēties
2553,singen::V,морамс,сьывны
2554,singen::V,морамс,dziedāt
2555,tanzen::V,кштимс,йӧктыны
2556,tanzen::V,кштимс,diet
2557,tanzen::V,кштимс,dejot
2558,tanzen::V,кштимс,dancot
2559,sich trennen::V,явомс,торйӧдчыны
2560,sich trennen::V,явомс,šķirties
2561,sich trennen::V,явомс,izšķirties
2562,verlassen::V,кадондомс,эновтны
2563,verlassen::V,кадондомс,atstāt
2564,retten::V,идемс,видзны
2565,retten::V,идемс,мездыны
2566,retten::V,идемс,glābt
2567,retten::V,араламс,видзны
2568,retten::V,араламс,мездыны
2569,retten::V,араламс,glābt
2570,bewachen::V,ваномс,видзны
2571,bewachen::V,ваномс,sargāt
2572,schützen::V,а́раламс,видзны
2573,schützen::V,а́раламс,pasargāt
2574,schützen::V,а́раламс,aizsargāt
2575,verteidigen::V,а́раламс,дорйыны
2576,verteidigen::V,а́раламс,aizstāvēt
2577,sich schlagen::V,тюремс,косясьны
2578,sich schlagen::V,тюремс,kauties
2579,sich schlagen::V,тюремс,izkauties
2580,schießen::V,ляцемс,лыйны
2581,schießen::V,ляцемс,šaut
2582,schießen::V,ляцемс,šaudīt
2583,siegen::V,сяськомс,вермыны
2584,siegen::V,сяськомс,uzvarēt
2585,ärgern::V,кяжияфтомс,лӧгӧдны
2586,ärgern::V,кяжияфтомс,лёкмӧдны
2587,ärgern::V,кяжияфтомс,скӧрмӧдны
2588,ärgern::V,кяжияфтомс,sadusmot
2589,schlagen::V,токамс,вартны
2590,schlagen::V,токамс,sist
2591,schlagen::V,токамс,triekt
2592,treten::V,тапамс,лёгны
2593,treten::V,тапамс,майкны
2594,treten::V,тапамс,mīt
2595,treten::V,тапамс,paspert
2596,stechen::V,пупамс,бышткыны
2597,stechen::V,пупамс,durt
2598,stechen::V,сялгомс,бышткыны
2599,stechen::V,сялгомс,durt
2600,stoßen::V,тостядемс,тойлыны
2601,stoßen::V,тостядемс,йӧткавны
2602,stoßen::V,тостядемс,grūst
2603,stehlen::V,саламс,гусявны
2604,stehlen::V,саламс,zagt
2605,stören::V,шорсемс,падмӧдны
2606,stören::V,шорсемс,traucēt
2607,belästigen::V,токсамс,дӧзмӧдны
2608,belästigen::V,токсамс,apgrūtināt
2609,belästigen::V,аф кадомс ваймама,дӧзмӧдны
2610,belästigen::V,аф кадомс ваймама,apgrūtināt
2611,verbergen::V,кяшемс,дзебны
2612,verbergen::V,кяшемс,сайӧдны
2613,verbergen::V,кяшемс,slēpt
2614,verbergen::V,кяшемс,paslēpt
2615,täuschen::V,васькафтомс,пӧръявны
2616,täuschen::V,васькафтомс,ылӧдны
2617,täuschen::V,васькафтомс,mānīt
2618,täuschen::V,васькафтомс,maldināt
2619,täuschen::V,кяльготнемс,пӧръявны
2620,täuschen::V,кяльготнемс,ылӧдны
2621,täuschen::V,кяльготнемс,mānīt
2622,täuschen::V,кяльготнемс,maldināt
2623,betrügen::V,васькафнемс,сӧрны
2624,betrügen::V,васькафнемс,krāpt
2625,betrügen::V,васькафнемс,apkrāpt
2626,töten::V,шавомс,вины
2627,töten::V,шавомс,nāvēt
2628,töten::V,шавомс,nogalināt
2629,töten::V,аде́ламс,вины
2630,töten::V,аде́ламс,nāvēt
2631,töten::V,аде́ламс,nogalināt
2632,wohnen::V,эрямс,овны
2633,wohnen::V,эрямс,dzīvot
2634,arbeiten::V,покодемс,уджавны
2635,arbeiten::V,покодемс,strādāt
2636,arbeiten::V,покодемс,darboties
2637,sammeln::V,кочкамс,чукӧртны
2638,sammeln::V,кочкамс,vākt
2639,sammeln::V,пу́роптомс,чукӧртны
2640,sammeln::V,пу́роптомс,vākt
2641,pflücken::V,фатнемс,вотны
2642,pflücken::V,фатнемс,ӧктыны
2643,pflücken::V,фатнемс,raut
2644,pflücken::V,фатнемс,plūkt
2645,pflücken::V,нотфнемс,вотны
2646,pflücken::V,нотфнемс,ӧктыны
2647,pflücken::V,нотфнемс,raut
2648,pflücken::V,нотфнемс,plūkt
2649,jagen::V,кунда́мс,кыйсьыны
2650,jagen::V,кунда́мс,medīt
2651,fischen::V,калонь кунда́мс,чери кыйны
2652,fischen::V,калонь кунда́мс,zvejot
2653,fassen::V,кунда́мс,кутны
2654,fassen::V,кунда́мс,saķert
2655,hüten::V,ваномс,видзны
2656,hüten::V,ваномс,йирӧдны
2657,hüten::V,ваномс,ganīt
2658,treiben::V,панемс,вӧтлыны
2659,treiben::V,панемс,dzīt
2660,anbinden::V,сотомс,домавны
2661,anbinden::V,сотомс,piesiet
2662,anbinden::V,сотомс,piesaistīt
2663,füttern::V,трямс,вердны
2664,füttern::V,трямс,barot
2665,füttern::V,а́ндомс,вердны
2666,füttern::V,а́ндомс,barot
2667,melken::V,потямс,лысьтыны
2668,melken::V,потямс,slaukt
2669,hacken::V,лазондомс,керавны
2670,hacken::V,лазондомс,kapāt
2671,gießen::V,валомс,киськавны
2672,gießen::V,валомс,liet
2673,gießen::V,валомс,laistīt
2674,reifen::V,кенеремс,кисьмыны
2675,reifen::V,кенеремс,briest
2676,zubereiten::V,анокламс,дасьтыны
2677,zubereiten::V,анокламс,taisīt
2678,zubereiten::V,анокламс,gatavot
2679,kochen::V,пидемс,пуны
2680,kochen::V,пидемс,vārīt
2681,backen::V,пидемс,пӧжавны
2682,backen::V,пидемс,cept
2683,braten::V,пуштомс,пражитны
2684,braten::V,пуштомс,cept
2685,braten::V,пуштомс,cepināt
2686,umrühren::V,шорямс,сорлавны
2687,umrühren::V,шорямс,maisīt
2688,umrühren::V,шорямс,apmaisīt
2689,stricken::V,кодамс,кӧртны
2690,stricken::V,кодамс,adīt
2691,nähen::V,стамс,вурны
2692,nähen::V,стамс,šūt
2693,färben::V,а́рхтомс,мичӧдны
2694,färben::V,а́рхтомс,краситны
2695,färben::V,а́рхтомс,krāsot
2696,färben::V,а́рхтомс,nokrāsot
2697,reinigen::V,ва́ткамс,весавны
2698,reinigen::V,ва́ткамс,tīrīt
2699,reinigen::V,ва́ткамс,attīrīt
2700,reinigen::V,а́роптомс,весавны
2701,reinigen::V,а́роптомс,tīrīt
2702,reinigen::V,а́роптомс,attīrīt
2703,waschen::V,муськомс,мыськыны
2704,waschen::V,муськомс,mazgāt
2705,abwischen::V,нардамс,чышкыны
2706,abwischen::V,нардамс,noslaucīt
2707,spülen::V,оргалдомс,пожъявны
2708,spülen::V,оргалдомс,skalot
2709,fegen::V,тяемс,чышкыны
2710,fegen::V,тяемс,slaucīt
2711,kehren::V,тяемс,чышкыны
2712,kehren::V,тяемс,mēzt
2713,baden::V,э́шелямс,купайтчыны
2714,baden::V,э́шелямс,peldēties
2715,sich waschen::V,штамс,мыссьыны
2716,sich waschen::V,штамс,mazgāties
2717,ausziehen::V,кайсефтемс,пӧрччӧдны
2718,ausziehen::V,кайсефтемс,noģērbt
2719,anziehen::V,ща́фтомс,кӧмавны
2720,anziehen::V,ща́фтомс,пасьтавны
2721,anziehen::V,ща́фтомс,uzvilkt
2722,sich anziehen::V,щамс,пасьтасьны
2723,sich anziehen::V,щамс,apģērbties
2724,kämmen::V,се́ендемс,сынавны
2725,kämmen::V,се́ендемс,sukāt
2726,schmücken::V,на́ряжамс,мичмӧдны
2727,schmücken::V,на́ряжамс,rotāt
2728,schmücken::V,на́ряжамс,greznot
2729,schmücken::V,ма́зоптомс,мичмӧдны
2730,schmücken::V,ма́зоптомс,rotāt
2731,schmücken::V,ма́зоптомс,greznot
2732,sagen::V,азомс,шуны
2733,sagen::V,азомс,висьтавны
2734,sagen::V,азомс,teikt
2735,sagen::V,мярьгомс,шуны
2736,sagen::V,мярьгомс,висьтавны
2737,sagen::V,мярьгомс,teikt
2738,sprechen::V,корхтамс,сёрнитны
2739,sprechen::V,корхтамс,runāt
2740,reden::V,корхнемс,сёрнитны
2741,reden::V,корхнемс,norunāt
2742,sich unterhalten::V,корхнемс,сёрнитны
2743,sich unterhalten::V,корхнемс,варовитны
2744,sich unterhalten::V,корхнемс,sarunāties
2745,fragen::V,ки́зефтемс,юавны
2746,fragen::V,ки́зефтемс,jautāt
2747,bitten::V,а́намс,корны
2748,bitten::V,а́намс,lūgt
2749,bitten::V,а́намс,prasīt
2750,bitten::V,ве́шемс,корны
2751,bitten::V,ве́шемс,lūgt
2752,bitten::V,ве́шемс,prasīt
2753,erzählen::V,а́зондомс,висьтавны
2754,erzählen::V,а́зондомс,stāstīt
2755,mitteilen::V,азомс,юӧртны
2756,mitteilen::V,азомс,висьтавны
2757,mitteilen::V,азомс,pavēstīt
2758,nennen::V,лемдемс,шуны
2759,nennen::V,лемдемс,ним сетны
2760,nennen::V,лемдемс,saukt
2761,nennen::V,путомс лем,шуны
2762,nennen::V,путомс лем,ним сетны
2763,nennen::V,путомс лем,saukt
2764,rufen::V,серьгядемс,корны
2765,rufen::V,серьгядемс,saukt
2766,prahlen::V,шна́фтомс пря́,ошйысьны
2767,prahlen::V,шна́фтомс пря́,lielīties
2768,übersetzen::V,ётафтомс,вуджӧдны
2769,übersetzen::V,ётафтомс,tulkot
2770,übersetzen::V,ётафтомс,pārtulkot
2771,denken::V,арьсемс,мӧвпавны
2772,denken::V,арьсемс,domāt
2773,glauben::V,кемамс,эскыны
2774,glauben::V,кемамс,ticēt
2775,bemerken::V,ня́емс,казявны
2776,bemerken::V,ня́емс,ievērot
2777,bemerken::V,ня́емс,ieraudzīt
2778,erkennen::V,содамс,тӧдмавны
2779,erkennen::V,содамс,pazīt
2780,erkennen::V,содамс,atpazīt
2781,begreifen::V,сатомс,вежӧртны
2782,begreifen::V,сатомс,гӧгӧрвоны
2783,begreifen::V,сатомс,jēgt
2784,begreifen::V,сатомс,apjēgt
2785,verstehen::V,шарьхкодемс,вежӧртны
2786,verstehen::V,шарьхкодемс,гӧгӧрвоны
2787,verstehen::V,шарьхкодемс,saprast
2788,lernen::V,тонафнемс,вeлöдчыны
2789,lernen::V,тонафнемс,mācīties
2790,wissen::V,со́дамс,тӧдны
2791,wissen::V,со́дамс,zināt
2792,sich erinnern an::V,лятфтамс,казьтывны
2793,sich erinnern an::V,лятфтамс,дум вылӧ уськӧдны
2794,sich erinnern an::V,лятфтамс,atminēties
2795,vergessen::V,юкстамс,вунӧдны
2796,vergessen::V,юкстамс,mirst
2797,vergessen::V,юкстамс,aizmirst
2798,messen::V,ункснемс,муртавны
2799,messen::V,ункснемс,mērīt
2800,zählen::V,лу́вомс,лыддьыны
2801,zählen::V,лу́вомс,skaitīt
2802,zählen::V,а́рьсемс,лыддьыны
2803,zählen::V,а́рьсемс,skaitīt
2804,rechnen::V,лувомс,лыддьыны
2805,rechnen::V,лувомс,rēķināt
2806,lesen::V,лувомс,лыддьыны
2807,lesen::V,лувомс,lasīt
2808,lesen::V,морафтомс,лыддьыны
2809,lesen::V,морафтомс,lasīt
2810,malen::V,рисова́ндамс,серпасавны
2811,malen::V,рисова́ндамс,gleznot
2812,zeichnen::V,рисова́ндамс,серпасавны
2813,zeichnen::V,рисова́ндамс,zīmēt
2814,schreiben::V,сёрмадомс,гижны
2815,schreiben::V,сёрмадомс,rakstīt
2816,besitzen::V,улемс азоркс,лоны
2817,besitzen::V,улемс азоркс,piederēt
2818,kaufen::V,рамамс,ньӧбны
2819,kaufen::V,рамамс,pirkt
2820,verkaufen::V,мимс,вузавны
2821,verkaufen::V,мимс,pārdot
2822,bezahlen::V,пандомс,мынтыны
2823,bezahlen::V,пандомс,мынтысьны
2824,bezahlen::V,пандомс,apmaksāt
2825,zahlen::V,па́ндомс,мынтыны
2826,zahlen::V,па́ндомс,maksāt
2827,beherrschen::V,азорондамс,ас улын кутны
2828,beherrschen::V,азорондамс,valdīt
2829,ertragen::V,кирдемс,пыкны
2830,ertragen::V,кирдемс,лэптыны
2831,ertragen::V,кирдемс,panest
2832,ertragen::V,кирдемс,paciest
2833,Netz::N,,тыв
2834,Netz::N,,tīkls
