,Concept_ID,ba,lv
2142,stellen::V,ҡуйыу,nolikt
2143,setzen::V,урынлаштырыу,пуксьӧдны
2144,setzen::V,урынлаштырыу,sēdināt
2145,legen::V,һалыу,пуктыны
2146,legen::V,һалыу,likt
2147,berühren::V,тейеү,вӧрзьӧдны
2148,berühren::V,тейеү,инмӧдчывны
2149,berühren::V,тейеү,skart
2150,berühren::V,тейеү,aizskart
2151,berühren::V,ҡағылыу,вӧрзьӧдны
2152,berühren::V,ҡағылыу,инмӧдчывны
2153,berühren::V,ҡағылыу,skart
2154,berühren::V,ҡағылыу,aizskart
2155,verbinden::V,ҡушыу,йитны
2156,verbinden::V,ҡушыу,saistīt
2157,verbinden::V,ҡушыу,savienot
2158,verbinden::V,бәйләү,йитны
2159,verbinden::V,бәйләү,saistīt
2160,verbinden::V,бәйләү,savienot
2161,bedecken::V,ҡаплау,вевттьыны
2162,bedecken::V,ҡаплау,apsegt
2163,bedecken::V,ҡаплау,pārsegt
2164,aufhängen::V,элеү,ӧшӧдны
2165,aufhängen::V,элеү,джагӧдны
2166,aufhängen::V,элеү,uzkārt
2167,anzünden::V,тоҡандырыу,ӧзтыны
2168,anzünden::V,тоҡандырыу,aizdegt
2169,anzünden::V,тоҡандырыу,aizdedzināt
2170,aufheben::V,мендереү,чеччӧдны
2171,aufheben::V,мендереү,сувтӧдны
2172,aufheben::V,мендереү,pacelt
2173,zurücklassen::V,ҡалдырыу,кольны
2174,zurücklassen::V,ҡалдырыу,atstāt
2175,verlieren::V,юғалтыу,воштыны
2176,verlieren::V,юғалтыу,zaudēt
2177,verlieren::V,юғалтыу,pazaudēt
2178,fallen lassen::V,төшөрөп ебәреү,уськӧдны
2179,fallen lassen::V,төшөрөп ебәреү,nomest
2180,machen::V,яһау,вӧчны
2181,machen::V,яһау,лӧсьӧдны
2182,machen::V,яһау,darīt
2183,machen::V,эшләү,вӧчны
2184,machen::V,эшләү,лӧсьӧдны
2185,machen::V,эшләү,darīt
2186,herstellen::V,эшләп сығарыу,лӧсьӧдны
2187,herstellen::V,эшләп сығарыу,ražot
2188,herstellen::V,эшләп сығарыу,izgatavot
2189,bauen::V,төҙөү,лэптыны
2190,bauen::V,төҙөү,celt
2191,bauen::V,төҙөү,būvēt
2192,reparieren::V,төҙәтеү,дзоньтавны
2193,reparieren::V,төҙәтеү,labot
2194,reparieren::V,төҙәтеү,remontēt
2195,verbessern::V,яҡшыртыу,бурмӧдны
2196,verbessern::V,яҡшыртыу,labot
2197,verbessern::V,яҡшыртыу,izlabot
2198,ändern::V,үҙгәртеү,вежны
2199,ändern::V,үҙгәртеү,mainīt
2200,graben::V,ҡаҙыу,кодйыны
2201,graben::V,ҡаҙыу,rakt
2202,beugen::V,бөгөү,куснявны
2203,beugen::V,бөгөү,liekt
2204,biegen::V,бөгөү,куснявны
2205,biegen::V,бөгөү,liekt
2206,drehen::V,өйрөлтөү,бергӧдлыны
2207,drehen::V,өйрөлтөү,griezt
2208,drehen::V,әйләндереү,бергӧдлыны
2209,drehen::V,әйләндереү,griezt
2210,wenden::V,әйләндереү,бергӧдны
2211,wenden::V,әйләндереү,apgriezt
2212,umdrehen::V,түңкәреү,бергӧдны
2213,umdrehen::V,түңкәреү,apgriezt
2214,heben::V,күтәреү,лэптыны
2215,heben::V,күтәреү,celt
2216,heben::V,күтәреү,cilāt
2217,heben::V,күтәреү,pacelt
2218,heben::V,мендереү,лэптыны
2219,heben::V,мендереү,celt
2220,heben::V,мендереү,cilāt
2221,heben::V,мендереү,pacelt
2222,hochheben::V,күтәреү,кыпӧдны
2223,hochheben::V,күтәреү,pacelt
2224,ergreifen::V,тотоп алыу,кутны
2225,ergreifen::V,тотоп алыу,paķert
2226,ergreifen::V,тотоп алыу,satvert
2227,halten::V,тотоу,кутны
2228,halten::V,тотоу,turēt
2229,halten::V,тотоу,saturēt
2230,drücken::V,ҡыҫыу,личкыны
2231,drücken::V,ҡыҫыу,топӧдны
2232,drücken::V,ҡыҫыу,spiest
2233,schieben::V,этеү,ӧтдортны
2234,schieben::V,этеү,йӧткыштны
2235,schieben::V,этеү,stumt
2236,schieben::V,төртөү,ӧтдортны
2237,schieben::V,төртөү,йӧткыштны
2238,schieben::V,төртөү,stumt
2239,kratzen::V,ҡырыу,гуджӧдны
2240,kratzen::V,ҡырыу,kasīt
2241,kratzen::V,ҡырыу,skrāpēt
2242,lecken::V,ялау,нювны
2243,lecken::V,ялау,lakt
2244,lecken::V,ялау,laizīt
2245,beißen::V,тешләү,курччыны
2246,beißen::V,тешләү,kost
2247,abreißen::V,өҙөү,орӧдны
2248,abreißen::V,өҙөү,atraut
2249,abreißen::V,өҙөү,atplēst
2250,abschneiden::V,ҡырҡыу,вундавны
2251,abschneiden::V,ҡырҡыу,nogriezt
2252,binden::V,бәйләү,гӧрддзавны
2253,binden::V,бәйләү,кӧртавны
2254,binden::V,бәйләү,siet
2255,binden::V,бәйләү,aptīt
2256,stecken::V,ҡаҙау,сюйны
2257,stecken::V,ҡаҙау,bāzt
2258,stecken::V,ҡаҙау,spraust
2259,brechen::V,боҙоу,чегны
2260,brechen::V,боҙоу,lauzt
2261,brechen::V,боҙоу,lauzīt
2262,klopfen::V,шаҡылдау,камгыны
2263,klopfen::V,шаҡылдау,klauvēt
2264,hauen::V,туҡмау,нӧйнты
2265,hauen::V,туҡмау,кучкыны
2266,hauen::V,туҡмау,cirst
2267,hauen::V,туҡмау,dauzīt
2268,kleben::V,йәбештереү,лемавны
2269,kleben::V,йәбештереү,ляскавны
2270,kleben::V,йәбештереү,līmēt
2271,kleben::V,йәбештереү,lipināt
2272,reiben::V,ыуыу,тільны
2273,reiben::V,ыуыу,зыравны
2274,reiben::V,ыуыу,rīvēt
2275,reiben::V,ыуыу,berzēt
2276,reiben::V,ышҡыу,тільны
2277,reiben::V,ышҡыу,зыравны
2278,reiben::V,ышҡыу,rīvēt
2279,reiben::V,ышҡыу,berzēt
2280,streichen::V,яғыу,мавтны
2281,streichen::V,яғыу,ziest
2282,streichen::V,яғыу,triept
2283,schleifen::V,үткерләү,кеслыны
2284,schleifen::V,үткерләү,trīt
2285,schleifen::V,үткерләү,asināt
2286,schneiden::V,ҡырҡыу,шырны
2287,schneiden::V,ҡырҡыу,griezt
2288,schneiden::V,ҡырҡыу,sagriezt
2289,rütteln::V,һелкетеү,легӧдны
2290,rütteln::V,һелкетеү,катлӧдлыны
2291,rütteln::V,һелкетеү,kratīt
2292,rütteln::V,һелкетеү,purināt
2293,schütteln::V,һелкетеү,тракӧдны
2294,schütteln::V,һелкетеү,kratīt
2295,schwenken::V,болғау,ӧвтны
2296,schwenken::V,болғау,шенасьны
2297,schwenken::V,болғау,vēzēt
2298,schwenken::V,болғау,vēcināt
2299,schütten::V,ҡойоу,кисьтны
2300,schütten::V,ҡойоу,bērt
2301,füllen::V,тултырыу,тыртны
2302,füllen::V,тултырыу,pildīt
2303,füllen::V,тултырыу,piepildīt
2304,einwickeln::V,төрөү,тубыртны
2305,einwickeln::V,төрөү,ietīt
2306,tragen::V,алып барыу,нуны
2307,tragen::V,алып барыу,nest
2308,schleppen::V,һөйрәү,кыскавны
2309,schleppen::V,һөйрәү,stiept
2310,schleppen::V,һөйрәү,staipīt
2311,ziehen::V,тартыу,кыскыны
2312,ziehen::V,тартыу,vilkt
2313,aufbewahren::V,һаҡлау,видзны
2314,aufbewahren::V,һаҡлау,glabāt
2315,aufbewahren::V,һаҡлау,uzglabāt
2316,werfen::V,ырғытыу,чӧвтны
2317,werfen::V,ырғытыу,шыбитны
2318,werfen::V,ырғытыу,mest
2319,werfen::V,ырғытыу,sviest
2320,fangen::V,тотоу,кутны
2321,fangen::V,тотоу,ķert
2322,fangen::V,тотоу,uzķert
2323,packen::V,етеү,босьтны
2324,packen::V,етеү,paķert
2325,packen::V,етеү,satvert
2326,packen::V,тотоп алыу,босьтны
2327,packen::V,тотоп алыу,paķert
2328,packen::V,тотоп алыу,satvert
2329,verstecken::V,йәшереү,дзебны
2330,verstecken::V,йәшереү,slēpt
2331,verstecken::V,йәшереү,noglabāt
2332,teilen::V,бүлеү,юкны
2333,teilen::V,бүлеү,dalīt
2334,schicken::V,ебәреү,ыстыны
2335,schicken::V,ебәреү,sūtīt
2336,schicken::V,ебәреү,atsūtīt
2337,bringen::V,килтереү,вайны
2338,bringen::V,килтереү,atvest
2339,hinzufügen::V,өтәү,содтыны
2340,hinzufügen::V,өтәү,pievienot
2341,bekommen::V,алыу,босьтны
2342,bekommen::V,алыу,dabūt
2343,erhalten::V,алыу,босьтны
2344,erhalten::V,алыу,saņemt
2345,nehmen::V,алыу,босьтны
2346,nehmen::V,алыу,ņemt
2347,nehmen::V,алыу,paņemt
2348,wählen::V,һайлаү,бӧрйыны
2349,wählen::V,һайлаү,ievēlēt
2350,auswählen::V,һайлап алыу,бӧрйыны
2351,auswählen::V,һайлап алыу,izvēlēt
2352,bewahren::V,һаҡлау,видзны
2353,bewahren::V,һаҡлау,saglabāt
2354,behindern::V,тотҡарлыҡ яһау,конйӧдлыны
2355,behindern::V,тотҡарлыҡ яһау,джӧмдӧдны
2356,behindern::V,тотҡарлыҡ яһау,kavēt
2357,behindern::V,тотҡарлыҡ яһау,aizkavēt
2358,verderben::V,боҙоу,тшыкӧдны
2359,verderben::V,боҙоу,sabojāt
2360,beschädigen::V,боҙоу,тшыкӧдны
2361,beschädigen::V,боҙоу,bojāt
2362,beschädigen::V,боҙоу,maitāt
2363,zerbrechen::V,ҡыйратыу,жуглыны
2364,zerbrechen::V,ҡыйратыу,salauzt
2365,zerbrechen::V,ҡыйратыу,sadauzīt
2366,zerreißen::V,йыртыу,орӧдны
2367,zerreißen::V,йыртыу,pārraut
2368,zerstören::V,емереү,жугӧдны
2369,zerstören::V,емереү,кисьтны
2370,zerstören::V,емереү,косявны
2371,zerstören::V,емереү,graut
2372,zerstören::V,емереү,sagraut
2373,verbrennen::V,үртәү,сотны
2374,verbrennen::V,үртәү,сотчыны
2375,verbrennen::V,үртәү,dedzināt
2376,verbrennen::V,үртәү,sadedzināt
2377,geben::V,биреү,сетны
2378,geben::V,биреү,dot
2379,geben::V,биреү,padot
2380,reichen::V,биреү,сетны
2381,reichen::V,биреү,padot
2382,reichen::V,биреү,sniegt
2383,schenken::V,бүләк итеү,козьнавны
2384,schenken::V,бүләк итеү,dāvāt
2385,schenken::V,бүләк итеү,dāvināt
2386,versprechen::V,вәғәҙә биреү,кыв сетны
2387,versprechen::V,вәғәҙә биреү,solīt
2388,versprechen::V,вәғәҙә биреү,apsolīt
2389,wünschen::V,теләу,кӧсйыны
2390,wünschen::V,теләу,vēlēt
2391,wünschen::V,теләу,novēlēt
2392,loben::V,маҡтау,ошкыны
2393,loben::V,маҡтау,lielīt
2394,küssen::V,үбеү,окавны
2395,küssen::V,үбеү,bučot
2396,küssen::V,үбеү,skūpstīt
2397,wiegen::V,бәүетеү,гудрӧдлыны
2398,wiegen::V,бәүетеү,šūpot
2399,wiegen::V,тирбәтеү,гудрӧдлыны
2400,wiegen::V,тирбәтеү,šūpot
2401,zudecken::V,ҡаплау,веввттьыны
2402,zudecken::V,ҡаплау,apklāt
2403,zudecken::V,ҡаплау,aizsegt
2404,wecken::V,уятыу,садьмӧдны
2405,wecken::V,уятыу,чуксавны
2406,wecken::V,уятыу,modināt
2407,zeigen::V,күрһәтеү,петкӧдлыны
2408,zeigen::V,күрһәтеү,rādīt
2409,führen::V,етәкләү,нуӧдны
2410,führen::V,етәкләү,vadīt
2411,lehren::V,уҡытыу,велӧдны
2412,lehren::V,уҡытыу,mācīt
2413,lehren::V,уҡытыу,iemācīt
2414,lehren::V,өйрәтеү,велӧдны
2415,lehren::V,өйрәтеү,mācīt
2416,lehren::V,өйрәтеү,iemācīt
2417,unterrichten::V,уҡытыу,велӧдны
2418,unterrichten::V,уҡытыу,apmācīt
2419,aufziehen::V,тәрбиәле,быдтыны
2420,aufziehen::V,тәрбиәле,uzaudzināt
2421,leiten::V,етәкләү,веськӧдлыны
2422,leiten::V,етәкләү,vadīt
2423,leiten::V,етәкләү,pārzināt
2424,leiten::V,етәкселек итеү,веськӧдлыны
2425,leiten::V,етәкселек итеү,vadīt
2426,leiten::V,етәкселек итеү,pārzināt
2427,antreiben::V,ашыҡтырыу,тэрмӧдны
2428,antreiben::V,ашыҡтырыу,urdīt
2429,antreiben::V,ашыҡтырыу,mudināt
2430,lassen::V,мәжбүр итеү,тшӧктыны
2431,lassen::V,мәжбүр итеү,ļaut
2432,einladen::V,саҡырыу,корны
2433,einladen::V,саҡырыу,ielūgt
2434,einladen::V,саҡырыу,aicināt
2435,vereinigen::V,берләштереү,ӧтувтны
2436,vereinigen::V,берләштереү,котыртны
2437,vereinigen::V,берләштереү,vienot
2438,vereinigen::V,берләштереү,apvienot
2439,besuchen::V,килеп сығыу,волыны
2440,besuchen::V,килеп сығыу,ветлыны
2441,besuchen::V,килеп сығыу,apciemot
2442,treffen::V,тойоү,вочаӧдны
2443,treffen::V,тойоү,паныдавны
2444,treffen::V,тойоү,satikt
2445,treffen::V,тойоү,sastapt
2446,treffen::V,осратыу,вочаӧдны
2447,treffen::V,осратыу,паныдавны
2448,treffen::V,осратыу,satikt
2449,treffen::V,осратыу,sastapt
2450,treffen::V,ҡаршылау,вочаӧдны
2451,treffen::V,ҡаршылау,паныдавны
2452,treffen::V,ҡаршылау,satikt
2453,treffen::V,ҡаршылау,sastapt
2454,sich versammeln::V,йыйылыу,лӧсьӧдчыны
2455,sich versammeln::V,йыйылыу,salasīties
2456,sich versammeln::V,йыйылыу,sapulcēties
2457,spielen::V,тартыу,ворсны
2458,spielen::V,тартыу,spēlēt
2459,spielen::V,тартыу,spēlēties
2460,singen::V,йырлау,сьывны
2461,singen::V,йырлау,dziedāt
2462,tanzen::V,бейеү,йӧктыны
2463,tanzen::V,бейеү,diet
2464,tanzen::V,бейеү,dejot
2465,tanzen::V,бейеү,dancot
2466,sich trennen::V,айырылышыу,торйӧдчыны
2467,sich trennen::V,айырылышыу,šķirties
2468,sich trennen::V,айырылышыу,izšķirties
2469,verlassen::V,ташлау,эновтны
2470,verlassen::V,ташлау,atstāt
2471,verlassen::V,ташлап китеү,эновтны
2472,verlassen::V,ташлап китеү,atstāt
2473,retten::V,ҡотҡарыу,видзны
2474,retten::V,ҡотҡарыу,мездыны
2475,retten::V,ҡотҡарыу,glābt
2476,bewachen::V,һаҡлау,видзны
2477,bewachen::V,һаҡлау,sargāt
2478,schützen::V,һаҡлау,видзны
2479,schützen::V,һаҡлау,pasargāt
2480,schützen::V,һаҡлау,aizsargāt
2481,verteidigen::V,яҡлау,дорйыны
2482,verteidigen::V,яҡлау,aizstāvēt
2483,sich schlagen::V,һуғышыу,косясьны
2484,sich schlagen::V,һуғышыу,kauties
2485,sich schlagen::V,һуғышыу,izkauties
2486,schießen::V,атыу,лыйны
2487,schießen::V,атыу,šaut
2488,schießen::V,атыу,šaudīt
2489,siegen::V,еңеү,вермыны
2490,siegen::V,еңеү,uzvarēt
2491,ärgern::V,асыуландырыу,лӧгӧдны
2492,ärgern::V,асыуландырыу,лёкмӧдны
2493,ärgern::V,асыуландырыу,скӧрмӧдны
2494,ärgern::V,асыуландырыу,sadusmot
2495,schlagen::V,бәреү,вартны
2496,schlagen::V,бәреү,sist
2497,schlagen::V,бәреү,triekt
2498,schlagen::V,туҡмау,вартны
2499,schlagen::V,туҡмау,sist
2500,schlagen::V,туҡмау,triekt
2501,treten::V,тибеү,лёгны
2502,treten::V,тибеү,майкны
2503,treten::V,тибеү,mīt
2504,treten::V,тибеү,paspert
2505,treten::V,типкеләү,лёгны
2506,treten::V,типкеләү,майкны
2507,treten::V,типкеләү,mīt
2508,treten::V,типкеләү,paspert
2509,stechen::V,сәнсеү,бышткыны
2510,stechen::V,сәнсеү,durt
2511,stoßen::V,этеү,тойлыны
2512,stoßen::V,этеү,йӧткавны
2513,stoßen::V,этеү,grūst
2514,stoßen::V,төртөү,тойлыны
2515,stoßen::V,төртөү,йӧткавны
2516,stoßen::V,төртөү,grūst
2517,stehlen::V,урлау,гусявны
2518,stehlen::V,урлау,zagt
2519,stören::V,ҡамасаулау,падмӧдны
2520,stören::V,ҡамасаулау,traucēt
2521,belästigen::V,бимазалау,дӧзмӧдны
2522,belästigen::V,бимазалау,apgrūtināt
2523,belästigen::V,ҡамасаулау,дӧзмӧдны
2524,belästigen::V,ҡамасаулау,apgrūtināt
2525,verbergen::V,йәшереү,дзебны
2526,verbergen::V,йәшереү,сайӧдны
2527,verbergen::V,йәшереү,slēpt
2528,verbergen::V,йәшереү,paslēpt
2529,täuschen::V,ултыртыу,пӧръявны
2530,täuschen::V,ултыртыу,ылӧдны
2531,täuschen::V,ултыртыу,mānīt
2532,täuschen::V,ултыртыу,maldināt
2533,betrügen::V,алдау,сӧрны
2534,betrügen::V,алдау,krāpt
2535,betrügen::V,алдау,apkrāpt
2536,töten::V,үлтереү,вины
2537,töten::V,үлтереү,nāvēt
2538,töten::V,үлтереү,nogalināt
2539,wohnen::V,йәшәү,овны
2540,wohnen::V,йәшәү,dzīvot
2541,arbeiten::V,эшләү,уджавны
2542,arbeiten::V,эшләү,strādāt
2543,arbeiten::V,эшләү,darboties
2544,sammeln::V,йыйыу,чукӧртны
2545,sammeln::V,йыйыу,vākt
2546,pflücken::V,өҙөү,вотны
2547,pflücken::V,өҙөү,ӧктыны
2548,pflücken::V,өҙөү,raut
2549,pflücken::V,өҙөү,plūkt
2550,jagen::V,аулау,кыйсьыны
2551,jagen::V,аулау,medīt
2552,fischen::V,аулау,чери кыйны
2553,fischen::V,аулау,zvejot
2554,fassen::V,тотоу,кутны
2555,fassen::V,тотоу,saķert
2556,hüten::V,көтөү,видзны
2557,hüten::V,көтөү,йирӧдны
2558,hüten::V,көтөү,ganīt
2559,treiben::V,ҡыуыу,вӧтлыны
2560,treiben::V,ҡыуыу,dzīt
2561,anbinden::V,бәйләү,домавны
2562,anbinden::V,бәйләү,piesiet
2563,anbinden::V,бәйләү,piesaistīt
2564,füttern::V,ашатыу,вердны
2565,füttern::V,ашатыу,barot
2566,melken::V,һауыү,лысьтыны
2567,melken::V,һауыү,slaukt
2568,hacken::V,турау,керавны
2569,hacken::V,турау,kapāt
2570,hacken::V,тапау,керавны
2571,hacken::V,тапау,kapāt
2572,gießen::V,ҡойоу,киськавны
2573,gießen::V,ҡойоу,liet
2574,gießen::V,ҡойоу,laistīt
2575,reifen::V,өлғөрөү,кисьмыны
2576,reifen::V,өлғөрөү,briest
2577,zubereiten::V,бешереү,дасьтыны
2578,zubereiten::V,бешереү,taisīt
2579,zubereiten::V,бешереү,gatavot
2580,kochen::V,бешереү,пуны
2581,kochen::V,бешереү,vārīt
2582,backen::V,бешереү,пӧжавны
2583,backen::V,бешереү,cept
2584,braten::V,ҡурыу,пражитны
2585,braten::V,ҡурыу,cept
2586,braten::V,ҡурыу,cepināt
2587,umrühren::V,ҡатнаштырыу,сорлавны
2588,umrühren::V,ҡатнаштырыу,maisīt
2589,umrühren::V,ҡатнаштырыу,apmaisīt
2590,stricken::V,бәйләү,кӧртны
2591,stricken::V,бәйләү,adīt
2592,nähen::V,тегеү,вурны
2593,nähen::V,тегеү,šūt
2594,färben::V,буяу,мичӧдны
2595,färben::V,буяу,краситны
2596,färben::V,буяу,krāsot
2597,färben::V,буяу,nokrāsot
2598,reinigen::V,таҙартыу,весавны
2599,reinigen::V,таҙартыу,tīrīt
2600,reinigen::V,таҙартыу,attīrīt
2601,waschen::V,йыуыу,мыськыны
2602,waschen::V,йыуыу,mazgāt
2603,abwischen::V,һөртөү,чышкыны
2604,abwischen::V,һөртөү,noslaucīt
2605,spülen::V,сайҡау,пожъявны
2606,spülen::V,сайҡау,skalot
2607,fegen::V,һепереү,чышкыны
2608,fegen::V,һепереү,slaucīt
2609,kehren::V,һепереү,чышкыны
2610,kehren::V,һепереү,mēzt
2611,baden::V,һыу инеү,купайтчыны
2612,baden::V,һыу инеү,peldēties
2613,sich waschen::V,йыуыныу,мыссьыны
2614,sich waschen::V,йыуыныу,mazgāties
2615,ausziehen::V,сисеү,пӧрччӧдны
2616,ausziehen::V,сисеү,noģērbt
2617,anziehen::V,кейеү,кӧмавны
2618,anziehen::V,кейеү,пасьтавны
2619,anziehen::V,кейеү,uzvilkt
2620,sich anziehen::V,кейенеү,пасьтасьны
2621,sich anziehen::V,кейенеү,apģērbties
2622,kämmen::V,тарау,сынавны
2623,kämmen::V,тарау,sukāt
2624,schmücken::V,биҙәү,мичмӧдны
2625,schmücken::V,биҙәү,rotāt
2626,schmücken::V,биҙәү,greznot
2627,sagen::V,әйтеү,шуны
2628,sagen::V,әйтеү,висьтавны
2629,sagen::V,әйтеү,teikt
2630,sprechen::V,әйтеү,сёрнитны
2631,sprechen::V,әйтеү,runāt
2632,sprechen::V,һөйләшеү,сёрнитны
2633,sprechen::V,һөйләшеү,runāt
2634,reden::V,һөйләшеү,сёрнитны
2635,reden::V,һөйләшеү,norunāt
2636,sich unterhalten::V,әңгәмәләшеү,сёрнитны
2637,sich unterhalten::V,әңгәмәләшеү,варовитны
2638,sich unterhalten::V,әңгәмәләшеү,sarunāties
2639,fragen::V,һорау,юавны
2640,fragen::V,һорау,jautāt
2641,bitten::V,үтенеү,корны
2642,bitten::V,үтенеү,lūgt
2643,bitten::V,үтенеү,prasīt
2644,erzählen::V,һөйләү,висьтавны
2645,erzählen::V,һөйләү,stāstīt
2646,mitteilen::V,әйтеү,юӧртны
2647,mitteilen::V,әйтеү,висьтавны
2648,mitteilen::V,әйтеү,pavēstīt
2649,nennen::V,атау,шуны
2650,nennen::V,атау,ним сетны
2651,nennen::V,атау,saukt
2652,nennen::V,исемләү,шуны
2653,nennen::V,исемләү,ним сетны
2654,nennen::V,исемләү,saukt
2655,rufen::V,саҡырыу,корны
2656,rufen::V,саҡырыу,saukt
2657,prahlen::V,маҡтаныу,ошйысьны
2658,prahlen::V,маҡтаныу,lielīties
2659,prahlen::V,шапырыныу,ошйысьны
2660,prahlen::V,шапырыныу,lielīties
2661,übersetzen::V,тәржемә итеү,вуджӧдны
2662,übersetzen::V,тәржемә итеү,tulkot
2663,übersetzen::V,тәржемә итеү,pārtulkot
2664,denken::V,уйлау,мӧвпавны
2665,denken::V,уйлау,domāt
2666,glauben::V,ышаныу,эскыны
2667,glauben::V,ышаныу,ticēt
2668,bemerken::V,күреү,казявны
2669,bemerken::V,күреү,ievērot
2670,bemerken::V,күреү,ieraudzīt
2671,erkennen::V,таныу,тӧдмавны
2672,erkennen::V,таныу,pazīt
2673,erkennen::V,таныу,atpazīt
2674,begreifen::V,аңлау,вежӧртны
2675,begreifen::V,аңлау,гӧгӧрвоны
2676,begreifen::V,аңлау,jēgt
2677,begreifen::V,аңлау,apjēgt
2678,verstehen::V,аңлау,вежӧртны
2679,verstehen::V,аңлау,гӧгӧрвоны
2680,verstehen::V,аңлау,saprast
2681,lernen::V,өйрәнеү,вeлöдчыны
2682,lernen::V,өйрәнеү,mācīties
2683,wissen::V,белеү,тӧдны
2684,wissen::V,белеү,zināt
2685,sich erinnern an::V,хәтергә алыу,казьтывны
2686,sich erinnern an::V,хәтергә алыу,дум вылӧ уськӧдны
2687,sich erinnern an::V,хәтергә алыу,atminēties
2688,vergessen::V,онотоу,вунӧдны
2689,vergessen::V,онотоу,mirst
2690,vergessen::V,онотоу,aizmirst
2691,messen::V,үлсәү,муртавны
2692,messen::V,үлсәү,mērīt
2693,zählen::V,һанау,лыддьыны
2694,zählen::V,һанау,skaitīt
2695,rechnen::V,һанау,лыддьыны
2696,rechnen::V,һанау,rēķināt
2697,lesen::V,уҡыу,лыддьыны
2698,lesen::V,уҡыу,lasīt
2699,malen::V,һүрәт яһау,серпасавны
2700,malen::V,һүрәт яһау,gleznot
2701,malen::V,рәсем төшөрөү,серпасавны
2702,malen::V,рәсем төшөрөү,gleznot
2703,zeichnen::V,һүрәт яһау,серпасавны
2704,zeichnen::V,һүрәт яһау,zīmēt
2705,zeichnen::V,рәсем төшөрөү,серпасавны
2706,zeichnen::V,рәсем төшөрөү,zīmēt
2707,schreiben::V,яҙыу,гижны
2708,schreiben::V,яҙыу,rakstīt
2709,besitzen::V,биләү,лоны
2710,besitzen::V,биләү,piederēt
2711,kaufen::V,һатып алыу,ньӧбны
2712,kaufen::V,һатып алыу,pirkt
2713,verkaufen::V,һатыу,вузавны
2714,verkaufen::V,һатыу,pārdot
2715,bezahlen::V,түләү,мынтыны
2716,bezahlen::V,түләү,мынтысьны
2717,bezahlen::V,түләү,apmaksāt
2718,zahlen::V,түләү,мынтыны
2719,zahlen::V,түләү,maksāt
2720,beherrschen::V,биләү,ас улын кутны
2721,beherrschen::V,биләү,valdīt
2722,ertragen::V,түҙеү,пыкны
2723,ertragen::V,түҙеү,лэптыны
2724,ertragen::V,түҙеү,panest
2725,ertragen::V,түҙеү,paciest
