,Concept_ID,lv,hu
2316,können::V,prast,tud
2317,wollen::V,кӧсйыны,akar
2318,wollen::V,gribēt,akar
2319,anfangen::V,заводитны,kezd
2320,anfangen::V,пондыны,kezd
2321,anfangen::V,sākt,kezd
2322,anfangen::V,iesākt,kezd
2323,beenden::V,помавны,befejez
2324,beenden::V,beigt,befejez
2325,beenden::V,pabeigt,befejez
2326,aufhören::V,дугӧдны,megszűnik
2327,aufhören::V,pārtraukt,megszűnik
2328,gelingen::V,артмыны,sikerül
2329,gelingen::V,izdoties,sikerül
2330,geraten::V,сюрны,kerül
2331,geraten::V,сюрны,jut
2332,geraten::V,веськавны,kerül
2333,geraten::V,веськавны,jut
2334,geraten::V,veikties,kerül
2335,geraten::V,veikties,jut
2336,öffnen::V,восьтыны,nyit
2337,öffnen::V,восьтыны,kinyit
2338,öffnen::V,atvērt,nyit
2339,öffnen::V,atvērt,kinyit
2340,öffnen::V,attaisīt,nyit
2341,öffnen::V,attaisīt,kinyit
2342,schließen::V,пӧдлавны,csuk
2343,schließen::V,пӧдлавны,becsuk
2344,schließen::V,slēgt,csuk
2345,schließen::V,slēgt,becsuk
2346,schließen::V,aizvērt,csuk
2347,schließen::V,aizvērt,becsuk
2348,schließen::V,aiztaisīt,csuk
2349,schließen::V,aiztaisīt,becsuk
2350,stellen::V,сувтӧдны,állít
2351,stellen::V,сувтӧдны,helyez
2352,stellen::V,likt,állít
2353,stellen::V,likt,helyez
2354,stellen::V,nolikt,állít
2355,stellen::V,nolikt,helyez
2356,setzen::V,пуксьӧдны,ültet
2357,setzen::V,пуксьӧдны,helyez
2358,setzen::V,sēdināt,ültet
2359,setzen::V,sēdināt,helyez
2360,legen::V,пуктыны,tesz
2361,legen::V,пуктыны,fektet
2362,legen::V,likt,tesz
2363,legen::V,likt,fektet
2364,berühren::V,вӧрзьӧдны,érint
2365,berühren::V,инмӧдчывны,érint
2366,berühren::V,skart,érint
2367,berühren::V,aizskart,érint
2368,verbinden::V,йитны,beköt
2369,verbinden::V,йитны,összeköt
2370,verbinden::V,saistīt,beköt
2371,verbinden::V,saistīt,összeköt
2372,verbinden::V,savienot,beköt
2373,verbinden::V,savienot,összeköt
2374,bedecken::V,вевттьыны,betakar
2375,bedecken::V,вевттьыны,beborít
2376,bedecken::V,apsegt,betakar
2377,bedecken::V,apsegt,beborít
2378,bedecken::V,pārsegt,betakar
2379,bedecken::V,pārsegt,beborít
2380,aufhängen::V,ӧшӧдны,felakaszt
2381,aufhängen::V,джагӧдны,felakaszt
2382,aufhängen::V,uzkārt,felakaszt
2383,anzünden::V,ӧзтыны,gyújt
2384,anzünden::V,ӧзтыны,meggyújt
2385,anzünden::V,aizdegt,gyújt
2386,anzünden::V,aizdegt,meggyújt
2387,anzünden::V,aizdedzināt,gyújt
2388,anzünden::V,aizdedzināt,meggyújt
2389,aufheben::V,чеччӧдны,felemel
2390,aufheben::V,сувтӧдны,felemel
2391,aufheben::V,pacelt,felemel
2392,zurücklassen::V,кольны,hátrahagy
2393,zurücklassen::V,atstāt,hátrahagy
2394,verlieren::V,воштыны,veszít
2395,verlieren::V,воштыны,elveszít
2396,verlieren::V,zaudēt,veszít
2397,verlieren::V,zaudēt,elveszít
2398,verlieren::V,pazaudēt,veszít
2399,verlieren::V,pazaudēt,elveszít
2400,fallen lassen::V,уськӧдны,elejt
2401,fallen lassen::V,nomest,elejt
2402,machen::V,вӧчны,tesz
2403,machen::V,вӧчны,csinál
2404,machen::V,лӧсьӧдны,tesz
2405,machen::V,лӧсьӧдны,csinál
2406,machen::V,darīt,tesz
2407,machen::V,darīt,csinál
2408,herstellen::V,лӧсьӧдны,gyárt
2409,herstellen::V,лӧсьӧдны,előállít
2410,herstellen::V,ražot,gyárt
2411,herstellen::V,ražot,előállít
2412,herstellen::V,izgatavot,gyárt
2413,herstellen::V,izgatavot,előállít
2414,bauen::V,лэптыны,épít
2415,bauen::V,celt,épít
2416,bauen::V,būvēt,épít
2417,reparieren::V,дзоньтавны,javít
2418,reparieren::V,дзоньтавны,kijavít
2419,reparieren::V,дзоньтавны,megjavít
2420,reparieren::V,labot,javít
2421,reparieren::V,labot,kijavít
2422,reparieren::V,labot,megjavít
2423,reparieren::V,remontēt,javít
2424,reparieren::V,remontēt,kijavít
2425,reparieren::V,remontēt,megjavít
2426,verbessern::V,бурмӧдны,megjavít
2427,verbessern::V,labot,megjavít
2428,verbessern::V,izlabot,megjavít
2429,ändern::V,вежны,változtat
2430,ändern::V,вежны,megváltoztat
2431,ändern::V,mainīt,változtat
2432,ändern::V,mainīt,megváltoztat
2433,graben::V,кодйыны,ás
2434,graben::V,rakt,ás
2435,beugen::V,куснявны,meghajt
2436,beugen::V,liekt,meghajt
2437,biegen::V,куснявны,hajlít
2438,biegen::V,liekt,hajlít
2439,drehen::V,бергӧдлыны,forgat
2440,drehen::V,griezt,forgat
2441,wenden::V,бергӧдны,fordít
2442,wenden::V,бергӧдны,megfordít
2443,wenden::V,apgriezt,fordít
2444,wenden::V,apgriezt,megfordít
2445,umdrehen::V,бергӧдны,megfordít
2446,umdrehen::V,бергӧдны,megforgat
2447,umdrehen::V,apgriezt,megfordít
2448,umdrehen::V,apgriezt,megforgat
2449,heben::V,лэптыны,emel
2450,heben::V,celt,emel
2451,heben::V,cilāt,emel
2452,heben::V,pacelt,emel
2453,hochheben::V,кыпӧдны,felemel
2454,hochheben::V,pacelt,felemel
2455,ergreifen::V,кутны,megfog
2456,ergreifen::V,paķert,megfog
2457,ergreifen::V,satvert,megfog
2458,halten::V,кутны,tart
2459,halten::V,turēt,tart
2460,halten::V,saturēt,tart
2461,drücken::V,личкыны,nyom
2462,drücken::V,личкыны,megnyom
2463,drücken::V,топӧдны,nyom
2464,drücken::V,топӧдны,megnyom
2465,drücken::V,spiest,nyom
2466,drücken::V,spiest,megnyom
2467,schieben::V,ӧтдортны,tol
2468,schieben::V,йӧткыштны,tol
2469,schieben::V,stumt,tol
2470,kratzen::V,гуджӧдны,vakar
2471,kratzen::V,kasīt,vakar
2472,kratzen::V,skrāpēt,vakar
2473,lecken::V,нювны,nyal
2474,lecken::V,lakt,nyal
2475,lecken::V,laizīt,nyal
2476,beißen::V,курччыны,harap
2477,beißen::V,kost,harap
2478,abreißen::V,орӧдны,letép
2479,abreißen::V,atraut,letép
2480,abreißen::V,atplēst,letép
2481,abschneiden::V,вундавны,levág
2482,abschneiden::V,nogriezt,levág
2483,binden::V,гӧрддзавны,köt
2484,binden::V,гӧрддзавны,kötöz
2485,binden::V,кӧртавны,köt
2486,binden::V,кӧртавны,kötöz
2487,binden::V,siet,köt
2488,binden::V,siet,kötöz
2489,binden::V,aptīt,köt
2490,binden::V,aptīt,kötöz
2491,stecken::V,сюйны,dug
2492,stecken::V,bāzt,dug
2493,stecken::V,spraust,dug
2494,brechen::V,чегны,tör
2495,brechen::V,чегны,eltör
2496,brechen::V,lauzt,tör
2497,brechen::V,lauzt,eltör
2498,brechen::V,lauzīt,tör
2499,brechen::V,lauzīt,eltör
2500,klopfen::V,камгыны,kopogtat
2501,klopfen::V,klauvēt,kopogtat
2502,hauen::V,нӧйнты,vág
2503,hauen::V,нӧйнты,levág
2504,hauen::V,кучкыны,vág
2505,hauen::V,кучкыны,levág
2506,hauen::V,cirst,vág
2507,hauen::V,cirst,levág
2508,hauen::V,dauzīt,vág
2509,hauen::V,dauzīt,levág
2510,kleben::V,лемавны,tapaszt
2511,kleben::V,ляскавны,tapaszt
2512,kleben::V,līmēt,tapaszt
2513,kleben::V,lipināt,tapaszt
2514,reiben::V,тільны,dörzsöl
2515,reiben::V,тільны,súrol
2516,reiben::V,зыравны,dörzsöl
2517,reiben::V,зыравны,súrol
2518,reiben::V,rīvēt,dörzsöl
2519,reiben::V,rīvēt,súrol
2520,reiben::V,berzēt,dörzsöl
2521,reiben::V,berzēt,súrol
2522,streichen::V,мавтны,simít
2523,streichen::V,ziest,simít
2524,streichen::V,triept,simít
2525,schleifen::V,кеслыны,fen
2526,schleifen::V,кеслыны,csiszol
2527,schleifen::V,кеслыны,köszörül
2528,schleifen::V,trīt,fen
2529,schleifen::V,trīt,csiszol
2530,schleifen::V,trīt,köszörül
2531,schleifen::V,asināt,fen
2532,schleifen::V,asināt,csiszol
2533,schleifen::V,asināt,köszörül
2534,schneiden::V,шырны,vág
2535,schneiden::V,шырны,szel
2536,schneiden::V,шырны,metsz
2537,schneiden::V,griezt,vág
2538,schneiden::V,griezt,szel
2539,schneiden::V,griezt,metsz
2540,schneiden::V,sagriezt,vág
2541,schneiden::V,sagriezt,szel
2542,schneiden::V,sagriezt,metsz
2543,rütteln::V,легӧдны,ráz
2544,rütteln::V,катлӧдлыны,ráz
2545,rütteln::V,kratīt,ráz
2546,rütteln::V,purināt,ráz
2547,schütteln::V,тракӧдны,ráz
2548,schütteln::V,тракӧдны,megráz
2549,schütteln::V,kratīt,ráz
2550,schütteln::V,kratīt,megráz
2551,schwenken::V,ӧвтны,lóbál
2552,schwenken::V,ӧвтны,lobogtat
2553,schwenken::V,шенасьны,lóbál
2554,schwenken::V,шенасьны,lobogtat
2555,schwenken::V,vēzēt,lóbál
2556,schwenken::V,vēzēt,lobogtat
2557,schwenken::V,vēcināt,lóbál
2558,schwenken::V,vēcināt,lobogtat
2559,schütten::V,кисьтны,önt
2560,schütten::V,bērt,önt
2561,füllen::V,тыртны,tölt
2562,füllen::V,тыртны,megtölt
2563,füllen::V,pildīt,tölt
2564,füllen::V,pildīt,megtölt
2565,füllen::V,piepildīt,tölt
2566,füllen::V,piepildīt,megtölt
2567,einwickeln::V,тубыртны,becsavar
2568,einwickeln::V,ietīt,becsavar
2569,tragen::V,нуны,hord
2570,tragen::V,nest,hord
2571,schleppen::V,кыскавны,vonszol
2572,schleppen::V,stiept,vonszol
2573,schleppen::V,staipīt,vonszol
2574,ziehen::V,кыскыны,húz
2575,ziehen::V,vilkt,húz
2576,aufbewahren::V,видзны,megőriz
2577,aufbewahren::V,glabāt,megőriz
2578,aufbewahren::V,uzglabāt,megőriz
2579,werfen::V,чӧвтны,dob
2580,werfen::V,чӧвтны,hajít
2581,werfen::V,шыбитны,dob
2582,werfen::V,шыбитны,hajít
2583,werfen::V,mest,dob
2584,werfen::V,mest,hajít
2585,werfen::V,sviest,dob
2586,werfen::V,sviest,hajít
2587,fangen::V,кутны,fog
2588,fangen::V,ķert,fog
2589,fangen::V,uzķert,fog
2590,packen::V,босьтны,megragad
2591,packen::V,paķert,megragad
2592,packen::V,satvert,megragad
2593,verstecken::V,дзебны,eldug
2594,verstecken::V,дзебны,elrejt
2595,verstecken::V,slēpt,eldug
2596,verstecken::V,slēpt,elrejt
2597,verstecken::V,noglabāt,eldug
2598,verstecken::V,noglabāt,elrejt
2599,teilen::V,юкны,oszt
2600,teilen::V,юкны,megoszt
2601,teilen::V,dalīt,oszt
2602,teilen::V,dalīt,megoszt
2603,schicken::V,ыстыны,küld
2604,schicken::V,sūtīt,küld
2605,schicken::V,atsūtīt,küld
2606,bringen::V,вайны,hoz
2607,bringen::V,вайны,visz
2608,bringen::V,atvest,hoz
2609,bringen::V,atvest,visz
2610,hinzufügen::V,содтыны,hozzáad
2611,hinzufügen::V,pievienot,hozzáad
2612,bekommen::V,босьтны,kap
2613,bekommen::V,босьтны,megkap
2614,bekommen::V,dabūt,kap
2615,bekommen::V,dabūt,megkap
2616,erhalten::V,босьтны,kap
2617,erhalten::V,босьтны,megkap
2618,erhalten::V,saņemt,kap
2619,erhalten::V,saņemt,megkap
2620,nehmen::V,босьтны,vesz
2621,nehmen::V,ņemt,vesz
2622,nehmen::V,paņemt,vesz
2623,wählen::V,бӧрйыны,választ
2624,wählen::V,ievēlēt,választ
2625,auswählen::V,бӧрйыны,kiválaszt
2626,auswählen::V,izvēlēt,kiválaszt
2627,bewahren::V,видзны,megtart
2628,bewahren::V,saglabāt,megtart
2629,behindern::V,конйӧдлыны,akadályoz
2630,behindern::V,конйӧдлыны,gátol
2631,behindern::V,джӧмдӧдны,akadályoz
2632,behindern::V,джӧмдӧдны,gátol
2633,behindern::V,kavēt,akadályoz
2634,behindern::V,kavēt,gátol
2635,behindern::V,aizkavēt,akadályoz
2636,behindern::V,aizkavēt,gátol
2637,verderben::V,тшыкӧдны,elront
2638,verderben::V,sabojāt,elront
2639,beschädigen::V,тшыкӧдны,rongál
2640,beschädigen::V,bojāt,rongál
2641,beschädigen::V,maitāt,rongál
2642,zerbrechen::V,жуглыны,eltör
2643,zerbrechen::V,жуглыны,széttör
2644,zerbrechen::V,жуглыны,kettétör
2645,zerbrechen::V,salauzt,eltör
2646,zerbrechen::V,salauzt,széttör
2647,zerbrechen::V,salauzt,kettétör
2648,zerbrechen::V,sadauzīt,eltör
2649,zerbrechen::V,sadauzīt,széttör
2650,zerbrechen::V,sadauzīt,kettétör
2651,zerreißen::V,орӧдны,eltép
2652,zerreißen::V,орӧдны,széttép
2653,zerreißen::V,pārraut,eltép
2654,zerreißen::V,pārraut,széttép
2655,zerstören::V,жугӧдны,elpusztít
2656,zerstören::V,кисьтны,elpusztít
2657,zerstören::V,косявны,elpusztít
2658,zerstören::V,graut,elpusztít
2659,zerstören::V,sagraut,elpusztít
2660,verbrennen::V,сотны,éget
2661,verbrennen::V,сотны,eléget
2662,verbrennen::V,сотчыны,éget
2663,verbrennen::V,сотчыны,eléget
2664,verbrennen::V,dedzināt,éget
2665,verbrennen::V,dedzināt,eléget
2666,verbrennen::V,sadedzināt,éget
2667,verbrennen::V,sadedzināt,eléget
2668,geben::V,сетны,ad
2669,geben::V,dot,ad
2670,geben::V,padot,ad
2671,reichen::V,сетны,nyújt
2672,reichen::V,padot,nyújt
2673,reichen::V,sniegt,nyújt
2674,schenken::V,козьнавны,ajándékoz
2675,schenken::V,dāvāt,ajándékoz
2676,schenken::V,dāvināt,ajándékoz
2677,versprechen::V,кыв сетны,ígér
2678,versprechen::V,solīt,ígér
2679,versprechen::V,apsolīt,ígér
2680,wünschen::V,кӧсйыны,kíván
2681,wünschen::V,vēlēt,kíván
2682,wünschen::V,novēlēt,kíván
2683,loben::V,ошкыны,dicsér
2684,loben::V,lielīt,dicsér
2685,küssen::V,окавны,csókol
2686,küssen::V,bučot,csókol
2687,küssen::V,skūpstīt,csókol
2688,wiegen::V,гудрӧдлыны,ringat
2689,wiegen::V,šūpot,ringat
2690,zudecken::V,веввттьыны,betakar
2691,zudecken::V,apklāt,betakar
2692,zudecken::V,aizsegt,betakar
2693,wecken::V,садьмӧдны,kelt
2694,wecken::V,садьмӧдны,ébreszt
2695,wecken::V,чуксавны,kelt
2696,wecken::V,чуксавны,ébreszt
2697,wecken::V,modināt,kelt
2698,wecken::V,modināt,ébreszt
2699,zeigen::V,петкӧдлыны,mutat
2700,zeigen::V,rādīt,mutat
2701,führen::V,нуӧдны,visz
2702,führen::V,нуӧдны,vezet
2703,führen::V,vadīt,visz
2704,führen::V,vadīt,vezet
2705,lehren::V,велӧдны,tanít
2706,lehren::V,mācīt,tanít
2707,lehren::V,iemācīt,tanít
2708,unterrichten::V,велӧдны,tanít
2709,unterrichten::V,apmācīt,tanít
2710,aufziehen::V,быдтыны,felnevel
2711,aufziehen::V,uzaudzināt,felnevel
2712,leiten::V,веськӧдлыны,vezet
2713,leiten::V,веськӧдлыны,vezérel
2714,leiten::V,vadīt,vezet
2715,leiten::V,vadīt,vezérel
2716,leiten::V,pārzināt,vezet
2717,leiten::V,pārzināt,vezérel
2718,antreiben::V,тэрмӧдны,hajt
2719,antreiben::V,urdīt,hajt
2720,antreiben::V,mudināt,hajt
2721,lassen::V,тшӧктыны,-tat
2722,lassen::V,тшӧктыны,-at
2723,lassen::V,ļaut,-tat
2724,lassen::V,ļaut,-at
2725,einladen::V,корны,meghív
2726,einladen::V,ielūgt,meghív
2727,einladen::V,aicināt,meghív
2728,vereinigen::V,ӧтувтны,egyesít
2729,vereinigen::V,котыртны,egyesít
2730,vereinigen::V,vienot,egyesít
2731,vereinigen::V,apvienot,egyesít
2732,besuchen::V,волыны,látogat
2733,besuchen::V,ветлыны,látogat
2734,besuchen::V,apciemot,látogat
2735,treffen::V,вочаӧдны,talál
2736,treffen::V,паныдавны,talál
2737,treffen::V,satikt,talál
2738,treffen::V,sastapt,talál
2739,sich versammeln::V,лӧсьӧдчыны,gyülekezik
2740,sich versammeln::V,лӧсьӧдчыны,összegyűlik
2741,sich versammeln::V,salasīties,gyülekezik
2742,sich versammeln::V,salasīties,összegyűlik
2743,sich versammeln::V,sapulcēties,gyülekezik
2744,sich versammeln::V,sapulcēties,összegyűlik
2745,spielen::V,ворсны,játszik
2746,spielen::V,spēlēt,játszik
2747,spielen::V,spēlēties,játszik
2748,singen::V,сьывны,énekel
2749,singen::V,dziedāt,énekel
2750,tanzen::V,йӧктыны,táncol
2751,tanzen::V,diet,táncol
2752,tanzen::V,dejot,táncol
2753,tanzen::V,dancot,táncol
2754,sich trennen::V,торйӧдчыны,elválik
2755,sich trennen::V,šķirties,elválik
2756,sich trennen::V,izšķirties,elválik
2757,verlassen::V,эновтны,elhagy
2758,verlassen::V,atstāt,elhagy
2759,retten::V,видзны,ment
2760,retten::V,мездыны,ment
2761,retten::V,glābt,ment
2762,bewachen::V,видзны,őriz
2763,bewachen::V,sargāt,őriz
2764,schützen::V,видзны,óv
2765,schützen::V,видзны,véd
2766,schützen::V,pasargāt,óv
2767,schützen::V,pasargāt,véd
2768,schützen::V,aizsargāt,óv
2769,schützen::V,aizsargāt,véd
2770,verteidigen::V,дорйыны,véd
2771,verteidigen::V,aizstāvēt,véd
2772,sich schlagen::V,косясьны,verekszik
2773,sich schlagen::V,kauties,verekszik
2774,sich schlagen::V,izkauties,verekszik
2775,schießen::V,лыйны,lő
2776,schießen::V,šaut,lő
2777,schießen::V,šaudīt,lő
2778,siegen::V,вермыны,győz
2779,siegen::V,uzvarēt,győz
2780,ärgern::V,лӧгӧдны,bosszant
2781,ärgern::V,лёкмӧдны,bosszant
2782,ärgern::V,скӧрмӧдны,bosszant
2783,ärgern::V,sadusmot,bosszant
2784,schlagen::V,вартны,üt
2785,schlagen::V,вартны,ver
2786,schlagen::V,sist,üt
2787,schlagen::V,sist,ver
2788,schlagen::V,triekt,üt
2789,schlagen::V,triekt,ver
2790,treten::V,лёгны,rúg
2791,treten::V,майкны,rúg
2792,treten::V,mīt,rúg
2793,treten::V,paspert,rúg
2794,stechen::V,бышткыны,döf
2795,stechen::V,бышткыны,szúr
2796,stechen::V,durt,döf
2797,stechen::V,durt,szúr
2798,stoßen::V,тойлыны,lök
2799,stoßen::V,йӧткавны,lök
2800,stoßen::V,grūst,lök
2801,stehlen::V,гусявны,lop
2802,stehlen::V,zagt,lop
2803,stören::V,падмӧдны,zavar
2804,stören::V,traucēt,zavar
2805,belästigen::V,дӧзмӧдны,zaklat
2806,belästigen::V,apgrūtināt,zaklat
2807,verbergen::V,дзебны,rejt
2808,verbergen::V,дзебны,elrejt
2809,verbergen::V,сайӧдны,rejt
2810,verbergen::V,сайӧдны,elrejt
2811,verbergen::V,slēpt,rejt
2812,verbergen::V,slēpt,elrejt
2813,verbergen::V,paslēpt,rejt
2814,verbergen::V,paslēpt,elrejt
2815,täuschen::V,пӧръявны,megtéveszt
2816,täuschen::V,ылӧдны,megtéveszt
2817,täuschen::V,mānīt,megtéveszt
2818,täuschen::V,maldināt,megtéveszt
2819,betrügen::V,сӧрны,csal
2820,betrügen::V,krāpt,csal
2821,betrügen::V,apkrāpt,csal
2822,töten::V,вины,öl
2823,töten::V,nāvēt,öl
2824,töten::V,nogalināt,öl
2825,wohnen::V,овны,lakik
2826,wohnen::V,dzīvot,lakik
2827,arbeiten::V,уджавны,dolgozik
2828,arbeiten::V,strādāt,dolgozik
2829,arbeiten::V,darboties,dolgozik
2830,sammeln::V,чукӧртны,szed
2831,sammeln::V,чукӧртны,gyűjt
2832,sammeln::V,vākt,szed
2833,sammeln::V,vākt,gyűjt
2834,pflücken::V,вотны,szed
2835,pflücken::V,ӧктыны,szed
2836,pflücken::V,raut,szed
2837,pflücken::V,plūkt,szed
2838,jagen::V,кыйсьыны,vadászik
2839,jagen::V,medīt,vadászik
2840,fischen::V,чери кыйны,halászik
2841,fischen::V,zvejot,halászik
2842,fassen::V,кутны,fog
2843,fassen::V,saķert,fog
2844,hüten::V,видзны,őriz
2845,hüten::V,видзны,legeltet
2846,hüten::V,йирӧдны,őriz
2847,hüten::V,йирӧдны,legeltet
2848,hüten::V,ganīt,őriz
2849,hüten::V,ganīt,legeltet
2850,treiben::V,вӧтлыны,hajt
2851,treiben::V,dzīt,hajt
2852,anbinden::V,домавны,köt
2853,anbinden::V,piesiet,köt
2854,anbinden::V,piesaistīt,köt
2855,füttern::V,вердны,etet
2856,füttern::V,barot,etet
2857,melken::V,лысьтыны,fej
2858,melken::V,slaukt,fej
2859,hacken::V,керавны,vág
2860,hacken::V,kapāt,vág
2861,gießen::V,киськавны,öntöz
2862,gießen::V,liet,öntöz
2863,gießen::V,laistīt,öntöz
2864,reifen::V,кисьмыны,érik
2865,reifen::V,briest,érik
2866,zubereiten::V,дасьтыны,elkészít
2867,zubereiten::V,taisīt,elkészít
2868,zubereiten::V,gatavot,elkészít
2869,kochen::V,пуны,főz
2870,kochen::V,vārīt,főz
2871,backen::V,пӧжавны,süt
2872,backen::V,cept,süt
2873,braten::V,пражитны,süt
2874,braten::V,cept,süt
2875,braten::V,cepināt,süt
2876,umrühren::V,сорлавны,megkever
2877,umrühren::V,maisīt,megkever
2878,umrühren::V,apmaisīt,megkever
2879,stricken::V,кӧртны,köt
2880,stricken::V,adīt,köt
2881,nähen::V,вурны,varr
2882,nähen::V,šūt,varr
2883,färben::V,мичӧдны,fest
2884,färben::V,краситны,fest
2885,färben::V,krāsot,fest
2886,färben::V,nokrāsot,fest
2887,reinigen::V,весавны,tisztít
2888,reinigen::V,tīrīt,tisztít
2889,reinigen::V,attīrīt,tisztít
2890,waschen::V,мыськыны,mos
2891,waschen::V,mazgāt,mos
2892,abwischen::V,чышкыны,letöröl
2893,abwischen::V,noslaucīt,letöröl
2894,spülen::V,пожъявны,mosogat
2895,spülen::V,skalot,mosogat
2896,fegen::V,чышкыны,söpör
2897,fegen::V,slaucīt,söpör
2898,kehren::V,чышкыны,söpör
2899,kehren::V,mēzt,söpör
2900,baden::V,купайтчыны,fürdik
2901,baden::V,peldēties,fürdik
2902,sich waschen::V,мыссьыны,mosdik
2903,sich waschen::V,мыссьыны,mosakszik
2904,sich waschen::V,mazgāties,mosdik
2905,sich waschen::V,mazgāties,mosakszik
2906,ausziehen::V,пӧрччӧдны,levesz
2907,ausziehen::V,noģērbt,levesz
2908,anziehen::V,кӧмавны,felölt
2909,anziehen::V,кӧмавны,felvesz
2910,anziehen::V,пасьтавны,felölt
2911,anziehen::V,пасьтавны,felvesz
2912,anziehen::V,uzvilkt,felölt
2913,anziehen::V,uzvilkt,felvesz
2914,sich anziehen::V,пасьтасьны,öltözik
2915,sich anziehen::V,пасьтасьны,felöltözik
2916,sich anziehen::V,apģērbties,öltözik
2917,sich anziehen::V,apģērbties,felöltözik
2918,kämmen::V,сынавны,fésül
2919,kämmen::V,sukāt,fésül
2920,schmücken::V,мичмӧдны,díszít
2921,schmücken::V,rotāt,díszít
2922,schmücken::V,greznot,díszít
2923,sagen::V,шуны,mond
2924,sagen::V,висьтавны,mond
2925,sagen::V,teikt,mond
2926,sprechen::V,сёрнитны,beszél
2927,sprechen::V,runāt,beszél
2928,reden::V,сёрнитны,beszél
2929,reden::V,norunāt,beszél
2930,sich unterhalten::V,сёрнитны,beszélget
2931,sich unterhalten::V,варовитны,beszélget
2932,sich unterhalten::V,sarunāties,beszélget
2933,fragen::V,юавны,kérdez
2934,fragen::V,jautāt,kérdez
2935,bitten::V,корны,kér
2936,bitten::V,lūgt,kér
2937,bitten::V,prasīt,kér
2938,erzählen::V,висьтавны,mesél
2939,erzählen::V,висьтавны,elbeszél
2940,erzählen::V,stāstīt,mesél
2941,erzählen::V,stāstīt,elbeszél
2942,mitteilen::V,юӧртны,közöl
2943,mitteilen::V,висьтавны,közöl
2944,mitteilen::V,pavēstīt,közöl
2945,nennen::V,шуны,hív
2946,nennen::V,шуны,nevez
2947,nennen::V,ним сетны,hív
2948,nennen::V,ним сетны,nevez
2949,nennen::V,saukt,hív
2950,nennen::V,saukt,nevez
2951,rufen::V,корны,hív
2952,rufen::V,saukt,hív
2953,prahlen::V,ошйысьны,dicsekszik
2954,prahlen::V,lielīties,dicsekszik
2955,übersetzen::V,вуджӧдны,fordít
2956,übersetzen::V,tulkot,fordít
2957,übersetzen::V,pārtulkot,fordít
2958,denken::V,мӧвпавны,gondol
2959,denken::V,domāt,gondol
2960,glauben::V,эскыны,hisz
2961,glauben::V,ticēt,hisz
2962,bemerken::V,казявны,észrevesz
2963,bemerken::V,ievērot,észrevesz
2964,bemerken::V,ieraudzīt,észrevesz
2965,erkennen::V,тӧдмавны,ráismer
2966,erkennen::V,тӧдмавны,felismer
2967,erkennen::V,pazīt,ráismer
2968,erkennen::V,pazīt,felismer
2969,erkennen::V,atpazīt,ráismer
2970,erkennen::V,atpazīt,felismer
2971,begreifen::V,вежӧртны,felfog
2972,begreifen::V,гӧгӧрвоны,felfog
2973,begreifen::V,jēgt,felfog
2974,begreifen::V,apjēgt,felfog
2975,verstehen::V,вежӧртны,ért
2976,verstehen::V,вежӧртны,megért
2977,verstehen::V,гӧгӧрвоны,ért
2978,verstehen::V,гӧгӧрвоны,megért
2979,verstehen::V,saprast,ért
2980,verstehen::V,saprast,megért
2981,lernen::V,вeлöдчыны,tanul
2982,lernen::V,вeлöдчыны,megtanul
2983,lernen::V,mācīties,tanul
2984,lernen::V,mācīties,megtanul
2985,wissen::V,тӧдны,tud
2986,wissen::V,zināt,tud
2987,sich erinnern an::V,казьтывны,emlékszik
2988,sich erinnern an::V,дум вылӧ уськӧдны,emlékszik
2989,sich erinnern an::V,atminēties,emlékszik
2990,vergessen::V,вунӧдны,felejt
2991,vergessen::V,вунӧдны,elfelejt
2992,vergessen::V,mirst,felejt
2993,vergessen::V,mirst,elfelejt
2994,vergessen::V,aizmirst,felejt
2995,vergessen::V,aizmirst,elfelejt
2996,messen::V,муртавны,mér
2997,messen::V,муртавны,megmér
2998,messen::V,mērīt,mér
2999,messen::V,mērīt,megmér
3000,zählen::V,лыддьыны,számol
3001,zählen::V,лыддьыны,megszámol
3002,zählen::V,skaitīt,számol
3003,zählen::V,skaitīt,megszámol
3004,rechnen::V,лыддьыны,számít
3005,rechnen::V,rēķināt,számít
3006,lesen::V,лыддьыны,olvas
3007,lesen::V,lasīt,olvas
3008,malen::V,серпасавны,fest
3009,malen::V,gleznot,fest
3010,zeichnen::V,серпасавны,rajzol
3011,zeichnen::V,zīmēt,rajzol
3012,schreiben::V,гижны,ír
3013,schreiben::V,rakstīt,ír
3014,besitzen::V,лоны,birtokol
3015,besitzen::V,piederēt,birtokol
3016,kaufen::V,ньӧбны,vesz
3017,kaufen::V,ньӧбны,megvesz
3018,kaufen::V,pirkt,vesz
3019,kaufen::V,pirkt,megvesz
3020,verkaufen::V,вузавны,elad
3021,verkaufen::V,pārdot,elad
3022,bezahlen::V,мынтыны,fizet
3023,bezahlen::V,мынтыны,kifizet
3024,bezahlen::V,мынтысьны,fizet
3025,bezahlen::V,мынтысьны,kifizet
3026,bezahlen::V,apmaksāt,fizet
3027,bezahlen::V,apmaksāt,kifizet
3028,zahlen::V,мынтыны,fizet
3029,zahlen::V,мынтыны,megfizet
3030,zahlen::V,maksāt,fizet
3031,zahlen::V,maksāt,megfizet
3032,beherrschen::V,ас улын кутны,ural
3033,beherrschen::V,valdīt,ural
3034,ertragen::V,пыкны,elbír
