,Concept_ID,lv,hi
2171,verschieden::A,абу ӧткодь,भिन्न
2172,verschieden::A,разнӧй,अलग
2173,verschieden::A,разнӧй,भिन्न
2174,verschieden::A,dažāds,अलग
2175,verschieden::A,dažāds,भिन्न
2176,nah::A,матыс,नज़दीकी
2177,nah::A,tuvs,नज़दीकी
2178,fern::A,ылі,दूर
2179,fern::A,ылі,दूरस्थ
2180,fern::A,tāls,दूर
2181,fern::A,tāls,दूरस्थ
2182,linker::A,шуйга,बायाँ
2183,linker::A,kreisais,बायाँ
2184,rechter::A,веськыд,दायाँ
2185,rechter::A,веськыд,दाहिना
2186,rechter::A,labais,दायाँ
2187,rechter::A,labais,दाहिना
2188,anderer::A,мукӧд,अन्य
2189,anderer::A,мукӧд,दूसरा
2190,anderer::A,otrs,अन्य
2191,anderer::A,otrs,दूसरा
2192,erster::A,медводдза,पहला
2193,erster::A,медводдза,प्रथम
2194,erster::A,pirmais,पहला
2195,erster::A,pirmais,प्रथम
2196,zweiter::A,мӧд,दूसरा
2197,zweiter::A,мӧд,द्वितीय
2198,zweiter::A,otrais,दूसरा
2199,zweiter::A,otrais,द्वितीय
2200,dritter::A,коймӧд,तीसरा
2201,dritter::A,trešais,तीसरा
2202,letzter::A,бӧръя,अंतिम
2203,letzter::A,бӧръя,आख़िरी
2204,letzter::A,beidzamais,अंतिम
2205,letzter::A,beidzamais,आख़िरी
2206,allein::ADV,ӧтка,तनहा
2207,allein::ADV,ӧтка,अकेले
2208,allein::ADV,viens pats,तनहा
2209,allein::ADV,viens pats,अकेले
2210,auf einmal::ADV,ӧтпырйӧ,वक़्त में
2211,auf einmal::ADV,reizē,वक़्त में
2212,zusammen::ADV,тшӧтш,एक साथ
2213,zusammen::ADV,тшӧтш,साथ साथ
2214,zusammen::ADV,kopā,एक साथ
2215,zusammen::ADV,kopā,साथ साथ
2216,zusammen::ADV,vienviet,एक साथ
2217,zusammen::ADV,vienviet,साथ साथ
2218,lange::ADV,дыр,देर तक
2219,lange::ADV,ilgi,देर तक
2220,plötzlich::ADV,друг,सहसा
2221,plötzlich::ADV,друг,अचानक
2222,plötzlich::ADV,pēkšņi,सहसा
2223,plötzlich::ADV,pēkšņi,अचानक
2224,sofort::ADV,дзик пыр,तुरंत
2225,sofort::ADV,tūlīt,तुरंत
2226,später::ADV,сэсся,बाद को
2227,später::ADV,сэсся,बाद में
2228,später::ADV,vēlāk,बाद को
2229,später::ADV,vēlāk,बाद में
2230,jetzt::ADV,ӧні,अब
2231,jetzt::ADV,ӧні,अभी
2232,jetzt::ADV,tagad,अब
2233,jetzt::ADV,tagad,अभी
2234,heute::ADV,талун,आज
2235,heute::ADV,šodien,आज
2236,morgen::ADV,аски,कल
2237,morgen::ADV,rīt,कल
2238,bald::ADV,регыд,जल्दी
2239,bald::ADV,drīz,जल्दी
2240,dann::ADV,бӧрын,तब
2241,dann::ADV,бӧрти,तब
2242,dann::ADV,tad,तब
2243,gestern::ADV,тӧнлун,कल
2244,gestern::ADV,vakar,कल
2245,einst::ADV,ӧтчыд,एक दिन
2246,einst::ADV,ӧтчыд,पहले कभी
2247,einst::ADV,ӧтпыр,एक दिन
2248,einst::ADV,ӧтпыр,पहले कभी
2249,einst::ADV,citreiz,एक दिन
2250,einst::ADV,citreiz,पहले कभी
2251,damals::ADV,сэки,उस समय
2252,damals::ADV,сэки,उन दिनों
2253,damals::ADV,toreiz,उस समय
2254,damals::ADV,toreiz,उन दिनों
2255,danach::ADV,сэсся,इसके बाद
2256,danach::ADV,сэсся,इसके पश्चात्
2257,danach::ADV,pēc tam,इसके बाद
2258,danach::ADV,pēc tam,इसके पश्चात्
2259,vorher::ADV,войдӧр,पहले
2260,vorher::ADV,войдӧр,पेशतर
2261,vorher::ADV,iepriekš,पहले
2262,vorher::ADV,iepriekš,पेशतर
2263,vorher::ADV,pirms tam,पहले
2264,vorher::ADV,pirms tam,पेशतर
2265,zuerst::ADV,войдӧр,पहले
2266,zuerst::ADV,vis'pirms,पहले
2267,einmal::ADV,ӧтчыдысь,एक बार
2268,einmal::ADV,ӧтчыдысь,एक दफ़ा
2269,einmal::ADV,reiz,एक बार
2270,einmal::ADV,reiz,एक दफ़ा
2271,einmal::ADV,vienreiz,एक बार
2272,einmal::ADV,vienreiz,एक दफ़ा
2273,manchmal::ADV,корсюрӧ,कभी कभी
2274,manchmal::ADV,dažkārt,कभी कभी
2275,oft::ADV,тшӧкыда,अक्सर
2276,oft::ADV,bieži,अक्सर
2277,immer::ADV,век,सदा
2278,immer::ADV,век,हमेशा
2279,immer::ADV,allaž,सदा
2280,immer::ADV,allaž,हमेशा
2281,immer::ADV,vien'mēr,सदा
2282,immer::ADV,vien'mēr,हमेशा
2283,niemals::ADV,оз некор,कभी नहीं
2284,niemals::ADV,оз некор,कदापि नहीं
2285,niemals::ADV,nemūžam,कभी नहीं
2286,niemals::ADV,nemūžam,कदापि नहीं
2287,hier::ADV,со,इधर
2288,hier::ADV,со,यहाँ
2289,hier::ADV,тонӧ,इधर
2290,hier::ADV,тонӧ,यहाँ
2291,hier::ADV,te,इधर
2292,hier::ADV,te,यहाँ
2293,hier::ADV,šeit,इधर
2294,hier::ADV,šeit,यहाँ
2295,hierhin::ADV,татчӧ,इधर को
2296,hierhin::ADV,татчӧ,यहाँ को
2297,hierhin::ADV,талань,इधर को
2298,hierhin::ADV,талань,यहाँ को
2299,hierhin::ADV,šurp,इधर को
2300,hierhin::ADV,šurp,यहाँ को
2301,hierhin::ADV,uz šejieni,इधर को
2302,hierhin::ADV,uz šejieni,यहाँ को
2303,von hier::ADV,тасянь,यहाँ से
2304,von hier::ADV,no šejienes,यहाँ से
2305,dort::ADV,сэні,उधर
2306,dort::ADV,сэні,वहाँ
2307,dort::ADV,tur,उधर
2308,dort::ADV,tur,वहाँ
2309,dorthin::ADV,сэтчӧ,उधर को
2310,dorthin::ADV,сэтчӧ,वहाँ को
2311,dorthin::ADV,turp,उधर को
2312,dorthin::ADV,turp,वहाँ को
2313,dorthin::ADV,uz turieni,उधर को
2314,dorthin::ADV,uz turieni,वहाँ को
2315,geradeaus::ADV,веськыда,सीधे
2316,geradeaus::ADV,taisni uz priekšu,सीधे
2317,vorwärts::ADV,водзӧ,आगे
2318,vorwärts::ADV,водзӧ,आगे को
2319,vorwärts::ADV,uz priekšu,आगे
2320,vorwärts::ADV,uz priekšu,आगे को
2321,rückwärts::ADV,бӧрӧ,पीछे को
2322,rückwärts::ADV,atmuguriski,पीछे को
2323,zurück::ADV,бӧр,वापस
2324,zurück::ADV,atpakāļ,वापस
2325,unten::ADV,улын,नीचे
2326,unten::ADV,уліын,नीचे
2327,unten::ADV,lejā,नीचे
2328,unten::ADV,apakšā,नीचे
2329,hinab::ADV,улӧ,नीचे को
2330,hinab::ADV,увлан,नीचे को
2331,hinab::ADV,uz leju,नीचे को
2332,oben::ADV,вылын,ऊपर
2333,oben::ADV,выліын,ऊपर
2334,oben::ADV,virsū,ऊपर
2335,hinauf::ADV,выліӧ,ऊपर को
2336,hinauf::ADV,augšā,ऊपर को
2337,hinauf::ADV,uz augšu,ऊपर को
2338,überall::ADV,быдлаын,हर जगह
2339,überall::ADV,быдлаын,हर स्थान
2340,überall::ADV,visur,हर जगह
2341,überall::ADV,visur,हर स्थान
2342,nicht::ADV,oз,न
2343,nicht::ADV,oз,नहीं
2344,nicht::ADV,ne,न
2345,nicht::ADV,ne,नहीं
2346,ein wenig::ADV,неуна,कुछ
2347,ein wenig::ADV,неуна,ज़रा
2348,ein wenig::ADV,неуна,थोड़ा
2349,ein wenig::ADV,drusku,कुछ
2350,ein wenig::ADV,drusku,ज़रा
2351,ein wenig::ADV,drusku,थोड़ा
2352,kaum::ADV,мырдэм,लगभग नहीं
2353,kaum::ADV,мырдэм,बराबर नहीं
2354,kaum::ADV,diezin vai,लगभग नहीं
2355,kaum::ADV,diezin vai,बराबर नहीं
2356,sehr::ADV,зэв,बहुत
2357,sehr::ADV,ļoti,बहुत
2358,sehr::ADV,gaužām,बहुत
2359,so::ADV,тадз,ऐसा
2360,so::ADV,сідз,ऐसा
2361,so::ADV,tā,ऐसा
2362,so::ADV,tik,ऐसा
2363,noch::ADV,на,अभी तक
2364,noch::ADV,нӧшта,अभी तक
2365,noch::ADV,vēl,अभी तक
2366,nur::ADV,куш,केवल
2367,nur::ADV,куш,सिर्फ़
2368,nur::ADV,сӧмын,केवल
2369,nur::ADV,сӧмын,सिर्फ़
2370,nur::ADV,vien,केवल
2371,nur::ADV,vien,सिर्फ़
2372,nur::ADV,tikai,केवल
2373,nur::ADV,tikai,सिर्फ़
2374,schon::ADV,нин,चुकना
2375,schon::ADV,jau,चुकना
2376,wieder::ADV,бара,फिर
2377,wieder::ADV,бара,दुबारा
2378,wieder::ADV,atkal,फिर
2379,wieder::ADV,atkal,दुबारा
2380,vergebens::ADV,весьшӧрӧ,व्यर्थ
2381,vergebens::ADV,velti,व्यर्थ
2382,vor::PRP,водзын,के आगे
2383,vor::PRP,водзын,के सामने
2384,vor::PRP,priekš,के आगे
2385,vor::PRP,priekš,के सामने
2386,hinter::PRP,бӧрнын,के पीछे
2387,hinter::PRP,aiz,के पीछे
2388,unter::PRP,улын,के तले
2389,unter::PRP,улын,के नीचे
2390,unter::PRP,zem,के तले
2391,unter::PRP,zem,के नीचे
2392,durch::PRP,пыр,के पार
2393,durch::PRP,пырыс,के पार
2394,durch::PRP,caur,के पार
2395,durch::PRP,cauri,के पार
2396,neben::PRP,бердын,के पास
2397,neben::PRP,бердын,की बग़ल में
2398,neben::PRP,līdzās,के पास
2399,neben::PRP,līdzās,की बग़ल में
2400,zwischen::PRP,костын,के बीच
2401,zwischen::PRP,starp,के बीच
2402,wegen::PRP,вӧсна,के कारण
2403,wegen::PRP,вӧсна,की वजह से
2404,wegen::PRP,pēc,के कारण
2405,wegen::PRP,pēc,की वजह से
2406,dies::PRN,тайӧ,यह
2407,dies::PRN,šis,यह
2408,das::PRN,ciйö,वह
2409,das::PRN,tas,वह
2410,alles::PRN,став,सब
2411,alles::PRN,став,सब कुछ
2412,alles::PRN,viss,सब
2413,alles::PRN,viss,सब कुछ
2414,ich::PRN,ме,मैं
2415,ich::PRN,es,मैं
2416,du::PRN,тэ,तू
2417,du::PRN,tu,तू
2418,er::PRN,сійӧ,यह
2419,er::PRN,viņš,यह
2420,wir::PRN,ми,हम
2421,wir::PRN,mēs,हम
2422,ihr::PRN,тi,तुम
2423,ihr::PRN,jūs,तुम
2424,sie::PRN,найö,ये
2425,sie::PRN,viņi,ये
2426,sie::PRN,viņas,ये
2427,was::FPRN,мый,क्या
2428,was::FPRN,kas,क्या
2429,wer::FPRN,код,कौन
2430,wer::FPRN,kas,कौन
2431,wo::FADV,кыті,किधर
2432,wo::FADV,kur,किधर
2433,wohin::FADV,кытчӧ,किधर
2434,wohin::FADV,kurp,किधर
2435,wohin::FADV,uz kurieni,किधर
2436,wie::FADV,кыдзи,कैसे
2437,wie::FADV,kā,कैसे
2438,warum::FADV,мыйла,क्यों
2439,warum::FADV,kāpēc,क्यों
2440,wieviel::FNUM,кымын,कितना
2441,wieviel::FNUM,cik,कितना
2442,eins::NUM,ӧтик,एक
2443,eins::NUM,viens,एक
2444,zwei::NUM,кык,दो
2445,zwei::NUM,divi,दो
2446,drei::NUM,куим,तीन
2447,drei::NUM,trīs,तीन
2448,vier::NUM,нель,चार
2449,vier::NUM,četri,चार
2450,fünf::NUM,вит,पाँच
2451,fünf::NUM,pieci,पाँच
2452,sechs::NUM,квайт,छह
2453,sechs::NUM,seši,छह
2454,sieben::NUM,сизим,सात
2455,sieben::NUM,septiņi,सात
2456,acht::NUM,кӧкъямыс,आठ
2457,acht::NUM,astoņi,आठ
2458,neun::NUM,ӧкмыс,नौ
2459,neun::NUM,deviņi,नौ
2460,zehn::NUM,дас,दस
2461,zehn::NUM,desmit,दस
2462,elf::NUM,дас ӧтик,ग्यारह
2463,elf::NUM,vienpadsmit,ग्यारह
2464,zwölf::NUM,дас кык,बारह
2465,zwölf::NUM,divpadsmit,बारह
2466,zwanzig::NUM,кызь,बीस
2467,zwanzig::NUM,divdesmit,बीस
2468,dreißig::NUM,комын,तीस
2469,dreißig::NUM,trīsdesmit,तीस
2470,vierzig::NUM,нелямын,चालीस
2471,vierzig::NUM,četrdesmit,चालीस
2472,fünfzig::NUM,ветымын,पचास
2473,fünfzig::NUM,piecdesmit,पचास
2474,sechzig::NUM,квайтымын,साठ
2475,sechzig::NUM,sešdesmit,साठ
2476,siebzig::NUM,сизимдас,सत्तर
2477,siebzig::NUM,septiņdesmit,सत्तर
2478,achtzig::NUM,кӧкъямысдас,अस्सी
2479,achtzig::NUM,astoņdesmit,अस्सी
2480,neunzig::NUM,ӧкмысдас,नव्वे
2481,neunzig::NUM,deviņdesmit,नव्वे
2482,hundert::NUM,сё,सौ
2483,hundert::NUM,simt,सौ
2484,tausend::NUM,сюрс,हज़ार
2485,tausend::NUM,tūkstoš,हज़ार
2486,und::CNJ,и,और
2487,und::CNJ,un,और
2488,oder::CNJ,либӧ,या
2489,oder::CNJ,jeb,या
2490,stehen::V,сулавны,खड़ा होना
2491,stehen::V,stāvēt,खड़ा होना
2492,sitzen::V,пукавны,बैठना
2493,sitzen::V,sēdēt,बैठना
2494,liegen::V,куйлыны,लेटना
2495,liegen::V,gulēt,लेटना
2496,hängen::V,ӧшавны,लटकना
2497,hängen::V,karāties,लटकना
2498,werden::V,лоны,बनना
2499,werden::V,tapt,बनना
2500,passieren::V,лоны,होना
2501,passieren::V,notikt,होना
2502,beginnen::V,кутчысьны,आरंभ होना
2503,beginnen::V,кутчысьны,प्रारंभ होना
2504,beginnen::V,кутны,आरंभ होना
2505,beginnen::V,кутны,प्रारंभ होना
2506,beginnen::V,sākties,आरंभ होना
2507,beginnen::V,sākties,प्रारंभ होना
2508,enden::V,помасьны,अंत होना
2509,enden::V,помасьны,ख़तम होना
2510,enden::V,beigties,अंत होना
2511,enden::V,beigties,ख़तम होना
2512,wechseln::V,вежсьыны,बदलना
2513,wechseln::V,mainīties,बदलना
2514,aufgehen[Sonne]::V,петны,चढ़ना
2515,aufgehen[Sonne]::V,петны,उदित होना
2516,aufgehen[Sonne]::V,lēkt,चढ़ना
2517,aufgehen[Sonne]::V,lēkt,उदित होना
2518,aufgehen[Sonne]::V,uzlēkt,चढ़ना
2519,aufgehen[Sonne]::V,uzlēkt,उदित होना
2520,untergehen[Sonne]::V,пуксьыны,अस्त हो जाना
2521,untergehen[Sonne]::V,noiet,अस्त हो जाना
2522,untergehen[Sonne]::V,rietēt,अस्त हो जाना
2523,scheinen[Sonne]::V,югъявны,रोशनी देना
2524,scheinen[Sonne]::V,югвидзны,रोशनी देना
2525,scheinen[Sonne]::V,spīdēt,रोशनी देना
2526,donnern::V,гымавны,गरजना
2527,donnern::V,dārdēt,गरजना
2528,wehen::V,пӧльтны,चलना
2529,wehen::V,pūst,चलना
2530,strömen::V,киссьыны,बहना
2531,strömen::V,киссьыны,प्रवाहित होना
2532,strömen::V,līt,बहना
2533,strömen::V,līt,प्रवाहित होना
2534,strömen::V,plūst,बहना
2535,strömen::V,plūst,प्रवाहित होना
2536,fließen::V,визувтны,बहना
2537,fließen::V,визувтны,प्रवाहित होना
2538,fließen::V,tecēt,बहना
2539,fließen::V,tecēt,प्रवाहित होना
2540,sich drehen::V,бергавны,घूमना
2541,sich drehen::V,grozīties,घूमना
2542,schwanken::V,легны,हिलना
2543,schwanken::V,лайкъявны,हिलना
2544,schwanken::V,līgoties,हिलना
2545,schwanken::V,grīļoties,हिलना
2546,schwingen::V,лайкъявны,हिलना
2547,schwingen::V,люллявны,हिलना
2548,schwingen::V,vēzēties,हिलना
2549,fallen::V,усьны,गिरना
2550,fallen::V,krist,गिरना
2551,brennen::V,сотчыны,जलना
2552,brennen::V,degt,जलना
2553,rauchen::V,тшынӧдны,धुआँ उड़ाना
2554,rauchen::V,dūmot,धुआँ उड़ाना
2555,regnen::V,зэрны,बरसना
2556,regnen::V,līt,बरसना
2557,gefrieren::V,кынмыны,जमना
2558,gefrieren::V,sasalt,जमना
2559,tauen::V,сывны,गलना
2560,tauen::V,сывны,पिघलना
2561,tauen::V,kust,गलना
2562,tauen::V,kust,पिघलना
2563,schmelzen::V,сывны,गलना
2564,schmelzen::V,сывны,पिघलना
2565,schmelzen::V,kust,गलना
2566,schmelzen::V,kust,पिघलना
2567,schmelzen::V,nokust,गलना
2568,schmelzen::V,nokust,पिघलना
2569,trocknen::V,косьмыны,सूखना
2570,trocknen::V,žūt,सूखना
2571,trocknen::V,kaltēties,सूखना
2572,sieden::V,пуны,उबलना
2573,sieden::V,virt,उबलना
2574,sieden::V,vārīties,उबलना
2575,faulen::V,сісьмыны,गलना
2576,faulen::V,сісьмыны,सड़ना
2577,faulen::V,pūt,गलना
2578,faulen::V,pūt,सड़ना
2579,faulen::V,trudēt,गलना
2580,faulen::V,trudēt,सड़ना
2581,verfaulen::V,сісьмыны,गलना
2582,verfaulen::V,сісьмыны,सड़ना
2583,verfaulen::V,sapūt,गलना
2584,verfaulen::V,sapūt,सड़ना
2585,verfaulen::V,satrūdēt,गलना
2586,verfaulen::V,satrūdēt,सड़ना
2587,reißen::V,орны,फटना
2588,reißen::V,plīst,फटना
2589,reißen::V,satrūkt,फटना
2590,versinken::V,вӧйны,डूबना
2591,versinken::V,grimt,डूबना
2592,versinken::V,nogrimt,डूबना
2593,vergehen::V,кольны,बीतना
2594,vergehen::V,кольны,गुज़रना
2595,vergehen::V,ордйыны,बीतना
2596,vergehen::V,ордйыны,गुज़रना
2597,vergehen::V,paiet,बीतना
2598,vergehen::V,paiet,गुज़रना
2599,erscheinen::V,петкӧдчыны,दिखाई देना
2600,erscheinen::V,parādīties,दिखाई देना
2601,verschwinden::V,бырны,ग़ायब होना
2602,verschwinden::V,nozust,ग़ायब होना
2603,sinken::V,вӧйны,घटना
2604,sinken::V,вӧйны,उतरना
2605,sinken::V,kristies,घटना
2606,sinken::V,kristies,उतरना
2607,abnehmen::V,чинны,घटना
2608,abnehmen::V,noplakt,घटना
2609,abnehmen::V,mazināties,घटना
2610,zunehmen::V,содны,बढ़ना
2611,zunehmen::V,ыдждыны,बढ़ना
2612,zunehmen::V,pieaugt,बढ़ना
2613,zunehmen::V,pieņemties,बढ़ना
2614,steigen::V,лыбны,बढ़ना
2615,steigen::V,kāpt,बढ़ना
2616,wachsen::V,быдмыны,उगना
2617,wachsen::V,augt,उगना
2618,glänzen::V,югъявны,चमकना
2619,glänzen::V,дзирдавны,चमकना
2620,glänzen::V,zaigot,चमकना
2621,glänzen::V,laistīties,चमकना
2622,funkeln::V,югъявны,जगमगाना
2623,funkeln::V,югъявны,टिमटिमाना
2624,funkeln::V,дзирдавны,जगमगाना
2625,funkeln::V,дзирдавны,टिमटिमाना
2626,funkeln::V,mirdzēt,जगमगाना
2627,funkeln::V,mirdzēt,टिमटिमाना
2628,funkeln::V,dzirkstēt,जगमगाना
2629,funkeln::V,dzirkstēt,टिमटिमाना
2630,lärmen::V,жувгыны,शोर मचाना
2631,lärmen::V,ыугыны,शोर मचाना
2632,lärmen::V,шумитны,शोर मचाना
2633,lärmen::V,ālēties,शोर मचाना
2634,lärmen::V,trokšņot,शोर मचाना
2635,läuten::V,жургыны,बजना
2636,läuten::V,zvanīt,बजना
2637,klingeln::V,звӧнитны,बजना
2638,klingeln::V,zvanīt,बजना
2639,klirren::V,гольскöдчыны,झनझनाना
2640,klirren::V,tinkšķēt,झनझनाना
2641,klirren::V,džinkstēt,झनझनाना
2642,brausen::V,буавны,साँय-साँय करना
2643,brausen::V,krākt,साँय-साँय करना
2644,brausen::V,brāzmot,साँय-साँय करना
2645,rauschen::V,кышакывны,सरसराना
2646,rauschen::V,šalkt,सरसराना
2647,klingen::V,шыавны,बजना
2648,klingen::V,юргыны,बजना
2649,klingen::V,skanēt,बजना
2650,klingen::V,izklausīties,बजना
2651,bellen::V,увтны,भौंकना
2652,bellen::V,riet,भौंकना
2653,heulen::V,омлявны,गुर्राना
2654,heulen::V,вурзавны,गुर्राना
2655,heulen::V,kaukt,गुर्राना
2656,heulen::V,gaudot,गुर्राना
2657,blasen::V,пӧльтны,फूँकना
2658,blasen::V,pūst,फूँकना
2659,pfeifen::V,шутьлявны,सीटी देना
2660,pfeifen::V,svilpt,सीटी देना
2661,pfeifen::V,svilpot,सीटी देना
2662,schreien::V,горзыны,चिल्लाना
2663,schreien::V,brēkt,चिल्लाना
2664,schreien::V,kliegt,चिल्लाना
2665,stöhnen::V,ымзыны,कराहना
2666,stöhnen::V,ымзыны,आहें भरना
2667,stöhnen::V,vaidēt,कराहना
2668,stöhnen::V,vaidēt,आहें भरना
2669,zittern::V,тіравны,काँपना
2670,zittern::V,drebēt,काँपना
2671,leben::V,овны,जीना
2672,leben::V,dzīvot,जीना
2673,geboren werden::V,чужны,पैदा होना
2674,geboren werden::V,dzimt,पैदा होना
2675,atmen::V,кашкыны,साँस लेना
2676,atmen::V,пошиктыны,साँस लेना
2677,atmen::V,elpot,साँस लेना
2678,trinken::V,юны,पीना
2679,trinken::V,dzert,पीना
2680,essen::V,сёйны,खाना
2681,essen::V,ēst,खाना
2682,schlucken::V,ньылавны,निगलना
2683,schlucken::V,rīt,निगलना
2684,müde werden::V,мудзны,थकना
2685,müde werden::V,мудзны,उकताना
2686,müde werden::V,nokust,थकना
2687,müde werden::V,nokust,उकताना
2688,einschlafen::V,ланьтны,सो जाना
2689,einschlafen::V,унмовсьны,सो जाना
2690,einschlafen::V,iemigt,सो जाना
2691,einschlafen::V,aizmigt,सो जाना
2692,schlafen::V,узьны,सोना
2693,schlafen::V,gulēt,सोना
2694,aufwachen::V,садьмыны,जागना
2695,aufwachen::V,mosties,जागना
2696,aufstehen::V,чеччыны,उठना
2697,aufstehen::V,celties,उठना
2698,sich erholen::V,шойччыны,सुस्ताना
2699,sich erholen::V,шойччыны,आराम करना
2700,sich erholen::V,atžirgt,सुस्ताना
2701,sich erholen::V,atžirgt,आराम करना
2702,sich erholen::V,atpūsties,सुस्ताना
2703,sich erholen::V,atpūsties,आराम करना
2704,krank werden::V,висьмыны,बीमार पड़ना
2705,krank werden::V,sasirgt,बीमार पड़ना
2706,krank sein::V,висьны,बीमार होना
2707,krank sein::V,slimot,बीमार होना
2708,schmerzen::V,висьны,दुखना
2709,schmerzen::V,висьны,दर्द करना
2710,schmerzen::V,sāpēt,दुखना
2711,schmerzen::V,sāpēt,दर्द करना
2712,schmerzen::V,smelgt,दुखना
2713,schmerzen::V,smelgt,दर्द करना
2714,husten::V,кызны,खाँसना
2715,husten::V,klepot,खाँसना
2716,genesen::V,бурдны,ठीक हो जाना
2717,genesen::V,бурдны,स्वस्थ हो जाना
2718,genesen::V,veseļoties,ठीक हो जाना
2719,genesen::V,veseļoties,स्वस्थ हो जाना
2720,sterben::V,кувны,मरना
2721,sterben::V,mirt,मरना
2722,sterben::V,nomirt,मरना
2723,umkommen::V,кувны,मरना
2724,umkommen::V,apsprāgt,मरना
2725,umkommen::V,aiziet bojā,मरना
2726,sich bewegen::V,вӧрзьыны,चलना
2727,sich bewegen::V,вӧрзьыны,हिलना
2728,sich bewegen::V,virzīties,चलना
2729,sich bewegen::V,virzīties,हिलना
2730,sich rühren::V,вӧрны,हिलना
2731,sich rühren::V,вӧрӧдчыны,हिलना
2732,sich rühren::V,sagrozīties,हिलना
2733,sich erheben::V,сувтны,उठना
2734,sich erheben::V,piecelties,उठना
2735,sich setzen::V,пуксьыны,बैठना
2736,sich setzen::V,sēsties,बैठना
2737,hinfallen::V,усьны,गिरना
2738,hinfallen::V,sabirt,गिरना
2739,hinfallen::V,pakrist,गिरना
2740,laufen::V,мyнны,चलना
2741,laufen::V,iet,चलना
2742,laufen::V,skraidīt,चलना
2743,schreiten::V,восьлавны,क़दम जाना
2744,schreiten::V,soļot,क़दम जाना
2745,spazierengehen::V,гуляйтны,सैर करना
2746,spazierengehen::V,staigāt,सैर करना
2747,spazierengehen::V,pastaigāties,सैर करना
2748,eilen::V,тэрмасьны,तेज़ी से जाना
2749,eilen::V,тэрмасьны,शीघ्रता से चलना
2750,eilen::V,traukt,तेज़ी से जाना
2751,eilen::V,traukt,शीघ्रता से चलना
2752,sich beeilen::V,тэрмасьны,जल्दी करना
2753,sich beeilen::V,тэрмасьны,शीघ्रता करना
2754,sich beeilen::V,steigties,जल्दी करना
2755,sich beeilen::V,steigties,शीघ्रता करना
2756,sich beeilen::V,pasteigties,जल्दी करना
2757,sich beeilen::V,pasteigties,शीघ्रता करना
2758,sausen::V,тӧвзьыны,बड़ी तेज़ी से चलना
2759,sausen::V,drāzt,बड़ी तेज़ी से चलना
2760,sausen::V,brāzties,बड़ी तेज़ी से चलना
2761,rennen::V,котӧртны,भागना
2762,rennen::V,котӧртны,दौड़ना
2763,rennen::V,skriet,भागना
2764,rennen::V,skriet,दौड़ना
2765,springen::V,чеччавны,उछलना
2766,springen::V,lēkt,उछलना
2767,klettern::V,кышасьны,चढ़ना
2768,klettern::V,кавшасьны,चढ़ना
2769,klettern::V,kāpt,चढ़ना
2770,klettern::V,rāpties,चढ़ना
2771,schaukeln::V,гычасьны,झूलना
2772,schaukeln::V,šūpoties,झूलना
2773,schaukeln::V,zvalstīties,झूलना
2774,kriechen::V,кыссьыны,रेंगना
2775,kriechen::V,līst,रेंगना
2776,kriechen::V,rāpot,रेंगना
2777,schwimmen::V,уявны,तैरना
2778,schwimmen::V,peldēt,तैरना
2779,tauchen::V,сунавны,डूबना
2780,tauchen::V,gremdēties,डूबना
2781,rudern::V,пелысасьны,खेना
2782,rudern::V,пелысасьны,चप्पू चलाना
2783,rudern::V,airēt,खेना
2784,rudern::V,airēt,चप्पू चलाना
2785,rudern::V,irties,खेना
2786,rudern::V,irties,चप्पू चलाना
2787,fahren::V,мунны,चलना
2788,fahren::V,мунны,यात्रा करना
2789,fahren::V,braukt,चलना
2790,fahren::V,braukt,यात्रा करना
2791,fliegen::V,лэбны,उड़ना
2792,fliegen::V,lidot,उड़ना
2793,fliegen::V,laisties,उड़ना
2794,gehen::V,мyнны,जाना
2795,gehen::V,iet,जाना
2796,weggehen::V,мунавны,चला जाना
2797,weggehen::V,мунавны,बाहर जाना
2798,weggehen::V,aiziet,चला जाना
2799,weggehen::V,aiziet,बाहर जाना
2800,abfahren::V,мӧдӧдчыны,छूटना
2801,abfahren::V,мӧдӧдчыны,रवाना होना
2802,abfahren::V,atiet,छूटना
2803,abfahren::V,atiet,रवाना होना
2804,abfahren::V,aizbraukt,छूटना
2805,abfahren::V,aizbraukt,रवाना होना
2806,anhalten::V,джӧмдыны,रुकना
2807,anhalten::V,джӧмдыны,खड़ा होना
2808,anhalten::V,apstāties,रुकना
2809,anhalten::V,apstāties,खड़ा होना
2810,hineingehen::V,пырны,घुसना
2811,hineingehen::V,пырны,अंदर जाना
2812,hineingehen::V,ieiet,घुसना
2813,hineingehen::V,ieiet,अंदर जाना
2814,eintreten::V,пырны,प्रवेश करना
2815,eintreten::V,ienākt,प्रवेश करना
2816,kommen::V,воны,आना
2817,kommen::V,локны,आना
2818,kommen::V,nākt,आना
2819,ankommen::V,воны,पहुँचना
2820,ankommen::V,локны,पहुँचना
2821,ankommen::V,nonākt,पहुँचना
2822,ankommen::V,ierasties,पहुँचना
2823,zurückkommen::V,косны,लौटना
2824,zurückkommen::V,косны,वापस आना
2825,zurückkommen::V,бергӧдчыны,लौटना
2826,zurückkommen::V,бергӧдчыны,वापस आना
2827,zurückkommen::V,atgriezties,लौटना
2828,zurückkommen::V,atgriezties,वापस आना
2829,bleiben::V,кольны,रहना
2830,bleiben::V,кольны,रुकना
2831,bleiben::V,palikt,रहना
2832,bleiben::V,palikt,रुकना
