,Concept_ID,lv,os
2091,schreien::V,горзыны,хъӕр кӕнын
2092,schreien::V,brēkt,хъӕр кӕнын
2093,schreien::V,kliegt,хъӕр кӕнын
2094,stöhnen::V,ымзыны,хъæрзын
2095,stöhnen::V,ымзыны,дзыназын
2096,stöhnen::V,vaidēt,хъæрзын
2097,stöhnen::V,vaidēt,дзыназын
2098,zittern::V,тіравны,ризын
2099,zittern::V,drebēt,ризын
2100,leben::V,овны,цӕрын
2101,leben::V,dzīvot,цӕрын
2102,geboren werden::V,чужны,райгуырын
2103,geboren werden::V,dzimt,райгуырын
2104,atmen::V,кашкыны,улӕфын
2105,atmen::V,пошиктыны,улӕфын
2106,atmen::V,elpot,улӕфын
2107,trinken::V,юны,нуазын
2108,trinken::V,dzert,нуазын
2109,essen::V,сёйны,хӕрын
2110,essen::V,ēst,хӕрын
2111,schlucken::V,ньылавны,ныхъуырын
2112,schlucken::V,rīt,ныхъуырын
2113,müde werden::V,мудзны,бафæллайын
2114,müde werden::V,мудзны,бафæлмæцын
2115,müde werden::V,мудзны,сфæлмæцын
2116,müde werden::V,nokust,бафæллайын
2117,müde werden::V,nokust,бафæлмæцын
2118,müde werden::V,nokust,сфæлмæцын
2119,einschlafen::V,ланьтны,бафынæй уын
2120,einschlafen::V,унмовсьны,бафынæй уын
2121,einschlafen::V,iemigt,бафынæй уын
2122,einschlafen::V,aizmigt,бафынæй уын
2123,schlafen::V,узьны,хуыссын
2124,schlafen::V,узьны,фынӕй кӕнын
2125,schlafen::V,gulēt,хуыссын
2126,schlafen::V,gulēt,фынӕй кӕнын
2127,aufwachen::V,садьмыны,райхъал уын
2128,aufwachen::V,mosties,райхъал уын
2129,aufstehen::V,чеччыны,стын
2130,aufstehen::V,celties,стын
2131,sich erholen::V,шойччыны,фæллад уадзын
2132,sich erholen::V,шойччыны,улæфын
2133,sich erholen::V,atžirgt,фæллад уадзын
2134,sich erholen::V,atžirgt,улæфын
2135,sich erholen::V,atpūsties,фæллад уадзын
2136,sich erholen::V,atpūsties,улæфын
2137,krank werden::V,висьмыны,фӕрынчын уын
2138,krank werden::V,sasirgt,фӕрынчын уын
2139,krank sein::V,висьны,сӕйын
2140,krank sein::V,slimot,сӕйын
2141,schmerzen::V,висьны,риссын
2142,schmerzen::V,sāpēt,риссын
2143,schmerzen::V,smelgt,риссын
2144,husten::V,кызны,хуыфын
2145,husten::V,klepot,хуыфын
2146,genesen::V,бурдны,сдзæбæх уын
2147,genesen::V,бурдны,рандидзын
2148,genesen::V,бурдны,сæндидзын
2149,genesen::V,veseļoties,сдзæбæх уын
2150,genesen::V,veseļoties,рандидзын
2151,genesen::V,veseļoties,сæндидзын
2152,sterben::V,кувны,мӕлын
2153,sterben::V,mirt,мӕлын
2154,sterben::V,nomirt,мӕлын
2155,umkommen::V,кувны,фесæфын
2156,umkommen::V,кувны,байсæфын
2157,umkommen::V,кувны,бабын уын
2158,umkommen::V,кувны,мард фæуын
2159,umkommen::V,apsprāgt,фесæфын
2160,umkommen::V,apsprāgt,байсæфын
2161,umkommen::V,apsprāgt,бабын уын
2162,umkommen::V,apsprāgt,мард фæуын
2163,umkommen::V,aiziet bojā,фесæфын
2164,umkommen::V,aiziet bojā,байсæфын
2165,umkommen::V,aiziet bojā,бабын уын
2166,umkommen::V,aiziet bojā,мард фæуын
2167,sich bewegen::V,вӧрзьыны,тæлфын
2168,sich bewegen::V,вӧрзьыны,цæуын
2169,sich bewegen::V,virzīties,тæлфын
2170,sich bewegen::V,virzīties,цæуын
2171,sich rühren::V,вӧрны,змӕлын
2172,sich rühren::V,вӧрӧдчыны,змӕлын
2173,sich rühren::V,sagrozīties,змӕлын
2174,sich erheben::V,сувтны,стын
2175,sich erheben::V,piecelties,стын
2176,sich setzen::V,пуксьыны,сбадын
2177,sich setzen::V,sēsties,сбадын
2178,hinfallen::V,усьны,ӕрхауын
2179,hinfallen::V,sabirt,ӕрхауын
2180,hinfallen::V,pakrist,ӕрхауын
2181,laufen::V,мyнны,цӕуын
2182,laufen::V,мyнны,рацу-бацу_кӕнын
2183,laufen::V,iet,цӕуын
2184,laufen::V,iet,рацу-бацу_кӕнын
2185,laufen::V,skraidīt,цӕуын
2186,laufen::V,skraidīt,рацу-бацу_кӕнын
2187,schreiten::V,восьлавны,къахдзæф кæнын
2188,schreiten::V,восьлавны,санчъех кæнын
2189,schreiten::V,восьлавны,цæуын
2190,schreiten::V,soļot,къахдзæф кæнын
2191,schreiten::V,soļot,санчъех кæнын
2192,schreiten::V,soļot,цæуын
2193,spazierengehen::V,гуляйтны,озер кæнын
2194,spazierengehen::V,гуляйтны,тезгъо кæнын
2195,spazierengehen::V,staigāt,озер кæнын
2196,spazierengehen::V,staigāt,тезгъо кæнын
2197,spazierengehen::V,pastaigāties,озер кæнын
2198,spazierengehen::V,pastaigāties,тезгъо кæнын
2199,eilen::V,тэрмасьны,тагъд кæнын
2200,eilen::V,тэрмасьны,тындзын
2201,eilen::V,traukt,тагъд кæнын
2202,eilen::V,traukt,тындзын
2203,sich beeilen::V,тэрмасьны,тагъд кæнын
2204,sich beeilen::V,тэрмасьны,тындзын
2205,sich beeilen::V,steigties,тагъд кæнын
2206,sich beeilen::V,steigties,тындзын
2207,sich beeilen::V,pasteigties,тагъд кæнын
2208,sich beeilen::V,pasteigties,тындзын
2209,sausen::V,тӧвзьыны,уайын
2210,sausen::V,тӧвзьыны,тæхын
2211,sausen::V,drāzt,уайын
2212,sausen::V,drāzt,тæхын
2213,sausen::V,brāzties,уайын
2214,sausen::V,brāzties,тæхын
2215,rennen::V,котӧртны,згъорын
2216,rennen::V,skriet,згъорын
2217,springen::V,чеччавны,гæпп кæнын
2218,springen::V,чеччавны,сæррæтт кæнын
2219,springen::V,чеччавны,лиуырын
2220,springen::V,lēkt,гæпп кæнын
2221,springen::V,lēkt,сæррæтт кæнын
2222,springen::V,lēkt,лиуырын
2223,klettern::V,кышасьны,хилын
2224,klettern::V,кавшасьны,хилын
2225,klettern::V,kāpt,хилын
2226,klettern::V,rāpties,хилын
2227,schaukeln::V,гычасьны,хецъро кæнын
2228,schaukeln::V,гычасьны,херыйыл бадын
2229,schaukeln::V,šūpoties,хецъро кæнын
2230,schaukeln::V,šūpoties,херыйыл бадын
2231,schaukeln::V,zvalstīties,хецъро кæнын
2232,schaukeln::V,zvalstīties,херыйыл бадын
2233,kriechen::V,кыссьыны,бырын
2234,kriechen::V,līst,бырын
2235,kriechen::V,rāpot,бырын
2236,schwimmen::V,уявны,ленк кӕнын
2237,schwimmen::V,peldēt,ленк кӕнын
2238,tauchen::V,сунавны,ныгъуылын
2239,tauchen::V,gremdēties,ныгъуылын
2240,rudern::V,пелысасьны,бæлæгъ тæрын
2241,rudern::V,пелысасьны,чема тæрын
2242,rudern::V,airēt,бæлæгъ тæрын
2243,rudern::V,airēt,чема тæрын
2244,rudern::V,irties,бæлæгъ тæрын
2245,rudern::V,irties,чема тæрын
2246,fahren::V,мунны,цӕуын
2247,fahren::V,braukt,цӕуын
2248,fliegen::V,лэбны,тӕхын
2249,fliegen::V,lidot,тӕхын
2250,fliegen::V,laisties,тӕхын
2251,gehen::V,мyнны,цӕуын
2252,gehen::V,iet,цӕуын
2253,weggehen::V,мунавны,ацӕуын
2254,weggehen::V,aiziet,ацӕуын
2255,abfahren::V,мӧдӧдчыны,араст уын
2256,abfahren::V,atiet,араст уын
2257,abfahren::V,aizbraukt,араст уын
2258,anhalten::V,джӧмдыны,æрлæууын
2259,anhalten::V,apstāties,æрлæууын
2260,hineingehen::V,пырны,мидæмæ цæуын
2261,hineingehen::V,ieiet,мидæмæ цæуын
2262,eintreten::V,пырны,бацӕуын
2263,eintreten::V,ienākt,бацӕуын
2264,kommen::V,воны,æрцæуын
2265,kommen::V,локны,æрцæуын
2266,kommen::V,nākt,æрцæуын
2267,ankommen::V,воны,æрцæуын
2268,ankommen::V,локны,æрцæуын
2269,ankommen::V,nonākt,æрцæуын
2270,ankommen::V,ierasties,æрцæуын
2271,zurückkommen::V,косны,раздæхын
2272,zurückkommen::V,косны,фæстæмæ_раздæхын
2273,zurückkommen::V,косны,æрбаздæхын
2274,zurückkommen::V,косны,аздæхын
2275,zurückkommen::V,бергӧдчыны,раздæхын
2276,zurückkommen::V,бергӧдчыны,фæстæмæ_раздæхын
2277,zurückkommen::V,бергӧдчыны,æрбаздæхын
2278,zurückkommen::V,бергӧдчыны,аздæхын
2279,zurückkommen::V,atgriezties,раздæхын
2280,zurückkommen::V,atgriezties,фæстæмæ_раздæхын
2281,zurückkommen::V,atgriezties,æрбаздæхын
2282,zurückkommen::V,atgriezties,аздæхын
2283,bleiben::V,кольны,лӕууын
2284,bleiben::V,palikt,лӕууын
2285,warten::V,виччысьны,ӕнхъӕлмӕ кӕсын
2286,warten::V,gaidīt,ӕнхъӕлмӕ кӕсын
2287,erwarten::V,виччысьны,ӕнхъӕлмӕ кӕсын
2288,erwarten::V,sagaidīt,ӕнхъӕлмӕ кӕсын
2289,suchen::V,корсьны,агурын
2290,suchen::V,meklēt,агурын
2291,finden::V,казявны,ссарын
2292,finden::V,rast,ссарын
2293,finden::V,atrast,ссарын
2294,versuchen::V,заводитчывны,фӕлварын
2295,versuchen::V,mēģināt,фӕлварын
2296,vorbereiten::V,дасьтыны,бацаттæ кæнын
2297,vorbereiten::V,дасьтыны,æрæввонг кæнын
2298,vorbereiten::V,gatavot,бацаттæ кæнын
2299,vorbereiten::V,gatavot,æрæввонг кæнын
2300,vorbereiten::V,sagatavot,бацаттæ кæнын
2301,vorbereiten::V,sagatavot,æрæввонг кæнын
2302,lieben::V,радейтны,уарзын
2303,lieben::V,mīlēt,уарзын
2304,mögen::V,радейтны,зæрдæмæ цæуын
2305,mögen::V,gribēties,зæрдæмæ цæуын
2306,lachen::V,серавны,худын
2307,lachen::V,серавлыны,худын
2308,lachen::V,smiet,худын
2309,lachen::V,smieties,худын
2310,rühren::V,нормӧдны,зæрдæ суынгæг кæнын
2311,rühren::V,aizgrābt,зæрдæ суынгæг кæнын
2312,weinen::V,бӧрдны,кӕуын
2313,weinen::V,raudāt,кӕуын
2314,schimpfen::V,видчыны,æлгъитын
2315,schimpfen::V,rāties,æлгъитын
2316,schimpfen::V,lamāties,æлгъитын
2317,sich ärgern::V,скӧравны,мæсты кæнын
2318,sich ärgern::V,īgt,мæсты кæнын
2319,sich ärgern::V,pukoties,мæсты кæнын
2320,sich ärgern::V,dusmoties,мæсты кæнын
2321,sich fürchten::V,повны,тæрсын
2322,sich fürchten::V,bīties,тæрсын
2323,sich fürchten::V,baidīties,тæрсын
2324,fürchten::V,повны,тæрсын
2325,fürchten::V,baidīties no,тæрсын
2326,fliehen::V,пышйыны,лидзын
2327,fliehen::V,bēgt,лидзын
2328,flüchten::V,пышйыны,алидзын
2329,flüchten::V,aizbēgt,алидзын
2330,sehen::V,аддзыны,уынын
2331,sehen::V,redzēt,уынын
2332,anschauen::V,видзӧдны,акӕсын
2333,anschauen::V,paraudzīties,акӕсын
2334,ansehen::V,видзӧдны,кӕсын
2335,ansehen::V,aplūkot,кӕсын
2336,hören::V,кывны,хъусын
2337,hören::V,dzirdēt,хъусын
2338,zuhören::V,кывзыны,хъусын
2339,zuhören::V,klausīties,хъусын
2340,probieren::V,видлыны,уынын
2341,probieren::V,видлыны,аходын
2342,probieren::V,nogaršot,уынын
2343,probieren::V,nogaršot,аходын
2344,riechen::V,чушкыны,смудын
2345,riechen::V,ost,смудын
2346,riechen::V,ostīt,смудын
2347,fühlen::V,вежӧртны,ӕнкъарын
2348,fühlen::V,гӧгӧрвоны,ӕнкъарын
2349,fühlen::V,just,ӕнкъарын
2350,fühlen::V,izjust,ӕнкъарын
2351,scheinen::V,кажитчыны,зынын
2352,scheinen::V,šķist,зынын
2353,scheinen::V,likties,зынын
2354,zu sehen sein::V,тыдавны,зынын
2355,zu sehen sein::V,parādīties,зынын
2356,vernehmen::V,кывны,фехъусын
2357,vernehmen::V,saklausīt,фехъусын
2358,frieren::V,кынмыны,сийын
2359,frieren::V,salt,сийын
2360,tun::V,керны,кӕнын
2361,tun::V,darīt,кӕнын
2362,können::V,кужны,фӕразын
2363,können::V,prast,фӕразын
2364,wollen::V,кӧсйыны,фӕндын
2365,wollen::V,gribēt,фӕндын
2366,anfangen::V,заводитны,райдайын
2367,anfangen::V,пондыны,райдайын
2368,anfangen::V,sākt,райдайын
2369,anfangen::V,iesākt,райдайын
2370,beenden::V,помавны,фӕуын
2371,beenden::V,beigt,фӕуын
2372,beenden::V,pabeigt,фӕуын
2373,aufhören::V,дугӧдны,банцайын
2374,aufhören::V,дугӧдны,фенцайын
2375,aufhören::V,pārtraukt,банцайын
2376,aufhören::V,pārtraukt,фенцайын
2377,gelingen::V,артмыны,бантысын
2378,gelingen::V,izdoties,бантысын
2379,geraten::V,сюрны,разынын
2380,geraten::V,веськавны,разынын
2381,geraten::V,veikties,разынын
2382,öffnen::V,восьтыны,гом кӕнын
2383,öffnen::V,atvērt,гом кӕнын
2384,öffnen::V,attaisīt,гом кӕнын
2385,schließen::V,пӧдлавны,ӕхгӕнын
2386,schließen::V,slēgt,ӕхгӕнын
2387,schließen::V,aizvērt,ӕхгӕнын
2388,schließen::V,aiztaisīt,ӕхгӕнын
2389,stellen::V,сувтӧдны,ӕвӕрын
2390,stellen::V,likt,ӕвӕрын
2391,stellen::V,nolikt,ӕвӕрын
2392,setzen::V,пуксьӧдны,сбадын кӕнын
2393,setzen::V,sēdināt,сбадын кӕнын
2394,legen::V,пуктыны,ӕрӕвӕрын
2395,legen::V,likt,ӕрӕвӕрын
2396,berühren::V,вӧрзьӧдны,агайын
2397,berühren::V,инмӧдчывны,агайын
2398,berühren::V,skart,агайын
2399,berühren::V,aizskart,агайын
2400,verbinden::V,йитны,бӕттын
2401,verbinden::V,saistīt,бӕттын
2402,verbinden::V,savienot,бӕттын
2403,bedecken::V,вевттьыны,ӕмбӕрзын
2404,bedecken::V,apsegt,ӕмбӕрзын
2405,bedecken::V,pārsegt,ӕмбӕрзын
2406,aufhängen::V,ӧшӧдны,ауындзын
2407,aufhängen::V,джагӧдны,ауындзын
2408,aufhängen::V,uzkārt,ауындзын
2409,anzünden::V,ӧзтыны,ссудзын
2410,anzünden::V,aizdegt,ссудзын
2411,anzünden::V,aizdedzināt,ссудзын
2412,aufheben::V,чеччӧдны,сисын
2413,aufheben::V,сувтӧдны,сисын
2414,aufheben::V,pacelt,сисын
2415,zurücklassen::V,кольны,ныууадзын
2416,zurücklassen::V,atstāt,ныууадзын
2417,verlieren::V,воштыны,фесафын
2418,verlieren::V,zaudēt,фесафын
2419,verlieren::V,pazaudēt,фесафын
2420,fallen lassen::V,уськӧдны,ӕрӕппарын
2421,fallen lassen::V,уськӧдны,къухтӕй феуӕгъд кӕнын
2422,fallen lassen::V,nomest,ӕрӕппарын
2423,fallen lassen::V,nomest,къухтӕй феуӕгъд кӕнын
2424,machen::V,вӧчны,саразын
2425,machen::V,лӧсьӧдны,саразын
2426,machen::V,darīt,саразын
2427,herstellen::V,лӧсьӧдны,сцæттæ кæнын
2428,herstellen::V,лӧсьӧдны,саразын
2429,herstellen::V,ražot,сцæттæ кæнын
2430,herstellen::V,ražot,саразын
2431,herstellen::V,izgatavot,сцæттæ кæнын
2432,herstellen::V,izgatavot,саразын
2433,bauen::V,лэптыны,амайын
2434,bauen::V,celt,амайын
2435,bauen::V,būvēt,амайын
2436,reparieren::V,дзоньтавны,æмпъузын
2437,reparieren::V,дзоньтавны,цалцæг кæнын
2438,reparieren::V,labot,æмпъузын
2439,reparieren::V,labot,цалцæг кæнын
2440,reparieren::V,remontēt,æмпъузын
2441,reparieren::V,remontēt,цалцæг кæнын
2442,verbessern::V,бурмӧдны,фæхуыздæр кæнын
2443,verbessern::V,labot,фæхуыздæр кæнын
2444,verbessern::V,izlabot,фæхуыздæр кæнын
2445,ändern::V,вежны,аивын
2446,ändern::V,mainīt,аивын
2447,graben::V,кодйыны,къахын
2448,graben::V,rakt,къахын
2449,beugen::V,куснявны,æркъæдз кæнын
2450,beugen::V,куснявны,æртасын кæнын
2451,beugen::V,liekt,æркъæдз кæнын
2452,beugen::V,liekt,æртасын кæнын
2453,biegen::V,куснявны,тасын кӕнын
2454,biegen::V,liekt,тасын кӕнын
2455,drehen::V,бергӧдлыны,здухын
2456,drehen::V,griezt,здухын
2457,wenden::V,бергӧдны,афæлдахын
2458,wenden::V,бергӧдны,рафæлдахын
2459,wenden::V,apgriezt,афæлдахын
2460,wenden::V,apgriezt,рафæлдахын
2461,umdrehen::V,бергӧдны,афæлдахын
2462,umdrehen::V,apgriezt,афæлдахын
2463,heben::V,лэптыны,сдарын
2464,heben::V,лэптыны,схæцын
2465,heben::V,celt,сдарын
2466,heben::V,celt,схæцын
2467,heben::V,cilāt,сдарын
2468,heben::V,cilāt,схæцын
2469,heben::V,pacelt,сдарын
2470,heben::V,pacelt,схæцын
2471,hochheben::V,кыпӧдны,уæлæмæ хæцын
2472,hochheben::V,pacelt,уæлæмæ хæцын
2473,ergreifen::V,кутны,фӕлӕбурын
2474,ergreifen::V,paķert,фӕлӕбурын
2475,ergreifen::V,satvert,фӕлӕбурын
2476,halten::V,кутны,дарын
2477,halten::V,turēt,дарын
2478,halten::V,saturēt,дарын
2479,drücken::V,личкыны,æлхъивын
2480,drücken::V,личкыны,хæцын
2481,drücken::V,топӧдны,æлхъивын
2482,drücken::V,топӧдны,хæцын
2483,drücken::V,spiest,æлхъивын
2484,drücken::V,spiest,хæцын
2485,schieben::V,ӧтдортны,схойын
2486,schieben::V,йӧткыштны,схойын
2487,schieben::V,stumt,схойын
2488,kratzen::V,гуджӧдны,хафын
2489,kratzen::V,kasīt,хафын
2490,kratzen::V,skrāpēt,хафын
2491,lecken::V,нювны,сдæрын
2492,lecken::V,lakt,сдæрын
2493,lecken::V,laizīt,сдæрын
2494,beißen::V,курччыны,хæцын
2495,beißen::V,kost,хæцын
2496,abreißen::V,орӧдны,ратонын
2497,abreißen::V,atraut,ратонын
2498,abreißen::V,atplēst,ратонын
2499,abschneiden::V,вундавны,ралыг кӕнын
2500,abschneiden::V,nogriezt,ралыг кӕнын
2501,binden::V,гӧрддзавны,бабӕттын
2502,binden::V,кӧртавны,бабӕттын
2503,binden::V,siet,бабӕттын
2504,binden::V,aptīt,бабӕттын
2505,stecken::V,сюйны,ныссадзын
2506,stecken::V,bāzt,ныссадзын
2507,stecken::V,spraust,ныссадзын
2508,brechen::V,чегны,асæттын
2509,brechen::V,чегны,басæттын
2510,brechen::V,чегны,ныссæттын
2511,brechen::V,lauzt,асæттын
2512,brechen::V,lauzt,басæттын
2513,brechen::V,lauzt,ныссæттын
2514,brechen::V,lauzīt,асæттын
2515,brechen::V,lauzīt,басæттын
2516,brechen::V,lauzīt,ныссæттын
2517,klopfen::V,камгыны,хойын
2518,klopfen::V,камгыны,гуыпп-гуыпп кæнын
2519,klopfen::V,камгыны,къуырцц-къуырцц кæнын
2520,klopfen::V,klauvēt,хойын
2521,klopfen::V,klauvēt,гуыпп-гуыпп кæнын
2522,klopfen::V,klauvēt,къуырцц-къуырцц кæнын
2523,hauen::V,нӧйнты,цӕвын
2524,hauen::V,нӧйнты,нӕмын
2525,hauen::V,кучкыны,цӕвын
2526,hauen::V,кучкыны,нӕмын
2527,hauen::V,cirst,цӕвын
2528,hauen::V,cirst,нӕмын
2529,hauen::V,dauzīt,цӕвын
2530,hauen::V,dauzīt,нӕмын
2531,kleben::V,лемавны,ныхасын
2532,kleben::V,лемавны,æндадзын
2533,kleben::V,ляскавны,ныхасын
2534,kleben::V,ляскавны,æндадзын
2535,kleben::V,līmēt,ныхасын
2536,kleben::V,līmēt,æндадзын
2537,kleben::V,lipināt,ныхасын
2538,kleben::V,lipināt,æндадзын
2539,reiben::V,тільны,сӕрфын
2540,reiben::V,тільны,хафын
2541,reiben::V,зыравны,сӕрфын
2542,reiben::V,зыравны,хафын
2543,reiben::V,rīvēt,сӕрфын
2544,reiben::V,rīvēt,хафын
2545,reiben::V,berzēt,сӕрфын
2546,reiben::V,berzēt,хафын
2547,streichen::V,мавтны,байсæрдын
2548,streichen::V,мавтны,сахорын
2549,streichen::V,ziest,байсæрдын
2550,streichen::V,ziest,сахорын
2551,streichen::V,triept,байсæрдын
2552,streichen::V,triept,сахорын
2553,schleifen::V,кеслыны,ссын
2554,schleifen::V,кеслыны,цыргъ кӕнын
2555,schleifen::V,trīt,ссын
2556,schleifen::V,trīt,цыргъ кӕнын
2557,schleifen::V,asināt,ссын
2558,schleifen::V,asināt,цыргъ кӕнын
2559,schneiden::V,шырны,кӕрдын
2560,schneiden::V,griezt,кӕрдын
2561,schneiden::V,sagriezt,кӕрдын
2562,rütteln::V,легӧдны,æнкъусын
2563,rütteln::V,катлӧдлыны,æнкъусын
2564,rütteln::V,kratīt,æнкъусын
2565,rütteln::V,purināt,æнкъусын
2566,schütteln::V,тракӧдны,уигъын
2567,schütteln::V,kratīt,уигъын
2568,schwenken::V,ӧвтны,тилын
2569,schwenken::V,ӧвтны,уигъын
2570,schwenken::V,шенасьны,тилын
2571,schwenken::V,шенасьны,уигъын
2572,schwenken::V,vēzēt,тилын
2573,schwenken::V,vēzēt,уигъын
2574,schwenken::V,vēcināt,тилын
2575,schwenken::V,vēcināt,уигъын
2576,schütten::V,кисьтны,ныккӕнын
2577,schütten::V,bērt,ныккӕнын
2578,füllen::V,тыртны,байдзаг кæнын
2579,füllen::V,pildīt,байдзаг кæнын
2580,füllen::V,piepildīt,байдзаг кæнын
2581,einwickeln::V,тубыртны,батухын
2582,einwickeln::V,ietīt,батухын
2583,tragen::V,нуны,хӕссын
2584,tragen::V,nest,хӕссын
2585,schleppen::V,кыскавны,ласын
2586,schleppen::V,stiept,ласын
2587,schleppen::V,staipīt,ласын
2588,ziehen::V,кыскыны,ласын
2589,ziehen::V,vilkt,ласын
2590,aufbewahren::V,видзны,æвæрын
2591,aufbewahren::V,glabāt,æвæрын
2592,aufbewahren::V,uzglabāt,æвæрын
2593,werfen::V,чӧвтны,зыввытт кӕнын
2594,werfen::V,шыбитны,зыввытт кӕнын
2595,werfen::V,mest,зыввытт кӕнын
2596,werfen::V,sviest,зыввытт кӕнын
2597,fangen::V,кутны,ӕрцахсын
2598,fangen::V,ķert,ӕрцахсын
2599,fangen::V,uzķert,ӕрцахсын
2600,packen::V,босьтны,рацахсын
2601,packen::V,paķert,рацахсын
2602,packen::V,satvert,рацахсын
2603,verstecken::V,дзебны,æмбæхсын
2604,verstecken::V,дзебны,нымæхсын
2605,verstecken::V,slēpt,æмбæхсын
2606,verstecken::V,slēpt,нымæхсын
2607,verstecken::V,noglabāt,æмбæхсын
2608,verstecken::V,noglabāt,нымæхсын
2609,teilen::V,юкны,уарын
2610,teilen::V,dalīt,уарын
2611,schicken::V,ыстыны,ӕрвитын
2612,schicken::V,sūtīt,ӕрвитын
2613,schicken::V,atsūtīt,ӕрвитын
2614,bringen::V,вайны,æрхæссын
2615,bringen::V,вайны,æрбахæссын
2616,bringen::V,atvest,æрхæссын
2617,bringen::V,atvest,æрбахæссын
2618,hinzufügen::V,содтыны,ӕфтауын
2619,hinzufügen::V,pievienot,ӕфтауын
2620,bekommen::V,босьтны,ссарын
2621,bekommen::V,босьтны,сфæрæз кæнын
2622,bekommen::V,босьтны,самал кæнын
2623,bekommen::V,dabūt,ссарын
2624,bekommen::V,dabūt,сфæрæз кæнын
2625,bekommen::V,dabūt,самал кæнын
2626,erhalten::V,босьтны,райсын
2627,erhalten::V,saņemt,райсын
2628,nehmen::V,босьтны,райсын
2629,nehmen::V,ņemt,райсын
2630,nehmen::V,paņemt,райсын
2631,wählen::V,бӧрйыны,равзарын
2632,wählen::V,ievēlēt,равзарын
2633,auswählen::V,бӧрйыны,авзарын
2634,auswählen::V,izvēlēt,авзарын
2635,bewahren::V,видзны,бавæрын
2636,bewahren::V,видзны,нывæрын
2637,bewahren::V,saglabāt,бавæрын
2638,bewahren::V,saglabāt,нывæрын
2639,behindern::V,конйӧдлыны,цæлхдур æвæрын
2640,behindern::V,конйӧдлыны,ныхдур æвæрын
2641,behindern::V,конйӧдлыны,къуылымпы кæнын
2642,behindern::V,конйӧдлыны,хъыг дарын
2643,behindern::V,джӧмдӧдны,цæлхдур æвæрын
2644,behindern::V,джӧмдӧдны,ныхдур æвæрын
2645,behindern::V,джӧмдӧдны,къуылымпы кæнын
2646,behindern::V,джӧмдӧдны,хъыг дарын
2647,behindern::V,kavēt,цæлхдур æвæрын
2648,behindern::V,kavēt,ныхдур æвæрын
2649,behindern::V,kavēt,къуылымпы кæнын
2650,behindern::V,kavēt,хъыг дарын
2651,behindern::V,aizkavēt,цæлхдур æвæрын
2652,behindern::V,aizkavēt,ныхдур æвæрын
2653,behindern::V,aizkavēt,къуылымпы кæнын
2654,behindern::V,aizkavēt,хъыг дарын
2655,verderben::V,тшыкӧдны,фесафын
2656,verderben::V,sabojāt,фесафын
2657,beschädigen::V,тшыкӧдны,халын
2658,beschädigen::V,bojāt,халын
2659,beschädigen::V,maitāt,халын
2660,zerbrechen::V,жуглыны,асӕттын
2661,zerbrechen::V,salauzt,асӕттын
2662,zerbrechen::V,sadauzīt,асӕттын
2663,zerreißen::V,орӧдны,аскъуынын
2664,zerreißen::V,pārraut,аскъуынын
2665,zerstören::V,жугӧдны,фехалын
2666,zerstören::V,кисьтны,фехалын
2667,zerstören::V,косявны,фехалын
2668,zerstören::V,graut,фехалын
2669,zerstören::V,sagraut,фехалын
2670,verbrennen::V,сотны,басудзын
2671,verbrennen::V,сотчыны,басудзын
2672,verbrennen::V,dedzināt,басудзын
2673,verbrennen::V,sadedzināt,басудзын
2674,geben::V,сетны,дӕттын
2675,geben::V,dot,дӕттын
2676,geben::V,padot,дӕттын
2677,reichen::V,сетны,адæттын
2678,reichen::V,padot,адæттын
2679,reichen::V,sniegt,адæттын
2680,schenken::V,козьнавны,лæвар кæнын
2681,schenken::V,dāvāt,лæвар кæнын
2682,schenken::V,dāvināt,лæвар кæнын
2683,versprechen::V,кыв сетны,дзырд раттын
2684,versprechen::V,кыв сетны,зӕрдӕ бавӕрын
2685,versprechen::V,solīt,дзырд раттын
2686,versprechen::V,solīt,зӕрдӕ бавӕрын
2687,versprechen::V,apsolīt,дзырд раттын
2688,versprechen::V,apsolīt,зӕрдӕ бавӕрын
2689,wünschen::V,кӧсйыны,зæрдæ зæгъы
2690,wünschen::V,vēlēt,зæрдæ зæгъы
2691,wünschen::V,novēlēt,зæрдæ зæгъы
2692,loben::V,ошкыны,раппӕлын
2693,loben::V,lielīt,раппӕлын
2694,küssen::V,окавны,пъа кæнын
2695,küssen::V,окавны,ба кæнын
2696,küssen::V,bučot,пъа кæнын
2697,küssen::V,bučot,ба кæнын
2698,küssen::V,skūpstīt,пъа кæнын
2699,küssen::V,skūpstīt,ба кæнын
2700,wiegen::V,гудрӧдлыны,узын
2701,wiegen::V,šūpot,узын
2702,zudecken::V,веввттьыны,бамбӕрзын
2703,zudecken::V,apklāt,бамбӕрзын
2704,zudecken::V,aizsegt,бамбӕрзын
2705,wecken::V,садьмӧдны,райхъал кӕнын
2706,wecken::V,чуксавны,райхъал кӕнын
2707,wecken::V,modināt,райхъал кӕнын
2708,zeigen::V,петкӧдлыны,амонын
2709,zeigen::V,rādīt,амонын
2710,führen::V,нуӧдны,кӕнын
2711,führen::V,нуӧдны,фæкæнын
2712,führen::V,vadīt,кӕнын
2713,führen::V,vadīt,фæкæнын
2714,lehren::V,велӧдны,ахуыр кæнын
2715,lehren::V,mācīt,ахуыр кæнын
2716,lehren::V,iemācīt,ахуыр кæнын
2717,unterrichten::V,велӧдны,ахуыр кæнын
