,Concept_ID,zh,se
5719,aufhören::V,停止,heaitit
5720,aufhören::V,停止,šluhttet
5721,aufhören::V,停止,joskâđ
5722,aufhören::V,停止,jõskkâd
5723,aufhören::V,停止,puu´tted
5724,aufhören::V,停止,е̄сскэ
5725,gelingen::V,成功,lyhkestidh
5726,gelingen::V,成功,vuorbástuvvat
5727,gelingen::V,成功,lihkustuvvat
5728,gelingen::V,成功,lukkuđ
5729,gelingen::V,成功,o´nnsted
5730,gelingen::V,成功,выййтэ
5731,geraten::V,陷于,sååjhtedh
5732,geraten::V,陷于,gevvat
5733,geraten::V,陷于,gártat
5734,geraten::V,陷于,šaddat
5735,geraten::V,陷于,latkiitiiđ
5736,geraten::V,陷于,suuijâđ
5737,geraten::V,陷于,šõddâd
5738,geraten::V,陷于,оччтэдтэ
5739,geraten::V,陷于,очендэдтэ
5740,öffnen::V,打开,rïhpestidh
5741,öffnen::V,打开,rahpat
5742,öffnen::V,打开,rabádit
5743,öffnen::V,打开,rahpat
5744,öffnen::V,打开,ávustiđ
5745,öffnen::V,打开,čuáv'diđ
5746,öffnen::V,打开,riččâd
5747,öffnen::V,打开,ää´veed
5748,öffnen::V,打开,čåu´dded
5749,öffnen::V,打开,а̄вьдэ
5750,schließen::V,关,steegkedh
5751,schließen::V,关,dahppat
5752,schließen::V,关,gokčat
5753,schließen::V,关,kiddiđ
5754,schließen::V,关,toppâđ
5755,schließen::V,关,kä´tted
5756,schließen::V,关,тэ̄ффкэ
5757,schließen::V,关,ка̄ххьтэ
5758,stellen::V,放,bïejedh
5759,stellen::V,放,biejadit
5760,stellen::V,放,bidjat
5761,stellen::V,放,asâttiđ
5762,stellen::V,放,piijjâd
5763,stellen::V,放,cää´ǩǩed
5764,stellen::V,放,пыййе
5765,setzen::V,放,bïejedh
5766,setzen::V,放,biejadit
5767,setzen::V,放,bidjat
5768,setzen::V,放,i'štâttiđ
5769,setzen::V,放,piijjâd
5770,setzen::V,放,пыййе
5771,legen::V,摆,bïejedh
5772,legen::V,摆,biedjat
5773,legen::V,摆,biejadit
5774,legen::V,摆,bidjat
5775,legen::V,摆,asâttiđ
5776,legen::V,摆,piijjâd
5777,legen::V,摆,пыййе
5778,berühren::V,触,gaajesjidh
5779,berühren::V,触,duohttat
5780,berühren::V,触,giehtadit
5781,berühren::V,触,guoskat
5782,berühren::V,触,guoskkahit
5783,berühren::V,触,kuos'kâđ
5784,berühren::V,触,kuo'skâttiđ
5785,berühren::V,触,nja'vhâstiđ
5786,berühren::V,触,kuõskted
5787,berühren::V,触,njaauksted
5788,berühren::V,触,кӯсскэ
5789,berühren::V,触,лыксаххьтэ
5790,verbinden::V,联结,ektiedidh
5791,verbinden::V,联结,gårredidh
5792,verbinden::V,联结,tjadnat
5793,verbinden::V,联结,ovttastahttit
5794,verbinden::V,联结,o'vtâstittiđ
5795,verbinden::V,联结,lahteđ
5796,verbinden::V,联结,lâ´htted
5797,verbinden::V,联结,чӯллмдэ
5798,bedecken::V,覆盖,gaptjedh
5799,bedecken::V,覆盖,jávvet
5800,bedecken::V,覆盖,gåbttjåt
5801,bedecken::V,覆盖,gokčat
5802,bedecken::V,覆盖,luáv'diđ
5803,bedecken::V,覆盖,kä´tted
5804,bedecken::V,覆盖,tu´vdded
5805,bedecken::V,覆盖,аййдэ
5806,bedecken::V,覆盖,тэ̄ффкэ
5807,bedecken::V,覆盖,ка̄ххьтэ
5808,aufhängen::V,挂,gævnjodh
5809,aufhängen::V,挂,gæhtsasjidh
5810,aufhängen::V,挂,gahtsot
5811,aufhängen::V,挂,gatsostit
5812,aufhängen::V,挂,heŋget
5813,aufhängen::V,挂,heŋgiđ
5814,aufhängen::V,挂,he'ŋgâstiđ
5815,aufhängen::V,挂,kååccad
5816,aufhängen::V,挂,коадсэ
5817,anzünden::V,点,tsïhkijehtedh
5818,anzünden::V,点,buollidit
5819,anzünden::V,点,tsahkkidit
5820,anzünden::V,点,cahkkedit
5821,anzünden::V,点,cokkiittiđ
5822,anzünden::V,点,cõ´ǩǩted
5823,anzünden::V,点,puâl'lted
5824,anzünden::V,点,пуэллхэ
5825,aufheben::V,拾起,bijjiedidh
5826,aufheben::V,拾起,låpptit
5827,aufheben::V,拾起,bajidit
5828,aufheben::V,拾起,pajediđ
5829,aufheben::V,拾起,pââi´ded
5830,aufheben::V,拾起,пайнэ
5831,zurücklassen::V,遗留,laehpedh
5832,zurücklassen::V,遗留,guodet
5833,zurücklassen::V,遗留,guođđit
5834,zurücklassen::V,遗留,kyeđđiḋ
5835,zurücklassen::V,遗留,kue´đđed
5836,zurücklassen::V,遗留,кӯдтӭ
5837,verlieren::V,丧失,dassedh
5838,verlieren::V,丧失,biestedh
5839,verlieren::V,丧失,masset
5840,verlieren::V,丧失,láhppet
5841,verlieren::V,丧失,láhppit
5842,verlieren::V,丧失,läppiđ
5843,verlieren::V,丧失,monâttiđ
5844,verlieren::V,丧失,lä´pped
5845,verlieren::V,丧失,rââ´ppted
5846,verlieren::V,丧失,ка̄дхэ
5847,verlieren::V,丧失,кӯдтъе
5848,fallen lassen::V,让掉下,gahtjehtidh
5849,fallen lassen::V,让掉下,luojttet
5850,fallen lassen::V,让掉下,luojttalit
5851,fallen lassen::V,让掉下,gahčahit
5852,fallen lassen::V,让掉下,lyeš'tiđ
5853,fallen lassen::V,让掉下,kočâttiđ
5854,fallen lassen::V,让掉下,rõpsted
5855,fallen lassen::V,让掉下,kõõččted
5856,fallen lassen::V,让掉下,ёҏтэ
5857,fallen lassen::V,让掉下,кэчхэ
5858,machen::V,做,daajhtodh
5859,machen::V,做,dahkat
5860,machen::V,做,dahkat
5861,machen::V,做,rähtiđ
5862,machen::V,做,raajjâd
5863,machen::V,做,tue´j'jeed
5864,machen::V,做,тӯййше
5865,machen::V,做,ӣллькье
5866,herstellen::V,生产,skaepiedidh
5867,herstellen::V,生产,buvtadit
5868,herstellen::V,生产,dudjot
5869,herstellen::V,生产,a'mnâstiđ
5870,herstellen::V,生产,va'lmâštiđ
5871,herstellen::V,生产,vaalmšted
5872,herstellen::V,生产,лыххкэ
5873,herstellen::V,生产,ӣллькье
5874,bauen::V,建造,bigkedh
5875,bauen::V,建造,biggit
5876,bauen::V,建造,ráhkadit
5877,bauen::V,建造,huksiđ
5878,bauen::V,建造,raajjâd
5879,bauen::V,建造,тӯййше
5880,reparieren::V,修理,davvodh
5881,reparieren::V,修理,divvot
5882,reparieren::V,修理,divvut
5883,reparieren::V,修理,tivvoođ
5884,reparieren::V,修理,čihtâđ
5885,reparieren::V,修理,teevvad
5886,reparieren::V,修理,чиннэ
5887,verbessern::V,改进,bueriedidh
5888,verbessern::V,改进,báredit
5889,verbessern::V,改进,buoredit
5890,verbessern::V,改进,buoridit
5891,verbessern::V,改进,pye'rediđ
5892,verbessern::V,改进,pue´reed
5893,verbessern::V,改进,шӣгнэ
5894,ändern::V,改变,jeatjahtehtedh
5895,ändern::V,改变,rievddadit
5896,ändern::V,改变,muhttit
5897,ändern::V,改变,molsut
5898,ändern::V,改变,mutteđ
5899,ändern::V,改变,mu´tted
5900,ändern::V,改变,вуайхе
5901,ändern::V,改变,ка̄вьсе
5902,graben::V,挖,berkedh
5903,graben::V,挖,kroehkedh
5904,graben::V,挖,bállet
5905,graben::V,挖,goaivut
5906,graben::V,挖,roggat
5907,graben::V,挖,kuái'vuđ
5908,graben::V,挖,rääppad
5909,graben::V,挖,kuäivvad
5910,graben::V,挖,ра̄бпэ
5911,graben::V,挖,куаййве
5912,beugen::V,弯下,sojjedidh
5913,beugen::V,弯下,såjådit
5914,beugen::V,弯下,sojahit
5915,beugen::V,弯下,sujâttiđ
5916,beugen::V,弯下,kå´mrded
5917,beugen::V,弯下,njikklõõttâd
5918,beugen::V,弯下,сойхьтэ
5919,beugen::V,弯下,то̄а̄ххкэ
5920,beugen::V,弯下,нигклаххьтэ
5921,biegen::V,弯,sojjehtidh
5922,biegen::V,弯,såjådit
5923,biegen::V,弯,niejddet
5924,biegen::V,弯,sojahit
5925,biegen::V,弯,čipteđ
5926,biegen::V,弯,soojted
5927,biegen::V,弯,сойхьтэ
5928,drehen::V,转动,jårrehtidh
5929,drehen::V,转动,bådnjåt
5930,drehen::V,转动,botnjat
5931,drehen::V,转动,jurâttiđ
5932,drehen::V,转动,jåårǥlâ´tted
5933,drehen::V,转动,чоӊӊтэ
5934,wenden::V,转动,jarkelidh
5935,wenden::V,转动,jårggålit
5936,wenden::V,转动,jorgalit
5937,wenden::V,转动,jurgâliđ
5938,wenden::V,转动,jåårǥlâ´tted
5939,wenden::V,转动,вӣррлаххътэ
5940,wenden::V,转动,ка̄вьсе
5941,umdrehen::V,转动,jarkedh
5942,umdrehen::V,转动,måttsåstit
5943,umdrehen::V,转动,botnjat
5944,umdrehen::V,转动,jorgođ
5945,umdrehen::V,转动,jårǥsted
5946,umdrehen::V,转动,коамьхе
5947,umdrehen::V,转动,калльтлэ
5948,heben::V,举起,luknjedh
5949,heben::V,举起,baavhkestidh
5950,heben::V,举起,bajedit
5951,heben::V,举起,loktet
5952,heben::V,举起,bajidit
5953,heben::V,举起,pajediđ
5954,heben::V,举起,kokkiđ
5955,heben::V,举起,kaggâd
5956,heben::V,举起,pââ´jeed
5957,heben::V,举起,пайнэ
5958,heben::V,举起,пайнэллэ
5959,hochheben::V,抬高,lutnjedh
5960,hochheben::V,抬高,låggŋit
5961,hochheben::V,抬高,loktet
5962,hochheben::V,抬高,pajediđ
5963,hochheben::V,抬高,kuåstteed
5964,hochheben::V,抬高,пайнэ
5965,ergreifen::V,抓住,fihkelidh
5966,ergreifen::V,抓住,sårjjot
5967,ergreifen::V,抓住,doahppit
5968,ergreifen::V,抓住,fáhtet
5969,ergreifen::V,抓住,tuáppuđ
5970,ergreifen::V,抓住,poppâ´tted
5971,ergreifen::V,抓住,каццсе
5972,ergreifen::V,抓住,туэрркэ
5973,ergreifen::V,抓住,ро̄а̄ппчье
5974,halten::V,拿着,steeredh
5975,halten::V,拿着,utniedidh
5976,halten::V,拿着,anedit
5977,halten::V,拿着,adnalit
5978,halten::V,拿着,doallat
5979,halten::V,拿着,toollâd
5980,halten::V,拿着,tue´rjjeed
5981,halten::V,拿着,туаррье
5982,drücken::V,压,dïelkestidh
5983,drücken::V,压,dieddet
5984,drücken::V,压,deaddit
5985,drücken::V,压,čárvet
5986,drücken::V,压,čárvuđ
5987,drücken::V,压,čärvvad
5988,drücken::V,压,teä´d'ded
5989,drücken::V,压,пе̄ррэ
5990,drücken::V,压,ра̄ппче
5991,schieben::V,推,vuetjedh
5992,schieben::V,推,sjáhtjat
5993,schieben::V,推,cáhkit
5994,schieben::V,推,cuggâđ
5995,schieben::V,推,oi´ǧǧeed
5996,schieben::V,推,оййкье
5997,kratzen::V,搔,våhtsodh
5998,kratzen::V,搔,skreepedh
5999,kratzen::V,搔,ruohkkat
6000,kratzen::V,搔,ruohkastit
6001,kratzen::V,搔,gazzut
6002,kratzen::V,搔,kazzođ
6003,kratzen::V,搔,võckkâd
6004,kratzen::V,搔,кышшкэ
6005,kratzen::V,搔,каххьце
6006,lecken::V,舔,njåalodh
6007,lecken::V,舔,njoallot
6008,lecken::V,舔,njolodit
6009,lecken::V,舔,njuálluđ
6010,lecken::V,舔,njuällad
6011,lecken::V,舔,нюаллэ
6012,beißen::V,咬,gaektjedh
6013,beißen::V,咬,gássket
6014,beißen::V,咬,gáskestit
6015,beißen::V,咬,gáskit
6016,beißen::V,咬,käskiđ
6017,beißen::V,咬,kä´cǩǩed
6018,beißen::V,咬,ка̄ццьке
6019,abreißen::V,撕下,bïhkedh
6020,abreißen::V,撕下,gajkkot
6021,abreißen::V,撕下,gaikkihit
6022,abreißen::V,撕下,roottâđ
6023,abreißen::V,撕下,ra´šǩǩeed
6024,abreißen::V,撕下,rååttad
6025,abreißen::V,撕下,ро̄дтҍе
6026,abreißen::V,撕下,пӯттҍкье
6027,abschneiden::V,切断,tjoehpestidh
6028,abschneiden::V,切断,jallat
6029,abschneiden::V,切断,čuohppat
6030,abschneiden::V,切断,jogâldiđ
6031,abschneiden::V,切断,geerelidh
6032,abschneiden::V,切断,е̄дтэ
6033,abschneiden::V,切断,е̄дтлэ
6034,binden::V,捆,gårredidh
6035,binden::V,捆,tjadnat
6036,binden::V,捆,gárrat
6037,binden::V,捆,čoonnâđ
6038,binden::V,捆,čõõnnâd
6039,binden::V,捆,čuõlmmâd
6040,binden::V,捆,ко̄ррэ
6041,binden::V,捆,чӯллмдэ
6042,binden::V,捆,ко̄а̄ррэ
6043,stecken::V,插,rïjtedh
6044,stecken::V,插,tsævkkat
6045,stecken::V,插,cáhkit
6046,stecken::V,插,cuggâđ
6047,stecken::V,插,čuõ´ǧ'ǧeed
6048,stecken::V,插,чогксэ
6049,stecken::V,插,це̄ӈькхэ
6050,brechen::V,断裂,dåajodh
6051,brechen::V,断裂,tsåapkodh
6052,brechen::V,断裂,doaddjut
6053,brechen::V,断裂,cuvket
6054,brechen::V,断裂,moorrâđ
6055,brechen::V,断裂,mu´rdded
6056,brechen::V,断裂,муррьтэ
6057,klopfen::V,敲,beenghkedh
6058,klopfen::V,敲,goalkkalit
6059,klopfen::V,敲,tsábbmet
6060,klopfen::V,敲,goalkit
6061,klopfen::V,敲,skoalkit
6062,klopfen::V,敲,skuá'lkuttiđ
6063,klopfen::V,敲,kuälkted
6064,klopfen::V,敲,та̄гкэ
6065,hauen::V,揍,beenghkedh
6066,hauen::V,揍,tjuollat
6067,hauen::V,揍,čuollat
6068,hauen::V,揍,čurmâđ
6069,hauen::V,揍,čâ´cǩǩed
6070,hauen::V,揍,та̄гкэ
6071,hauen::V,揍,ва̄сстэ
6072,kleben::V,粘,njamkedh
6073,kleben::V,粘,dædnjodit
6074,kleben::V,粘,liibmet
6075,kleben::V,粘,taṃadiđ
6076,kleben::V,粘,li´jmmjed
6077,kleben::V,粘,нямхэ
6078,reiben::V,摩擦,daanjedh
6079,reiben::V,摩擦,ruvvit
6080,reiben::V,摩擦,ruvvet
6081,reiben::V,摩擦,fiärruđ
6082,reiben::V,摩擦,heârrad
6083,reiben::V,摩擦,ru´vvjed
6084,reiben::V,摩擦,е̄ррэ
6085,streichen::V,涂,daejdedh
6086,streichen::V,涂,badtjadidh
6087,streichen::V,涂,vuojddat
6088,streichen::V,涂,málet
6089,streichen::V,涂,njuohtat
6090,streichen::V,涂,njuottâđ
6091,streichen::V,涂,puák'suđ
6092,streichen::V,涂,påhssad
6093,streichen::V,涂,мо̄а̄шшэ
6094,schleifen::V,拖曳,slijhpedh
6095,schleifen::V,拖曳,sadjet
6096,schleifen::V,拖曳,sadjit
6097,schleifen::V,拖曳,šliipet
6098,schleifen::V,拖曳,saijeeđ
6099,schleifen::V,拖曳,sââjjad
6100,schleifen::V,拖曳,tabǯsted
6101,schleifen::V,拖曳,то̄а̄мчсе
6102,schneiden::V,切,bietskedh
6103,schneiden::V,切,suoddat
6104,schneiden::V,切,tjuohppat
6105,schneiden::V,切,biesskedit
6106,schneiden::V,切,čuohppat
6107,schneiden::V,切,čuop'pâđ
6108,schneiden::V,切,čuõp'pâd
6109,schneiden::V,切,е̄дтэ
6110,schneiden::V,切,пе̄ррэ
6111,schneiden::V,切,чӯххпэ
6112,rütteln::V,颠簸,firredh
6113,rütteln::V,颠簸,doargestit
6114,rütteln::V,颠簸,šluvgit
6115,rütteln::V,颠簸,pušteđ
6116,rütteln::V,颠簸,pu´štted
6117,rütteln::V,颠簸,пушшьтэ
6118,schütteln::V,摇动,firredh
6119,schütteln::V,摇动,sjavnnjet
6120,schütteln::V,摇动,sillnat
6121,schütteln::V,摇动,skullhet
6122,schütteln::V,摇动,salkalit
6123,schütteln::V,摇动,pušteđ
6124,schütteln::V,摇动,pu´štted
6125,schütteln::V,摇动,пушшьтэ
6126,schwenken::V,摇动,svinhtedh
6127,schwenken::V,摇动,svikkastit
6128,schwenken::V,摇动,šlivgut
6129,schwenken::V,摇动,hiä'iluttiđ
6130,schwenken::V,摇动,heeilted
6131,schwenken::V,摇动,маххъе
6132,schütten::V,倒,gurhkedh
6133,schütten::V,倒,hállit
6134,schütten::V,倒,liejkkit
6135,schütten::V,倒,leškiđ
6136,schütten::V,倒,virâttiđ
6137,schütten::V,倒,väällad
6138,schütten::V,倒,ва̄ллэ
6139,füllen::V,填满,dievhtedh
6140,füllen::V,填满,dievddet
6141,füllen::V,填满,deavdit
6142,füllen::V,填满,tevdiđ
6143,füllen::V,填满,tiudded
6144,füllen::V,填满,тӣввтэ
6145,einwickeln::V,包,gïesedh
6146,einwickeln::V,包,giessat
6147,einwickeln::V,包,gárrat
6148,einwickeln::V,包,giessat
6149,einwickeln::V,包,gurpat
6150,einwickeln::V,包,kiessâđ
6151,einwickeln::V,包,ǩiõssâd
6152,einwickeln::V,包,кӣссэ
6153,tragen::V,提,guedtedh
6154,tragen::V,提,guoddet
6155,tragen::V,提,guoddit
6156,tragen::V,提,kyed'diđ
6157,tragen::V,提,kue´d'ded
6158,tragen::V,提,кӯннҌтэ
6159,schleppen::V,扛,fatnehtidh
6160,schleppen::V,扛,sliehpit
6161,schleppen::V,扛,feastit
6162,schleppen::V,扛,vie'šidiđ
6163,schleppen::V,扛,hinnađ
6164,schleppen::V,扛,nje´ʒʒed
6165,schleppen::V,扛,чуввкэ
6166,ziehen::V,拉,giesedh
6167,ziehen::V,拉,giesset
6168,ziehen::V,拉,geassit
6169,ziehen::V,拉,keessiđ
6170,ziehen::V,拉,ǩie´ssed
6171,ziehen::V,拉,ке̄ссе
6172,aufbewahren::V,保存,vöörhkedh
6173,aufbewahren::V,保存,vuorkkit
6174,aufbewahren::V,保存,seailluhit
6175,aufbewahren::V,保存,siä'iluttiđ
6176,aufbewahren::V,保存,seeilted
6177,aufbewahren::V,保存,рӯкнэ
6178,werfen::V,扔,slampestidh
6179,werfen::V,扔,bálkkot
6180,werfen::V,扔,suhppet
6181,werfen::V,扔,šlivgiđ
6182,werfen::V,扔,čeâǥǥted
6183,werfen::V,扔,суэххпэ
6184,fangen::V,捕捉,bivtedh
6185,fangen::V,捕捉,giddit
6186,fangen::V,捕捉,bivdit
6187,fangen::V,捕捉,toppiđ
6188,fangen::V,捕捉,tää´vted
6189,fangen::V,捕捉,та̄бпэ
6190,fangen::V,捕捉,со̄а̄гкэ
6191,packen::V,抓住,doerelidh
6192,packen::V,抓住,kreemsedh
6193,packen::V,抓住,doahppit
6194,packen::V,抓住,doahput
6195,packen::V,抓住,tuáppuđ
6196,packen::V,抓住,ká'ivâstiđ
6197,packen::V,抓住,tää´vted
6198,packen::V,抓住,каццсе
6199,packen::V,抓住,туэрркэ
6200,packen::V,抓住,ро̄а̄ппчье
6201,verstecken::V,藏,tjïekedh
6202,verstecken::V,藏,tjiehkat
6203,verstecken::V,藏,čiehkat
6204,verstecken::V,藏,čieḥâđ
6205,verstecken::V,藏,peittad
6206,verstecken::V,藏,пе̄йхьтэ
6207,teilen::V,分,juekedh
6208,teilen::V,分,juohket
6209,teilen::V,分,juohkit
6210,teilen::V,分,jyeḥiđ
6211,teilen::V,分,jue´ǩǩed
6212,teilen::V,分,ю̄гке
6213,teilen::V,分,ра̄ттҍке
6214,schicken::V,派遣,saadtodh
6215,schicken::V,派遣,sáddit
6216,schicken::V,派遣,sáddet
6217,schicken::V,派遣,vuo'lgâttiđ
6218,schicken::V,派遣,vuõltteed
6219,schicken::V,派遣,вӯлкхэ
6220,bringen::V,带来,buektedh
6221,bringen::V,带来,doalvvot
6222,bringen::V,带来,buktit
6223,bringen::V,带来,tuál'vuđ
6224,bringen::V,带来,pu´htted
6225,bringen::V,带来,пыххьтэ
6226,hinzufügen::V,添加,dievhtedh
6227,hinzufügen::V,添加,duoddit
6228,hinzufügen::V,添加,lasedit
6229,hinzufügen::V,添加,lasihit
6230,hinzufügen::V,添加,lasettiđ
6231,hinzufügen::V,添加,lââ´zzted
6232,hinzufügen::V,添加,лажьхе
6233,bekommen::V,得到,åadtjodh
6234,bekommen::V,得到,åttjudit
6235,bekommen::V,得到,oažžut
6236,bekommen::V,得到,juksâđ
6237,bekommen::V,得到,uáž'žuđ
6238,bekommen::V,得到,vuäǯ'ǯâd
6239,bekommen::V,得到,вуаннче
6240,erhalten::V,接到,åadtjodh
6241,erhalten::V,接到,oadtjot
6242,erhalten::V,接到,oažžut
6243,erhalten::V,接到,uáž'žuđ
6244,erhalten::V,接到,vuäǯ'ǯâd
6245,erhalten::V,接到,ва̄лльтэ
6246,nehmen::V,拿,vaeltedh
6247,nehmen::V,拿,válldet
6248,nehmen::V,拿,váldit
6249,nehmen::V,拿,väldiđ
6250,nehmen::V,拿,vä´ldded
6251,nehmen::V,拿,ва̄лльтэ
6252,wählen::V,挑选,veeljedh
6253,wählen::V,挑选,válljit
6254,wählen::V,挑选,válljet
6255,wählen::V,挑选,valjiđ
6256,wählen::V,挑选,vaalšed
6257,wählen::V,挑选,va´lljeed
6258,wählen::V,挑选,воалшэ
6259,auswählen::V,选择,veeljedh
6260,auswählen::V,选择,tjuolldet
6261,auswählen::V,选择,válljet
6262,auswählen::V,选择,valjiđ
6263,auswählen::V,选择,vaalšed
6264,auswählen::V,选择,va´lljeed
6265,auswählen::V,选择,воалшэ
6266,bewahren::V,保持,vaarjelidh
6267,bewahren::V,保持,bisodit
6268,bewahren::V,保持,várjjalit
6269,bewahren::V,保持,seailluhit
6270,bewahren::V,保持,varjâliđ
6271,bewahren::V,保持,varjjled
6272,bewahren::V,保持,ӣшшьтэ
6273,bewahren::V,保持,во̄а̄ррьдэ
6274,behindern::V,防碍,hööptdeh
6275,behindern::V,防碍,hieredit
6276,behindern::V,防碍,muhttet
6277,behindern::V,防碍,eastadit
6278,behindern::V,防碍,estiđ
6279,behindern::V,防碍,coggâđ
6280,behindern::V,防碍,hettiđ
6281,behindern::V,防碍,cõggâd
6282,behindern::V,防碍,е̄кхэллэ
6283,verderben::V,败坏,biejstedh
6284,verderben::V,败坏,spedjat
6285,verderben::V,败坏,billistit
6286,verderben::V,败坏,pillediđ
6287,verderben::V,败坏,tårmmad
6288,verderben::V,败坏,pe´llsted
6289,verderben::V,败坏,тоаррмэ
6290,verderben::V,败坏,ма̄ййкэ
6291,beschädigen::V,损坏,fæjloedidh
6292,beschädigen::V,损坏,vahágahttet
6293,beschädigen::V,损坏,bilidit
6294,beschädigen::V,损坏,vahâgittiđ
6295,beschädigen::V,损坏,pä´rtteed
6296,beschädigen::V,损坏,муррьтэ
6297,zerbrechen::V,破碎,tsööpkedh
6298,zerbrechen::V,破碎,doadjet
6299,zerbrechen::V,破碎,cuvket
6300,zerbrechen::V,破碎,cuov'kkiđ
6301,zerbrechen::V,破碎,muårrâd
6302,zerbrechen::V,破碎,cu´vǩǩeed
6303,zerbrechen::V,破碎,муррьтэ
6304,zerreißen::V,撕碎,gejhkielidh
6305,zerreißen::V,撕碎,gajkudit
6306,zerreißen::V,撕碎,gaikkodit
6307,zerreißen::V,撕碎,ráisket
6308,zerreißen::V,撕碎,kiškođ
6309,zerreißen::V,撕碎,ra´šǩǩeed
6310,zerreißen::V,撕碎,пуатткэ
6311,zerstören::V,毁坏,eerjedh
6312,zerstören::V,毁坏,biejsstet
6313,zerstören::V,毁坏,håhkkidit
6314,zerstören::V,毁坏,heavahit
6315,zerstören::V,毁坏,duš'šadit
6316,zerstören::V,毁坏,bilidit
6317,zerstören::V,毁坏,hevâttiđ
6318,zerstören::V,毁坏,hiâvted
6319,zerstören::V,毁坏,ёҏтэ
6320,verbrennen::V,燃烧,båeltedh
6321,verbrennen::V,燃烧,boalldet
6322,verbrennen::V,燃烧,boaldit
6323,verbrennen::V,燃烧,puál'diđ
6324,verbrennen::V,燃烧,puä´ldded
6325,verbrennen::V,燃烧,пуэлльтэ
6326,geben::V,给,vedtedh
6327,geben::V,给,vaddet
6328,geben::V,给,addit
6329,geben::V,给,addliđ
6330,geben::V,给,ä´n
6331,geben::V,给,аннҍтэ
6332,reichen::V,递给,geelkedh
6333,reichen::V,递给,lagádit
6334,reichen::V,递给,geiget
6335,reichen::V,递给,keigiđ
6336,reichen::V,递给,vuõiggâ´stted
6337,reichen::V,递给,аннҍтэ
6338,schenken::V,赠送,vedtedh
6339,schenken::V,赠送,vaddet
6340,schenken::V,赠送,skeaŋkut
6341,schenken::V,赠送,skeŋket
6342,schenken::V,赠送,skeŋkkiđ
6343,schenken::V,赠送,sǩiâŋkkâd
6344,schenken::V,赠送,ла̄ххе
6345,versprechen::V,许诺,luhpiedidh
6346,versprechen::V,许诺,jáhttet
6347,versprechen::V,许诺,lohpidit
6348,versprechen::V,许诺,lopediđ
6349,versprechen::V,许诺,lå´ppeed
6350,versprechen::V,许诺,о̄а̄шштҍе
6351,wünschen::V,祝,lahkoehtidh
6352,wünschen::V,祝,sávvat
6353,wünschen::V,祝,sávadit
6354,wünschen::V,祝,doaivvuhit
6355,wünschen::V,祝,tuá'ivuttiđ
6356,wünschen::V,祝,tuâivvad
6357,wünschen::V,祝,туввэ
6358,loben::V,表扬,girmedh
6359,loben::V,表扬,májnnot
6360,loben::V,表扬,rámmpot
6361,loben::V,表扬,máidnut
6362,loben::V,表扬,rámidit
6363,loben::V,表扬,rammuđ
6364,loben::V,表扬,rämidiđ
6365,loben::V,表扬,ââ´leed
6366,loben::V,表扬,ǩei´tted
6367,loben::V,表扬,кыйта
6368,küssen::V,亲,tjånnahtidh
6369,küssen::V,亲,tjuvliestidh
6370,küssen::V,亲,tjullit
6371,küssen::V,亲,tjulestit
6372,küssen::V,亲,cum'mát
6373,küssen::V,亲,cummistit
6374,küssen::V,亲,cummâliđ
6375,küssen::V,亲,cu´mmsted
6376,küssen::V,亲,cu´mmstõõllâd
6377,küssen::V,亲,нӣссэ
6378,wiegen::V,轻摇,sjammadidh
6379,wiegen::V,轻摇,vuohttot
6380,wiegen::V,轻摇,vuohtudit
6381,wiegen::V,轻摇,vuohttut
6382,wiegen::V,轻摇,vuát'tuđ
6383,wiegen::V,轻摇,nuäkkad
6384,wiegen::V,轻摇,suâibted
6385,wiegen::V,轻摇,нуагкэ
6386,zudecken::V,盖上,gaptjedh
6387,zudecken::V,盖上,loavddet
6388,zudecken::V,盖上,gokčat
6389,zudecken::V,盖上,luáv'diđ
6390,zudecken::V,盖上,kä´tted
6391,zudecken::V,盖上,ка̄ххьтэ
6392,wecken::V,唤起,gåaskodh
6393,wecken::V,唤起,båktet
6394,wecken::V,唤起,boktit
6395,wecken::V,唤起,rávkat
6396,wecken::V,唤起,cuvnâđ
6397,wecken::V,唤起,counnâd
6398,wecken::V,唤起,цо̄ввнэ
6399,zeigen::V,指,vuesiehtidh
6400,zeigen::V,指,vuosedit
6401,zeigen::V,指,giejgget
6402,zeigen::V,指,čájehit
6403,zeigen::V,指,čäittiđ
6404,zeigen::V,指,čujottiđ
6405,zeigen::V,指,čuäi´ted
6406,zeigen::V,指,вӯзьхе
6407,führen::V,带领,steeredh
6408,führen::V,带领,doalvvot
6409,führen::V,带领,láidet
6410,führen::V,带领,jođettiđ
6411,führen::V,带领,jåå´đted
6412,führen::V,带领,выгкэ
6413,lehren::V,教,ööhpehtidh
6414,lehren::V,教,åhpadit
6415,lehren::V,教,oahpahit
6416,lehren::V,教,máttááttiđ
6417,lehren::V,教,mätt'ted
6418,lehren::V,教,vuä´ppsted
6419,lehren::V,教,ма̄тҍха
6420,unterrichten::V,讲课,ööhpehtidh
6421,unterrichten::V,讲课,lågådit
6422,unterrichten::V,讲课,åhpadit
6423,unterrichten::V,讲课,oahpahit
6424,unterrichten::V,讲课,škovliđ
6425,unterrichten::V,讲课,máttááttiđ
6426,unterrichten::V,讲课,mätt'ted
6427,unterrichten::V,讲课,vuä´ppsted
6428,unterrichten::V,讲课,ма̄тҍха
