,Concept_ID,myv,lv
2240,aufhängen::V,понгавтомс,джагӧдны
2241,aufhängen::V,понгавтомс,uzkārt
2242,anzünden::V,кирвастемс,ӧзтыны
2243,anzünden::V,кирвастемс,aizdegt
2244,anzünden::V,кирвастемс,aizdedzināt
2245,aufheben::V,кепедемс,чеччӧдны
2246,aufheben::V,кепедемс,сувтӧдны
2247,aufheben::V,кепедемс,pacelt
2248,zurücklassen::V,кадомс,кольны
2249,zurücklassen::V,кадомс,atstāt
2250,verlieren::V,ёмавтомс,воштыны
2251,verlieren::V,ёмавтомс,zaudēt
2252,verlieren::V,ёмавтомс,pazaudēt
2253,fallen lassen::V,правтомс,уськӧдны
2254,fallen lassen::V,правтомс,nomest
2255,machen::V,теемс,вӧчны
2256,machen::V,теемс,лӧсьӧдны
2257,machen::V,теемс,darīt
2258,herstellen::V,анокстамс,лӧсьӧдны
2259,herstellen::V,анокстамс,ražot
2260,herstellen::V,анокстамс,izgatavot
2261,bauen::V,путомс,лэптыны
2262,bauen::V,путомс,celt
2263,bauen::V,путомс,būvēt
2264,reparieren::V,витемс,дзоньтавны
2265,reparieren::V,витемс,labot
2266,reparieren::V,витемс,remontēt
2267,verbessern::V,паролгавтомс,бурмӧдны
2268,verbessern::V,паролгавтомс,labot
2269,verbessern::V,паролгавтомс,izlabot
2270,verbessern::V,вадрялгавтомс,бурмӧдны
2271,verbessern::V,вадрялгавтомс,labot
2272,verbessern::V,вадрялгавтомс,izlabot
2273,ändern::V,полавтомс,вежны
2274,ändern::V,полавтомс,mainīt
2275,graben::V,чувомс,кодйыны
2276,graben::V,чувомс,rakt
2277,graben::V,таргамс,кодйыны
2278,graben::V,таргамс,rakt
2279,beugen::V,мендемс,куснявны
2280,beugen::V,мендемс,liekt
2281,biegen::V,комавтомс,куснявны
2282,biegen::V,комавтомс,liekt
2283,drehen::V,чаравтомс,бергӧдлыны
2284,drehen::V,чаравтомс,griezt
2285,drehen::V,велявтнемс,бергӧдлыны
2286,drehen::V,велявтнемс,griezt
2287,wenden::V,велявтомс,бергӧдны
2288,wenden::V,велявтомс,apgriezt
2289,umdrehen::V,велявтомс,бергӧдны
2290,umdrehen::V,велявтомс,apgriezt
2291,heben::V,кепедемс,лэптыны
2292,heben::V,кепедемс,celt
2293,heben::V,кепедемс,cilāt
2294,heben::V,кепедемс,pacelt
2295,hochheben::V,кепедемс,кыпӧдны
2296,hochheben::V,кепедемс,pacelt
2297,ergreifen::V,кундамс,кутны
2298,ergreifen::V,кундамс,paķert
2299,ergreifen::V,кундамс,satvert
2300,halten::V,кирдемс,кутны
2301,halten::V,кирдемс,turēt
2302,halten::V,кирдемс,saturēt
2303,drücken::V,нуемс,личкыны
2304,drücken::V,нуемс,топӧдны
2305,drücken::V,нуемс,spiest
2306,schieben::V,шаштомс,ӧтдортны
2307,schieben::V,шаштомс,йӧткыштны
2308,schieben::V,шаштомс,stumt
2309,kratzen::V,ангордамс,гуджӧдны
2310,kratzen::V,ангордамс,kasīt
2311,kratzen::V,ангордамс,skrāpēt
2312,lecken::V,нолсемс,нювны
2313,lecken::V,нолсемс,lakt
2314,lecken::V,нолсемс,laizīt
2315,beißen::V,сускомс,курччыны
2316,beißen::V,сускомс,kost
2317,abreißen::V,сеземс,орӧдны
2318,abreißen::V,сеземс,atraut
2319,abreißen::V,сеземс,atplēst
2320,abschneiden::V,печкемс,вундавны
2321,abschneiden::V,печкемс,nogriezt
2322,binden::V,кодамс,гӧрддзавны
2323,binden::V,кодамс,кӧртавны
2324,binden::V,кодамс,siet
2325,binden::V,кодамс,aptīt
2326,binden::V,сюлмамс,гӧрддзавны
2327,binden::V,сюлмамс,кӧртавны
2328,binden::V,сюлмамс,siet
2329,binden::V,сюлмамс,aptīt
2330,stecken::V,сялгомс,сюйны
2331,stecken::V,сялгомс,bāzt
2332,stecken::V,сялгомс,spraust
2333,brechen::V,синдемс,чегны
2334,brechen::V,синдемс,lauzt
2335,brechen::V,синдемс,lauzīt
2336,brechen::V,калавтомс,чегны
2337,brechen::V,калавтомс,lauzt
2338,brechen::V,калавтомс,lauzīt
2339,klopfen::V,калтаямс,камгыны
2340,klopfen::V,калтаямс,klauvēt
2341,hauen::V,чавомс,нӧйнты
2342,hauen::V,чавомс,кучкыны
2343,hauen::V,чавомс,cirst
2344,hauen::V,чавомс,dauzīt
2345,kleben::V,педявтнемс,лемавны
2346,kleben::V,педявтнемс,ляскавны
2347,kleben::V,педявтнемс,līmēt
2348,kleben::V,педявтнемс,lipināt
2349,reiben::V,ёзамс,тільны
2350,reiben::V,ёзамс,зыравны
2351,reiben::V,ёзамс,rīvēt
2352,reiben::V,ёзамс,berzēt
2353,streichen::V,вадемс,мавтны
2354,streichen::V,вадемс,ziest
2355,streichen::V,вадемс,triept
2356,schleifen::V,човамс,кеслыны
2357,schleifen::V,човамс,trīt
2358,schleifen::V,човамс,asināt
2359,schneiden::V,керямс,шырны
2360,schneiden::V,керямс,griezt
2361,schneiden::V,керямс,sagriezt
2362,rütteln::V,чукамс,легӧдны
2363,rütteln::V,чукамс,катлӧдлыны
2364,rütteln::V,чукамс,kratīt
2365,rütteln::V,чукамс,purināt
2366,rütteln::V,лыкавтомс,легӧдны
2367,rütteln::V,лыкавтомс,катлӧдлыны
2368,rütteln::V,лыкавтомс,kratīt
2369,rütteln::V,лыкавтомс,purināt
2370,schütteln::V,чукамс,тракӧдны
2371,schütteln::V,чукамс,kratīt
2372,schwenken::V,яхолемс,ӧвтны
2373,schwenken::V,яхолемс,шенасьны
2374,schwenken::V,яхолемс,vēzēt
2375,schwenken::V,яхолемс,vēcināt
2376,schütten::V,каямс,кисьтны
2377,schütten::V,каямс,bērt
2378,füllen::V,пештямс,тыртны
2379,füllen::V,пештямс,pildīt
2380,füllen::V,пештямс,piepildīt
2381,einwickeln::V,тапарямс,тубыртны
2382,einwickeln::V,тапарямс,ietīt
2383,tragen::V,кандомс,нуны
2384,tragen::V,кандомс,nest
2385,schleppen::V,ускомс,кыскавны
2386,schleppen::V,ускомс,stiept
2387,schleppen::V,ускомс,staipīt
2388,ziehen::V,ускомс,кыскыны
2389,ziehen::V,ускомс,vilkt
2390,aufbewahren::V,ванстомс,видзны
2391,aufbewahren::V,ванстомс,glabāt
2392,aufbewahren::V,ванстомс,uzglabāt
2393,werfen::V,ёртомс,чӧвтны
2394,werfen::V,ёртомс,шыбитны
2395,werfen::V,ёртомс,mest
2396,werfen::V,ёртомс,sviest
2397,fangen::V,кундамс,кутны
2398,fangen::V,кундамс,ķert
2399,fangen::V,кундамс,uzķert
2400,packen::V,кундамс,босьтны
2401,packen::V,кундамс,paķert
2402,packen::V,кундамс,satvert
2403,verstecken::V,кекшемс,дзебны
2404,verstecken::V,кекшемс,slēpt
2405,verstecken::V,кекшемс,noglabāt
2406,teilen::V,явомс,юкны
2407,teilen::V,явомс,dalīt
2408,schicken::V,кучомс,ыстыны
2409,schicken::V,кучомс,sūtīt
2410,schicken::V,кучомс,atsūtīt
2411,bringen::V,кандомс,вайны
2412,bringen::V,кандомс,atvest
2413,hinzufügen::V,путомс,содтыны
2414,hinzufügen::V,путомс,pievienot
2415,hinzufügen::V,максомс,содтыны
2416,hinzufügen::V,максомс,pievienot
2417,bekommen::V,саемс,босьтны
2418,bekommen::V,саемс,dabūt
2419,erhalten::V,саемс,босьтны
2420,erhalten::V,саемс,saņemt
2421,nehmen::V,саемс,босьтны
2422,nehmen::V,саемс,ņemt
2423,nehmen::V,саемс,paņemt
2424,wählen::V,кочкамс,бӧрйыны
2425,wählen::V,кочкамс,ievēlēt
2426,auswählen::V,кочкамс,бӧрйыны
2427,auswählen::V,кочкамс,izvēlēt
2428,bewahren::V,ванстомс,видзны
2429,bewahren::V,ванстомс,saglabāt
2430,behindern::V,кирдемс,конйӧдлыны
2431,behindern::V,кирдемс,джӧмдӧдны
2432,behindern::V,кирдемс,kavēt
2433,behindern::V,кирдемс,aizkavēt
2434,verderben::V,коламс,тшыкӧдны
2435,verderben::V,коламс,sabojāt
2436,beschädigen::V,теемс зыян,тшыкӧдны
2437,beschädigen::V,теемс зыян,bojāt
2438,beschädigen::V,теемс зыян,maitāt
2439,zerbrechen::V,коламс,жуглыны
2440,zerbrechen::V,коламс,salauzt
2441,zerbrechen::V,коламс,sadauzīt
2442,zerreißen::V,сеземс,орӧдны
2443,zerreißen::V,сеземс,pārraut
2444,zerstören::V,калавтомс,жугӧдны
2445,zerstören::V,калавтомс,кисьтны
2446,zerstören::V,калавтомс,косявны
2447,zerstören::V,калавтомс,graut
2448,zerstören::V,калавтомс,sagraut
2449,verbrennen::V,пултамс,сотны
2450,verbrennen::V,пултамс,сотчыны
2451,verbrennen::V,пултамс,dedzināt
2452,verbrennen::V,пултамс,sadedzināt
2453,geben::V,максомс,сетны
2454,geben::V,максомс,dot
2455,geben::V,максомс,padot
2456,reichen::V,максомс,сетны
2457,reichen::V,максомс,padot
2458,reichen::V,максомс,sniegt
2459,schenken::V,каземс,козьнавны
2460,schenken::V,каземс,dāvāt
2461,schenken::V,каземс,dāvināt
2462,versprechen::V,алтамс,кыв сетны
2463,versprechen::V,алтамс,solīt
2464,versprechen::V,алтамс,apsolīt
2465,wünschen::V,арсемс,кӧсйыны
2466,wünschen::V,арсемс,vēlēt
2467,wünschen::V,арсемс,novēlēt
2468,loben::V,шнамс,ошкыны
2469,loben::V,шнамс,lielīt
2470,küssen::V,палсемс,окавны
2471,küssen::V,палсемс,bučot
2472,küssen::V,палсемс,skūpstīt
2473,wiegen::V,нурсемс,гудрӧдлыны
2474,wiegen::V,нурсемс,šūpot
2475,zudecken::V,тавадомс,веввттьыны
2476,zudecken::V,тавадомс,apklāt
2477,zudecken::V,тавадомс,aizsegt
2478,zudecken::V,вельтямс,веввттьыны
2479,zudecken::V,вельтямс,apklāt
2480,zudecken::V,вельтямс,aizsegt
2481,wecken::V,стявтомс,садьмӧдны
2482,wecken::V,стявтомс,чуксавны
2483,wecken::V,стявтомс,modināt
2484,zeigen::V,невтемс,петкӧдлыны
2485,zeigen::V,невтемс,rādīt
2486,führen::V,ветямс,нуӧдны
2487,führen::V,ветямс,vadīt
2488,lehren::V,тонавтомс,велӧдны
2489,lehren::V,тонавтомс,mācīt
2490,lehren::V,тонавтомс,iemācīt
2491,unterrichten::V,тонавтомс,велӧдны
2492,unterrichten::V,тонавтомс,apmācīt
2493,aufziehen::V,трямс,быдтыны
2494,aufziehen::V,трямс,uzaudzināt
2495,aufziehen::V,кастомс,быдтыны
2496,aufziehen::V,кастомс,uzaudzināt
2497,leiten::V,ветямс,веськӧдлыны
2498,leiten::V,ветямс,vadīt
2499,leiten::V,ветямс,pārzināt
2500,leiten::V,азоркстамс,веськӧдлыны
2501,leiten::V,азоркстамс,vadīt
2502,leiten::V,азоркстамс,pārzināt
2503,antreiben::V,ветямс,тэрмӧдны
2504,antreiben::V,ветямс,urdīt
2505,antreiben::V,ветямс,mudināt
2506,lassen::V,кармавтомс,тшӧктыны
2507,lassen::V,кармавтомс,ļaut
2508,einladen::V,тердемс,корны
2509,einladen::V,тердемс,ielūgt
2510,einladen::V,тердемс,aicināt
2511,vereinigen::V,вейсэндямс,ӧтувтны
2512,vereinigen::V,вейсэндямс,котыртны
2513,vereinigen::V,вейсэндямс,vienot
2514,vereinigen::V,вейсэндямс,apvienot
2515,vereinigen::V,вейс путомс,ӧтувтны
2516,vereinigen::V,вейс путомс,котыртны
2517,vereinigen::V,вейс путомс,vienot
2518,vereinigen::V,вейс путомс,apvienot
2519,vereinigen::V,вейс пурнамс,ӧтувтны
2520,vereinigen::V,вейс пурнамс,котыртны
2521,vereinigen::V,вейс пурнамс,vienot
2522,vereinigen::V,вейс пурнамс,apvienot
2523,besuchen::V,варштамс,волыны
2524,besuchen::V,варштамс,ветлыны
2525,besuchen::V,варштамс,apciemot
2526,treffen::V,вастомс,вочаӧдны
2527,treffen::V,вастомс,паныдавны
2528,treffen::V,вастомс,satikt
2529,treffen::V,вастомс,sastapt
2530,sich versammeln::V,промокшномс,лӧсьӧдчыны
2531,sich versammeln::V,промокшномс,salasīties
2532,sich versammeln::V,промокшномс,sapulcēties
2533,spielen::V,налксемс,ворсны
2534,spielen::V,налксемс,spēlēt
2535,spielen::V,налксемс,spēlēties
2536,singen::V,морамс,сьывны
2537,singen::V,морамс,dziedāt
2538,tanzen::V,киштемс,йӧктыны
2539,tanzen::V,киштемс,diet
2540,tanzen::V,киштемс,dejot
2541,tanzen::V,киштемс,dancot
2542,sich trennen::V,явомс,торйӧдчыны
2543,sich trennen::V,явомс,šķirties
2544,sich trennen::V,явомс,izšķirties
2545,verlassen::V,кадомс,эновтны
2546,verlassen::V,кадомс,atstāt
2547,retten::V,идемс,видзны
2548,retten::V,идемс,мездыны
2549,retten::V,идемс,glābt
2550,bewachen::V,ванстомс,видзны
2551,bewachen::V,ванстомс,sargāt
2552,schützen::V,аштемс,видзны
2553,schützen::V,аштемс,pasargāt
2554,schützen::V,аштемс,aizsargāt
2555,verteidigen::V,ваномс,дорйыны
2556,verteidigen::V,ваномс,aizstāvēt
2557,sich schlagen::V,тюремс,косясьны
2558,sich schlagen::V,тюремс,kauties
2559,sich schlagen::V,тюремс,izkauties
2560,schießen::V,ледемс,лыйны
2561,schießen::V,ледемс,šaut
2562,schießen::V,ледемс,šaudīt
2563,siegen::V,изнямс,вермыны
2564,siegen::V,изнямс,uzvarēt
2565,ärgern::V,кежейгавтомс,лӧгӧдны
2566,ärgern::V,кежейгавтомс,лёкмӧдны
2567,ärgern::V,кежейгавтомс,скӧрмӧдны
2568,ärgern::V,кежейгавтомс,sadusmot
2569,schlagen::V,токамс,вартны
2570,schlagen::V,токамс,sist
2571,schlagen::V,токамс,triekt
2572,treten::V,тапамс,лёгны
2573,treten::V,тапамс,майкны
2574,treten::V,тапамс,mīt
2575,treten::V,тапамс,paspert
2576,stechen::V,пупамс,бышткыны
2577,stechen::V,пупамс,durt
2578,stoßen::V,тулкадемс,тойлыны
2579,stoßen::V,тулкадемс,йӧткавны
2580,stoßen::V,тулкадемс,grūst
2581,stehlen::V,саламс,гусявны
2582,stehlen::V,саламс,zagt
2583,stören::V,пирямс ки,падмӧдны
2584,stören::V,пирямс ки,traucēt
2585,belästigen::V,а максомс,дӧзмӧдны
2586,belästigen::V,а максомс,apgrūtināt
2587,belästigen::V,а кадомс оймамо,дӧзмӧдны
2588,belästigen::V,а кадомс оймамо,apgrūtināt
2589,verbergen::V,сёпомс,дзебны
2590,verbergen::V,сёпомс,сайӧдны
2591,verbergen::V,сёпомс,slēpt
2592,verbergen::V,сёпомс,paslēpt
2593,verbergen::V,кекшемс,дзебны
2594,verbergen::V,кекшемс,сайӧдны
2595,verbergen::V,кекшемс,slēpt
2596,verbergen::V,кекшемс,paslēpt
2597,täuschen::V,манямс,пӧръявны
2598,täuschen::V,манямс,ылӧдны
2599,täuschen::V,манямс,mānīt
2600,täuschen::V,манямс,maldināt
2601,betrügen::V,манчемс,сӧрны
2602,betrügen::V,манчемс,krāpt
2603,betrügen::V,манчемс,apkrāpt
2604,töten::V,чавномс,вины
2605,töten::V,чавномс,nāvēt
2606,töten::V,чавномс,nogalināt
2607,töten::V,маштнемс,вины
2608,töten::V,маштнемс,nāvēt
2609,töten::V,маштнемс,nogalināt
2610,wohnen::V,эрямс,овны
2611,wohnen::V,эрямс,dzīvot
2612,arbeiten::V,важодемс,уджавны
2613,arbeiten::V,важодемс,strādāt
2614,arbeiten::V,важодемс,darboties
2615,sammeln::V,пурнамс,чукӧртны
2616,sammeln::V,пурнамс,vākt
2617,pflücken::V,ноцковтнемс,вотны
2618,pflücken::V,ноцковтнемс,ӧктыны
2619,pflücken::V,ноцковтнемс,raut
2620,pflücken::V,ноцковтнемс,plūkt
2621,jagen::V,кундамс,кыйсьыны
2622,jagen::V,кундамс,medīt
2623,fischen::V,калонь кундамс,чери кыйны
2624,fischen::V,калонь кундамс,zvejot
2625,fassen::V,кундамс,кутны
2626,fassen::V,кундамс,saķert
2627,hüten::V,ваномс,видзны
2628,hüten::V,ваномс,йирӧдны
2629,hüten::V,ваномс,ganīt
2630,treiben::V,панемс,вӧтлыны
2631,treiben::V,панемс,dzīt
2632,anbinden::V,сюлмамс,домавны
2633,anbinden::V,сюлмамс,piesiet
2634,anbinden::V,сюлмамс,piesaistīt
2635,füttern::V,андомс,вердны
2636,füttern::V,андомс,barot
2637,melken::V,потявтомс,лысьтыны
2638,melken::V,потявтомс,slaukt
2639,hacken::V,лазномс,керавны
2640,hacken::V,лазномс,kapāt
2641,gießen::V,валомс,киськавны
2642,gießen::V,валомс,liet
2643,gießen::V,валомс,laistīt
2644,reifen::V,кенеремс,кисьмыны
2645,reifen::V,кенеремс,briest
2646,zubereiten::V,анокстамс,дасьтыны
2647,zubereiten::V,анокстамс,taisīt
2648,zubereiten::V,анокстамс,gatavot
2649,kochen::V,пидемс,пуны
2650,kochen::V,пидемс,vārīt
2651,backen::V,пидемс,пӧжавны
2652,backen::V,пидемс,cept
2653,braten::V,пуштамс,пражитны
2654,braten::V,пуштамс,cept
2655,braten::V,пуштамс,cepināt
2656,umrühren::V,човорямс,сорлавны
2657,umrühren::V,човорямс,maisīt
2658,umrühren::V,човорямс,apmaisīt
2659,stricken::V,кодамс,кӧртны
2660,stricken::V,кодамс,adīt
2661,nähen::V,стамс,вурны
2662,nähen::V,стамс,šūt
2663,färben::V,артомс,мичӧдны
2664,färben::V,артомс,краситны
2665,färben::V,артомс,krāsot
2666,färben::V,артомс,nokrāsot
2667,reinigen::V,урядамс,весавны
2668,reinigen::V,урядамс,tīrīt
2669,reinigen::V,урядамс,attīrīt
2670,waschen::V,муськемс,мыськыны
2671,waschen::V,муськемс,mazgāt
2672,abwischen::V,нардамс,чышкыны
2673,abwischen::V,нардамс,noslaucīt
2674,spülen::V,ёрвалдомс,пожъявны
2675,spülen::V,ёрвалдомс,skalot
2676,fegen::V,тенсемс,чышкыны
2677,fegen::V,тенсемс,slaucīt
2678,kehren::V,тенсемс,чышкыны
2679,kehren::V,тенсемс,mēzt
2680,baden::V,экшелямс,купайтчыны
2681,baden::V,экшелямс,peldēties
2682,sich waschen::V,шлямс,мыссьыны
2683,sich waschen::V,шлямс,mazgāties
2684,ausziehen::V,кайсевтемс,пӧрччӧдны
2685,ausziehen::V,кайсевтемс,noģērbt
2686,anziehen::V,оршамс,кӧмавны
2687,anziehen::V,оршамс,пасьтавны
2688,anziehen::V,оршамс,uzvilkt
2689,sich anziehen::V,оршамс,пасьтасьны
2690,sich anziehen::V,оршамс,apģērbties
2691,kämmen::V,судрямс,сынавны
2692,kämmen::V,судрямс,sukāt
2693,schmücken::V,мазылгавтомс,мичмӧдны
2694,schmücken::V,мазылгавтомс,rotāt
2695,schmücken::V,мазылгавтомс,greznot
2696,schmücken::V,наряжамс,мичмӧдны
2697,schmücken::V,наряжамс,rotāt
2698,schmücken::V,наряжамс,greznot
2699,sagen::V,меремс,шуны
2700,sagen::V,меремс,висьтавны
2701,sagen::V,меремс,teikt
2702,sprechen::V,кортамс,сёрнитны
2703,sprechen::V,кортамс,runāt
2704,reden::V,кортамс,сёрнитны
2705,reden::V,кортамс,norunāt
2706,sich unterhalten::V,кортнемс,сёрнитны
2707,sich unterhalten::V,кортнемс,варовитны
2708,sich unterhalten::V,кортнемс,sarunāties
2709,fragen::V,кевкстемс,юавны
2710,fragen::V,кевкстемс,jautāt
2711,bitten::V,вешемс,корны
2712,bitten::V,вешемс,lūgt
2713,bitten::V,вешемс,prasīt
2714,erzählen::V,ёвтнемс,висьтавны
2715,erzählen::V,ёвтнемс,stāstīt
2716,mitteilen::V,ёвтамс,юӧртны
2717,mitteilen::V,ёвтамс,висьтавны
2718,mitteilen::V,ёвтамс,pavēstīt
2719,nennen::V,лемдемс,шуны
2720,nennen::V,лемдемс,ним сетны
2721,nennen::V,лемдемс,saukt
2722,nennen::V,путомс лем,шуны
2723,nennen::V,путомс лем,ним сетны
2724,nennen::V,путомс лем,saukt
2725,rufen::V,тердемс,корны
2726,rufen::V,тердемс,saukt
2727,rufen::V,серьгедемс,корны
2728,rufen::V,серьгедемс,saukt
2729,prahlen::V,шнамс пря,ошйысьны
2730,prahlen::V,шнамс пря,lielīties
2731,übersetzen::V,ютавтомс,вуджӧдны
2732,übersetzen::V,ютавтомс,tulkot
2733,übersetzen::V,ютавтомс,pārtulkot
2734,denken::V,арсемс,мӧвпавны
2735,denken::V,арсемс,domāt
2736,glauben::V,кемемс,эскыны
2737,glauben::V,кемемс,ticēt
2738,bemerken::V,неемс,казявны
2739,bemerken::V,неемс,ievērot
2740,bemerken::V,неемс,ieraudzīt
2741,erkennen::V,содамс,тӧдмавны
2742,erkennen::V,содамс,pazīt
2743,erkennen::V,содамс,atpazīt
2744,begreifen::V,пачкодемс,вежӧртны
2745,begreifen::V,пачкодемс,гӧгӧрвоны
2746,begreifen::V,пачкодемс,jēgt
2747,begreifen::V,пачкодемс,apjēgt
2748,verstehen::V,чарькодемс,вежӧртны
2749,verstehen::V,чарькодемс,гӧгӧрвоны
2750,verstehen::V,чарькодемс,saprast
2751,lernen::V,тонавтнемс,вeлöдчыны
2752,lernen::V,тонавтнемс,mācīties
2753,wissen::V,содамс,тӧдны
2754,wissen::V,содамс,zināt
2755,sich erinnern an::V,ледстямс,казьтывны
2756,sich erinnern an::V,ледстямс,дум вылӧ уськӧдны
2757,sich erinnern an::V,ледстямс,atminēties
2758,vergessen::V,стувтомс,вунӧдны
2759,vergessen::V,стувтомс,mirst
2760,vergessen::V,стувтомс,aizmirst
2761,messen::V,онкстнемс,муртавны
2762,messen::V,онкстнемс,mērīt
2763,zählen::V,ловомс,лыддьыны
2764,zählen::V,ловомс,skaitīt
2765,rechnen::V,ловомс,лыддьыны
2766,rechnen::V,ловомс,rēķināt
2767,lesen::V,ловномс,лыддьыны
2768,lesen::V,ловномс,lasīt
2769,malen::V,рисовамс,серпасавны
2770,malen::V,рисовамс,gleznot
2771,zeichnen::V,рисовамс,серпасавны
2772,zeichnen::V,рисовамс,zīmēt
2773,schreiben::V,сёрмадомс,гижны
2774,schreiben::V,сёрмадомс,rakstīt
2775,besitzen::V,улемс,лоны
2776,besitzen::V,улемс,piederēt
2777,besitzen::V,улемс азорокс,лоны
2778,besitzen::V,улемс азорокс,piederēt
2779,kaufen::V,рамамс,ньӧбны
2780,kaufen::V,рамамс,pirkt
2781,verkaufen::V,миемс,вузавны
2782,verkaufen::V,миемс,pārdot
2783,bezahlen::V,пандомс,мынтыны
2784,bezahlen::V,пандомс,мынтысьны
2785,bezahlen::V,пандомс,apmaksāt
2786,zahlen::V,пандомс,мынтыны
2787,zahlen::V,пандомс,maksāt
2788,beherrschen::V,азоркстамс,ас улын кутны
2789,beherrschen::V,азоркстамс,valdīt
2790,ertragen::V,кирдемс,пыкны
2791,ertragen::V,кирдемс,лэптыны
2792,ertragen::V,кирдемс,panest
2793,ertragen::V,кирдемс,paciest
