,Concept_ID,se,hy
5976,rennen::V,u´rččâd,վազել
5977,rennen::V,вижьнэ,վազել
5978,springen::V,njulhtjedh,ցատկել
5979,springen::V,tjorkehtidh,ցատկել
5980,springen::V,gahppat,ցատկել
5981,springen::V,njuikut,ցատկել
5982,springen::V,njuškođ,ցատկել
5983,springen::V,čelliđ,ցատկել
5984,springen::V,njoikkad,ցատկել
5985,springen::V,njui´ǩǩeed,ցատկել
5986,springen::V,нюччке,ցատկել
5987,klettern::V,goetsedh,մագլցել
5988,klettern::V,guohtsat,մագլցել
5989,klettern::V,goargŋut,մագլցել
5990,klettern::V,gorkŋodit,մագլցել
5991,klettern::V,kuár'ŋuđ,մագլցել
5992,klettern::V,kuärŋŋad,մագլցել
5993,klettern::V,куаррӈэ,մագլցել
5994,schaukeln::V,sïlnedh,ճոճվել
5995,schaukeln::V,sïlnedh,օրորվել
5996,schaukeln::V,suvdostit,ճոճվել
5997,schaukeln::V,suvdostit,օրորվել
5998,schaukeln::V,suhkat,ճոճվել
5999,schaukeln::V,suhkat,օրորվել
6000,schaukeln::V,suilođ,ճոճվել
6001,schaukeln::V,suilođ,օրորվել
6002,schaukeln::V,veälččad,ճոճվել
6003,schaukeln::V,veälččad,օրորվել
6004,schaukeln::V,сыййпе,ճոճվել
6005,schaukeln::V,сыййпе,օրորվել
6006,schaukeln::V,суййпе,ճոճվել
6007,schaukeln::V,суййпе,օրորվել
6008,kriechen::V,kråapedh,սողալ
6009,kriechen::V,biehket,սողալ
6010,kriechen::V,beahkit,սողալ
6011,kriechen::V,peeḥiđ,սողալ
6012,kriechen::V,kuán'ttuđ,սողալ
6013,kriechen::V,piä´ǩǩed,սողալ
6014,kriechen::V,пе̄гке,սողալ
6015,schwimmen::V,voejedh,լողալ
6016,schwimmen::V,vuodjat,լողալ
6017,schwimmen::V,vuodjat,լողալ
6018,schwimmen::V,vuoijâđ,լողալ
6019,schwimmen::V,vuõjjâd,լողալ
6020,schwimmen::V,вӯййе,լողալ
6021,tauchen::V,tjarnedh,սուզվել
6022,tauchen::V,tjummiestidh,սուզվել
6023,tauchen::V,buoktjat,սուզվել
6024,tauchen::V,buokčat,սուզվել
6025,tauchen::V,puoh'čâđ,սուզվել
6026,tauchen::V,čaaŋŋled,սուզվել
6027,tauchen::V,чо̄а̄ӈӈэ,սուզվել
6028,rudern::V,sovkedh,թիավարել
6029,rudern::V,suhkat,թիավարել
6030,rudern::V,ájrustit,թիավարել
6031,rudern::V,suhkat,թիավարել
6032,rudern::V,suvdeđ,թիավարել
6033,rudern::V,suuḥâđ,թիավարել
6034,rudern::V,suukkâd,թիավարել
6035,rudern::V,сугкэ,թիավարել
6036,fahren::V,vuelkedh,ընթանալ
6037,fahren::V,vuodjet,ընթանալ
6038,fahren::V,vuodjit,ընթանալ
6039,fahren::V,vyeijiđ,ընթանալ
6040,fahren::V,vue´jjad,ընթանալ
6041,fahren::V,выййе,ընթանալ
6042,fliegen::V,haeliehtidh,թռչել
6043,fliegen::V,háledit,թռչել
6044,fliegen::V,girdde,թռչել
6045,fliegen::V,girdit,թռչել
6046,fliegen::V,kirdeđ,թռչել
6047,fliegen::V,ǩe´rdded,թռչել
6048,fliegen::V,кыррьтэ,թռչել
6049,gehen::V,juhtedh,գնալ
6050,gehen::V,vádtset,գնալ
6051,gehen::V,mannat,գնալ
6052,gehen::V,jotteeđ,գնալ
6053,gehen::V,mõõnnâd,գնալ
6054,gehen::V,jåå´tted,գնալ
6055,gehen::V,мэ̄ннэ,գնալ
6056,gehen::V,вӯлльке,գնալ
6057,weggehen::V,vuelkedh,հեռանալ
6058,weggehen::V,vuovvnot,հեռանալ
6059,weggehen::V,vuolgit,հեռանալ
6060,weggehen::V,vyel'giđ,հեռանալ
6061,weggehen::V,võiddâd,հեռանալ
6062,weggehen::V,vue´lǧǧed,հեռանալ
6063,weggehen::V,уййтэ,հեռանալ
6064,abfahren::V,vuejedh,ճանապարհվել
6065,abfahren::V,vuolgget,ճանապարհվել
6066,abfahren::V,vuoddját,ճանապարհվել
6067,abfahren::V,vuo'lgâdiḋ,ճանապարհվել
6068,abfahren::V,vuõlggled,ճանապարհվել
6069,abfahren::V,выййле,ճանապարհվել
6070,anhalten::V,nelhkiehtidh,կանգնել
6071,anhalten::V,tjöödtjestidh,կանգնել
6072,anhalten::V,ganugit,կանգնել
6073,anhalten::V,ganudit,կանգնել
6074,anhalten::V,bissehit,կանգնել
6075,anhalten::V,čuoččahit,կանգնել
6076,anhalten::V,orostiđ,կանգնել
6077,anhalten::V,årsted,կանգնել
6078,anhalten::V,есскэ,կանգնել
6079,hineingehen::V,tjaangedh,մտնել
6080,hineingehen::V,tjagkedidh,մտնել
6081,hineingehen::V,tjágŋat,մտնել
6082,hineingehen::V,čákŋat,մտնել
6083,hineingehen::V,čaaŋŋâđ,մտնել
6084,hineingehen::V,čaaŋŋâd,մտնել
6085,hineingehen::V,суаӈӈэ,մտնել
6086,eintreten::V,tjaangedh,մտնել
6087,eintreten::V,tjagkedidh,մտնել
6088,eintreten::V,tjágŋat,մտնել
6089,eintreten::V,čákŋat,մտնել
6090,eintreten::V,loaidat,մտնել
6091,eintreten::V,čaaŋŋâđ,մտնել
6092,eintreten::V,čaaŋŋâd,մտնել
6093,eintreten::V,суаӈӈэ,մտնել
6094,kommen::V,båetedh,գալ
6095,kommen::V,boahtet,գալ
6096,kommen::V,boahtit,գալ
6097,kommen::V,puáttiđ,գալ
6098,kommen::V,pue´tted,գալ
6099,kommen::V,пуэдтӭ,գալ
6100,ankommen::V,båetedh,ժամանել
6101,ankommen::V,jåvsådit,ժամանել
6102,ankommen::V,boahtit,ժամանել
6103,ankommen::V,buvttehit,ժամանել
6104,ankommen::V,pye'vtittiđ,ժամանել
6105,ankommen::V,pue´tted,ժամանել
6106,ankommen::V,пуэдтӭ,ժամանել
6107,zurückkommen::V,deavhkedh,վերադառնալ
6108,zurückkommen::V,máhttsat,վերադառնալ
6109,zurückkommen::V,máhccat,վերադառնալ
6110,zurückkommen::V,mäcciđ,վերադառնալ
6111,zurückkommen::V,mä´cced,վերադառնալ
6112,zurückkommen::V,ма̄ххьце,վերադառնալ
6113,bleiben::V,årrodh,մնալ
6114,bleiben::V,årrot,մնալ
6115,bleiben::V,bissot,մնալ
6116,bleiben::V,sjaddat,մնալ
6117,bleiben::V,báhcit,մնալ
6118,bleiben::V,pissoođ,մնալ
6119,bleiben::V,pääcciđ,մնալ
6120,bleiben::V,pää´cced,մնալ
6121,bleiben::V,kuâđ'đjed,մնալ
6122,bleiben::V,кӯдтъе,մնալ
6123,warten::V,vuertedh,սպասել
6124,warten::V,vuorddet,սպասել
6125,warten::V,vuordit,սպասել
6126,warten::V,vyer'diđ,սպասել
6127,warten::V,vue´rdded,սպասել
6128,warten::V,вӯррьтэ,սպասել
6129,erwarten::V,vuertedh,սպասել
6130,erwarten::V,vuorddet,սպասել
6131,erwarten::V,vuordit,սպասել
6132,erwarten::V,vyer'diđ,սպասել
6133,erwarten::V,näärved,սպասել
6134,erwarten::V,vue´rdded,սպասել
6135,erwarten::V,вӯррьтэ,սպասել
6136,erwarten::V,вӯрьтсэллэ,սպասել
6137,suchen::V,ohtsedh,որոնել
6138,suchen::V,åhtsåt,որոնել
6139,suchen::V,ohcat,որոնել
6140,suchen::V,uuccâđ,որոնել
6141,suchen::V,ooccâd,որոնել
6142,suchen::V,о̄дзэ,որոնել
6143,finden::V,gaavnedh,գտնել
6144,finden::V,gávnnat,գտնել
6145,finden::V,gávdnat,գտնել
6146,finden::V,gávnnahit,գտնել
6147,finden::V,kavnâđ,գտնել
6148,finden::V,kaunnâd,գտնել
6149,finden::V,ко̄а̄внэ,գտնել
6150,versuchen::V,pryövedh,փորձել
6151,versuchen::V,fryöjstedh,փորձել
6152,versuchen::V,gæhttjalit,փորձել
6153,versuchen::V,geahččalit,փորձել
6154,versuchen::V,hilttiđ,փորձել
6155,versuchen::V,ǩiččled,փորձել
6156,versuchen::V,кӣхчле,փորձել
6157,lieben::V,iehtsedh,սիրել
6158,lieben::V,iehttset,սիրել
6159,lieben::V,ráhkistit,սիրել
6160,lieben::V,rähistiđ,սիրել
6161,lieben::V,rä´ǩsted,սիրել
6162,lieben::V,шо̄а̄бпшэ,սիրել
6163,mögen::V,lyjhkedh,հավանել
6164,mögen::V,lyjhkedh,սիրել
6165,mögen::V,lijkkut,հավանել
6166,mögen::V,lijkkut,սիրել
6167,mögen::V,liikot,հավանել
6168,mögen::V,liikot,սիրել
6169,mögen::V,lijkkuđ,հավանել
6170,mögen::V,lijkkuđ,սիրել
6171,mögen::V,tu´ǩǩeed,հավանել
6172,mögen::V,tu´ǩǩeed,սիրել
6173,mögen::V,шо̄а̄бпшэ,հավանել
6174,mögen::V,шо̄а̄бпшэ,սիրել
6175,lachen::V,mæjtasjidh,ծիծաղել
6176,lachen::V,föörhkedidh,ծիծաղել
6177,lachen::V,tjajmmat,ծիծաղել
6178,lachen::V,čaibmat,ծիծաղել
6179,lachen::V,boagustit,ծիծաղել
6180,lachen::V,povvâstiđ,ծիծաղել
6181,lachen::V,påǥsted,ծիծաղել
6182,lachen::V,сыйнэ,ծիծաղել
6183,lachen::V,сӣййнэ,ծիծաղել
6184,rühren::V,doehtedh,հուզել
6185,rühren::V,njuoradit,հուզել
6186,rühren::V,lihkahit,հուզել
6187,rühren::V,lihâttiđ,հուզել
6188,rühren::V,likktõõllâd,հուզել
6189,rühren::V,лыксаххьтэ,հուզել
6190,weinen::V,tjearodh,լալ
6191,weinen::V,tjierrot,լալ
6192,weinen::V,čierrut,լալ
6193,weinen::V,čiärruđ,լալ
6194,weinen::V,reäkkad,լալ
6195,weinen::V,ря̄гкэ,լալ
6196,weinen::V,лӯйхьке,լալ
6197,schimpfen::V,skïelledh,տրտնջալ
6198,schimpfen::V,skïelledh,քրթմնջել
6199,schimpfen::V,bielkket,տրտնջալ
6200,schimpfen::V,bielkket,քրթմնջել
6201,schimpfen::V,bealkit,տրտնջալ
6202,schimpfen::V,bealkit,քրթմնջել
6203,schimpfen::V,pelkkiđ,տրտնջալ
6204,schimpfen::V,pelkkiđ,քրթմնջել
6205,schimpfen::V,kaddled,տրտնջալ
6206,schimpfen::V,kaddled,քրթմնջել
6207,schimpfen::V,о̄а̄ҏҏтэ,տրտնջալ
6208,schimpfen::V,о̄а̄ҏҏтэ,քրթմնջել
6209,sich ärgern::V,måarahtovvedh,զայրանալ
6210,sich ärgern::V,suhttat,զայրանալ
6211,sich ärgern::V,suhttat,զայրանալ
6212,sich ärgern::V,suttâđ,զայրանալ
6213,sich ärgern::V,iäd'duđ,զայրանալ
6214,sich ärgern::V,suttâd,զայրանալ
6215,sich ärgern::V,се̄ннтэ,զայրանալ
6216,sich fürchten::V,bïlledh,վախնալ
6217,sich fürchten::V,repkiestidh,վախնալ
6218,sich fürchten::V,ballat,վախնալ
6219,sich fürchten::V,ballat,վախնալ
6220,sich fürchten::V,poollâđ,վախնալ
6221,sich fürchten::V,põõllâd,վախնալ
6222,sich fürchten::V,пэллэ,վախնալ
6223,fürchten::V,bïlledh,վախենալ
6224,fürchten::V,ballat,վախենալ
6225,fürchten::V,ballat,վախենալ
6226,fürchten::V,poollâđ,վախենալ
6227,fürchten::V,põõllâd,վախենալ
6228,fürchten::V,пэллэ,վախենալ
6229,fliehen::V,baataridh,փախչել
6230,fliehen::V,paahkanadtedh,փախչել
6231,fliehen::V,báhtarit,փախչել
6232,fliehen::V,báhtarit,փախչել
6233,fliehen::V,patâriđ,փախչել
6234,fliehen::V,čõ´ǩǩeed,փախչել
6235,fliehen::V,по̄а̄ччке,փախչել
6236,flüchten::V,tsåvvalidh,փախչել
6237,flüchten::V,báhtarit,փախչել
6238,flüchten::V,gárgidit,փախչել
6239,flüchten::V,kárgáđ,փախչել
6240,flüchten::V,uiddâd,փախչել
6241,flüchten::V,по̄а̄ччке,փախչել
6242,sehen::V,vuejnedh,տեսնել
6243,sehen::V,vuojnnet,տեսնել
6244,sehen::V,oaidnít,տեսնել
6245,sehen::V,uái'niđ,տեսնել
6246,sehen::V,vuei´nned,տեսնել
6247,sehen::V,уййнэ,տեսնել
6248,anschauen::V,aalpesidh,դիտել
6249,anschauen::V,vaarjedidh,դիտել
6250,anschauen::V,gehtjadit,դիտել
6251,anschauen::V,geahččat,դիտել
6252,anschauen::V,keččâđ,դիտել
6253,anschauen::V,ǩiččâd,դիտել
6254,anschauen::V,выльшхе,դիտել
6255,ansehen::V,gïehtjed,նայել
6256,ansehen::V,ájttsat,նայել
6257,ansehen::V,geahččat,նայել
6258,ansehen::V,keččâđ,նայել
6259,ansehen::V,ǩiččâd,նայել
6260,ansehen::V,кӣххче,նայել
6261,hören::V,govledh,լսել
6262,hören::V,gullat,լսել
6263,hören::V,gullat,լսել
6264,hören::V,kuullâđ,լսել
6265,hören::V,kuullâd,լսել
6266,hören::V,куллэ,լսել
6267,zuhören::V,goltelidh,ունկնդրել
6268,zuhören::V,gullut,ունկնդրել
6269,zuhören::V,liehket,ունկնդրել
6270,zuhören::V,guldalit,ունկնդրել
6271,zuhören::V,kuldâliđ,ունկնդրել
6272,zuhören::V,kuvddled,ունկնդրել
6273,zuhören::V,куллэ,ունկնդրել
6274,probieren::V,damtedh,համը տեսել
6275,probieren::V,smååhkedh,համը տեսել
6276,probieren::V,smáhkkut,համը տեսել
6277,probieren::V,geahččalit,համը տեսել
6278,probieren::V,njaddeđ,համը տեսել
6279,probieren::V,keččalistiđ,համը տեսել
6280,probieren::V,njâ´dded,համը տեսել
6281,probieren::V,кӣхчле,համը տեսել
6282,riechen::V,hepsedh,հոտ առնել
6283,riechen::V,hapsijdit,հոտ առնել
6284,riechen::V,háisut,հոտ առնել
6285,riechen::V,apseđ,հոտ առնել
6286,riechen::V,â´ppsed,հոտ առնել
6287,riechen::V,аппьсе,հոտ առնել
6288,fühlen::V,damtedh,զգալ
6289,fühlen::V,dåbddåt,զգալ
6290,fühlen::V,dovdat,զգալ
6291,fühlen::V,tubdâđ,զգալ
6292,fühlen::V,tobddâd,զգալ
6293,fühlen::V,куллэ,զգալ
6294,fühlen::V,туссвэ,զգալ
6295,fühlen::V,то̄ммтэ,զգալ
6296,scheinen::V,vååjnedh,երեւալ
6297,scheinen::V,lijkkut,երեւալ
6298,scheinen::V,oidnot,երեւալ
6299,scheinen::V,dovdot,երեւալ
6300,scheinen::V,va'ikkutiđ,երեւալ
6301,scheinen::V,vaikkted,երեւալ
6302,scheinen::V,ыдтӭ,երեւալ
6303,zu sehen sein::V,vååjnedh,երեւալ
6304,zu sehen sein::V,vuojnnut,երեւալ
6305,zu sehen sein::V,oidnot,երեւալ
6306,zu sehen sein::V,oinuđ,երեւալ
6307,zu sehen sein::V,kue´stted,երեւալ
6308,zu sehen sein::V,кӯсстъе,երեւալ
6309,zu sehen sein::V,кӯссьтэ,երեւալ
6310,vernehmen::V,govledh,իմանալ 
6311,vernehmen::V,gullat,իմանալ 
6312,vernehmen::V,gullat,իմանալ 
6313,vernehmen::V,kuullâđ,իմանալ 
6314,vernehmen::V,kuullâd,իմանալ 
6315,vernehmen::V,кулсэ,իմանալ 
6316,frieren::V,gåalodh,մրսել
6317,frieren::V,goallot,մրսել
6318,frieren::V,goallut,մրսել
6319,frieren::V,kolmuđ,մրսել
6320,frieren::V,kõlmmstõõllâd,մրսել
6321,frieren::V,калльме,մրսել
6322,tun::V,darjodh,անել
6323,tun::V,barggat,անել
6324,tun::V,dahkat,անել
6325,tun::V,porgâđ,անել
6326,tun::V,raajjâd,անել
6327,tun::V,лыххкэ,անել
6328,können::V,maehtedh,կարողանալ
6329,können::V,ååjmedidh,կարողանալ
6330,können::V,buktet,կարողանալ
6331,können::V,veadjit,կարողանալ
6332,können::V,vaijeeđ,կարողանալ
6333,können::V,mä´tted,կարողանալ
6334,können::V,vuei´tted,կարողանալ
6335,können::V,вуэййе,կարողանալ
6336,können::V,ма̄ххьтэ,կարողանալ
6337,wollen::V,sïjhtedh,ուզել
6338,wollen::V,sïjhtedh,ցանկանալ
6339,wollen::V,sihtat,ուզել
6340,wollen::V,sihtat,ցանկանալ
6341,wollen::V,hálijdit,ուզել
6342,wollen::V,hálijdit,ցանկանալ
6343,wollen::V,dáhttut,ուզել
6344,wollen::V,dáhttut,ցանկանալ
6345,wollen::V,háliidit,ուզել
6346,wollen::V,háliidit,ցանկանալ
6347,wollen::V,halijdiđ,ուզել
6348,wollen::V,halijdiđ,ցանկանալ
6349,wollen::V,tättad,ուզել
6350,wollen::V,tättad,ցանկանալ
6351,wollen::V,туввэ,ուզել
6352,wollen::V,туввэ,ցանկանալ
6353,wollen::V,та̄ххтэ,ուզել
6354,wollen::V,та̄ххтэ,ցանկանալ
6355,anfangen::V,aelkedh,սկսել
6356,anfangen::V,álgadit,սկսել
6357,anfangen::V,-goahtet,սկսել
6358,anfangen::V,álgit,սկսել
6359,anfangen::V,älgiđ,սկսել
6360,anfangen::V,a'lgâttiđ,սկսել
6361,anfangen::V,aalǥted,սկսել
6362,anfangen::V,олкхэ,սկսել
6363,anfangen::V,о̄а̄лкхэ,սկսել
6364,beenden::V,orrijidh,վերջացնել
6365,beenden::V,låhpadit,վերջացնել
6366,beenden::V,hiejttet,վերջացնել
6367,beenden::V,loahpahit,վերջացնել
6368,beenden::V,luoppâđ,վերջացնել
6369,beenden::V,looppted,վերջացնել
6370,beenden::V,луэппьтэ,վերջացնել
6371,aufhören::V,sluvhtedh,դադարել
6372,aufhören::V,hiejttet,դադարել
6373,aufhören::V,heaitit,դադարել
6374,aufhören::V,šluhttet,դադարել
6375,aufhören::V,joskâđ,դադարել
6376,aufhören::V,jõskkâd,դադարել
6377,aufhören::V,puu´tted,դադարել
6378,aufhören::V,е̄сскэ,դադարել
6379,gelingen::V,lyhkestidh,հաջողվել
6380,gelingen::V,lyhkestidh,գլուխ գալ
6381,gelingen::V,vuorbástuvvat,հաջողվել
6382,gelingen::V,vuorbástuvvat,գլուխ գալ
6383,gelingen::V,lihkustuvvat,հաջողվել
6384,gelingen::V,lihkustuvvat,գլուխ գալ
6385,gelingen::V,lukkuđ,հաջողվել
6386,gelingen::V,lukkuđ,գլուխ գալ
6387,gelingen::V,o´nnsted,հաջողվել
6388,gelingen::V,o´nnsted,գլուխ գալ
6389,gelingen::V,выййтэ,հաջողվել
6390,gelingen::V,выййтэ,գլուխ գալ
6391,geraten::V,sååjhtedh,ստացվել
6392,geraten::V,gevvat,ստացվել
6393,geraten::V,gártat,ստացվել
6394,geraten::V,šaddat,ստացվել
6395,geraten::V,latkiitiiđ,ստացվել
6396,geraten::V,suuijâđ,ստացվել
6397,geraten::V,šõddâd,ստացվել
6398,geraten::V,оччтэдтэ,ստացվել
6399,geraten::V,очендэдтэ,ստացվել
6400,öffnen::V,rïhpestidh,բաց անել
6401,öffnen::V,rahpat,բաց անել
6402,öffnen::V,rabádit,բաց անել
6403,öffnen::V,rahpat,բաց անել
6404,öffnen::V,ávustiđ,բաց անել
6405,öffnen::V,čuáv'diđ,բաց անել
6406,öffnen::V,riččâd,բաց անել
6407,öffnen::V,ää´veed,բաց անել
6408,öffnen::V,čåu´dded,բաց անել
6409,öffnen::V,а̄вьдэ,բաց անել
6410,schließen::V,steegkedh,փակել 
6411,schließen::V,dahppat,փակել 
6412,schließen::V,gokčat,փակել 
6413,schließen::V,kiddiđ,փակել 
6414,schließen::V,toppâđ,փակել 
6415,schließen::V,kä´tted,փակել 
6416,schließen::V,тэ̄ффкэ,փակել 
6417,schließen::V,ка̄ххьтэ,փակել 
6418,stellen::V,bïejedh,դնել
6419,stellen::V,biejadit,դնել
6420,stellen::V,bidjat,դնել
6421,stellen::V,asâttiđ,դնել
6422,stellen::V,piijjâd,դնել
6423,stellen::V,cää´ǩǩed,դնել
6424,stellen::V,пыййе,դնել
6425,setzen::V,bïejedh,նստեցնել
6426,setzen::V,biejadit,նստեցնել
6427,setzen::V,bidjat,նստեցնել
6428,setzen::V,i'štâttiđ,նստեցնել
6429,setzen::V,piijjâd,նստեցնել
6430,setzen::V,пыййе,նստեցնել
6431,legen::V,bïejedh,դնել
6432,legen::V,biedjat,դնել
6433,legen::V,biejadit,դնել
6434,legen::V,bidjat,դնել
6435,legen::V,asâttiđ,դնել
6436,legen::V,piijjâd,դնել
6437,legen::V,пыййе,դնել
6438,berühren::V,gaajesjidh,դիպչել
6439,berühren::V,gaajesjidh,շոշափել
6440,berühren::V,duohttat,դիպչել
6441,berühren::V,duohttat,շոշափել
6442,berühren::V,giehtadit,դիպչել
6443,berühren::V,giehtadit,շոշափել
6444,berühren::V,guoskat,դիպչել
6445,berühren::V,guoskat,շոշափել
6446,berühren::V,guoskkahit,դիպչել
6447,berühren::V,guoskkahit,շոշափել
6448,berühren::V,kuos'kâđ,դիպչել
6449,berühren::V,kuos'kâđ,շոշափել
6450,berühren::V,kuo'skâttiđ,դիպչել
6451,berühren::V,kuo'skâttiđ,շոշափել
6452,berühren::V,nja'vhâstiđ,դիպչել
6453,berühren::V,nja'vhâstiđ,շոշափել
6454,berühren::V,kuõskted,դիպչել
6455,berühren::V,kuõskted,շոշափել
6456,berühren::V,njaauksted,դիպչել
6457,berühren::V,njaauksted,շոշափել
6458,berühren::V,кӯсскэ,դիպչել
6459,berühren::V,кӯсскэ,շոշափել
6460,berühren::V,лыксаххьтэ,դիպչել
6461,berühren::V,лыксаххьтэ,շոշափել
6462,verbinden::V,ektiedidh,շաղկապել
6463,verbinden::V,gårredidh,շաղկապել
6464,verbinden::V,tjadnat,շաղկապել
6465,verbinden::V,ovttastahttit,շաղկապել
6466,verbinden::V,o'vtâstittiđ,շաղկապել
6467,verbinden::V,lahteđ,շաղկապել
6468,verbinden::V,lâ´htted,շաղկապել
6469,verbinden::V,чӯллмдэ,շաղկապել
6470,bedecken::V,gaptjedh,ծածկել
6471,bedecken::V,jávvet,ծածկել
6472,bedecken::V,gåbttjåt,ծածկել
6473,bedecken::V,gokčat,ծածկել
6474,bedecken::V,luáv'diđ,ծածկել
6475,bedecken::V,kä´tted,ծածկել
6476,bedecken::V,tu´vdded,ծածկել
6477,bedecken::V,аййдэ,ծածկել
6478,bedecken::V,тэ̄ффкэ,ծածկել
6479,bedecken::V,ка̄ххьтэ,ծածկել
6480,aufhängen::V,gævnjodh,կախել
6481,aufhängen::V,gæhtsasjidh,կախել
6482,aufhängen::V,gahtsot,կախել
6483,aufhängen::V,gatsostit,կախել
6484,aufhängen::V,heŋget,կախել
6485,aufhängen::V,heŋgiđ,կախել
6486,aufhängen::V,he'ŋgâstiđ,կախել
6487,aufhängen::V,kååccad,կախել
6488,aufhängen::V,коадсэ,կախել
6489,anzünden::V,tsïhkijehtedh,վառել
6490,anzünden::V,buollidit,վառել
6491,anzünden::V,tsahkkidit,վառել
6492,anzünden::V,cahkkedit,վառել
6493,anzünden::V,cokkiittiđ,վառել
6494,anzünden::V,cõ´ǩǩted,վառել
6495,anzünden::V,puâl'lted,վառել
6496,anzünden::V,пуэллхэ,վառել
6497,aufheben::V,bijjiedidh,վերցնել
6498,aufheben::V,låpptit,վերցնել
6499,aufheben::V,bajidit,վերցնել
6500,aufheben::V,pajediđ,վերցնել
6501,aufheben::V,pââi´ded,վերցնել
6502,aufheben::V,пайнэ,վերցնել
6503,zurücklassen::V,laehpedh,թողնել
6504,zurücklassen::V,guodet,թողնել
6505,zurücklassen::V,guođđit,թողնել
6506,zurücklassen::V,kyeđđiḋ,թողնել
6507,zurücklassen::V,kue´đđed,թողնել
6508,zurücklassen::V,кӯдтӭ,թողնել
6509,verlieren::V,dassedh,կորցնել
6510,verlieren::V,biestedh,կորցնել
6511,verlieren::V,masset,կորցնել
6512,verlieren::V,láhppet,կորցնել
6513,verlieren::V,láhppit,կորցնել
6514,verlieren::V,läppiđ,կորցնել
6515,verlieren::V,monâttiđ,կորցնել
6516,verlieren::V,lä´pped,կորցնել
6517,verlieren::V,rââ´ppted,կորցնել
6518,verlieren::V,ка̄дхэ,կորցնել
6519,verlieren::V,кӯдтъе,կորցնել
6520,fallen lassen::V,gahtjehtidh,գցել
6521,fallen lassen::V,luojttet,գցել
6522,fallen lassen::V,luojttalit,գցել
6523,fallen lassen::V,gahčahit,գցել
6524,fallen lassen::V,lyeš'tiđ,գցել
6525,fallen lassen::V,kočâttiđ,գցել
6526,fallen lassen::V,rõpsted,գցել
6527,fallen lassen::V,kõõččted,գցել
6528,fallen lassen::V,ёҏтэ,գցել
6529,fallen lassen::V,кэчхэ,գցել
6530,machen::V,daajhtodh,անել
6531,machen::V,dahkat,անել
6532,machen::V,dahkat,անել
6533,machen::V,rähtiđ,անել
6534,machen::V,raajjâd,անել
6535,machen::V,tue´j'jeed,անել
6536,machen::V,тӯййше,անել
6537,machen::V,ӣллькье,անել
6538,herstellen::V,skaepiedidh,արտադրել
6539,herstellen::V,buvtadit,արտադրել
6540,herstellen::V,dudjot,արտադրել
6541,herstellen::V,a'mnâstiđ,արտադրել
6542,herstellen::V,va'lmâštiđ,արտադրել
6543,herstellen::V,vaalmšted,արտադրել
6544,herstellen::V,лыххкэ,արտադրել
6545,herstellen::V,ӣллькье,արտադրել
6546,bauen::V,bigkedh,կառուցել
6547,bauen::V,biggit,կառուցել
6548,bauen::V,ráhkadit,կառուցել
6549,bauen::V,huksiđ,կառուցել
6550,bauen::V,raajjâd,կառուցել
6551,bauen::V,тӯййше,կառուցել
6552,reparieren::V,davvodh,նորոգել
6553,reparieren::V,divvot,նորոգել
6554,reparieren::V,divvut,նորոգել
6555,reparieren::V,tivvoođ,նորոգել
6556,reparieren::V,čihtâđ,նորոգել
6557,reparieren::V,teevvad,նորոգել
6558,reparieren::V,чиннэ,նորոգել
6559,verbessern::V,bueriedidh,բարելավել
6560,verbessern::V,báredit,բարելավել
6561,verbessern::V,buoredit,բարելավել
6562,verbessern::V,buoridit,բարելավել
6563,verbessern::V,pye'rediđ,բարելավել
6564,verbessern::V,pue´reed,բարելավել
6565,verbessern::V,шӣгнэ,բարելավել
6566,ändern::V,jeatjahtehtedh,փոխել
6567,ändern::V,rievddadit,փոխել
6568,ändern::V,muhttit,փոխել
6569,ändern::V,molsut,փոխել
6570,ändern::V,mutteđ,փոխել
6571,ändern::V,mu´tted,փոխել
6572,ändern::V,вуайхе,փոխել
6573,ändern::V,ка̄вьсе,փոխել
6574,graben::V,berkedh,փորել
6575,graben::V,kroehkedh,փորել
6576,graben::V,bállet,փորել
6577,graben::V,goaivut,փորել
6578,graben::V,roggat,փորել
6579,graben::V,kuái'vuđ,փորել
6580,graben::V,rääppad,փորել
6581,graben::V,kuäivvad,փորել
6582,graben::V,ра̄бпэ,փորել
6583,graben::V,куаййве,փորել
6584,beugen::V,sojjedidh,ծռել
6585,beugen::V,såjådit,ծռել
6586,beugen::V,sojahit,ծռել
6587,beugen::V,sujâttiđ,ծռել
6588,beugen::V,kå´mrded,ծռել
6589,beugen::V,njikklõõttâd,ծռել
6590,beugen::V,сойхьтэ,ծռել
6591,beugen::V,то̄а̄ххкэ,ծռել
6592,beugen::V,нигклаххьтэ,ծռել
6593,biegen::V,sojjehtidh,թեքել
6594,biegen::V,såjådit,թեքել
6595,biegen::V,niejddet,թեքել
6596,biegen::V,sojahit,թեքել
6597,biegen::V,čipteđ,թեքել
6598,biegen::V,soojted,թեքել
6599,biegen::V,сойхьтэ,թեքել
6600,drehen::V,jårrehtidh,ոլորել
6601,drehen::V,bådnjåt,ոլորել
6602,drehen::V,botnjat,ոլորել
6603,drehen::V,jurâttiđ,ոլորել
6604,drehen::V,jåårǥlâ´tted,ոլորել
6605,drehen::V,чоӊӊтэ,ոլորել
6606,wenden::V,jarkelidh,պտտել
6607,wenden::V,jårggålit,պտտել
6608,wenden::V,jorgalit,պտտել
