,Concept_ID,lv,he
2263,erhalten::V,босьтны,קבל
2264,erhalten::V,saņemt,קבל
2265,nehmen::V,босьтны,אחז
2266,nehmen::V,ņemt,אחז
2267,nehmen::V,paņemt,אחז
2268,wählen::V,бӧрйыны,בחר
2269,wählen::V,ievēlēt,בחר
2270,auswählen::V,бӧрйыны,בחר ב
2271,auswählen::V,izvēlēt,בחר ב
2272,bewahren::V,видзны,קים
2273,bewahren::V,saglabāt,קים
2274,behindern::V,конйӧдлыны,מנע
2275,behindern::V,джӧмдӧдны,מנע
2276,behindern::V,kavēt,מנע
2277,behindern::V,aizkavēt,מנע
2278,verderben::V,тшыкӧдны,מנע
2279,verderben::V,sabojāt,מנע
2280,beschädigen::V,тшыкӧдны,הזיק
2281,beschädigen::V,bojāt,הזיק
2282,beschädigen::V,maitāt,הזיק
2283,zerbrechen::V,жуглыны,נשבר
2284,zerbrechen::V,salauzt,נשבר
2285,zerbrechen::V,sadauzīt,נשבר
2286,zerreißen::V,орӧдны,קרע
2287,zerreißen::V,pārraut,קרע
2288,zerstören::V,жугӧдны,הרס
2289,zerstören::V,жугӧдны,השמיד
2290,zerstören::V,кисьтны,הרס
2291,zerstören::V,кисьтны,השמיד
2292,zerstören::V,косявны,הרס
2293,zerstören::V,косявны,השמיד
2294,zerstören::V,graut,הרס
2295,zerstören::V,graut,השמיד
2296,zerstören::V,sagraut,הרס
2297,zerstören::V,sagraut,השמיד
2298,verbrennen::V,сотны,שרף
2299,verbrennen::V,сотчыны,שרף
2300,verbrennen::V,dedzināt,שרף
2301,verbrennen::V,sadedzināt,שרף
2302,geben::V,сетны,נתן
2303,geben::V,dot,נתן
2304,geben::V,padot,נתן
2305,reichen::V,сетны,העביר
2306,reichen::V,padot,העביר
2307,reichen::V,sniegt,העביר
2308,schenken::V,козьнавны,נתן במתנה
2309,schenken::V,dāvāt,נתן במתנה
2310,schenken::V,dāvināt,נתן במתנה
2311,versprechen::V,кыв сетны,הבטיח
2312,versprechen::V,solīt,הבטיח
2313,versprechen::V,apsolīt,הבטיח
2314,wünschen::V,кӧсйыны,אחל
2315,wünschen::V,vēlēt,אחל
2316,wünschen::V,novēlēt,אחל
2317,loben::V,ошкыны,שבח
2318,loben::V,lielīt,שבח
2319,küssen::V,окавны,נשק
2320,küssen::V,bučot,נשק
2321,küssen::V,skūpstīt,נשק
2322,wiegen::V,гудрӧдлыны,נדנד
2323,wiegen::V,šūpot,נדנד
2324,zudecken::V,веввттьыны,כסה
2325,zudecken::V,apklāt,כסה
2326,zudecken::V,aizsegt,כסה
2327,wecken::V,садьмӧдны,עורר
2328,wecken::V,чуксавны,עורר
2329,wecken::V,modināt,עורר
2330,zeigen::V,петкӧдлыны,הראה
2331,zeigen::V,rādīt,הראה
2332,führen::V,нуӧдны,הביא
2333,führen::V,нуӧдны,הוביל
2334,führen::V,vadīt,הביא
2335,führen::V,vadīt,הוביל
2336,lehren::V,велӧдны,למד
2337,lehren::V,mācīt,למד
2338,lehren::V,iemācīt,למד
2339,unterrichten::V,велӧдны,למד
2340,unterrichten::V,apmācīt,למד
2341,aufziehen::V,быдтыны,רומם
2342,aufziehen::V,uzaudzināt,רומם
2343,leiten::V,веськӧдлыны,נהל
2344,leiten::V,vadīt,נהל
2345,leiten::V,pārzināt,נהל
2346,antreiben::V,тэрмӧдны,המרץ
2347,antreiben::V,urdīt,המרץ
2348,antreiben::V,mudināt,המרץ
2349,lassen::V,тшӧктыны,נתן
2350,lassen::V,ļaut,נתן
2351,einladen::V,корны,הזמין
2352,einladen::V,ielūgt,הזמין
2353,einladen::V,aicināt,הזמין
2354,vereinigen::V,ӧтувтны,אחד
2355,vereinigen::V,ӧтувтны,לכד
2356,vereinigen::V,котыртны,אחד
2357,vereinigen::V,котыртны,לכד
2358,vereinigen::V,vienot,אחד
2359,vereinigen::V,vienot,לכד
2360,vereinigen::V,apvienot,אחד
2361,vereinigen::V,apvienot,לכד
2362,besuchen::V,волыны,בקר
2363,besuchen::V,ветлыны,בקר
2364,besuchen::V,apciemot,בקר
2365,treffen::V,вочаӧдны,פגש
2366,treffen::V,паныдавны,פגש
2367,treffen::V,satikt,פגש
2368,treffen::V,sastapt,פגש
2369,sich versammeln::V,лӧсьӧдчыны,התאסף
2370,sich versammeln::V,salasīties,התאסף
2371,sich versammeln::V,sapulcēties,התאסף
2372,spielen::V,ворсны,שחק
2373,spielen::V,spēlēt,שחק
2374,spielen::V,spēlēties,שחק
2375,singen::V,сьывны,שר
2376,singen::V,dziedāt,שר
2377,tanzen::V,йӧктыны,רקד
2378,tanzen::V,diet,רקד
2379,tanzen::V,dejot,רקד
2380,tanzen::V,dancot,רקד
2381,sich trennen::V,торйӧдчыны,נפרד
2382,sich trennen::V,šķirties,נפרד
2383,sich trennen::V,izšķirties,נפרד
2384,verlassen::V,эновтны,עזב
2385,verlassen::V,atstāt,עזב
2386,retten::V,видзны,הציל
2387,retten::V,мездыны,הציל
2388,retten::V,glābt,הציל
2389,bewachen::V,видзны,שמר
2390,bewachen::V,sargāt,שמר
2391,schützen::V,видзны,אבטח
2392,schützen::V,pasargāt,אבטח
2393,schützen::V,aizsargāt,אבטח
2394,verteidigen::V,дорйыны,הגן
2395,verteidigen::V,aizstāvēt,הגן
2396,sich schlagen::V,косясьны,התכתש
2397,sich schlagen::V,kauties,התכתש
2398,sich schlagen::V,izkauties,התכתש
2399,schießen::V,лыйны,ירה
2400,schießen::V,šaut,ירה
2401,schießen::V,šaudīt,ירה
2402,siegen::V,вермыны,גבר
2403,siegen::V,вермыны,נצח
2404,siegen::V,uzvarēt,גבר
2405,siegen::V,uzvarēt,נצח
2406,ärgern::V,лӧгӧдны,עצבן
2407,ärgern::V,лёкмӧдны,עצבן
2408,ärgern::V,скӧрмӧдны,עצבן
2409,ärgern::V,sadusmot,עצבן
2410,schlagen::V,вартны,הכה
2411,schlagen::V,вартны,הלקה
2412,schlagen::V,sist,הכה
2413,schlagen::V,sist,הלקה
2414,schlagen::V,triekt,הכה
2415,schlagen::V,triekt,הלקה
2416,treten::V,лёгны,בעט
2417,treten::V,майкны,בעט
2418,treten::V,mīt,בעט
2419,treten::V,paspert,בעט
2420,stechen::V,бышткыны,דקר
2421,stechen::V,durt,דקר
2422,stoßen::V,тойлыны,דחק
2423,stoßen::V,йӧткавны,דחק
2424,stoßen::V,grūst,דחק
2425,stehlen::V,гусявны,גנב
2426,stehlen::V,zagt,גנב
2427,stören::V,падмӧдны,קטע
2428,stören::V,падмӧдны,הפריע
2429,stören::V,traucēt,קטע
2430,stören::V,traucēt,הפריע
2431,belästigen::V,дӧзмӧдны,הציק
2432,belästigen::V,дӧзмӧдны,הטריד
2433,belästigen::V,apgrūtināt,הציק
2434,belästigen::V,apgrūtināt,הטריד
2435,verbergen::V,дзебны,הצניע
2436,verbergen::V,сайӧдны,הצניע
2437,verbergen::V,slēpt,הצניע
2438,verbergen::V,paslēpt,הצניע
2439,täuschen::V,пӧръявны,שגע
2440,täuschen::V,ылӧдны,שגע
2441,täuschen::V,mānīt,שגע
2442,täuschen::V,maldināt,שגע
2443,betrügen::V,сӧрны,הונה
2444,betrügen::V,krāpt,הונה
2445,betrügen::V,apkrāpt,הונה
2446,töten::V,вины,הרג
2447,töten::V,nāvēt,הרג
2448,töten::V,nogalināt,הרג
2449,wohnen::V,овны,גר
2450,wohnen::V,dzīvot,גר
2451,arbeiten::V,уджавны,עבד
2452,arbeiten::V,strādāt,עבד
2453,arbeiten::V,darboties,עבד
2454,sammeln::V,чукӧртны,אסף
2455,sammeln::V,vākt,אסף
2456,pflücken::V,вотны,קטף
2457,pflücken::V,ӧктыны,קטף
2458,pflücken::V,raut,קטף
2459,pflücken::V,plūkt,קטף
2460,jagen::V,кыйсьыны,צד
2461,jagen::V,medīt,צד
2462,fischen::V,чери кыйны,דג
2463,fischen::V,zvejot,דג
2464,fassen::V,кутны,תפס
2465,fassen::V,saķert,תפס
2466,hüten::V,видзны,רעה
2467,hüten::V,йирӧдны,רעה
2468,hüten::V,ganīt,רעה
2469,treiben::V,вӧтлыны,הוציא
2470,treiben::V,dzīt,הוציא
2471,anbinden::V,домавны,קשר
2472,anbinden::V,piesiet,קשר
2473,anbinden::V,piesaistīt,קשר
2474,füttern::V,вердны,הלעיט
2475,füttern::V,barot,הלעיט
2476,melken::V,лысьтыны,חלב
2477,melken::V,slaukt,חלב
2478,hacken::V,керавны,קצץ
2479,hacken::V,kapāt,קצץ
2480,gießen::V,киськавны,השקה
2481,gießen::V,liet,השקה
2482,gießen::V,laistīt,השקה
2483,reifen::V,кисьмыны,בשל
2484,reifen::V,briest,בשל
2485,zubereiten::V,дасьтыны,הכין
2486,zubereiten::V,taisīt,הכין
2487,zubereiten::V,gatavot,הכין
2488,kochen::V,пуны,בשל
2489,kochen::V,vārīt,בשל
2490,backen::V,пӧжавны,אפה
2491,backen::V,cept,אפה
2492,braten::V,пражитны,צלה
2493,braten::V,пражитны,טגן
2494,braten::V,cept,צלה
2495,braten::V,cept,טגן
2496,braten::V,cepināt,צלה
2497,braten::V,cepināt,טגן
2498,umrühren::V,сорлавны,ערבב
2499,umrühren::V,maisīt,ערבב
2500,umrühren::V,apmaisīt,ערבב
2501,stricken::V,кӧртны,סרג
2502,stricken::V,adīt,סרג
2503,nähen::V,вурны,תפר
2504,nähen::V,šūt,תפר
2505,färben::V,мичӧдны,צבע
2506,färben::V,краситны,צבע
2507,färben::V,krāsot,צבע
2508,färben::V,nokrāsot,צבע
2509,reinigen::V,весавны,נקה
2510,reinigen::V,tīrīt,נקה
2511,reinigen::V,attīrīt,נקה
2512,waschen::V,мыськыны,רחץ
2513,waschen::V,мыськыны,כבס
2514,waschen::V,mazgāt,רחץ
2515,waschen::V,mazgāt,כבס
2516,abwischen::V,чышкыны,נגב
2517,abwischen::V,noslaucīt,נגב
2518,spülen::V,пожъявны,שטף
2519,spülen::V,skalot,שטף
2520,fegen::V,чышкыны,טאטא
2521,fegen::V,slaucīt,טאטא
2522,kehren::V,чышкыны,טאטא
2523,kehren::V,mēzt,טאטא
2524,baden::V,купайтчыны,טבל
2525,baden::V,купайтчыны,שחה
2526,baden::V,peldēties,טבל
2527,baden::V,peldēties,שחה
2528,sich waschen::V,мыссьыны,התרחץ
2529,sich waschen::V,mazgāties,התרחץ
2530,ausziehen::V,пӧрччӧдны,הוריד
2531,ausziehen::V,noģērbt,הוריד
2532,anziehen::V,кӧмавны,לבש
2533,anziehen::V,пасьтавны,לבש
2534,anziehen::V,uzvilkt,לבש
2535,sich anziehen::V,пасьтасьны,התלבש
2536,sich anziehen::V,apģērbties,התלבש
2537,kämmen::V,сынавны,סרק
2538,kämmen::V,sukāt,סרק
2539,schmücken::V,мичмӧдны,קשט
2540,schmücken::V,rotāt,קשט
2541,schmücken::V,greznot,קשט
2542,sagen::V,шуны,אמר
2543,sagen::V,висьтавны,אמר
2544,sagen::V,teikt,אמר
2545,sprechen::V,сёрнитны,דבר
2546,sprechen::V,runāt,דבר
2547,reden::V,сёрнитны,דבר
2548,reden::V,norunāt,דבר
2549,sich unterhalten::V,сёрнитны,שוחח
2550,sich unterhalten::V,варовитны,שוחח
2551,sich unterhalten::V,sarunāties,שוחח
2552,fragen::V,юавны,שאל
2553,fragen::V,jautāt,שאל
2554,bitten::V,корны,בקש
2555,bitten::V,lūgt,בקש
2556,bitten::V,prasīt,בקש
2557,erzählen::V,висьтавны,ספר
2558,erzählen::V,stāstīt,ספר
2559,mitteilen::V,юӧртны,מסר
2560,mitteilen::V,юӧртны,הודיע
2561,mitteilen::V,висьтавны,מסר
2562,mitteilen::V,висьтавны,הודיע
2563,mitteilen::V,pavēstīt,מסר
2564,mitteilen::V,pavēstīt,הודיע
2565,nennen::V,шуны,קרא בשם
2566,nennen::V,ним сетны,קרא בשם
2567,nennen::V,saukt,קרא בשם
2568,rufen::V,корны,גיס
2569,rufen::V,корны,הזמין לבוא
2570,rufen::V,saukt,גיס
2571,rufen::V,saukt,הזמין לבוא
2572,prahlen::V,ошйысьны,התרברב
2573,prahlen::V,lielīties,התרברב
2574,übersetzen::V,вуджӧдны,תרגם
2575,übersetzen::V,tulkot,תרגם
2576,übersetzen::V,pārtulkot,תרגם
2577,denken::V,мӧвпавны,חשב
2578,denken::V,domāt,חשב
2579,glauben::V,эскыны,האמין
2580,glauben::V,ticēt,האמין
2581,bemerken::V,казявны,הבחין
2582,bemerken::V,ievērot,הבחין
2583,bemerken::V,ieraudzīt,הבחין
2584,erkennen::V,тӧдмавны,זהה
2585,erkennen::V,pazīt,זהה
2586,erkennen::V,atpazīt,זהה
2587,begreifen::V,вежӧртны,קלט
2588,begreifen::V,вежӧртны,הבין
2589,begreifen::V,гӧгӧрвоны,קלט
2590,begreifen::V,гӧгӧрвоны,הבין
2591,begreifen::V,jēgt,קלט
2592,begreifen::V,jēgt,הבין
2593,begreifen::V,apjēgt,קלט
2594,begreifen::V,apjēgt,הבין
2595,verstehen::V,вежӧртны,הבין
2596,verstehen::V,гӧгӧрвоны,הבין
2597,verstehen::V,saprast,הבין
2598,lernen::V,вeлöдчыны,למד
2599,lernen::V,mācīties,למד
2600,wissen::V,тӧдны,ידע
2601,wissen::V,zināt,ידע
2602,sich erinnern an::V,казьтывны,זכר
2603,sich erinnern an::V,дум вылӧ уськӧдны,זכר
2604,sich erinnern an::V,atminēties,זכר
2605,vergessen::V,вунӧдны,שכח
2606,vergessen::V,mirst,שכח
2607,vergessen::V,aizmirst,שכח
2608,messen::V,муртавны,מדד
2609,messen::V,mērīt,מדד
2610,zählen::V,лыддьыны,ספר
2611,zählen::V,skaitīt,ספר
2612,rechnen::V,лыддьыны,חשב
2613,rechnen::V,rēķināt,חשב
2614,lesen::V,лыддьыны,קרא
2615,lesen::V,lasīt,קרא
2616,malen::V,серпасавны,ציר
2617,malen::V,gleznot,ציר
2618,zeichnen::V,серпасавны,שרטט
2619,zeichnen::V,zīmēt,שרטט
2620,schreiben::V,гижны,כתב
2621,schreiben::V,rakstīt,כתב
2622,besitzen::V,лоны,היה בעל של
2623,besitzen::V,piederēt,היה בעל של
2624,kaufen::V,ньӧбны,קנה
2625,kaufen::V,ньӧбны,רכש
2626,kaufen::V,pirkt,קנה
2627,kaufen::V,pirkt,רכש
2628,verkaufen::V,вузавны,מכר
2629,verkaufen::V,pārdot,מכר
2630,bezahlen::V,мынтыны,שלם
2631,bezahlen::V,мынтысьны,שלם
2632,bezahlen::V,apmaksāt,שלם
2633,zahlen::V,мынтыны,שלם
2634,zahlen::V,maksāt,שלם
2635,beherrschen::V,ас улын кутны,שלט
2636,beherrschen::V,valdīt,שלט
2637,ertragen::V,пыкны,סבל
2638,ertragen::V,лэптыны,סבל
2639,ertragen::V,panest,סבל
2640,ertragen::V,paciest,סבל
