,Concept_ID,pt,lv
2331,fürchten::V,temer,baidīties no
2332,fürchten::V,recear,повны
2333,fürchten::V,recear,baidīties no
2334,fliehen::V,fugir,пышйыны
2335,fliehen::V,fugir,bēgt
2336,flüchten::V,refugiar-se,пышйыны
2337,flüchten::V,refugiar-se,aizbēgt
2338,sehen::V,ver,аддзыны
2339,sehen::V,ver,redzēt
2340,anschauen::V,olhar,видзӧдны
2341,anschauen::V,olhar,paraudzīties
2342,ansehen::V,mirar,видзӧдны
2343,ansehen::V,mirar,aplūkot
2344,hören::V,ouvir,кывны
2345,hören::V,ouvir,dzirdēt
2346,zuhören::V,escutar,кывзыны
2347,zuhören::V,escutar,klausīties
2348,probieren::V,provar,видлыны
2349,probieren::V,provar,nogaršot
2350,probieren::V,saborear,видлыны
2351,probieren::V,saborear,nogaršot
2352,riechen::V,cheirar,чушкыны
2353,riechen::V,cheirar,ost
2354,riechen::V,cheirar,ostīt
2355,fühlen::V,sentir,вежӧртны
2356,fühlen::V,sentir,гӧгӧрвоны
2357,fühlen::V,sentir,just
2358,fühlen::V,sentir,izjust
2359,scheinen::V,parecer,кажитчыны
2360,scheinen::V,parecer,šķist
2361,scheinen::V,parecer,likties
2362,zu sehen sein::V,estar à vista,тыдавны
2363,zu sehen sein::V,estar à vista,parādīties
2364,vernehmen::V,ouvir,кывны
2365,vernehmen::V,ouvir,saklausīt
2366,frieren::V,ter frio,кынмыны
2367,frieren::V,ter frio,salt
2368,tun::V,fazer,керны
2369,tun::V,fazer,darīt
2370,können::V,saber,кужны
2371,können::V,saber,prast
2372,wollen::V,querer,кӧсйыны
2373,wollen::V,querer,gribēt
2374,anfangen::V,iniciar,заводитны
2375,anfangen::V,iniciar,пондыны
2376,anfangen::V,iniciar,sākt
2377,anfangen::V,iniciar,iesākt
2378,beenden::V,acabar,помавны
2379,beenden::V,acabar,beigt
2380,beenden::V,acabar,pabeigt
2381,beenden::V,terminar,помавны
2382,beenden::V,terminar,beigt
2383,beenden::V,terminar,pabeigt
2384,aufhören::V,cessar,дугӧдны
2385,aufhören::V,cessar,pārtraukt
2386,aufhören::V,desistir,дугӧдны
2387,aufhören::V,desistir,pārtraukt
2388,gelingen::V,sair bem,артмыны
2389,gelingen::V,sair bem,izdoties
2390,gelingen::V,dar bom resultado,артмыны
2391,gelingen::V,dar bom resultado,izdoties
2392,geraten::V,sair,сюрны
2393,geraten::V,sair,веськавны
2394,geraten::V,sair,veikties
2395,geraten::V,dar resultado,сюрны
2396,geraten::V,dar resultado,веськавны
2397,geraten::V,dar resultado,veikties
2398,öffnen::V,abrir,восьтыны
2399,öffnen::V,abrir,atvērt
2400,öffnen::V,abrir,attaisīt
2401,schließen::V,fechar,пӧдлавны
2402,schließen::V,fechar,slēgt
2403,schließen::V,fechar,aizvērt
2404,schließen::V,fechar,aiztaisīt
2405,stellen::V,pôr,сувтӧдны
2406,stellen::V,pôr,likt
2407,stellen::V,pôr,nolikt
2408,stellen::V,colocar,сувтӧдны
2409,stellen::V,colocar,likt
2410,stellen::V,colocar,nolikt
2411,setzen::V,pôr,пуксьӧдны
2412,setzen::V,pôr,sēdināt
2413,setzen::V,meter,пуксьӧдны
2414,setzen::V,meter,sēdināt
2415,legen::V,pôr,пуктыны
2416,legen::V,pôr,likt
2417,legen::V,meter,пуктыны
2418,legen::V,meter,likt
2419,berühren::V,tocar,вӧрзьӧдны
2420,berühren::V,tocar,инмӧдчывны
2421,berühren::V,tocar,skart
2422,berühren::V,tocar,aizskart
2423,verbinden::V,unir,йитны
2424,verbinden::V,unir,saistīt
2425,verbinden::V,unir,savienot
2426,verbinden::V,ligar,йитны
2427,verbinden::V,ligar,saistīt
2428,verbinden::V,ligar,savienot
2429,bedecken::V,cobrir,вевттьыны
2430,bedecken::V,cobrir,apsegt
2431,bedecken::V,cobrir,pārsegt
2432,aufhängen::V,pendurar,ӧшӧдны
2433,aufhängen::V,pendurar,джагӧдны
2434,aufhängen::V,pendurar,uzkārt
2435,anzünden::V,acender,ӧзтыны
2436,anzünden::V,acender,aizdegt
2437,anzünden::V,acender,aizdedzināt
2438,aufheben::V,apanhar,чеччӧдны
2439,aufheben::V,apanhar,сувтӧдны
2440,aufheben::V,apanhar,pacelt
2441,aufheben::V,levantar,чеччӧдны
2442,aufheben::V,levantar,сувтӧдны
2443,aufheben::V,levantar,pacelt
2444,zurücklassen::V,deixar,кольны
2445,zurücklassen::V,deixar,atstāt
2446,verlieren::V,perder,воштыны
2447,verlieren::V,perder,zaudēt
2448,verlieren::V,perder,pazaudēt
2449,fallen lassen::V,deixar cair,уськӧдны
2450,fallen lassen::V,deixar cair,nomest
2451,machen::V,fazer,вӧчны
2452,machen::V,fazer,лӧсьӧдны
2453,machen::V,fazer,darīt
2454,herstellen::V,produzir,лӧсьӧдны
2455,herstellen::V,produzir,ražot
2456,herstellen::V,produzir,izgatavot
2457,bauen::V,edificar,лэптыны
2458,bauen::V,edificar,celt
2459,bauen::V,edificar,būvēt
2460,bauen::V,construir,лэптыны
2461,bauen::V,construir,celt
2462,bauen::V,construir,būvēt
2463,reparieren::V,reparar,дзоньтавны
2464,reparieren::V,reparar,labot
2465,reparieren::V,reparar,remontēt
2466,reparieren::V,consertar,дзоньтавны
2467,reparieren::V,consertar,labot
2468,reparieren::V,consertar,remontēt
2469,verbessern::V,melhorar,бурмӧдны
2470,verbessern::V,melhorar,labot
2471,verbessern::V,melhorar,izlabot
2472,ändern::V,mudar,вежны
2473,ändern::V,mudar,mainīt
2474,ändern::V,alterar,вежны
2475,ändern::V,alterar,mainīt
2476,graben::V,cavar,кодйыны
2477,graben::V,cavar,rakt
2478,beugen::V,curvar,куснявны
2479,beugen::V,curvar,liekt
2480,biegen::V,vergar,куснявны
2481,biegen::V,vergar,liekt
2482,drehen::V,girar,бергӧдлыны
2483,drehen::V,girar,griezt
2484,wenden::V,virar,бергӧдны
2485,wenden::V,virar,apgriezt
2486,wenden::V,voltar,бергӧдны
2487,wenden::V,voltar,apgriezt
2488,umdrehen::V,virar,бергӧдны
2489,umdrehen::V,virar,apgriezt
2490,umdrehen::V,revolver,бергӧдны
2491,umdrehen::V,revolver,apgriezt
2492,heben::V,levantar,лэптыны
2493,heben::V,levantar,celt
2494,heben::V,levantar,cilāt
2495,heben::V,levantar,pacelt
2496,hochheben::V,erguer,кыпӧдны
2497,hochheben::V,erguer,pacelt
2498,hochheben::V,levantar,кыпӧдны
2499,hochheben::V,levantar,pacelt
2500,ergreifen::V,apanhar,кутны
2501,ergreifen::V,apanhar,paķert
2502,ergreifen::V,apanhar,satvert
2503,halten::V,segurar,кутны
2504,halten::V,segurar,turēt
2505,halten::V,segurar,saturēt
2506,drücken::V,apertar,личкыны
2507,drücken::V,apertar,топӧдны
2508,drücken::V,apertar,spiest
2509,schieben::V,empurrar,ӧтдортны
2510,schieben::V,empurrar,йӧткыштны
2511,schieben::V,empurrar,stumt
2512,kratzen::V,raspar,гуджӧдны
2513,kratzen::V,raspar,kasīt
2514,kratzen::V,raspar,skrāpēt
2515,lecken::V,lamber,нювны
2516,lecken::V,lamber,lakt
2517,lecken::V,lamber,laizīt
2518,beißen::V,morder,курччыны
2519,beißen::V,morder,kost
2520,abreißen::V,arrancar,орӧдны
2521,abreißen::V,arrancar,atraut
2522,abreißen::V,arrancar,atplēst
2523,abschneiden::V,talhar,вундавны
2524,abschneiden::V,talhar,nogriezt
2525,binden::V,ligar,гӧрддзавны
2526,binden::V,ligar,кӧртавны
2527,binden::V,ligar,siet
2528,binden::V,ligar,aptīt
2529,stecken::V,meter,сюйны
2530,stecken::V,meter,bāzt
2531,stecken::V,meter,spraust
2532,stecken::V,enfiar,сюйны
2533,stecken::V,enfiar,bāzt
2534,stecken::V,enfiar,spraust
2535,brechen::V,romper,чегны
2536,brechen::V,romper,lauzt
2537,brechen::V,romper,lauzīt
2538,brechen::V,quebrar,чегны
2539,brechen::V,quebrar,lauzt
2540,brechen::V,quebrar,lauzīt
2541,klopfen::V,bater,камгыны
2542,klopfen::V,bater,klauvēt
2543,hauen::V,bater,нӧйнты
2544,hauen::V,bater,кучкыны
2545,hauen::V,bater,cirst
2546,hauen::V,bater,dauzīt
2547,kleben::V,colar,лемавны
2548,kleben::V,colar,ляскавны
2549,kleben::V,colar,līmēt
2550,kleben::V,colar,lipināt
2551,reiben::V,esfregar,тільны
2552,reiben::V,esfregar,зыравны
2553,reiben::V,esfregar,rīvēt
2554,reiben::V,esfregar,berzēt
2555,streichen::V,barrar,мавтны
2556,streichen::V,barrar,ziest
2557,streichen::V,barrar,triept
2558,schleifen::V,afiar,кеслыны
2559,schleifen::V,afiar,trīt
2560,schleifen::V,afiar,asināt
2561,schneiden::V,cortar,шырны
2562,schneiden::V,cortar,griezt
2563,schneiden::V,cortar,sagriezt
2564,rütteln::V,sacudir,легӧдны
2565,rütteln::V,sacudir,катлӧдлыны
2566,rütteln::V,sacudir,kratīt
2567,rütteln::V,sacudir,purināt
2568,schütteln::V,abanar,тракӧдны
2569,schütteln::V,abanar,kratīt
2570,schütteln::V,sacudir,тракӧдны
2571,schütteln::V,sacudir,kratīt
2572,schwenken::V,agitar,ӧвтны
2573,schwenken::V,agitar,шенасьны
2574,schwenken::V,agitar,vēzēt
2575,schwenken::V,agitar,vēcināt
2576,schütten::V,deitar,кисьтны
2577,schütten::V,deitar,bērt
2578,füllen::V,encher,тыртны
2579,füllen::V,encher,pildīt
2580,füllen::V,encher,piepildīt
2581,einwickeln::V,envolver,тубыртны
2582,einwickeln::V,envolver,ietīt
2583,einwickeln::V,embrulhar,тубыртны
2584,einwickeln::V,embrulhar,ietīt
2585,tragen::V,levar,нуны
2586,tragen::V,levar,nest
2587,tragen::V,trazer,нуны
2588,tragen::V,trazer,nest
2589,schleppen::V,arrastar,кыскавны
2590,schleppen::V,arrastar,stiept
2591,schleppen::V,arrastar,staipīt
2592,ziehen::V,puxar,кыскыны
2593,ziehen::V,puxar,vilkt
2594,aufbewahren::V,guardar,видзны
2595,aufbewahren::V,guardar,glabāt
2596,aufbewahren::V,guardar,uzglabāt
2597,aufbewahren::V,conservar,видзны
2598,aufbewahren::V,conservar,glabāt
2599,aufbewahren::V,conservar,uzglabāt
2600,werfen::V,lançar,чӧвтны
2601,werfen::V,lançar,шыбитны
2602,werfen::V,lançar,mest
2603,werfen::V,lançar,sviest
2604,fangen::V,apanhar,кутны
2605,fangen::V,apanhar,ķert
2606,fangen::V,apanhar,uzķert
2607,packen::V,agarrar,босьтны
2608,packen::V,agarrar,paķert
2609,packen::V,agarrar,satvert
2610,verstecken::V,esconder,дзебны
2611,verstecken::V,esconder,slēpt
2612,verstecken::V,esconder,noglabāt
2613,teilen::V,partir,юкны
2614,teilen::V,partir,dalīt
2615,teilen::V,dividir,юкны
2616,teilen::V,dividir,dalīt
2617,schicken::V,enviar,ыстыны
2618,schicken::V,enviar,sūtīt
2619,schicken::V,enviar,atsūtīt
2620,bringen::V,trazer,вайны
2621,bringen::V,trazer,atvest
2622,hinzufügen::V,acrescentar,содтыны
2623,hinzufügen::V,acrescentar,pievienot
2624,bekommen::V,obter,босьтны
2625,bekommen::V,obter,dabūt
2626,erhalten::V,receber,босьтны
2627,erhalten::V,receber,saņemt
2628,nehmen::V,tomar,босьтны
2629,nehmen::V,tomar,ņemt
2630,nehmen::V,tomar,paņemt
2631,wählen::V,eleger,бӧрйыны
2632,wählen::V,eleger,ievēlēt
2633,wählen::V,escolher,бӧрйыны
2634,wählen::V,escolher,ievēlēt
2635,auswählen::V,escolher,бӧрйыны
2636,auswählen::V,escolher,izvēlēt
2637,auswählen::V,seleccionar,бӧрйыны
2638,auswählen::V,seleccionar,izvēlēt
2639,bewahren::V,guardar,видзны
2640,bewahren::V,guardar,saglabāt
2641,bewahren::V,conservar,видзны
2642,bewahren::V,conservar,saglabāt
2643,behindern::V,impedir,конйӧдлыны
2644,behindern::V,impedir,джӧмдӧдны
2645,behindern::V,impedir,kavēt
2646,behindern::V,impedir,aizkavēt
2647,verderben::V,estragar,тшыкӧдны
2648,verderben::V,estragar,sabojāt
2649,verderben::V,corromper,тшыкӧдны
2650,verderben::V,corromper,sabojāt
2651,beschädigen::V,danificar,тшыкӧдны
2652,beschädigen::V,danificar,bojāt
2653,beschädigen::V,danificar,maitāt
2654,zerbrechen::V,romper,жуглыны
2655,zerbrechen::V,romper,salauzt
2656,zerbrechen::V,romper,sadauzīt
2657,zerbrechen::V,quebrar,жуглыны
2658,zerbrechen::V,quebrar,salauzt
2659,zerbrechen::V,quebrar,sadauzīt
2660,zerreißen::V,rasgar,орӧдны
2661,zerreißen::V,rasgar,pārraut
2662,zerstören::V,destruir,жугӧдны
2663,zerstören::V,destruir,кисьтны
2664,zerstören::V,destruir,косявны
2665,zerstören::V,destruir,graut
2666,zerstören::V,destruir,sagraut
2667,verbrennen::V,queimar,сотны
2668,verbrennen::V,queimar,сотчыны
2669,verbrennen::V,queimar,dedzināt
2670,verbrennen::V,queimar,sadedzināt
2671,geben::V,dar,сетны
2672,geben::V,dar,dot
2673,geben::V,dar,padot
2674,reichen::V,passar,сетны
2675,reichen::V,passar,padot
2676,reichen::V,passar,sniegt
2677,schenken::V,oferecer,козьнавны
2678,schenken::V,oferecer,dāvāt
2679,schenken::V,oferecer,dāvināt
2680,versprechen::V,prometer,кыв сетны
2681,versprechen::V,prometer,solīt
2682,versprechen::V,prometer,apsolīt
2683,wünschen::V,desejar,кӧсйыны
2684,wünschen::V,desejar,vēlēt
2685,wünschen::V,desejar,novēlēt
2686,loben::V,louvar,ошкыны
2687,loben::V,louvar,lielīt
2688,küssen::V,beijar,окавны
2689,küssen::V,beijar,bučot
2690,küssen::V,beijar,skūpstīt
2691,wiegen::V,embalar,гудрӧдлыны
2692,wiegen::V,embalar,šūpot
2693,zudecken::V,tapar,веввттьыны
2694,zudecken::V,tapar,apklāt
2695,zudecken::V,tapar,aizsegt
2696,zudecken::V,cobrir,веввттьыны
2697,zudecken::V,cobrir,apklāt
2698,zudecken::V,cobrir,aizsegt
2699,wecken::V,acordar,садьмӧдны
2700,wecken::V,acordar,чуксавны
2701,wecken::V,acordar,modināt
2702,wecken::V,despertar,садьмӧдны
2703,wecken::V,despertar,чуксавны
2704,wecken::V,despertar,modināt
2705,zeigen::V,mostrar,петкӧдлыны
2706,zeigen::V,mostrar,rādīt
2707,führen::V,guiar,нуӧдны
2708,führen::V,guiar,vadīt
2709,führen::V,conduzir,нуӧдны
2710,führen::V,conduzir,vadīt
2711,lehren::V,ensinar,велӧдны
2712,lehren::V,ensinar,mācīt
2713,lehren::V,ensinar,iemācīt
2714,unterrichten::V,instruir,велӧдны
2715,unterrichten::V,instruir,apmācīt
2716,aufziehen::V,criar,быдтыны
2717,aufziehen::V,criar,uzaudzināt
2718,leiten::V,dirigir,веськӧдлыны
2719,leiten::V,dirigir,vadīt
2720,leiten::V,dirigir,pārzināt
2721,leiten::V,conduzir,веськӧдлыны
2722,leiten::V,conduzir,vadīt
2723,leiten::V,conduzir,pārzināt
2724,antreiben::V,impelir,тэрмӧдны
2725,antreiben::V,impelir,urdīt
2726,antreiben::V,impelir,mudināt
2727,lassen::V,fazer,тшӧктыны
2728,lassen::V,fazer,ļaut
2729,einladen::V,convidar,корны
2730,einladen::V,convidar,ielūgt
2731,einladen::V,convidar,aicināt
2732,vereinigen::V,unir,ӧтувтны
2733,vereinigen::V,unir,котыртны
2734,vereinigen::V,unir,vienot
2735,vereinigen::V,unir,apvienot
2736,vereinigen::V,reunir,ӧтувтны
2737,vereinigen::V,reunir,котыртны
2738,vereinigen::V,reunir,vienot
2739,vereinigen::V,reunir,apvienot
2740,besuchen::V,ir ver,волыны
2741,besuchen::V,ir ver,ветлыны
2742,besuchen::V,ir ver,apciemot
2743,besuchen::V,visitar,волыны
2744,besuchen::V,visitar,ветлыны
2745,besuchen::V,visitar,apciemot
2746,treffen::V,encontrar,вочаӧдны
2747,treffen::V,encontrar,паныдавны
2748,treffen::V,encontrar,satikt
2749,treffen::V,encontrar,sastapt
2750,sich versammeln::V,reunir-se,лӧсьӧдчыны
2751,sich versammeln::V,reunir-se,salasīties
2752,sich versammeln::V,reunir-se,sapulcēties
2753,spielen::V,jogar,ворсны
2754,spielen::V,jogar,spēlēt
2755,spielen::V,jogar,spēlēties
2756,spielen::V,brincar,ворсны
2757,spielen::V,brincar,spēlēt
2758,spielen::V,brincar,spēlēties
2759,singen::V,cantar,сьывны
2760,singen::V,cantar,dziedāt
2761,tanzen::V,bailar,йӧктыны
2762,tanzen::V,bailar,diet
2763,tanzen::V,bailar,dejot
2764,tanzen::V,bailar,dancot
2765,sich trennen::V,apartar-se,торйӧдчыны
2766,sich trennen::V,apartar-se,šķirties
2767,sich trennen::V,apartar-se,izšķirties
2768,verlassen::V,deixar,эновтны
2769,verlassen::V,deixar,atstāt
2770,verlassen::V,abandonar,эновтны
2771,verlassen::V,abandonar,atstāt
2772,retten::V,salvar,видзны
2773,retten::V,salvar,мездыны
2774,retten::V,salvar,glābt
2775,bewachen::V,vigiar,видзны
2776,bewachen::V,vigiar,sargāt
2777,bewachen::V,guardar,видзны
2778,bewachen::V,guardar,sargāt
2779,schützen::V,proteger,видзны
2780,schützen::V,proteger,pasargāt
2781,schützen::V,proteger,aizsargāt
2782,verteidigen::V,defender,дорйыны
2783,verteidigen::V,defender,aizstāvēt
2784,sich schlagen::V,brigar,косясьны
2785,sich schlagen::V,brigar,kauties
2786,sich schlagen::V,brigar,izkauties
2787,sich schlagen::V,bater-se,косясьны
2788,sich schlagen::V,bater-se,kauties
2789,sich schlagen::V,bater-se,izkauties
2790,schießen::V,disparar,лыйны
2791,schießen::V,disparar,šaut
2792,schießen::V,disparar,šaudīt
2793,siegen::V,vencer,вермыны
2794,siegen::V,vencer,uzvarēt
2795,ärgern::V,irritar,лӧгӧдны
2796,ärgern::V,irritar,лёкмӧдны
2797,ärgern::V,irritar,скӧрмӧдны
2798,ärgern::V,irritar,sadusmot
2799,ärgern::V,aborrecer,лӧгӧдны
2800,ärgern::V,aborrecer,лёкмӧдны
2801,ärgern::V,aborrecer,скӧрмӧдны
2802,ärgern::V,aborrecer,sadusmot
2803,schlagen::V,bater,вартны
2804,schlagen::V,bater,sist
2805,schlagen::V,bater,triekt
2806,treten::V,pisar,лёгны
2807,treten::V,pisar,майкны
2808,treten::V,pisar,mīt
2809,treten::V,pisar,paspert
2810,stechen::V,picar,бышткыны
2811,stechen::V,picar,durt
2812,stoßen::V,empurrar,тойлыны
2813,stoßen::V,empurrar,йӧткавны
2814,stoßen::V,empurrar,grūst
2815,stehlen::V,furtar,гусявны
2816,stehlen::V,furtar,zagt
2817,stören::V,perturbar,падмӧдны
2818,stören::V,perturbar,traucēt
2819,belästigen::V,incomodar,дӧзмӧдны
2820,belästigen::V,incomodar,apgrūtināt
2821,belästigen::V,importunar,дӧзмӧдны
2822,belästigen::V,importunar,apgrūtināt
2823,verbergen::V,ocultar,дзебны
2824,verbergen::V,ocultar,сайӧдны
2825,verbergen::V,ocultar,slēpt
2826,verbergen::V,ocultar,paslēpt
2827,verbergen::V,esconder,дзебны
2828,verbergen::V,esconder,сайӧдны
2829,verbergen::V,esconder,slēpt
2830,verbergen::V,esconder,paslēpt
2831,täuschen::V,iludir,пӧръявны
2832,täuschen::V,iludir,ылӧдны
2833,täuschen::V,iludir,mānīt
2834,täuschen::V,iludir,maldināt
2835,täuschen::V,enganar,пӧръявны
2836,täuschen::V,enganar,ылӧдны
2837,täuschen::V,enganar,mānīt
2838,täuschen::V,enganar,maldināt
2839,betrügen::V,burlar,сӧрны
2840,betrügen::V,burlar,krāpt
2841,betrügen::V,burlar,apkrāpt
2842,betrügen::V,enganar,сӧрны
2843,betrügen::V,enganar,krāpt
2844,betrügen::V,enganar,apkrāpt
2845,töten::V,matar,вины
2846,töten::V,matar,nāvēt
2847,töten::V,matar,nogalināt
2848,wohnen::V,morar,овны
2849,wohnen::V,morar,dzīvot
2850,arbeiten::V,trabalhar,уджавны
2851,arbeiten::V,trabalhar,strādāt
2852,arbeiten::V,trabalhar,darboties
2853,sammeln::V,recolher,чукӧртны
2854,sammeln::V,recolher,vākt
2855,sammeln::V,coleccionar,чукӧртны
2856,sammeln::V,coleccionar,vākt
2857,pflücken::V,colher,вотны
2858,pflücken::V,colher,ӧктыны
2859,pflücken::V,colher,raut
2860,pflücken::V,colher,plūkt
2861,jagen::V,caçar,кыйсьыны
2862,jagen::V,caçar,medīt
2863,fischen::V,pescar,чери кыйны
2864,fischen::V,pescar,zvejot
2865,fassen::V,apanhar,кутны
2866,fassen::V,apanhar,saķert
2867,hüten::V,guardar,видзны
2868,hüten::V,guardar,йирӧдны
2869,hüten::V,guardar,ganīt
2870,treiben::V,conduzir,вӧтлыны
2871,treiben::V,conduzir,dzīt
2872,anbinden::V,atar,домавны
2873,anbinden::V,atar,piesiet
2874,anbinden::V,atar,piesaistīt
2875,füttern::V,dar de comer a,вердны
2876,füttern::V,dar de comer a,barot
2877,melken::V,ordenhar,лысьтыны
2878,melken::V,ordenhar,slaukt
2879,hacken::V,rachar,керавны
2880,hacken::V,rachar,kapāt
2881,gießen::V,regar,киськавны
2882,gießen::V,regar,liet
2883,gießen::V,regar,laistīt
2884,reifen::V,amadurecer,кисьмыны
2885,reifen::V,amadurecer,briest
2886,zubereiten::V,preparar,дасьтыны
2887,zubereiten::V,preparar,taisīt
2888,zubereiten::V,preparar,gatavot
2889,kochen::V,cozer,пуны
2890,kochen::V,cozer,vārīt
2891,backen::V,cozer,пӧжавны
2892,backen::V,cozer,cept
2893,braten::V,assar,пражитны
2894,braten::V,assar,cept
2895,braten::V,assar,cepināt
2896,braten::V,fritar,пражитны
2897,braten::V,fritar,cept
2898,braten::V,fritar,cepināt
2899,umrühren::V,remexer,сорлавны
2900,umrühren::V,remexer,maisīt
2901,umrühren::V,remexer,apmaisīt
2902,stricken::V,tricotar,кӧртны
2903,stricken::V,tricotar,adīt
2904,stricken::V,fazer malha,кӧртны
2905,stricken::V,fazer malha,adīt
2906,nähen::V,coser,вурны
2907,nähen::V,coser,šūt
2908,nähen::V,costurar,вурны
2909,nähen::V,costurar,šūt
2910,färben::V,tingir,мичӧдны
2911,färben::V,tingir,краситны
2912,färben::V,tingir,krāsot
2913,färben::V,tingir,nokrāsot
2914,färben::V,colorir,мичӧдны
2915,färben::V,colorir,краситны
2916,färben::V,colorir,krāsot
2917,färben::V,colorir,nokrāsot
2918,reinigen::V,limpar,весавны
2919,reinigen::V,limpar,tīrīt
2920,reinigen::V,limpar,attīrīt
2921,reinigen::V,purificar,весавны
2922,reinigen::V,purificar,tīrīt
2923,reinigen::V,purificar,attīrīt
2924,waschen::V,lavar,мыськыны
2925,waschen::V,lavar,mazgāt
2926,abwischen::V,limpar,чышкыны
2927,abwischen::V,limpar,noslaucīt
2928,abwischen::V,esfregar,чышкыны
2929,abwischen::V,esfregar,noslaucīt
2930,spülen::V,lavar,пожъявны
2931,spülen::V,lavar,skalot
2932,spülen::V,enxaguar,пожъявны
2933,spülen::V,enxaguar,skalot
2934,fegen::V,varrer,чышкыны
2935,fegen::V,varrer,slaucīt
2936,kehren::V,varrer,чышкыны
2937,kehren::V,varrer,mēzt
2938,baden::V,banhar,купайтчыны
2939,baden::V,banhar,peldēties
2940,baden::V,tomar banho,купайтчыны
2941,baden::V,tomar banho,peldēties
2942,sich waschen::V,lavar-se,мыссьыны
2943,sich waschen::V,lavar-se,mazgāties
2944,ausziehen::V,despir,пӧрччӧдны
2945,ausziehen::V,despir,noģērbt
2946,anziehen::V,vestir,кӧмавны
2947,anziehen::V,vestir,пасьтавны
2948,anziehen::V,vestir,uzvilkt
2949,sich anziehen::V,vestir-se,пасьтасьны
2950,sich anziehen::V,vestir-se,apģērbties
2951,kämmen::V,pentear,сынавны
2952,kämmen::V,pentear,sukāt
2953,schmücken::V,adornar,мичмӧдны
2954,schmücken::V,adornar,rotāt
2955,schmücken::V,adornar,greznot
2956,sagen::V,dizer,шуны
2957,sagen::V,dizer,висьтавны
2958,sagen::V,dizer,teikt
2959,sprechen::V,falar,сёрнитны
2960,sprechen::V,falar,runāt
2961,reden::V,falar,сёрнитны
2962,reden::V,falar,norunāt
2963,sich unterhalten::V,conversar,сёрнитны
2964,sich unterhalten::V,conversar,варовитны
2965,sich unterhalten::V,conversar,sarunāties
2966,fragen::V,perguntar,юавны
2967,fragen::V,perguntar,jautāt
2968,bitten::V,pedir,корны
2969,bitten::V,pedir,lūgt
2970,bitten::V,pedir,prasīt
2971,erzählen::V,contar,висьтавны
2972,erzählen::V,contar,stāstīt
2973,mitteilen::V,comunicar,юӧртны
2974,mitteilen::V,comunicar,висьтавны
2975,mitteilen::V,comunicar,pavēstīt
2976,mitteilen::V,participar,юӧртны
2977,mitteilen::V,participar,висьтавны
2978,mitteilen::V,participar,pavēstīt
2979,nennen::V,nomear,шуны
2980,nennen::V,nomear,ним сетны
2981,nennen::V,nomear,saukt
2982,nennen::V,apelidar,шуны
2983,nennen::V,apelidar,ним сетны
2984,nennen::V,apelidar,saukt
2985,rufen::V,chamar,корны
2986,rufen::V,chamar,saukt
2987,prahlen::V,gabar-se,ошйысьны
2988,prahlen::V,gabar-se,lielīties
2989,prahlen::V,vangloriar-se,ошйысьны
2990,prahlen::V,vangloriar-se,lielīties
2991,übersetzen::V,traduzir,вуджӧдны
2992,übersetzen::V,traduzir,tulkot
2993,übersetzen::V,traduzir,pārtulkot
2994,denken::V,pensar,мӧвпавны
2995,denken::V,pensar,domāt
2996,glauben::V,crer,эскыны
2997,glauben::V,crer,ticēt
2998,bemerken::V,notar,казявны
2999,bemerken::V,notar,ievērot
3000,bemerken::V,notar,ieraudzīt
3001,bemerken::V,observar,казявны
3002,bemerken::V,observar,ievērot
3003,bemerken::V,observar,ieraudzīt
3004,erkennen::V,reconhecer,тӧдмавны
3005,erkennen::V,reconhecer,pazīt
3006,erkennen::V,reconhecer,atpazīt
3007,begreifen::V,apreender,вежӧртны
3008,begreifen::V,apreender,гӧгӧрвоны
3009,begreifen::V,apreender,jēgt
3010,begreifen::V,apreender,apjēgt
3011,begreifen::V,compreender,вежӧртны
3012,begreifen::V,compreender,гӧгӧрвоны
3013,begreifen::V,compreender,jēgt
3014,begreifen::V,compreender,apjēgt
3015,verstehen::V,entender,вежӧртны
3016,verstehen::V,entender,гӧгӧрвоны
3017,verstehen::V,entender,saprast
3018,verstehen::V,compreender,вежӧртны
3019,verstehen::V,compreender,гӧгӧрвоны
3020,verstehen::V,compreender,saprast
3021,lernen::V,aprender,вeлöдчыны
3022,lernen::V,aprender,mācīties
3023,wissen::V,saber,тӧдны
3024,wissen::V,saber,zināt
3025,sich erinnern an::V,lembrar-se de,казьтывны
3026,sich erinnern an::V,lembrar-se de,дум вылӧ уськӧдны
3027,sich erinnern an::V,lembrar-se de,atminēties
3028,sich erinnern an::V,recordar-se de,казьтывны
3029,sich erinnern an::V,recordar-se de,дум вылӧ уськӧдны
3030,sich erinnern an::V,recordar-se de,atminēties
3031,vergessen::V,esquecer,вунӧдны
3032,vergessen::V,esquecer,mirst
3033,vergessen::V,esquecer,aizmirst
3034,messen::V,medir,муртавны
3035,messen::V,medir,mērīt
3036,zählen::V,contar,лыддьыны
3037,zählen::V,contar,skaitīt
3038,rechnen::V,calcular,лыддьыны
3039,rechnen::V,calcular,rēķināt
3040,lesen::V,ler,лыддьыны
3041,lesen::V,ler,lasīt
3042,malen::V,pintar,серпасавны
3043,malen::V,pintar,gleznot
3044,zeichnen::V,desenhar,серпасавны
3045,zeichnen::V,desenhar,zīmēt
3046,schreiben::V,escrever,гижны
3047,schreiben::V,escrever,rakstīt
3048,besitzen::V,possuir,лоны
3049,besitzen::V,possuir,piederēt
