,Concept_ID,se,el
7002,aufbewahren::V,рӯкнэ,φυλάω
7003,werfen::V,slampestidh,ρίχνω
7004,werfen::V,bálkkot,ρίχνω
7005,werfen::V,suhppet,ρίχνω
7006,werfen::V,šlivgiđ,ρίχνω
7007,werfen::V,čeâǥǥted,ρίχνω
7008,werfen::V,суэххпэ,ρίχνω
7009,fangen::V,bivtedh,πιάνω
7010,fangen::V,giddit,πιάνω
7011,fangen::V,bivdit,πιάνω
7012,fangen::V,toppiđ,πιάνω
7013,fangen::V,tää´vted,πιάνω
7014,fangen::V,та̄бпэ,πιάνω
7015,fangen::V,со̄а̄гкэ,πιάνω
7016,packen::V,doerelidh,τσακώνω
7017,packen::V,kreemsedh,τσακώνω
7018,packen::V,doahppit,τσακώνω
7019,packen::V,doahput,τσακώνω
7020,packen::V,tuáppuđ,τσακώνω
7021,packen::V,ká'ivâstiđ,τσακώνω
7022,packen::V,tää´vted,τσακώνω
7023,packen::V,каццсе,τσακώνω
7024,packen::V,туэрркэ,τσακώνω
7025,packen::V,ро̄а̄ппчье,τσακώνω
7026,verstecken::V,tjïekedh,κρύβω
7027,verstecken::V,tjiehkat,κρύβω
7028,verstecken::V,čiehkat,κρύβω
7029,verstecken::V,čieḥâđ,κρύβω
7030,verstecken::V,peittad,κρύβω
7031,verstecken::V,пе̄йхьтэ,κρύβω
7032,teilen::V,juekedh,μερίζω
7033,teilen::V,juohket,μερίζω
7034,teilen::V,juohkit,μερίζω
7035,teilen::V,jyeḥiđ,μερίζω
7036,teilen::V,jue´ǩǩed,μερίζω
7037,teilen::V,ю̄гке,μερίζω
7038,teilen::V,ра̄ттҍке,μερίζω
7039,schicken::V,saadtodh,στέλνω
7040,schicken::V,sáddit,στέλνω
7041,schicken::V,sáddet,στέλνω
7042,schicken::V,vuo'lgâttiđ,στέλνω
7043,schicken::V,vuõltteed,στέλνω
7044,schicken::V,вӯлкхэ,στέλνω
7045,bringen::V,buektedh,φέρνω
7046,bringen::V,doalvvot,φέρνω
7047,bringen::V,buktit,φέρνω
7048,bringen::V,tuál'vuđ,φέρνω
7049,bringen::V,pu´htted,φέρνω
7050,bringen::V,пыххьтэ,φέρνω
7051,hinzufügen::V,dievhtedh,προσθέτω
7052,hinzufügen::V,duoddit,προσθέτω
7053,hinzufügen::V,lasedit,προσθέτω
7054,hinzufügen::V,lasihit,προσθέτω
7055,hinzufügen::V,lasettiđ,προσθέτω
7056,hinzufügen::V,lââ´zzted,προσθέτω
7057,hinzufügen::V,лажьхе,προσθέτω
7058,bekommen::V,åadtjodh,προσκομίζω
7059,bekommen::V,åttjudit,προσκομίζω
7060,bekommen::V,oažžut,προσκομίζω
7061,bekommen::V,juksâđ,προσκομίζω
7062,bekommen::V,uáž'žuđ,προσκομίζω
7063,bekommen::V,vuäǯ'ǯâd,προσκομίζω
7064,bekommen::V,вуаннче,προσκομίζω
7065,erhalten::V,åadtjodh,παίρνω
7066,erhalten::V,åadtjodh,λαμβάνω
7067,erhalten::V,oadtjot,παίρνω
7068,erhalten::V,oadtjot,λαμβάνω
7069,erhalten::V,oažžut,παίρνω
7070,erhalten::V,oažžut,λαμβάνω
7071,erhalten::V,uáž'žuđ,παίρνω
7072,erhalten::V,uáž'žuđ,λαμβάνω
7073,erhalten::V,vuäǯ'ǯâd,παίρνω
7074,erhalten::V,vuäǯ'ǯâd,λαμβάνω
7075,erhalten::V,ва̄лльтэ,παίρνω
7076,erhalten::V,ва̄лльтэ,λαμβάνω
7077,nehmen::V,vaeltedh,πιάνω
7078,nehmen::V,vaeltedh,παίρνω
7079,nehmen::V,válldet,πιάνω
7080,nehmen::V,válldet,παίρνω
7081,nehmen::V,váldit,πιάνω
7082,nehmen::V,váldit,παίρνω
7083,nehmen::V,väldiđ,πιάνω
7084,nehmen::V,väldiđ,παίρνω
7085,nehmen::V,vä´ldded,πιάνω
7086,nehmen::V,vä´ldded,παίρνω
7087,nehmen::V,ва̄лльтэ,πιάνω
7088,nehmen::V,ва̄лльтэ,παίρνω
7089,wählen::V,veeljedh,εκλέγω
7090,wählen::V,válljit,εκλέγω
7091,wählen::V,válljet,εκλέγω
7092,wählen::V,valjiđ,εκλέγω
7093,wählen::V,vaalšed,εκλέγω
7094,wählen::V,va´lljeed,εκλέγω
7095,wählen::V,воалшэ,εκλέγω
7096,auswählen::V,veeljedh,διαλέγω
7097,auswählen::V,tjuolldet,διαλέγω
7098,auswählen::V,válljet,διαλέγω
7099,auswählen::V,valjiđ,διαλέγω
7100,auswählen::V,vaalšed,διαλέγω
7101,auswählen::V,va´lljeed,διαλέγω
7102,auswählen::V,воалшэ,διαλέγω
7103,bewahren::V,vaarjelidh,διατηρώ
7104,bewahren::V,bisodit,διατηρώ
7105,bewahren::V,várjjalit,διατηρώ
7106,bewahren::V,seailluhit,διατηρώ
7107,bewahren::V,varjâliđ,διατηρώ
7108,bewahren::V,varjjled,διατηρώ
7109,bewahren::V,ӣшшьтэ,διατηρώ
7110,bewahren::V,во̄а̄ррьдэ,διατηρώ
7111,behindern::V,hööptdeh,εμποδίζω
7112,behindern::V,hieredit,εμποδίζω
7113,behindern::V,muhttet,εμποδίζω
7114,behindern::V,eastadit,εμποδίζω
7115,behindern::V,estiđ,εμποδίζω
7116,behindern::V,coggâđ,εμποδίζω
7117,behindern::V,hettiđ,εμποδίζω
7118,behindern::V,cõggâd,εμποδίζω
7119,behindern::V,е̄кхэллэ,εμποδίζω
7120,verderben::V,biejstedh,χαλώ
7121,verderben::V,spedjat,χαλώ
7122,verderben::V,billistit,χαλώ
7123,verderben::V,pillediđ,χαλώ
7124,verderben::V,tårmmad,χαλώ
7125,verderben::V,pe´llsted,χαλώ
7126,verderben::V,тоаррмэ,χαλώ
7127,verderben::V,ма̄ййкэ,χαλώ
7128,beschädigen::V,fæjloedidh,ζημιώνω
7129,beschädigen::V,vahágahttet,ζημιώνω
7130,beschädigen::V,bilidit,ζημιώνω
7131,beschädigen::V,vahâgittiđ,ζημιώνω
7132,beschädigen::V,pä´rtteed,ζημιώνω
7133,beschädigen::V,муррьтэ,ζημιώνω
7134,zerbrechen::V,tsööpkedh,σπάζω
7135,zerbrechen::V,doadjet,σπάζω
7136,zerbrechen::V,cuvket,σπάζω
7137,zerbrechen::V,cuov'kkiđ,σπάζω
7138,zerbrechen::V,muårrâd,σπάζω
7139,zerbrechen::V,cu´vǩǩeed,σπάζω
7140,zerbrechen::V,муррьтэ,σπάζω
7141,zerreißen::V,gejhkielidh,σχίζω
7142,zerreißen::V,gajkudit,σχίζω
7143,zerreißen::V,gaikkodit,σχίζω
7144,zerreißen::V,ráisket,σχίζω
7145,zerreißen::V,kiškođ,σχίζω
7146,zerreißen::V,ra´šǩǩeed,σχίζω
7147,zerreißen::V,пуатткэ,σχίζω
7148,zerstören::V,eerjedh,καταστρέφω
7149,zerstören::V,biejsstet,καταστρέφω
7150,zerstören::V,håhkkidit,καταστρέφω
7151,zerstören::V,heavahit,καταστρέφω
7152,zerstören::V,duš'šadit,καταστρέφω
7153,zerstören::V,bilidit,καταστρέφω
7154,zerstören::V,hevâttiđ,καταστρέφω
7155,zerstören::V,hiâvted,καταστρέφω
7156,zerstören::V,ёҏтэ,καταστρέφω
7157,verbrennen::V,båeltedh,καίω
7158,verbrennen::V,boalldet,καίω
7159,verbrennen::V,boaldit,καίω
7160,verbrennen::V,puál'diđ,καίω
7161,verbrennen::V,puä´ldded,καίω
7162,verbrennen::V,пуэлльтэ,καίω
7163,geben::V,vedtedh,δίνω
7164,geben::V,vaddet,δίνω
7165,geben::V,addit,δίνω
7166,geben::V,addliđ,δίνω
7167,geben::V,ä´n,δίνω
7168,geben::V,аннҍтэ,δίνω
7169,reichen::V,geelkedh,δίνω
7170,reichen::V,lagádit,δίνω
7171,reichen::V,geiget,δίνω
7172,reichen::V,keigiđ,δίνω
7173,reichen::V,vuõiggâ´stted,δίνω
7174,reichen::V,аннҍтэ,δίνω
7175,schenken::V,vedtedh,χαρίζω
7176,schenken::V,vaddet,χαρίζω
7177,schenken::V,skeaŋkut,χαρίζω
7178,schenken::V,skeŋket,χαρίζω
7179,schenken::V,skeŋkkiđ,χαρίζω
7180,schenken::V,sǩiâŋkkâd,χαρίζω
7181,schenken::V,ла̄ххе,χαρίζω
7182,versprechen::V,luhpiedidh,υπόσχομαι
7183,versprechen::V,jáhttet,υπόσχομαι
7184,versprechen::V,lohpidit,υπόσχομαι
7185,versprechen::V,lopediđ,υπόσχομαι
7186,versprechen::V,lå´ppeed,υπόσχομαι
7187,versprechen::V,о̄а̄шштҍе,υπόσχομαι
7188,wünschen::V,lahkoehtidh,εύχομαι
7189,wünschen::V,sávvat,εύχομαι
7190,wünschen::V,sávadit,εύχομαι
7191,wünschen::V,doaivvuhit,εύχομαι
7192,wünschen::V,tuá'ivuttiđ,εύχομαι
7193,wünschen::V,tuâivvad,εύχομαι
7194,wünschen::V,туввэ,εύχομαι
7195,loben::V,girmedh,επαινώ
7196,loben::V,májnnot,επαινώ
7197,loben::V,rámmpot,επαινώ
7198,loben::V,máidnut,επαινώ
7199,loben::V,rámidit,επαινώ
7200,loben::V,rammuđ,επαινώ
7201,loben::V,rämidiđ,επαινώ
7202,loben::V,ââ´leed,επαινώ
7203,loben::V,ǩei´tted,επαινώ
7204,loben::V,кыйта,επαινώ
7205,küssen::V,tjånnahtidh,φιλώ
7206,küssen::V,tjuvliestidh,φιλώ
7207,küssen::V,tjullit,φιλώ
7208,küssen::V,tjulestit,φιλώ
7209,küssen::V,cum'mát,φιλώ
7210,küssen::V,cummistit,φιλώ
7211,küssen::V,cummâliđ,φιλώ
7212,küssen::V,cu´mmsted,φιλώ
7213,küssen::V,cu´mmstõõllâd,φιλώ
7214,küssen::V,нӣссэ,φιλώ
7215,wiegen::V,sjammadidh,κουνώ
7216,wiegen::V,sjammadidh,νανουρίζω
7217,wiegen::V,vuohttot,κουνώ
7218,wiegen::V,vuohttot,νανουρίζω
7219,wiegen::V,vuohtudit,κουνώ
7220,wiegen::V,vuohtudit,νανουρίζω
7221,wiegen::V,vuohttut,κουνώ
7222,wiegen::V,vuohttut,νανουρίζω
7223,wiegen::V,vuát'tuđ,κουνώ
7224,wiegen::V,vuát'tuđ,νανουρίζω
7225,wiegen::V,nuäkkad,κουνώ
7226,wiegen::V,nuäkkad,νανουρίζω
7227,wiegen::V,suâibted,κουνώ
7228,wiegen::V,suâibted,νανουρίζω
7229,wiegen::V,нуагкэ,κουνώ
7230,wiegen::V,нуагкэ,νανουρίζω
7231,zudecken::V,gaptjedh,σκεπάζω
7232,zudecken::V,loavddet,σκεπάζω
7233,zudecken::V,gokčat,σκεπάζω
7234,zudecken::V,luáv'diđ,σκεπάζω
7235,zudecken::V,kä´tted,σκεπάζω
7236,zudecken::V,ка̄ххьтэ,σκεπάζω
7237,wecken::V,gåaskodh,ξυπνώ
7238,wecken::V,båktet,ξυπνώ
7239,wecken::V,boktit,ξυπνώ
7240,wecken::V,rávkat,ξυπνώ
7241,wecken::V,cuvnâđ,ξυπνώ
7242,wecken::V,counnâd,ξυπνώ
7243,wecken::V,цо̄ввнэ,ξυπνώ
7244,zeigen::V,vuesiehtidh,δείχνω
7245,zeigen::V,vuosedit,δείχνω
7246,zeigen::V,giejgget,δείχνω
7247,zeigen::V,čájehit,δείχνω
7248,zeigen::V,čäittiđ,δείχνω
7249,zeigen::V,čujottiđ,δείχνω
7250,zeigen::V,čuäi´ted,δείχνω
7251,zeigen::V,вӯзьхе,δείχνω
7252,führen::V,steeredh,οδηγώ
7253,führen::V,doalvvot,οδηγώ
7254,führen::V,láidet,οδηγώ
7255,führen::V,jođettiđ,οδηγώ
7256,führen::V,jåå´đted,οδηγώ
7257,führen::V,выгкэ,οδηγώ
7258,lehren::V,ööhpehtidh,διδάσκω
7259,lehren::V,åhpadit,διδάσκω
7260,lehren::V,oahpahit,διδάσκω
7261,lehren::V,máttááttiđ,διδάσκω
7262,lehren::V,mätt'ted,διδάσκω
7263,lehren::V,vuä´ppsted,διδάσκω
7264,lehren::V,ма̄тҍха,διδάσκω
7265,unterrichten::V,ööhpehtidh,διδάσκω
7266,unterrichten::V,lågådit,διδάσκω
7267,unterrichten::V,åhpadit,διδάσκω
7268,unterrichten::V,oahpahit,διδάσκω
7269,unterrichten::V,škovliđ,διδάσκω
7270,unterrichten::V,máttááttiđ,διδάσκω
7271,unterrichten::V,mätt'ted,διδάσκω
7272,unterrichten::V,vuä´ppsted,διδάσκω
7273,unterrichten::V,ма̄тҍха,διδάσκω
7274,aufziehen::V,eeledh,ανατρέφω
7275,aufziehen::V,bajedit,ανατρέφω
7276,aufziehen::V,biebmat,ανατρέφω
7277,aufziehen::V,pajaskeessiđ,ανατρέφω
7278,aufziehen::V,šoddâdiđ,ανατρέφω
7279,aufziehen::V,šõddeed,ανατρέφω
7280,aufziehen::V,peâm'mad,ανατρέφω
7281,aufziehen::V,вуэпьсе,ανατρέφω
7282,leiten::V,lijrehtidh,ηγούμαι
7283,leiten::V,lijrehtidh,διευθύνω
7284,leiten::V,lájddit,ηγούμαι
7285,leiten::V,lájddit,διευθύνω
7286,leiten::V,oatsodit,ηγούμαι
7287,leiten::V,oatsodit,διευθύνω
7288,leiten::V,jođihit,ηγούμαι
7289,leiten::V,jođihit,διευθύνω
7290,leiten::V,stivriđ,ηγούμαι
7291,leiten::V,stivriđ,διευθύνω
7292,leiten::V,hovdiđ,ηγούμαι
7293,leiten::V,hovdiđ,διευθύνω
7294,leiten::V,jåå´đted,ηγούμαι
7295,leiten::V,jåå´đted,διευθύνω
7296,leiten::V,выгкэ,ηγούμαι
7297,leiten::V,выгкэ,διευθύνω
7298,leiten::V,вӯййкье,ηγούμαι
7299,leiten::V,вӯййкье,διευθύνω
7300,antreiben::V,eadtjoestidh,σπρώχνω
7301,antreiben::V,eadtjoestidh,παρακινώ
7302,antreiben::V,hasodit,σπρώχνω
7303,antreiben::V,hasodit,παρακινώ
7304,antreiben::V,hállsjedit,σπρώχνω
7305,antreiben::V,hállsjedit,παρακινώ
7306,antreiben::V,gevret,σπρώχνω
7307,antreiben::V,gevret,παρακινώ
7308,antreiben::V,rássat,σπρώχνω
7309,antreiben::V,rássat,παρακινώ
7310,antreiben::V,kušottiđ,σπρώχνω
7311,antreiben::V,kušottiđ,παρακινώ
7312,antreiben::V,huá'puttiđ,σπρώχνω
7313,antreiben::V,huá'puttiđ,παρακινώ
7314,antreiben::V,rääskted,σπρώχνω
7315,antreiben::V,rääskted,παρακινώ
7316,antreiben::V,hõškkled,σπρώχνω
7317,antreiben::V,hõškkled,παρακινώ
7318,antreiben::V,ёадҌхе,σπρώχνω
7319,antreiben::V,ёадҌхе,παρακινώ
7320,lassen::V,baajedh,αφήνω
7321,lassen::V,-ahttet,αφήνω
7322,lassen::V,diktit,αφήνω
7323,lassen::V,-ttiđ,αφήνω
7324,lassen::V,ä´n,αφήνω
7325,lassen::V,па̄ххкэ,αφήνω
7326,einladen::V,bööredh,προσκαλώ
7327,einladen::V,bivddit,προσκαλώ
7328,einladen::V,gåhttjot,προσκαλώ
7329,einladen::V,bovdet,προσκαλώ
7330,einladen::V,koččođ,προσκαλώ
7331,einladen::V,kåččad,προσκαλώ
7332,einladen::V,коаххче,προσκαλώ
7333,vereinigen::V,iktedidh,ενώνω
7334,vereinigen::V,aktidit,ενώνω
7335,vereinigen::V,ovttastahttit,ενώνω
7336,vereinigen::V,o'vtâstittiđ,ενώνω
7337,vereinigen::V,õhtteed,ενώνω
7338,vereinigen::V,э̄хтхэ,ενώνω
7339,besuchen::V,åahpodh,επισκέπτομαι
7340,besuchen::V,goevlelidh,επισκέπτομαι
7341,besuchen::V,guossit,επισκέπτομαι
7342,besuchen::V,gal'let,επισκέπτομαι
7343,besuchen::V,fitnat,επισκέπτομαι
7344,besuchen::V,kolliđ,επισκέπτομαι
7345,besuchen::V,kõ´ll'jed,επισκέπτομαι
7346,besuchen::V,по̄дтлэ,επισκέπτομαι
7347,besuchen::V,во̄тэдтэ,επισκέπτομαι
7348,besuchen::V,во̄а̄ррдэ,επισκέπτομαι
7349,treffen::V,dieviedidh,συναντώ
7350,treffen::V,iejvvit,συναντώ
7351,treffen::V,deaivat,συναντώ
7352,treffen::V,staaviđ,συναντώ
7353,treffen::V,teividiđ,συναντώ
7354,treffen::V,o´ddjõõttâd,συναντώ
7355,treffen::V,вуэсстлэ,συναντώ
7356,sich versammeln::V,gaavnedidh,μαζεύομαι
7357,sich versammeln::V,tjoaggut,μαζεύομαι
7358,sich versammeln::V,čoahkkanit,μαζεύομαι
7359,sich versammeln::V,čokkâniđ,μαζεύομαι
7360,sich versammeln::V,nurâdâttâđ,μαζεύομαι
7361,sich versammeln::V,noorõõttâd,μαζεύομαι
7362,sich versammeln::V,вӯллклэ,μαζεύομαι
7363,spielen::V,rïdtjedh,παίζω
7364,spielen::V,lustedalledh,παίζω
7365,spielen::V,ståhkat,παίζω
7366,spielen::V,stuvssit,παίζω
7367,spielen::V,speallat,παίζω
7368,spielen::V,le'ihâšiđ,παίζω
7369,spielen::V,siõrrâd,παίζω
7370,spielen::V,speâllad,παίζω
7371,spielen::V,сӣррэ,παίζω
7372,singen::V,laavlodh,τραγουδώ
7373,singen::V,lávllot,τραγουδώ
7374,singen::V,lávlut,τραγουδώ
7375,singen::V,lávluđ,τραγουδώ
7376,singen::V,läullad,τραγουδώ
7377,singen::V,ла̄ввлэ,τραγουδώ
7378,tanzen::V,daanhtsodh,χορεύω
7379,tanzen::V,dánssat,χορεύω
7380,tanzen::V,gærssulit,χορεύω
7381,tanzen::V,dánset,χορεύω
7382,tanzen::V,tánssáđ,χορεύω
7383,tanzen::V,ta´nssjed,χορεύω
7384,tanzen::V,pleäs'sjed,χορεύω
7385,tanzen::V,нюччке,χορεύω
7386,tanzen::V,пляссъе,χορεύω
7387,sich trennen::V,jååkedidh,αποχωρίζομαι
7388,sich trennen::V,sirrat,αποχωρίζομαι
7389,sich trennen::V,sirádit,αποχωρίζομαι
7390,sich trennen::V,earránit,αποχωρίζομαι
7391,sich trennen::V,ratkuđ,αποχωρίζομαι
7392,sich trennen::V,rätkkjed,αποχωρίζομαι
7393,sich trennen::V,кӯдтъе,αποχωρίζομαι
7394,verlassen::V,laehpedh,εγκαταλείπω
7395,verlassen::V,guodet,εγκαταλείπω
7396,verlassen::V,guođđit,εγκαταλείπω
7397,verlassen::V,hilgođ,εγκαταλείπω
7398,verlassen::V,kyeđđiđ,εγκαταλείπω
7399,verlassen::V,kue´đđed,εγκαταλείπω
7400,verlassen::V,сӯһпъе,εγκαταλείπω
7401,retten::V,gorredidh,σώζω
7402,retten::V,gádjot,σώζω
7403,retten::V,gádjut,σώζω
7404,retten::V,kááijuđ,σώζω
7405,retten::V,piä'luštiđ,σώζω
7406,retten::V,ka´jjeed,σώζω
7407,retten::V,вуаннче,σώζω
7408,bewachen::V,geehtedh,φρουρώ
7409,bewachen::V,váktit,φρουρώ
7410,bewachen::V,fáktet,φρουρώ
7411,bewachen::V,vahtiđ,φρουρώ
7412,bewachen::V,värddjed,φρουρώ
7413,bewachen::V,va´httjed,φρουρώ
7414,bewachen::V,пынне,φρουρώ
7415,bewachen::V,ка̄рвуллэ,φρουρώ
7416,schützen::V,vaarjelidh,προστατεύω
7417,schützen::V,suoddjit,προστατεύω
7418,schützen::V,suodjalit,προστατεύω
7419,schützen::V,suddjet,προστατεύω
7420,schützen::V,varjâliđ,προστατεύω
7421,schützen::V,suâided,προστατεύω
7422,schützen::V,varjjled,προστατεύω
7423,schützen::V,пынне,προστατεύω
7424,verteidigen::V,vaarjelidh,υπερασπίζω
7425,verteidigen::V,bælostit,υπερασπίζω
7426,verteidigen::V,bealuštit,υπερασπίζω
7427,verteidigen::V,čuollat,υπερασπίζω
7428,verteidigen::V,piä'luštiđ,υπερασπίζω
7429,verteidigen::V,peälšted,υπερασπίζω
7430,verteidigen::V,пэ̄лль мэ̄ннэ,υπερασπίζω
7431,sich schlagen::V,dåarodh,χτυπιέμαι
7432,sich schlagen::V,tjoelestidh,χτυπιέμαι
7433,sich schlagen::V,doarrot,χτυπιέμαι
7434,sich schlagen::V,doarrut,χτυπιέμαι
7435,sich schlagen::V,tuárruđ,χτυπιέμαι
7436,sich schlagen::V,tuärrad,χτυπιέμαι
7437,sich schlagen::V,туаррэ,χτυπιέμαι
7438,schießen::V,vuetjedh,πυροβολώ
7439,schießen::V,skööhtedh,πυροβολώ
7440,schießen::V,vuohtjet,πυροβολώ
7441,schießen::V,báhčit,πυροβολώ
7442,schießen::V,pääččiđ,πυροβολώ
7443,schießen::V,pää´ččed,πυροβολώ
7444,schießen::V,ря̄хшкхэ,πυροβολώ
7445,siegen::V,vïtnedh,νικώ
7446,siegen::V,vuojttet,νικώ
7447,siegen::V,vuoitit,νικώ
7448,siegen::V,vyei'ttiđ,νικώ
7449,siegen::V,vuei´tted,νικώ
7450,siegen::V,вуэйхьтэ,νικώ
7451,ärgern::V,måarahtehtedh,τσαντίζω
7452,ärgern::V,suhttadit,τσαντίζω
7453,ärgern::V,hárdit,τσαντίζω
7454,ärgern::V,piä'ṿuttiđ,τσαντίζω
7455,ärgern::V,âsseed,τσαντίζω
7456,ärgern::V,се̄нтхэ,τσαντίζω
7457,schlagen::V,håasedh,χτυπώ
7458,schlagen::V,laekedh,χτυπώ
7459,schlagen::V,tsábbmet,χτυπώ
7460,schlagen::V,tjassket,χτυπώ
7461,schlagen::V,huškut,χτυπώ
7462,schlagen::V,časkeđ,χτυπώ
7463,schlagen::V,čâ´cǩǩed,χτυπώ
7464,schlagen::V,та̄гкэ,χτυπώ
7465,schlagen::V,ва̄сстэ,χτυπώ
7466,treten::V,tjïektjedh,κλοτσώ
7467,treten::V,tjiektjat,κλοτσώ
7468,treten::V,čiekčat,κλοτσώ
7469,treten::V,čieh'čâđ,κλοτσώ
7470,treten::V,tanccâđ,κλοτσώ
7471,treten::V,tanccâd,κλοτσώ
7472,treten::V,то̄ппцэ,κλοτσώ
7473,stechen::V,baskedh,τρυπώ
7474,stechen::V,tjuoggit,τρυπώ
7475,stechen::V,čuoggut,τρυπώ
7476,stechen::V,čuog'giđ,τρυπώ
7477,stechen::V,čuõ´ǧ'ǧeed,τρυπώ
7478,stechen::V,чо̄ххкэ,τρυπώ
7479,stoßen::V,nehkiehtidh,ωθώ
7480,stoßen::V,nehkiehtidh,σπρώχνω
7481,stoßen::V,nårddådit,ωθώ
7482,stoßen::V,nårddådit,σπρώχνω
7483,stoßen::V,nordadit,ωθώ
7484,stoßen::V,nordadit,σπρώχνω
7485,stoßen::V,nutkâliđ,ωθώ
7486,stoßen::V,nutkâliđ,σπρώχνω
7487,stoßen::V,oi´ǧǧeed,ωθώ
7488,stoßen::V,oi´ǧǧeed,σπρώχνω
7489,stoßen::V,оййкье,ωθώ
7490,stoßen::V,оййкье,σπρώχνω
7491,stoßen::V,тоалкъе,ωθώ
7492,stoßen::V,тоалкъе,σπρώχνω
7493,stehlen::V,sualadidh,κλέβω
7494,stehlen::V,suoládit,κλέβω
7495,stehlen::V,suoládit,κλέβω
7496,stehlen::V,suá'ládiđ,κλέβω
7497,stehlen::V,suâleed,κλέβω
7498,stehlen::V,суэлнэ,κλέβω
7499,stören::V,stööredh,διαταράσσω
7500,stören::V,hearaldehtedh,διαταράσσω
7501,stören::V,massit,διαταράσσω
7502,stören::V,sjuddit,διαταράσσω
7503,stören::V,heađuštit,διαταράσσω
7504,stören::V,hettiđ,διαταράσσω
7505,stören::V,heṃâdiđ,διαταράσσω
7506,stören::V,stamlded,διαταράσσω
7507,stören::V,вӣршэ,διαταράσσω
7508,stören::V,е̄кхэллэ,διαταράσσω
7509,belästigen::V,vaejviestidh,ενοχλώ
7510,belästigen::V,vájvedit,ενοχλώ
7511,belästigen::V,muodástuhttet,ενοχλώ
7512,belästigen::V,váivvidit,ενοχλώ
7513,belästigen::V,bieguhit,ενοχλώ
7514,belästigen::V,vä'ividiđ,ενοχλώ
7515,belästigen::V,stamlded,ενοχλώ
7516,belästigen::V,е̄кхэллэ,ενοχλώ
7517,belästigen::V,во̄а̄йвшэ,ενοχλώ
7518,verbergen::V,tjïekedh,κρύβω
7519,verbergen::V,tjiehkat,κρύβω
7520,verbergen::V,čiehkat,κρύβω
7521,verbergen::V,čieḥâđ,κρύβω
7522,verbergen::V,peittad,κρύβω
7523,verbergen::V,чӣгкэ,κρύβω
7524,verbergen::V,пе̄йхьтэ,κρύβω
7525,täuschen::V,iermedh,παραπλανώ
7526,täuschen::V,eajhkaldehtedh,παραπλανώ
7527,täuschen::V,tjáddjit,παραπλανώ
7528,täuschen::V,dájuhit,παραπλανώ
7529,täuschen::V,viehtalit,παραπλανώ
7530,täuschen::V,villiđ,παραπλανώ
7531,täuschen::V,ǩiõllâd,παραπλανώ
7532,täuschen::V,вӯйхе,παραπλανώ
7533,täuschen::V,пе̄йхьтэ,παραπλανώ
7534,täuschen::V,ке̄лсэллэ,παραπλανώ
7535,betrügen::V,biehtedh,απατώ
7536,betrügen::V,biehttet,απατώ
7537,betrügen::V,beahttit,απατώ
7538,betrügen::V,filliđ,απατώ
7539,betrügen::V,ǩiõllâd,απατώ
7540,betrügen::V,pä´rtteed,απατώ
7541,betrügen::V,вӯйхе,απατώ
7542,betrügen::V,пе̄йхьтэ,απατώ
7543,betrügen::V,ке̄лсэллэ,απατώ
7544,töten::V,buvvedh,σκοτώνω
7545,töten::V,buvvedh,θανατώνω
7546,töten::V,gåddet,σκοτώνω
7547,töten::V,gåddet,θανατώνω
7548,töten::V,soaggit,σκοτώνω
7549,töten::V,soaggit,θανατώνω
7550,töten::V,goddit,σκοτώνω
7551,töten::V,goddit,θανατώνω
7552,töten::V,surmiđ,σκοτώνω
7553,töten::V,surmiđ,θανατώνω
7554,töten::V,jämittiđ,σκοτώνω
7555,töten::V,jämittiđ,θανατώνω
7556,töten::V,kå´dded,σκοτώνω
7557,töten::V,kå´dded,θανατώνω
7558,töten::V,so´rmmjed,σκοτώνω
7559,töten::V,so´rmmjed,θανατώνω
7560,töten::V,коаннҌтэ,σκοτώνω
7561,töten::V,коаннҌтэ,θανατώνω
7562,wohnen::V,årrodh,μένω
7563,wohnen::V,årrodh,κατοικώ
7564,wohnen::V,veasodh,μένω
7565,wohnen::V,veasodh,κατοικώ
7566,wohnen::V,årrot,μένω
7567,wohnen::V,årrot,κατοικώ
7568,wohnen::V,viessot,μένω
7569,wohnen::V,viessot,κατοικώ
7570,wohnen::V,orrut,μένω
7571,wohnen::V,orrut,κατοικώ
7572,wohnen::V,aassâđ,μένω
7573,wohnen::V,aassâđ,κατοικώ
7574,wohnen::V,aassâd,μένω
7575,wohnen::V,aassâd,κατοικώ
7576,wohnen::V,jälsted,μένω
7577,wohnen::V,jälsted,κατοικώ
7578,wohnen::V,е̄лле,μένω
7579,wohnen::V,е̄лле,κατοικώ
7580,arbeiten::V,barkedh,δουλεύω
7581,arbeiten::V,barkedh,εργάζομαι
7582,arbeiten::V,rihtjat,δουλεύω
7583,arbeiten::V,rihtjat,εργάζομαι
7584,arbeiten::V,bargat,δουλεύω
7585,arbeiten::V,bargat,εργάζομαι
7586,arbeiten::V,porgâđ,δουλεύω
7587,arbeiten::V,porgâđ,εργάζομαι
7588,arbeiten::V,tue´j'jeed,δουλεύω
7589,arbeiten::V,tue´j'jeed,εργάζομαι
7590,arbeiten::V,лыххкэ,δουλεύω
7591,arbeiten::V,лыххкэ,εργάζομαι
7592,arbeiten::V,ро̄бхушшэ,δουλεύω
7593,arbeiten::V,ро̄бхушшэ,εργάζομαι
7594,sammeln::V,tjåegkedh,μαζεύω
7595,sammeln::V,tjåegkedh,συλλέγω
7596,sammeln::V,tjoahkkit,μαζεύω
