,Concept_ID,lv,it
2293,ankommen::V,ierasties,arrivare
2294,zurückkommen::V,косны,ritornare
2295,zurückkommen::V,бергӧдчыны,ritornare
2296,zurückkommen::V,atgriezties,ritornare
2297,bleiben::V,кольны,restare
2298,bleiben::V,кольны,rimanere
2299,bleiben::V,palikt,restare
2300,bleiben::V,palikt,rimanere
2301,warten::V,виччысьны,aspettare
2302,warten::V,gaidīt,aspettare
2303,erwarten::V,виччысьны,attèndere
2304,erwarten::V,sagaidīt,attèndere
2305,suchen::V,корсьны,cercare
2306,suchen::V,meklēt,cercare
2307,finden::V,казявны,trovare
2308,finden::V,rast,trovare
2309,finden::V,atrast,trovare
2310,versuchen::V,заводитчывны,tentare
2311,versuchen::V,mēģināt,tentare
2312,vorbereiten::V,дасьтыны,preparare
2313,vorbereiten::V,gatavot,preparare
2314,vorbereiten::V,sagatavot,preparare
2315,lieben::V,радейтны,amare
2316,lieben::V,mīlēt,amare
2317,mögen::V,радейтны,piacere a
2318,mögen::V,радейтны,volere bene a
2319,mögen::V,gribēties,piacere a
2320,mögen::V,gribēties,volere bene a
2321,lachen::V,серавны,rìdere
2322,lachen::V,серавлыны,rìdere
2323,lachen::V,smiet,rìdere
2324,lachen::V,smieties,rìdere
2325,rühren::V,нормӧдны,commuòvere
2326,rühren::V,aizgrābt,commuòvere
2327,weinen::V,бӧрдны,piàngere
2328,weinen::V,raudāt,piàngere
2329,schimpfen::V,видчыны,imprecare
2330,schimpfen::V,rāties,imprecare
2331,schimpfen::V,lamāties,imprecare
2332,sich ärgern::V,скӧравны,stizzirsi
2333,sich ärgern::V,скӧравны,arrabbiarsi
2334,sich ärgern::V,īgt,stizzirsi
2335,sich ärgern::V,īgt,arrabbiarsi
2336,sich ärgern::V,pukoties,stizzirsi
2337,sich ärgern::V,pukoties,arrabbiarsi
2338,sich ärgern::V,dusmoties,stizzirsi
2339,sich ärgern::V,dusmoties,arrabbiarsi
2340,sich fürchten::V,повны,avere paura
2341,sich fürchten::V,bīties,avere paura
2342,sich fürchten::V,baidīties,avere paura
2343,fürchten::V,повны,temere
2344,fürchten::V,baidīties no,temere
2345,fliehen::V,пышйыны,fuggire
2346,fliehen::V,bēgt,fuggire
2347,flüchten::V,пышйыны,sfuggire
2348,flüchten::V,aizbēgt,sfuggire
2349,sehen::V,аддзыны,vedere
2350,sehen::V,redzēt,vedere
2351,anschauen::V,видзӧдны,guardare
2352,anschauen::V,paraudzīties,guardare
2353,ansehen::V,видзӧдны,guardare
2354,ansehen::V,aplūkot,guardare
2355,hören::V,кывны,udire
2356,hören::V,кывны,sentire
2357,hören::V,dzirdēt,udire
2358,hören::V,dzirdēt,sentire
2359,zuhören::V,кывзыны,ascoltare
2360,zuhören::V,klausīties,ascoltare
2361,probieren::V,видлыны,degustare
2362,probieren::V,видлыны,assaggiare
2363,probieren::V,nogaršot,degustare
2364,probieren::V,nogaršot,assaggiare
2365,riechen::V,чушкыны,sentire
2366,riechen::V,ost,sentire
2367,riechen::V,ostīt,sentire
2368,fühlen::V,вежӧртны,sentire
2369,fühlen::V,гӧгӧрвоны,sentire
2370,fühlen::V,just,sentire
2371,fühlen::V,izjust,sentire
2372,scheinen::V,кажитчыны,parere
2373,scheinen::V,кажитчыны,sembrare
2374,scheinen::V,šķist,parere
2375,scheinen::V,šķist,sembrare
2376,scheinen::V,likties,parere
2377,scheinen::V,likties,sembrare
2378,zu sehen sein::V,тыдавны,vedersi
2379,zu sehen sein::V,parādīties,vedersi
2380,vernehmen::V,кывны,sentire
2381,vernehmen::V,кывны,percepire
2382,vernehmen::V,saklausīt,sentire
2383,vernehmen::V,saklausīt,percepire
2384,frieren::V,кынмыны,aver freddo
2385,frieren::V,salt,aver freddo
2386,tun::V,керны,fare
2387,tun::V,darīt,fare
2388,können::V,кужны,sapere
2389,können::V,prast,sapere
2390,wollen::V,кӧсйыны,volere
2391,wollen::V,gribēt,volere
2392,anfangen::V,заводитны,iniziare
2393,anfangen::V,заводитны,cominciare
2394,anfangen::V,пондыны,iniziare
2395,anfangen::V,пондыны,cominciare
2396,anfangen::V,sākt,iniziare
2397,anfangen::V,sākt,cominciare
2398,anfangen::V,iesākt,iniziare
2399,anfangen::V,iesākt,cominciare
2400,beenden::V,помавны,finire
2401,beenden::V,помавны,terminare
2402,beenden::V,beigt,finire
2403,beenden::V,beigt,terminare
2404,beenden::V,pabeigt,finire
2405,beenden::V,pabeigt,terminare
2406,aufhören::V,дугӧдны,finire
2407,aufhören::V,дугӧдны,cessare
2408,aufhören::V,pārtraukt,finire
2409,aufhören::V,pārtraukt,cessare
2410,gelingen::V,артмыны,riuscire
2411,gelingen::V,izdoties,riuscire
2412,geraten::V,сюрны,stare
2413,geraten::V,веськавны,stare
2414,geraten::V,veikties,stare
2415,öffnen::V,восьтыны,aprire
2416,öffnen::V,atvērt,aprire
2417,öffnen::V,attaisīt,aprire
2418,schließen::V,пӧдлавны,chiùdere
2419,schließen::V,slēgt,chiùdere
2420,schließen::V,aizvērt,chiùdere
2421,schließen::V,aiztaisīt,chiùdere
2422,stellen::V,сувтӧдны,porre
2423,stellen::V,сувтӧдны,mettere
2424,stellen::V,likt,porre
2425,stellen::V,likt,mettere
2426,stellen::V,nolikt,porre
2427,stellen::V,nolikt,mettere
2428,setzen::V,пуксьӧдны,porre
2429,setzen::V,пуксьӧдны,mettere
2430,setzen::V,sēdināt,porre
2431,setzen::V,sēdināt,mettere
2432,legen::V,пуктыны,posare
2433,legen::V,пуктыны,mettere
2434,legen::V,likt,posare
2435,legen::V,likt,mettere
2436,berühren::V,вӧрзьӧдны,toccare
2437,berühren::V,инмӧдчывны,toccare
2438,berühren::V,skart,toccare
2439,berühren::V,aizskart,toccare
2440,verbinden::V,йитны,unire
2441,verbinden::V,йитны,congiùngere
2442,verbinden::V,saistīt,unire
2443,verbinden::V,saistīt,congiùngere
2444,verbinden::V,savienot,unire
2445,verbinden::V,savienot,congiùngere
2446,bedecken::V,вевттьыны,coprire
2447,bedecken::V,вевттьыны,ricoprire
2448,bedecken::V,apsegt,coprire
2449,bedecken::V,apsegt,ricoprire
2450,bedecken::V,pārsegt,coprire
2451,bedecken::V,pārsegt,ricoprire
2452,aufhängen::V,ӧшӧдны,attaccare
2453,aufhängen::V,джагӧдны,attaccare
2454,aufhängen::V,uzkārt,attaccare
2455,anzünden::V,ӧзтыны,accèndere
2456,anzünden::V,ӧзтыны,incendiare
2457,anzünden::V,aizdegt,accèndere
2458,anzünden::V,aizdegt,incendiare
2459,anzünden::V,aizdedzināt,accèndere
2460,anzünden::V,aizdedzināt,incendiare
2461,aufheben::V,чеччӧдны,raccògliere
2462,aufheben::V,сувтӧдны,raccògliere
2463,aufheben::V,pacelt,raccògliere
2464,zurücklassen::V,кольны,lasciare
2465,zurücklassen::V,кольны,lasciare indietro
2466,zurücklassen::V,atstāt,lasciare
2467,zurücklassen::V,atstāt,lasciare indietro
2468,verlieren::V,воштыны,pèrdere
2469,verlieren::V,zaudēt,pèrdere
2470,verlieren::V,pazaudēt,pèrdere
2471,fallen lassen::V,уськӧдны,lasciare cadere
2472,fallen lassen::V,nomest,lasciare cadere
2473,machen::V,вӧчны,fare
2474,machen::V,лӧсьӧдны,fare
2475,machen::V,darīt,fare
2476,herstellen::V,лӧсьӧдны,produrre
2477,herstellen::V,лӧсьӧдны,fabbricare
2478,herstellen::V,ražot,produrre
2479,herstellen::V,ražot,fabbricare
2480,herstellen::V,izgatavot,produrre
2481,herstellen::V,izgatavot,fabbricare
2482,bauen::V,лэптыны,costruire
2483,bauen::V,celt,costruire
2484,bauen::V,būvēt,costruire
2485,reparieren::V,дзоньтавны,riparare
2486,reparieren::V,labot,riparare
2487,reparieren::V,remontēt,riparare
2488,verbessern::V,бурмӧдны,migliorare
2489,verbessern::V,labot,migliorare
2490,verbessern::V,izlabot,migliorare
2491,ändern::V,вежны,mutare
2492,ändern::V,вежны,cambiare
2493,ändern::V,mainīt,mutare
2494,ändern::V,mainīt,cambiare
2495,graben::V,кодйыны,scavare
2496,graben::V,rakt,scavare
2497,beugen::V,куснявны,chinare
2498,beugen::V,куснявны,flettere
2499,beugen::V,liekt,chinare
2500,beugen::V,liekt,flettere
2501,biegen::V,куснявны,tòrcere
2502,biegen::V,liekt,tòrcere
2503,drehen::V,бергӧдлыны,girare
2504,drehen::V,griezt,girare
2505,wenden::V,бергӧдны,girare
2506,wenden::V,бергӧдны,voltare
2507,wenden::V,apgriezt,girare
2508,wenden::V,apgriezt,voltare
2509,umdrehen::V,бергӧдны,rivoltare
2510,umdrehen::V,apgriezt,rivoltare
2511,heben::V,лэптыны,levare
2512,heben::V,celt,levare
2513,heben::V,cilāt,levare
2514,heben::V,pacelt,levare
2515,hochheben::V,кыпӧдны,levare
2516,hochheben::V,кыпӧдны,sollevare
2517,hochheben::V,pacelt,levare
2518,hochheben::V,pacelt,sollevare
2519,ergreifen::V,кутны,afferrare
2520,ergreifen::V,paķert,afferrare
2521,ergreifen::V,satvert,afferrare
2522,halten::V,кутны,tenere
2523,halten::V,turēt,tenere
2524,halten::V,saturēt,tenere
2525,drücken::V,личкыны,premere
2526,drücken::V,топӧдны,premere
2527,drücken::V,spiest,premere
2528,schieben::V,ӧтдортны,spìngere
2529,schieben::V,йӧткыштны,spìngere
2530,schieben::V,stumt,spìngere
2531,kratzen::V,гуджӧдны,grattare
2532,kratzen::V,гуджӧдны,graffiare
2533,kratzen::V,kasīt,grattare
2534,kratzen::V,kasīt,graffiare
2535,kratzen::V,skrāpēt,grattare
2536,kratzen::V,skrāpēt,graffiare
2537,lecken::V,нювны,leccare
2538,lecken::V,lakt,leccare
2539,lecken::V,laizīt,leccare
2540,beißen::V,курччыны,mòrdere
2541,beißen::V,kost,mòrdere
2542,abreißen::V,орӧдны,staccarsi
2543,abreißen::V,орӧдны,strapparsi
2544,abreißen::V,atraut,staccarsi
2545,abreißen::V,atraut,strapparsi
2546,abreißen::V,atplēst,staccarsi
2547,abreißen::V,atplēst,strapparsi
2548,abschneiden::V,вундавны,tagliare
2549,abschneiden::V,nogriezt,tagliare
2550,binden::V,гӧрддзавны,legare
2551,binden::V,гӧрддзавны,bendare
2552,binden::V,кӧртавны,legare
2553,binden::V,кӧртавны,bendare
2554,binden::V,siet,legare
2555,binden::V,siet,bendare
2556,binden::V,aptīt,legare
2557,binden::V,aptīt,bendare
2558,stecken::V,сюйны,ficcare
2559,stecken::V,bāzt,ficcare
2560,stecken::V,spraust,ficcare
2561,brechen::V,чегны,rompere
2562,brechen::V,lauzt,rompere
2563,brechen::V,lauzīt,rompere
2564,klopfen::V,камгыны,bàttere
2565,klopfen::V,klauvēt,bàttere
2566,hauen::V,нӧйнты,picchiare
2567,hauen::V,кучкыны,picchiare
2568,hauen::V,cirst,picchiare
2569,hauen::V,dauzīt,picchiare
2570,kleben::V,лемавны,incollare
2571,kleben::V,ляскавны,incollare
2572,kleben::V,līmēt,incollare
2573,kleben::V,lipināt,incollare
2574,reiben::V,тільны,fregare
2575,reiben::V,зыравны,fregare
2576,reiben::V,rīvēt,fregare
2577,reiben::V,berzēt,fregare
2578,streichen::V,мавтны,spalmare
2579,streichen::V,ziest,spalmare
2580,streichen::V,triept,spalmare
2581,schleifen::V,кеслыны,arrotare
2582,schleifen::V,trīt,arrotare
2583,schleifen::V,asināt,arrotare
2584,schneiden::V,шырны,tagliare
2585,schneiden::V,griezt,tagliare
2586,schneiden::V,sagriezt,tagliare
2587,rütteln::V,легӧдны,scuòtere
2588,rütteln::V,катлӧдлыны,scuòtere
2589,rütteln::V,kratīt,scuòtere
2590,rütteln::V,purināt,scuòtere
2591,schütteln::V,тракӧдны,agitare
2592,schütteln::V,тракӧдны,scuòtere
2593,schütteln::V,kratīt,agitare
2594,schütteln::V,kratīt,scuòtere
2595,schwenken::V,ӧвтны,agitare
2596,schwenken::V,ӧвтны,sventolare
2597,schwenken::V,шенасьны,agitare
2598,schwenken::V,шенасьны,sventolare
2599,schwenken::V,vēzēt,agitare
2600,schwenken::V,vēzēt,sventolare
2601,schwenken::V,vēcināt,agitare
2602,schwenken::V,vēcināt,sventolare
2603,schütten::V,кисьтны,versare
2604,schütten::V,bērt,versare
2605,füllen::V,тыртны,riempire
2606,füllen::V,pildīt,riempire
2607,füllen::V,piepildīt,riempire
2608,einwickeln::V,тубыртны,involtare
2609,einwickeln::V,ietīt,involtare
2610,tragen::V,нуны,portare
2611,tragen::V,nest,portare
2612,schleppen::V,кыскавны,trainare
2613,schleppen::V,кыскавны,trascinare
2614,schleppen::V,stiept,trainare
2615,schleppen::V,stiept,trascinare
2616,schleppen::V,staipīt,trainare
2617,schleppen::V,staipīt,trascinare
2618,ziehen::V,кыскыны,tirare
2619,ziehen::V,vilkt,tirare
2620,aufbewahren::V,видзны,custodire
2621,aufbewahren::V,видзны,conservare
2622,aufbewahren::V,glabāt,custodire
2623,aufbewahren::V,glabāt,conservare
2624,aufbewahren::V,uzglabāt,custodire
2625,aufbewahren::V,uzglabāt,conservare
2626,werfen::V,чӧвтны,gettare
2627,werfen::V,чӧвтны,lanciare
2628,werfen::V,шыбитны,gettare
2629,werfen::V,шыбитны,lanciare
2630,werfen::V,mest,gettare
2631,werfen::V,mest,lanciare
2632,werfen::V,sviest,gettare
2633,werfen::V,sviest,lanciare
2634,fangen::V,кутны,prèndere
2635,fangen::V,кутны,acchiappare
2636,fangen::V,ķert,prèndere
2637,fangen::V,ķert,acchiappare
2638,fangen::V,uzķert,prèndere
2639,fangen::V,uzķert,acchiappare
2640,packen::V,босьтны,pigliare
2641,packen::V,босьтны,afferrare
2642,packen::V,paķert,pigliare
2643,packen::V,paķert,afferrare
2644,packen::V,satvert,pigliare
2645,packen::V,satvert,afferrare
2646,verstecken::V,дзебны,nascondere
2647,verstecken::V,slēpt,nascondere
2648,verstecken::V,noglabāt,nascondere
2649,teilen::V,юкны,divìdere
2650,teilen::V,dalīt,divìdere
2651,schicken::V,ыстыны,inviare
2652,schicken::V,sūtīt,inviare
2653,schicken::V,atsūtīt,inviare
2654,bringen::V,вайны,portare
2655,bringen::V,вайны,apportare
2656,bringen::V,atvest,portare
2657,bringen::V,atvest,apportare
2658,hinzufügen::V,содтыны,aggiùngere
2659,hinzufügen::V,pievienot,aggiùngere
2660,bekommen::V,босьтны,ricevere
2661,bekommen::V,dabūt,ricevere
2662,erhalten::V,босьтны,ricevere
2663,erhalten::V,saņemt,ricevere
2664,nehmen::V,босьтны,prèndere
2665,nehmen::V,ņemt,prèndere
2666,nehmen::V,paņemt,prèndere
2667,wählen::V,бӧрйыны,elèggere
2668,wählen::V,бӧрйыны,scegliere
2669,wählen::V,ievēlēt,elèggere
2670,wählen::V,ievēlēt,scegliere
2671,auswählen::V,бӧрйыны,scegliere
2672,auswählen::V,izvēlēt,scegliere
2673,bewahren::V,видзны,conservare
2674,bewahren::V,saglabāt,conservare
2675,behindern::V,конйӧдлыны,impedire
2676,behindern::V,джӧмдӧдны,impedire
2677,behindern::V,kavēt,impedire
2678,behindern::V,aizkavēt,impedire
2679,verderben::V,тшыкӧдны,guastare
2680,verderben::V,sabojāt,guastare
2681,beschädigen::V,тшыкӧдны,danneggiare
2682,beschädigen::V,bojāt,danneggiare
2683,beschädigen::V,maitāt,danneggiare
2684,zerbrechen::V,жуглыны,rompere
2685,zerbrechen::V,жуглыны,spezzare
2686,zerbrechen::V,salauzt,rompere
2687,zerbrechen::V,salauzt,spezzare
2688,zerbrechen::V,sadauzīt,rompere
2689,zerbrechen::V,sadauzīt,spezzare
2690,zerreißen::V,орӧдны,stracciare
2691,zerreißen::V,pārraut,stracciare
2692,zerstören::V,жугӧдны,distrùggere
2693,zerstören::V,кисьтны,distrùggere
2694,zerstören::V,косявны,distrùggere
2695,zerstören::V,graut,distrùggere
2696,zerstören::V,sagraut,distrùggere
2697,verbrennen::V,сотны,bruciare
2698,verbrennen::V,сотчыны,bruciare
2699,verbrennen::V,dedzināt,bruciare
2700,verbrennen::V,sadedzināt,bruciare
2701,geben::V,сетны,dare
2702,geben::V,dot,dare
2703,geben::V,padot,dare
2704,reichen::V,сетны,pòrgere
2705,reichen::V,padot,pòrgere
2706,reichen::V,sniegt,pòrgere
2707,schenken::V,козьнавны,regalare
2708,schenken::V,dāvāt,regalare
2709,schenken::V,dāvināt,regalare
2710,versprechen::V,кыв сетны,promettere
2711,versprechen::V,solīt,promettere
2712,versprechen::V,apsolīt,promettere
2713,wünschen::V,кӧсйыны,augurare
2714,wünschen::V,vēlēt,augurare
2715,wünschen::V,novēlēt,augurare
2716,loben::V,ошкыны,lodare
2717,loben::V,lielīt,lodare
2718,küssen::V,окавны,baciare
2719,küssen::V,bučot,baciare
2720,küssen::V,skūpstīt,baciare
2721,wiegen::V,гудрӧдлыны,cullare
2722,wiegen::V,гудрӧдлыны,dondolare
2723,wiegen::V,šūpot,cullare
2724,wiegen::V,šūpot,dondolare
2725,zudecken::V,веввттьыны,coprire
2726,zudecken::V,apklāt,coprire
2727,zudecken::V,aizsegt,coprire
2728,wecken::V,садьмӧдны,svegliare
2729,wecken::V,чуксавны,svegliare
2730,wecken::V,modināt,svegliare
2731,zeigen::V,петкӧдлыны,indicare
2732,zeigen::V,rādīt,indicare
2733,führen::V,нуӧдны,guidare
2734,führen::V,нуӧдны,condurre
2735,führen::V,vadīt,guidare
2736,führen::V,vadīt,condurre
2737,lehren::V,велӧдны,insegnare
2738,lehren::V,mācīt,insegnare
2739,lehren::V,iemācīt,insegnare
2740,unterrichten::V,велӧдны,istruire
2741,unterrichten::V,велӧдны,insegnare
2742,unterrichten::V,apmācīt,istruire
2743,unterrichten::V,apmācīt,insegnare
2744,aufziehen::V,быдтыны,allevare
2745,aufziehen::V,uzaudzināt,allevare
2746,leiten::V,веськӧдлыны,avviare
2747,leiten::V,веськӧдлыны,dirìgere
2748,leiten::V,vadīt,avviare
2749,leiten::V,vadīt,dirìgere
2750,leiten::V,pārzināt,avviare
2751,leiten::V,pārzināt,dirìgere
2752,antreiben::V,тэрмӧдны,incitare
2753,antreiben::V,urdīt,incitare
2754,antreiben::V,mudināt,incitare
2755,lassen::V,тшӧктыны,fare
2756,lassen::V,ļaut,fare
2757,einladen::V,корны,invitare
2758,einladen::V,ielūgt,invitare
2759,einladen::V,aicināt,invitare
2760,vereinigen::V,ӧтувтны,unire
2761,vereinigen::V,котыртны,unire
2762,vereinigen::V,vienot,unire
2763,vereinigen::V,apvienot,unire
2764,besuchen::V,волыны,visitare
2765,besuchen::V,волыны,far vìsita a
2766,besuchen::V,ветлыны,visitare
2767,besuchen::V,ветлыны,far vìsita a
2768,besuchen::V,apciemot,visitare
2769,besuchen::V,apciemot,far vìsita a
2770,treffen::V,вочаӧдны,incontrare
2771,treffen::V,паныдавны,incontrare
2772,treffen::V,satikt,incontrare
2773,treffen::V,sastapt,incontrare
2774,sich versammeln::V,лӧсьӧдчыны,rinunirsi
2775,sich versammeln::V,salasīties,rinunirsi
2776,sich versammeln::V,sapulcēties,rinunirsi
2777,spielen::V,ворсны,giocare
2778,spielen::V,spēlēt,giocare
2779,spielen::V,spēlēties,giocare
2780,singen::V,сьывны,cantare
2781,singen::V,dziedāt,cantare
2782,tanzen::V,йӧктыны,danzare
2783,tanzen::V,diet,danzare
2784,tanzen::V,dejot,danzare
2785,tanzen::V,dancot,danzare
2786,sich trennen::V,торйӧдчыны,separarsi
2787,sich trennen::V,šķirties,separarsi
2788,sich trennen::V,izšķirties,separarsi
2789,verlassen::V,эновтны,lasciare
2790,verlassen::V,эновтны,abbandonare
2791,verlassen::V,atstāt,lasciare
2792,verlassen::V,atstāt,abbandonare
2793,retten::V,видзны,salvare
2794,retten::V,мездыны,salvare
2795,retten::V,glābt,salvare
2796,bewachen::V,видзны,custodire
2797,bewachen::V,sargāt,custodire
2798,schützen::V,видзны,protèggere
2799,schützen::V,pasargāt,protèggere
2800,schützen::V,aizsargāt,protèggere
2801,verteidigen::V,дорйыны,difèndere
2802,verteidigen::V,aizstāvēt,difèndere
2803,sich schlagen::V,косясьны,bàttersi
2804,sich schlagen::V,kauties,bàttersi
2805,sich schlagen::V,izkauties,bàttersi
2806,schießen::V,лыйны,sparare
2807,schießen::V,šaut,sparare
2808,schießen::V,šaudīt,sparare
2809,siegen::V,вермыны,vìncere
2810,siegen::V,uzvarēt,vìncere
2811,ärgern::V,лӧгӧдны,stizzire
2812,ärgern::V,лёкмӧдны,stizzire
2813,ärgern::V,скӧрмӧдны,stizzire
2814,ärgern::V,sadusmot,stizzire
2815,schlagen::V,вартны,bàttere
2816,schlagen::V,sist,bàttere
2817,schlagen::V,triekt,bàttere
2818,treten::V,лёгны,calciare
2819,treten::V,майкны,calciare
2820,treten::V,mīt,calciare
2821,treten::V,paspert,calciare
2822,stechen::V,бышткыны,pùngere
2823,stechen::V,durt,pùngere
2824,stoßen::V,тойлыны,urtare
2825,stoßen::V,тойлыны,spìngere
2826,stoßen::V,йӧткавны,urtare
2827,stoßen::V,йӧткавны,spìngere
2828,stoßen::V,grūst,urtare
2829,stoßen::V,grūst,spìngere
2830,stehlen::V,гусявны,rubare
2831,stehlen::V,zagt,rubare
2832,stören::V,падмӧдны,disturbare
2833,stören::V,traucēt,disturbare
2834,belästigen::V,дӧзмӧдны,molestare
2835,belästigen::V,дӧзмӧдны,importunare
2836,belästigen::V,apgrūtināt,molestare
2837,belästigen::V,apgrūtināt,importunare
2838,verbergen::V,дзебны,celare
2839,verbergen::V,дзебны,nascondere
2840,verbergen::V,сайӧдны,celare
2841,verbergen::V,сайӧдны,nascondere
2842,verbergen::V,slēpt,celare
2843,verbergen::V,slēpt,nascondere
2844,verbergen::V,paslēpt,celare
2845,verbergen::V,paslēpt,nascondere
2846,täuschen::V,пӧръявны,ingannare
2847,täuschen::V,ылӧдны,ingannare
2848,täuschen::V,mānīt,ingannare
2849,täuschen::V,maldināt,ingannare
2850,betrügen::V,сӧрны,frodare
2851,betrügen::V,сӧрны,truffare
2852,betrügen::V,krāpt,frodare
2853,betrügen::V,krāpt,truffare
2854,betrügen::V,apkrāpt,frodare
2855,betrügen::V,apkrāpt,truffare
2856,töten::V,вины,uccìdere
2857,töten::V,nāvēt,uccìdere
2858,töten::V,nogalināt,uccìdere
2859,wohnen::V,овны,abitare
2860,wohnen::V,dzīvot,abitare
2861,arbeiten::V,уджавны,lavorare
2862,arbeiten::V,strādāt,lavorare
2863,arbeiten::V,darboties,lavorare
2864,sammeln::V,чукӧртны,raccògliere
2865,sammeln::V,чукӧртны,collezionare
2866,sammeln::V,vākt,raccògliere
2867,sammeln::V,vākt,collezionare
2868,pflücken::V,вотны,cògliere
2869,pflücken::V,ӧктыны,cògliere
2870,pflücken::V,raut,cògliere
2871,pflücken::V,plūkt,cògliere
2872,jagen::V,кыйсьыны,cacciare
2873,jagen::V,medīt,cacciare
2874,fischen::V,чери кыйны,pescare
2875,fischen::V,zvejot,pescare
2876,fassen::V,кутны,catturare
2877,fassen::V,кутны,acchiappare
2878,fassen::V,saķert,catturare
2879,fassen::V,saķert,acchiappare
2880,hüten::V,видзны,pascolare
2881,hüten::V,йирӧдны,pascolare
2882,hüten::V,ganīt,pascolare
2883,treiben::V,вӧтлыны,spìngere
2884,treiben::V,dzīt,spìngere
2885,anbinden::V,домавны,legare
2886,anbinden::V,домавны,attaccare
2887,anbinden::V,piesiet,legare
2888,anbinden::V,piesiet,attaccare
2889,anbinden::V,piesaistīt,legare
2890,anbinden::V,piesaistīt,attaccare
2891,füttern::V,вердны,dar da mangiare a
2892,füttern::V,barot,dar da mangiare a
2893,melken::V,лысьтыны,mùngere
2894,melken::V,slaukt,mùngere
2895,hacken::V,керавны,tritare
2896,hacken::V,керавны,spaccare
2897,hacken::V,kapāt,tritare
2898,hacken::V,kapāt,spaccare
2899,gießen::V,киськавны,annaffiare
2900,gießen::V,liet,annaffiare
2901,gießen::V,laistīt,annaffiare
2902,reifen::V,кисьмыны,maturare
2903,reifen::V,briest,maturare
2904,zubereiten::V,дасьтыны,preparare
2905,zubereiten::V,taisīt,preparare
2906,zubereiten::V,gatavot,preparare
2907,kochen::V,пуны,cuòcere
2908,kochen::V,vārīt,cuòcere
2909,backen::V,пӧжавны,cuòcere
2910,backen::V,пӧжавны,cuòcere al forno
2911,backen::V,cept,cuòcere
2912,backen::V,cept,cuòcere al forno
2913,braten::V,пражитны,frìggere
2914,braten::V,пражитны,arrostire
2915,braten::V,cept,frìggere
2916,braten::V,cept,arrostire
2917,braten::V,cepināt,frìggere
2918,braten::V,cepināt,arrostire
2919,umrühren::V,сорлавны,mescolare
2920,umrühren::V,maisīt,mescolare
2921,umrühren::V,apmaisīt,mescolare
2922,stricken::V,кӧртны,llavorare a maglia
2923,stricken::V,adīt,llavorare a maglia
2924,nähen::V,вурны,cucire
2925,nähen::V,šūt,cucire
2926,färben::V,мичӧдны,tìngere
2927,färben::V,краситны,tìngere
2928,färben::V,krāsot,tìngere
2929,färben::V,nokrāsot,tìngere
2930,reinigen::V,весавны,pulire
2931,reinigen::V,весавны,nettare
2932,reinigen::V,tīrīt,pulire
2933,reinigen::V,tīrīt,nettare
2934,reinigen::V,attīrīt,pulire
2935,reinigen::V,attīrīt,nettare
2936,waschen::V,мыськыны,lavare
2937,waschen::V,mazgāt,lavare
2938,abwischen::V,чышкыны,asciugare
2939,abwischen::V,noslaucīt,asciugare
2940,spülen::V,пожъявны,lavare
2941,spülen::V,пожъявны,sciacquare
2942,spülen::V,skalot,lavare
2943,spülen::V,skalot,sciacquare
2944,fegen::V,чышкыны,spazzare
2945,fegen::V,slaucīt,spazzare
2946,kehren::V,чышкыны,spazzare
2947,kehren::V,mēzt,spazzare
2948,baden::V,купайтчыны,bagnarsi
2949,baden::V,купайтчыны,fare il bagno
2950,baden::V,peldēties,bagnarsi
2951,baden::V,peldēties,fare il bagno
2952,sich waschen::V,мыссьыны,lavarsi
2953,sich waschen::V,mazgāties,lavarsi
2954,ausziehen::V,пӧрччӧдны,tògliersi
2955,ausziehen::V,noģērbt,tògliersi
2956,anziehen::V,кӧмавны,mettersi
2957,anziehen::V,кӧмавны,indossare
2958,anziehen::V,пасьтавны,mettersi
2959,anziehen::V,пасьтавны,indossare
2960,anziehen::V,uzvilkt,mettersi
2961,anziehen::V,uzvilkt,indossare
2962,sich anziehen::V,пасьтасьны,vestirsi
2963,sich anziehen::V,apģērbties,vestirsi
2964,kämmen::V,сынавны,pettinare
2965,kämmen::V,sukāt,pettinare
2966,schmücken::V,мичмӧдны,ornare
2967,schmücken::V,мичмӧдны,decorare
2968,schmücken::V,rotāt,ornare
2969,schmücken::V,rotāt,decorare
2970,schmücken::V,greznot,ornare
2971,schmücken::V,greznot,decorare
2972,sagen::V,шуны,dire
2973,sagen::V,висьтавны,dire
2974,sagen::V,teikt,dire
2975,sprechen::V,сёрнитны,parlare
2976,sprechen::V,runāt,parlare
2977,reden::V,сёрнитны,parlare
2978,reden::V,norunāt,parlare
2979,sich unterhalten::V,сёрнитны,conversare
2980,sich unterhalten::V,варовитны,conversare
2981,sich unterhalten::V,sarunāties,conversare
2982,fragen::V,юавны,chièdere
2983,fragen::V,юавны,domandare
2984,fragen::V,jautāt,chièdere
2985,fragen::V,jautāt,domandare
2986,bitten::V,корны,pregare
2987,bitten::V,lūgt,pregare
2988,bitten::V,prasīt,pregare
2989,erzählen::V,висьтавны,narrare
2990,erzählen::V,висьтавны,raccontare
2991,erzählen::V,stāstīt,narrare
2992,erzählen::V,stāstīt,raccontare
2993,mitteilen::V,юӧртны,comunicare
2994,mitteilen::V,висьтавны,comunicare
2995,mitteilen::V,pavēstīt,comunicare
2996,nennen::V,шуны,nominare
2997,nennen::V,ним сетны,nominare
2998,nennen::V,saukt,nominare
2999,rufen::V,корны,chiamare
