,Concept_ID,ro,lv
2315,sich beeilen::V,se grăbi,тэрмасьны
2316,sich beeilen::V,se grăbi,steigties
2317,sich beeilen::V,se grăbi,pasteigties
2318,sausen::V,țâșni,тӧвзьыны
2319,sausen::V,țâșni,drāzt
2320,sausen::V,țâșni,brāzties
2321,rennen::V,fugi,котӧртны
2322,rennen::V,fugi,skriet
2323,rennen::V,alerga,котӧртны
2324,rennen::V,alerga,skriet
2325,springen::V,sări,чеччавны
2326,springen::V,sări,lēkt
2327,klettern::V,urca,кышасьны
2328,klettern::V,urca,кавшасьны
2329,klettern::V,urca,kāpt
2330,klettern::V,urca,rāpties
2331,klettern::V,se cățăra,кышасьны
2332,klettern::V,se cățăra,кавшасьны
2333,klettern::V,se cățăra,kāpt
2334,klettern::V,se cățăra,rāpties
2335,schaukeln::V,legăna,гычасьны
2336,schaukeln::V,legăna,šūpoties
2337,schaukeln::V,legăna,zvalstīties
2338,kriechen::V,se târî,кыссьыны
2339,kriechen::V,se târî,līst
2340,kriechen::V,se târî,rāpot
2341,schwimmen::V,înota,уявны
2342,schwimmen::V,înota,peldēt
2343,tauchen::V,se scufunda,сунавны
2344,tauchen::V,se scufunda,gremdēties
2345,rudern::V,vâsli,пелысасьны
2346,rudern::V,vâsli,airēt
2347,rudern::V,vâsli,irties
2348,rudern::V,lopăta,пелысасьны
2349,rudern::V,lopăta,airēt
2350,rudern::V,lopăta,irties
2351,fahren::V,merge,мунны
2352,fahren::V,merge,braukt
2353,fliegen::V,zbura,лэбны
2354,fliegen::V,zbura,lidot
2355,fliegen::V,zbura,laisties
2356,gehen::V,merge,мyнны
2357,gehen::V,merge,iet
2358,weggehen::V,se duce,мунавны
2359,weggehen::V,se duce,aiziet
2360,abfahren::V,pleca,мӧдӧдчыны
2361,abfahren::V,pleca,atiet
2362,abfahren::V,pleca,aizbraukt
2363,anhalten::V,se opri,джӧмдыны
2364,anhalten::V,se opri,apstāties
2365,hineingehen::V,intra,пырны
2366,hineingehen::V,intra,ieiet
2367,eintreten::V,intra,пырны
2368,eintreten::V,intra,ienākt
2369,kommen::V,veni,воны
2370,kommen::V,veni,локны
2371,kommen::V,veni,nākt
2372,ankommen::V,sosi,воны
2373,ankommen::V,sosi,локны
2374,ankommen::V,sosi,nonākt
2375,ankommen::V,sosi,ierasties
2376,ankommen::V,ajunge,воны
2377,ankommen::V,ajunge,локны
2378,ankommen::V,ajunge,nonākt
2379,ankommen::V,ajunge,ierasties
2380,zurückkommen::V,se întoarce,косны
2381,zurückkommen::V,se întoarce,бергӧдчыны
2382,zurückkommen::V,se întoarce,atgriezties
2383,bleiben::V,rămâne,кольны
2384,bleiben::V,rămâne,palikt
2385,warten::V,aștepta,виччысьны
2386,warten::V,aștepta,gaidīt
2387,erwarten::V,aștepta,виччысьны
2388,erwarten::V,aștepta,sagaidīt
2389,suchen::V,căuta,корсьны
2390,suchen::V,căuta,meklēt
2391,finden::V,găsi,казявны
2392,finden::V,găsi,rast
2393,finden::V,găsi,atrast
2394,versuchen::V,încerca,заводитчывны
2395,versuchen::V,încerca,mēģināt
2396,vorbereiten::V,pregăti,дасьтыны
2397,vorbereiten::V,pregăti,gatavot
2398,vorbereiten::V,pregăti,sagatavot
2399,lieben::V,iubi,радейтны
2400,lieben::V,iubi,mīlēt
2401,mögen::V,plăcea a,радейтны
2402,mögen::V,plăcea a,gribēties
2403,lachen::V,râde,серавны
2404,lachen::V,râde,серавлыны
2405,lachen::V,râde,smiet
2406,lachen::V,râde,smieties
2407,rühren::V,mișca,нормӧдны
2408,rühren::V,mișca,aizgrābt
2409,rühren::V,înduioșa,нормӧдны
2410,rühren::V,înduioșa,aizgrābt
2411,weinen::V,plânge,бӧрдны
2412,weinen::V,plânge,raudāt
2413,schimpfen::V,înjura,видчыны
2414,schimpfen::V,înjura,rāties
2415,schimpfen::V,înjura,lamāties
2416,sich ärgern::V,se supăra,скӧравны
2417,sich ärgern::V,se supăra,īgt
2418,sich ärgern::V,se supăra,pukoties
2419,sich ärgern::V,se supăra,dusmoties
2420,sich fürchten::V,se teme,повны
2421,sich fürchten::V,se teme,bīties
2422,sich fürchten::V,se teme,baidīties
2423,sich fürchten::V,fi teamă a,повны
2424,sich fürchten::V,fi teamă a,bīties
2425,sich fürchten::V,fi teamă a,baidīties
2426,fürchten::V,se teme de,повны
2427,fürchten::V,se teme de,baidīties no
2428,fliehen::V,fugi,пышйыны
2429,fliehen::V,fugi,bēgt
2430,flüchten::V,evada,пышйыны
2431,flüchten::V,evada,aizbēgt
2432,sehen::V,vedea,аддзыны
2433,sehen::V,vedea,redzēt
2434,anschauen::V,privi,видзӧдны
2435,anschauen::V,privi,paraudzīties
2436,ansehen::V,privi,видзӧдны
2437,ansehen::V,privi,aplūkot
2438,hören::V,auzi,кывны
2439,hören::V,auzi,dzirdēt
2440,zuhören::V,asculta,кывзыны
2441,zuhören::V,asculta,klausīties
2442,probieren::V,gusta,видлыны
2443,probieren::V,gusta,nogaršot
2444,riechen::V,mirosi,чушкыны
2445,riechen::V,mirosi,ost
2446,riechen::V,mirosi,ostīt
2447,fühlen::V,simți,вежӧртны
2448,fühlen::V,simți,гӧгӧрвоны
2449,fühlen::V,simți,just
2450,fühlen::V,simți,izjust
2451,fühlen::V,resimți,вежӧртны
2452,fühlen::V,resimți,гӧгӧрвоны
2453,fühlen::V,resimți,just
2454,fühlen::V,resimți,izjust
2455,scheinen::V,părea,кажитчыны
2456,scheinen::V,părea,šķist
2457,scheinen::V,părea,likties
2458,zu sehen sein::V,se vedea,тыдавны
2459,zu sehen sein::V,se vedea,parādīties
2460,vernehmen::V,auzi,кывны
2461,vernehmen::V,auzi,saklausīt
2462,frieren::V,fi frig,кынмыны
2463,frieren::V,fi frig,salt
2464,tun::V,face,керны
2465,tun::V,face,darīt
2466,können::V,ști,кужны
2467,können::V,ști,prast
2468,können::V,putea,кужны
2469,können::V,putea,prast
2470,wollen::V,dori,кӧсйыны
2471,wollen::V,dori,gribēt
2472,anfangen::V,începe,заводитны
2473,anfangen::V,începe,пондыны
2474,anfangen::V,începe,sākt
2475,anfangen::V,începe,iesākt
2476,beenden::V,sfârși,помавны
2477,beenden::V,sfârși,beigt
2478,beenden::V,sfârși,pabeigt
2479,beenden::V,termina,помавны
2480,beenden::V,termina,beigt
2481,beenden::V,termina,pabeigt
2482,aufhören::V,înceta,дугӧдны
2483,aufhören::V,înceta,pārtraukt
2484,gelingen::V,reuși,артмыны
2485,gelingen::V,reuși,izdoties
2486,gelingen::V,izbuti,артмыны
2487,gelingen::V,izbuti,izdoties
2488,geraten::V,reuși,сюрны
2489,geraten::V,reuși,веськавны
2490,geraten::V,reuși,veikties
2491,öffnen::V,deschide,восьтыны
2492,öffnen::V,deschide,atvērt
2493,öffnen::V,deschide,attaisīt
2494,schließen::V,închide,пӧдлавны
2495,schließen::V,închide,slēgt
2496,schließen::V,închide,aizvērt
2497,schließen::V,închide,aiztaisīt
2498,stellen::V,pune,сувтӧдны
2499,stellen::V,pune,likt
2500,stellen::V,pune,nolikt
2501,stellen::V,așeza,сувтӧдны
2502,stellen::V,așeza,likt
2503,stellen::V,așeza,nolikt
2504,setzen::V,pune,пуксьӧдны
2505,setzen::V,pune,sēdināt
2506,setzen::V,așeza,пуксьӧдны
2507,setzen::V,așeza,sēdināt
2508,legen::V,pune,пуктыны
2509,legen::V,pune,likt
2510,berühren::V,atinge,вӧрзьӧдны
2511,berühren::V,atinge,инмӧдчывны
2512,berühren::V,atinge,skart
2513,berühren::V,atinge,aizskart
2514,verbinden::V,lega,йитны
2515,verbinden::V,lega,saistīt
2516,verbinden::V,lega,savienot
2517,bedecken::V,acoperi,вевттьыны
2518,bedecken::V,acoperi,apsegt
2519,bedecken::V,acoperi,pārsegt
2520,aufhängen::V,atârna,ӧшӧдны
2521,aufhängen::V,atârna,джагӧдны
2522,aufhängen::V,atârna,uzkārt
2523,aufhängen::V,spânzura,ӧшӧдны
2524,aufhängen::V,spânzura,джагӧдны
2525,aufhängen::V,spânzura,uzkārt
2526,anzünden::V,aprinde,ӧзтыны
2527,anzünden::V,aprinde,aizdegt
2528,anzünden::V,aprinde,aizdedzināt
2529,aufheben::V,ridica,чеччӧдны
2530,aufheben::V,ridica,сувтӧдны
2531,aufheben::V,ridica,pacelt
2532,aufheben::V,lua de jos,чеччӧдны
2533,aufheben::V,lua de jos,сувтӧдны
2534,aufheben::V,lua de jos,pacelt
2535,zurücklassen::V,lăsa,кольны
2536,zurücklassen::V,lăsa,atstāt
2537,zurücklassen::V,lăsa în urmă,кольны
2538,zurücklassen::V,lăsa în urmă,atstāt
2539,verlieren::V,pierde,воштыны
2540,verlieren::V,pierde,zaudēt
2541,verlieren::V,pierde,pazaudēt
2542,fallen lassen::V,scăpa,уськӧдны
2543,fallen lassen::V,scăpa,nomest
2544,fallen lassen::V,arunca,уськӧдны
2545,fallen lassen::V,arunca,nomest
2546,machen::V,face,вӧчны
2547,machen::V,face,лӧсьӧдны
2548,machen::V,face,darīt
2549,herstellen::V,fabrica,лӧсьӧдны
2550,herstellen::V,fabrica,ražot
2551,herstellen::V,fabrica,izgatavot
2552,herstellen::V,confecționa,лӧсьӧдны
2553,herstellen::V,confecționa,ražot
2554,herstellen::V,confecționa,izgatavot
2555,bauen::V,clădi,лэптыны
2556,bauen::V,clădi,celt
2557,bauen::V,clădi,būvēt
2558,bauen::V,construi,лэптыны
2559,bauen::V,construi,celt
2560,bauen::V,construi,būvēt
2561,reparieren::V,repara,дзоньтавны
2562,reparieren::V,repara,labot
2563,reparieren::V,repara,remontēt
2564,verbessern::V,ameliora,бурмӧдны
2565,verbessern::V,ameliora,labot
2566,verbessern::V,ameliora,izlabot
2567,verbessern::V,îmbunătăți,бурмӧдны
2568,verbessern::V,îmbunătăți,labot
2569,verbessern::V,îmbunătăți,izlabot
2570,ändern::V,schimba,вежны
2571,ändern::V,schimba,mainīt
2572,ändern::V,modifica,вежны
2573,ändern::V,modifica,mainīt
2574,graben::V,săpa,кодйыны
2575,graben::V,săpa,rakt
2576,beugen::V,curba,куснявны
2577,beugen::V,curba,liekt
2578,biegen::V,îndoi,куснявны
2579,biegen::V,îndoi,liekt
2580,biegen::V,încovoia,куснявны
2581,biegen::V,încovoia,liekt
2582,drehen::V,învârti,бергӧдлыны
2583,drehen::V,învârti,griezt
2584,wenden::V,întoarce,бергӧдны
2585,wenden::V,întoarce,apgriezt
2586,umdrehen::V,învârti,бергӧдны
2587,umdrehen::V,învârti,apgriezt
2588,umdrehen::V,întoarce,бергӧдны
2589,umdrehen::V,întoarce,apgriezt
2590,heben::V,ridica,лэптыны
2591,heben::V,ridica,celt
2592,heben::V,ridica,cilāt
2593,heben::V,ridica,pacelt
2594,hochheben::V,ridica,кыпӧдны
2595,hochheben::V,ridica,pacelt
2596,ergreifen::V,lua,кутны
2597,ergreifen::V,lua,paķert
2598,ergreifen::V,lua,satvert
2599,ergreifen::V,apuca,кутны
2600,ergreifen::V,apuca,paķert
2601,ergreifen::V,apuca,satvert
2602,halten::V,ține,кутны
2603,halten::V,ține,turēt
2604,halten::V,ține,saturēt
2605,drücken::V,apăsa,личкыны
2606,drücken::V,apăsa,топӧдны
2607,drücken::V,apăsa,spiest
2608,drücken::V,strânge,личкыны
2609,drücken::V,strânge,топӧдны
2610,drücken::V,strânge,spiest
2611,schieben::V,împinge,ӧтдортны
2612,schieben::V,împinge,йӧткыштны
2613,schieben::V,împinge,stumt
2614,kratzen::V,zgâria,гуджӧдны
2615,kratzen::V,zgâria,kasīt
2616,kratzen::V,zgâria,skrāpēt
2617,lecken::V,linge,нювны
2618,lecken::V,linge,lakt
2619,lecken::V,linge,laizīt
2620,beißen::V,mușca,курччыны
2621,beißen::V,mușca,kost
2622,abreißen::V,rupe,орӧдны
2623,abreißen::V,rupe,atraut
2624,abreißen::V,rupe,atplēst
2625,abreißen::V,smulge,орӧдны
2626,abreißen::V,smulge,atraut
2627,abreißen::V,smulge,atplēst
2628,abschneiden::V,scurta,вундавны
2629,abschneiden::V,scurta,nogriezt
2630,binden::V,lega,гӧрддзавны
2631,binden::V,lega,кӧртавны
2632,binden::V,lega,siet
2633,binden::V,lega,aptīt
2634,stecken::V,pune,сюйны
2635,stecken::V,pune,bāzt
2636,stecken::V,pune,spraust
2637,brechen::V,rupe,чегны
2638,brechen::V,rupe,lauzt
2639,brechen::V,rupe,lauzīt
2640,brechen::V,frânge,чегны
2641,brechen::V,frânge,lauzt
2642,brechen::V,frânge,lauzīt
2643,klopfen::V,ciocăni,камгыны
2644,klopfen::V,ciocăni,klauvēt
2645,hauen::V,lovi,нӧйнты
2646,hauen::V,lovi,кучкыны
2647,hauen::V,lovi,cirst
2648,hauen::V,lovi,dauzīt
2649,kleben::V,lipi,лемавны
2650,kleben::V,lipi,ляскавны
2651,kleben::V,lipi,līmēt
2652,kleben::V,lipi,lipināt
2653,reiben::V,freca,тільны
2654,reiben::V,freca,зыравны
2655,reiben::V,freca,rīvēt
2656,reiben::V,freca,berzēt
2657,reiben::V,fricționa,тільны
2658,reiben::V,fricționa,зыравны
2659,reiben::V,fricționa,rīvēt
2660,reiben::V,fricționa,berzēt
2661,streichen::V,unge,мавтны
2662,streichen::V,unge,ziest
2663,streichen::V,unge,triept
2664,schleifen::V,ascuți,кеслыны
2665,schleifen::V,ascuți,trīt
2666,schleifen::V,ascuți,asināt
2667,schneiden::V,tăia,шырны
2668,schneiden::V,tăia,griezt
2669,schneiden::V,tăia,sagriezt
2670,rütteln::V,zgâlțâi,легӧдны
2671,rütteln::V,zgâlțâi,катлӧдлыны
2672,rütteln::V,zgâlțâi,kratīt
2673,rütteln::V,zgâlțâi,purināt
2674,schütteln::V,scutura,тракӧдны
2675,schütteln::V,scutura,kratīt
2676,schwenken::V,agita,ӧвтны
2677,schwenken::V,agita,шенасьны
2678,schwenken::V,agita,vēzēt
2679,schwenken::V,agita,vēcināt
2680,schütten::V,vărsa,кисьтны
2681,schütten::V,vărsa,bērt
2682,füllen::V,umple,тыртны
2683,füllen::V,umple,pildīt
2684,füllen::V,umple,piepildīt
2685,einwickeln::V,înveli,тубыртны
2686,einwickeln::V,înveli,ietīt
2687,einwickeln::V,înfășura,тубыртны
2688,einwickeln::V,înfășura,ietīt
2689,tragen::V,căra,нуны
2690,tragen::V,căra,nest
2691,schleppen::V,târî,кыскавны
2692,schleppen::V,târî,stiept
2693,schleppen::V,târî,staipīt
2694,ziehen::V,trage,кыскыны
2695,ziehen::V,trage,vilkt
2696,aufbewahren::V,păstra,видзны
2697,aufbewahren::V,păstra,glabāt
2698,aufbewahren::V,păstra,uzglabāt
2699,aufbewahren::V,conserva,видзны
2700,aufbewahren::V,conserva,glabāt
2701,aufbewahren::V,conserva,uzglabāt
2702,werfen::V,arunca,чӧвтны
2703,werfen::V,arunca,шыбитны
2704,werfen::V,arunca,mest
2705,werfen::V,arunca,sviest
2706,fangen::V,prinde,кутны
2707,fangen::V,prinde,ķert
2708,fangen::V,prinde,uzķert
2709,packen::V,apuca,босьтны
2710,packen::V,apuca,paķert
2711,packen::V,apuca,satvert
2712,verstecken::V,ascunde,дзебны
2713,verstecken::V,ascunde,slēpt
2714,verstecken::V,ascunde,noglabāt
2715,teilen::V,împărți,юкны
2716,teilen::V,împărți,dalīt
2717,schicken::V,trimite,ыстыны
2718,schicken::V,trimite,sūtīt
2719,schicken::V,trimite,atsūtīt
2720,bringen::V,aduce,вайны
2721,bringen::V,aduce,atvest
2722,hinzufügen::V,adăuga,содтыны
2723,hinzufügen::V,adăuga,pievienot
2724,bekommen::V,obține,босьтны
2725,bekommen::V,obține,dabūt
2726,bekommen::V,dobândi,босьтны
2727,bekommen::V,dobândi,dabūt
2728,erhalten::V,primi,босьтны
2729,erhalten::V,primi,saņemt
2730,erhalten::V,căpăta,босьтны
2731,erhalten::V,căpăta,saņemt
2732,nehmen::V,lua,босьтны
2733,nehmen::V,lua,ņemt
2734,nehmen::V,lua,paņemt
2735,wählen::V,opta,бӧрйыны
2736,wählen::V,opta,ievēlēt
2737,wählen::V,alege,бӧрйыны
2738,wählen::V,alege,ievēlēt
2739,auswählen::V,selecta,бӧрйыны
2740,auswählen::V,selecta,izvēlēt
2741,bewahren::V,păstra,видзны
2742,bewahren::V,păstra,saglabāt
2743,behindern::V,stingheri,конйӧдлыны
2744,behindern::V,stingheri,джӧмдӧдны
2745,behindern::V,stingheri,kavēt
2746,behindern::V,stingheri,aizkavēt
2747,verderben::V,strica,тшыкӧдны
2748,verderben::V,strica,sabojāt
2749,beschädigen::V,strica,тшыкӧдны
2750,beschädigen::V,strica,bojāt
2751,beschädigen::V,strica,maitāt
2752,zerbrechen::V,rupe,жуглыны
2753,zerbrechen::V,rupe,salauzt
2754,zerbrechen::V,rupe,sadauzīt
2755,zerbrechen::V,frânge,жуглыны
2756,zerbrechen::V,frânge,salauzt
2757,zerbrechen::V,frânge,sadauzīt
2758,zerreißen::V,rupe,орӧдны
2759,zerreißen::V,rupe,pārraut
2760,zerreißen::V,sfâșia,орӧдны
2761,zerreißen::V,sfâșia,pārraut
2762,zerstören::V,distruge,жугӧдны
2763,zerstören::V,distruge,кисьтны
2764,zerstören::V,distruge,косявны
2765,zerstören::V,distruge,graut
2766,zerstören::V,distruge,sagraut
2767,verbrennen::V,arde,сотны
2768,verbrennen::V,arde,сотчыны
2769,verbrennen::V,arde,dedzināt
2770,verbrennen::V,arde,sadedzināt
2771,verbrennen::V,incendia,сотны
2772,verbrennen::V,incendia,сотчыны
2773,verbrennen::V,incendia,dedzināt
2774,verbrennen::V,incendia,sadedzināt
2775,geben::V,da,сетны
2776,geben::V,da,dot
2777,geben::V,da,padot
2778,reichen::V,întinde,сетны
2779,reichen::V,întinde,padot
2780,reichen::V,întinde,sniegt
2781,schenken::V,dărui,козьнавны
2782,schenken::V,dărui,dāvāt
2783,schenken::V,dărui,dāvināt
2784,versprechen::V,făgădui,кыв сетны
2785,versprechen::V,făgădui,solīt
2786,versprechen::V,făgădui,apsolīt
2787,wünschen::V,ura,кӧсйыны
2788,wünschen::V,ura,vēlēt
2789,wünschen::V,ura,novēlēt
2790,loben::V,lăuda,ошкыны
2791,loben::V,lăuda,lielīt
2792,küssen::V,săruta,окавны
2793,küssen::V,săruta,bučot
2794,küssen::V,săruta,skūpstīt
2795,wiegen::V,legăna,гудрӧдлыны
2796,wiegen::V,legăna,šūpot
2797,zudecken::V,acoperi,веввттьыны
2798,zudecken::V,acoperi,apklāt
2799,zudecken::V,acoperi,aizsegt
2800,wecken::V,trezi,садьмӧдны
2801,wecken::V,trezi,чуксавны
2802,wecken::V,trezi,modināt
2803,wecken::V,deștepta,садьмӧдны
2804,wecken::V,deștepta,чуксавны
2805,wecken::V,deștepta,modināt
2806,zeigen::V,arăta,петкӧдлыны
2807,zeigen::V,arăta,rādīt
2808,führen::V,călăuzi,нуӧдны
2809,führen::V,călăuzi,vadīt
2810,lehren::V,preda,велӧдны
2811,lehren::V,preda,mācīt
2812,lehren::V,preda,iemācīt
2813,lehren::V,învăța,велӧдны
2814,lehren::V,învăța,mācīt
2815,lehren::V,învăța,iemācīt
2816,unterrichten::V,învăța,велӧдны
2817,unterrichten::V,învăța,apmācīt
2818,unterrichten::V,instrui,велӧдны
2819,unterrichten::V,instrui,apmācīt
2820,aufziehen::V,crește,быдтыны
2821,aufziehen::V,crește,uzaudzināt
2822,leiten::V,duce,веськӧдлыны
2823,leiten::V,duce,vadīt
2824,leiten::V,duce,pārzināt
2825,leiten::V,conduce,веськӧдлыны
2826,leiten::V,conduce,vadīt
2827,leiten::V,conduce,pārzināt
2828,antreiben::V,împinge,тэрмӧдны
2829,antreiben::V,împinge,urdīt
2830,antreiben::V,împinge,mudināt
2831,antreiben::V,încuraja,тэрмӧдны
2832,antreiben::V,încuraja,urdīt
2833,antreiben::V,încuraja,mudināt
2834,lassen::V,pune pe să,тшӧктыны
2835,lassen::V,pune pe să,ļaut
2836,einladen::V,invita,корны
2837,einladen::V,invita,ielūgt
2838,einladen::V,invita,aicināt
2839,vereinigen::V,uni,ӧтувтны
2840,vereinigen::V,uni,котыртны
2841,vereinigen::V,uni,vienot
2842,vereinigen::V,uni,apvienot
2843,vereinigen::V,întruni,ӧтувтны
2844,vereinigen::V,întruni,котыртны
2845,vereinigen::V,întruni,vienot
2846,vereinigen::V,întruni,apvienot
2847,besuchen::V,vizita,волыны
2848,besuchen::V,vizita,ветлыны
2849,besuchen::V,vizita,apciemot
2850,besuchen::V,face o vizită,волыны
2851,besuchen::V,face o vizită,ветлыны
2852,besuchen::V,face o vizită,apciemot
2853,treffen::V,întâlni,вочаӧдны
2854,treffen::V,întâlni,паныдавны
2855,treffen::V,întâlni,satikt
2856,treffen::V,întâlni,sastapt
2857,sich versammeln::V,se aduna,лӧсьӧдчыны
2858,sich versammeln::V,se aduna,salasīties
2859,sich versammeln::V,se aduna,sapulcēties
2860,spielen::V,se juca,ворсны
2861,spielen::V,se juca,spēlēt
2862,spielen::V,se juca,spēlēties
2863,singen::V,cânta,сьывны
2864,singen::V,cânta,dziedāt
2865,tanzen::V,dansa,йӧктыны
2866,tanzen::V,dansa,diet
2867,tanzen::V,dansa,dejot
2868,tanzen::V,dansa,dancot
2869,sich trennen::V,se separa,торйӧдчыны
2870,sich trennen::V,se separa,šķirties
2871,sich trennen::V,se separa,izšķirties
2872,sich trennen::V,se despărți,торйӧдчыны
2873,sich trennen::V,se despărți,šķirties
2874,sich trennen::V,se despărți,izšķirties
2875,verlassen::V,părăsi,эновтны
2876,verlassen::V,părăsi,atstāt
2877,verlassen::V,abandona,эновтны
2878,verlassen::V,abandona,atstāt
2879,retten::V,salva,видзны
2880,retten::V,salva,мездыны
2881,retten::V,salva,glābt
2882,bewachen::V,păzi,видзны
2883,bewachen::V,păzi,sargāt
2884,schützen::V,ocroti,видзны
2885,schützen::V,ocroti,pasargāt
2886,schützen::V,ocroti,aizsargāt
2887,schützen::V,proteja,видзны
2888,schützen::V,proteja,pasargāt
2889,schützen::V,proteja,aizsargāt
2890,verteidigen::V,apăra,дорйыны
2891,verteidigen::V,apăra,aizstāvēt
2892,sich schlagen::V,se bate,косясьны
2893,sich schlagen::V,se bate,kauties
2894,sich schlagen::V,se bate,izkauties
2895,schießen::V,trage,лыйны
2896,schießen::V,trage,šaut
2897,schießen::V,trage,šaudīt
2898,siegen::V,birui,вермыны
2899,siegen::V,birui,uzvarēt
2900,siegen::V,învinge,вермыны
2901,siegen::V,învinge,uzvarēt
2902,ärgern::V,supăra,лӧгӧдны
2903,ärgern::V,supăra,лёкмӧдны
2904,ärgern::V,supăra,скӧрмӧдны
2905,ärgern::V,supăra,sadusmot
2906,schlagen::V,lovi,вартны
2907,schlagen::V,lovi,sist
2908,schlagen::V,lovi,triekt
2909,treten::V,călca,лёгны
2910,treten::V,călca,майкны
2911,treten::V,călca,mīt
2912,treten::V,călca,paspert
2913,stechen::V,înțepa,бышткыны
2914,stechen::V,înțepa,durt
2915,stechen::V,împunge,бышткыны
2916,stechen::V,împunge,durt
2917,stoßen::V,împinge,тойлыны
2918,stoßen::V,împinge,йӧткавны
2919,stoßen::V,împinge,grūst
2920,stehlen::V,fura,гусявны
2921,stehlen::V,fura,zagt
2922,stören::V,deranja,падмӧдны
2923,stören::V,deranja,traucēt
2924,belästigen::V,importuna,дӧзмӧдны
2925,belästigen::V,importuna,apgrūtināt
2926,verbergen::V,ascunde,дзебны
2927,verbergen::V,ascunde,сайӧдны
2928,verbergen::V,ascunde,slēpt
2929,verbergen::V,ascunde,paslēpt
2930,täuschen::V,amăgi,пӧръявны
2931,täuschen::V,amăgi,ылӧдны
2932,täuschen::V,amăgi,mānīt
2933,täuschen::V,amăgi,maldināt
2934,betrügen::V,înșela,сӧрны
2935,betrügen::V,înșela,krāpt
2936,betrügen::V,înșela,apkrāpt
2937,töten::V,omorî,вины
2938,töten::V,omorî,nāvēt
2939,töten::V,omorî,nogalināt
2940,wohnen::V,sta,овны
2941,wohnen::V,sta,dzīvot
2942,wohnen::V,locui,овны
2943,wohnen::V,locui,dzīvot
2944,arbeiten::V,lucra,уджавны
2945,arbeiten::V,lucra,strādāt
2946,arbeiten::V,lucra,darboties
2947,sammeln::V,aduna,чукӧртны
2948,sammeln::V,aduna,vākt
2949,sammeln::V,colecționa,чукӧртны
2950,sammeln::V,colecționa,vākt
2951,pflücken::V,culege,вотны
2952,pflücken::V,culege,ӧктыны
2953,pflücken::V,culege,raut
2954,pflücken::V,culege,plūkt
2955,jagen::V,vâna,кыйсьыны
2956,jagen::V,vâna,medīt
2957,fischen::V,pescui,чери кыйны
2958,fischen::V,pescui,zvejot
2959,fassen::V,prinde,кутны
2960,fassen::V,prinde,saķert
2961,hüten::V,paște,видзны
2962,hüten::V,paște,йирӧдны
2963,hüten::V,paște,ganīt
2964,treiben::V,mână,вӧтлыны
2965,treiben::V,mână,dzīt
2966,anbinden::V,lega,домавны
2967,anbinden::V,lega,piesiet
2968,anbinden::V,lega,piesaistīt
2969,füttern::V,da de mâncare,вердны
2970,füttern::V,da de mâncare,barot
2971,melken::V,mulge,лысьтыны
2972,melken::V,mulge,slaukt
2973,hacken::V,toca,керавны
2974,hacken::V,toca,kapāt
2975,hacken::V,sparge,керавны
2976,hacken::V,sparge,kapāt
2977,gießen::V,uda,киськавны
2978,gießen::V,uda,liet
2979,gießen::V,uda,laistīt
2980,reifen::V,pârgui,кисьмыны
2981,reifen::V,pârgui,briest
2982,zubereiten::V,găti,дасьтыны
2983,zubereiten::V,găti,taisīt
2984,zubereiten::V,găti,gatavot
2985,kochen::V,găti,пуны
2986,kochen::V,găti,vārīt
2987,backen::V,coace,пӧжавны
2988,backen::V,coace,cept
2989,braten::V,coace,пражитны
2990,braten::V,coace,cept
2991,braten::V,coace,cepināt
2992,umrühren::V,mesteca,сорлавны
2993,umrühren::V,mesteca,maisīt
2994,umrühren::V,mesteca,apmaisīt
2995,stricken::V,împleti,кӧртны
2996,stricken::V,împleti,adīt
2997,nähen::V,coase,вурны
2998,nähen::V,coase,šūt
2999,färben::V,vopsi,мичӧдны
3000,färben::V,vopsi,краситны
3001,färben::V,vopsi,krāsot
3002,färben::V,vopsi,nokrāsot
3003,färben::V,colora,мичӧдны
3004,färben::V,colora,краситны
3005,färben::V,colora,krāsot
3006,färben::V,colora,nokrāsot
3007,reinigen::V,curăți,весавны
3008,reinigen::V,curăți,tīrīt
3009,reinigen::V,curăți,attīrīt
3010,waschen::V,spăla,мыськыны
3011,waschen::V,spăla,mazgāt
3012,abwischen::V,șterge,чышкыны
3013,abwischen::V,șterge,noslaucīt
3014,spülen::V,clăti,пожъявны
3015,spülen::V,clăti,skalot
3016,fegen::V,mătura,чышкыны
3017,fegen::V,mătura,slaucīt
3018,kehren::V,mătura,чышкыны
3019,kehren::V,mătura,mēzt
3020,baden::V,se scălda,купайтчыны
3021,baden::V,se scălda,peldēties
3022,sich waschen::V,se spăla,мыссьыны
3023,sich waschen::V,se spăla,mazgāties
3024,ausziehen::V,și scoate,пӧрччӧдны
3025,ausziehen::V,și scoate,noģērbt
3026,anziehen::V,îmbrăca,кӧмавны
3027,anziehen::V,îmbrăca,пасьтавны
3028,anziehen::V,îmbrăca,uzvilkt
3029,sich anziehen::V,se îmbrăca,пасьтасьны
3030,sich anziehen::V,se îmbrăca,apģērbties
3031,kämmen::V,pieptăna,сынавны
3032,kämmen::V,pieptăna,sukāt
3033,schmücken::V,împodobi,мичмӧдны
3034,schmücken::V,împodobi,rotāt
3035,schmücken::V,împodobi,greznot
3036,sagen::V,zice,шуны
3037,sagen::V,zice,висьтавны
3038,sagen::V,zice,teikt
3039,sagen::V,spune,шуны
3040,sagen::V,spune,висьтавны
3041,sagen::V,spune,teikt
