,Concept_ID,zh,lv
2366,schmücken::V,装饰,мичмӧдны
2367,schmücken::V,装饰,rotāt
2368,schmücken::V,装饰,greznot
2369,sagen::V,说,шуны
2370,sagen::V,说,висьтавны
2371,sagen::V,说,teikt
2372,sprechen::V,说,сёрнитны
2373,sprechen::V,说,runāt
2374,reden::V,讲,сёрнитны
2375,reden::V,讲,norunāt
2376,sich unterhalten::V,聊天,сёрнитны
2377,sich unterhalten::V,聊天,варовитны
2378,sich unterhalten::V,聊天,sarunāties
2379,fragen::V,问,юавны
2380,fragen::V,问,jautāt
2381,bitten::V,请,корны
2382,bitten::V,请,lūgt
2383,bitten::V,请,prasīt
2384,erzählen::V,叙述,висьтавны
2385,erzählen::V,叙述,stāstīt
2386,mitteilen::V,通知,юӧртны
2387,mitteilen::V,通知,висьтавны
2388,mitteilen::V,通知,pavēstīt
2389,nennen::V,叫做,шуны
2390,nennen::V,叫做,ним сетны
2391,nennen::V,叫做,saukt
2392,rufen::V,叫,корны
2393,rufen::V,叫,saukt
2394,prahlen::V,吹牛,ошйысьны
2395,prahlen::V,吹牛,lielīties
2396,übersetzen::V,翻译,вуджӧдны
2397,übersetzen::V,翻译,tulkot
2398,übersetzen::V,翻译,pārtulkot
2399,denken::V,想,мӧвпавны
2400,denken::V,想,domāt
2401,glauben::V,以为,эскыны
2402,glauben::V,以为,ticēt
2403,bemerken::V,发觉,казявны
2404,bemerken::V,发觉,ievērot
2405,bemerken::V,发觉,ieraudzīt
2406,erkennen::V,识别,тӧдмавны
2407,erkennen::V,识别,pazīt
2408,erkennen::V,识别,atpazīt
2409,begreifen::V,理解,вежӧртны
2410,begreifen::V,理解,гӧгӧрвоны
2411,begreifen::V,理解,jēgt
2412,begreifen::V,理解,apjēgt
2413,verstehen::V,明白,вежӧртны
2414,verstehen::V,明白,гӧгӧрвоны
2415,verstehen::V,明白,saprast
2416,lernen::V,学,вeлöдчыны
2417,lernen::V,学,mācīties
2418,wissen::V,知道,тӧдны
2419,wissen::V,知道,zināt
2420,sich erinnern an::V,回忆,казьтывны
2421,sich erinnern an::V,回忆,дум вылӧ уськӧдны
2422,sich erinnern an::V,回忆,atminēties
2423,vergessen::V,忘记,вунӧдны
2424,vergessen::V,忘记,mirst
2425,vergessen::V,忘记,aizmirst
2426,messen::V,测量,муртавны
2427,messen::V,测量,mērīt
2428,zählen::V,数,лыддьыны
2429,zählen::V,数,skaitīt
2430,rechnen::V,计算,лыддьыны
2431,rechnen::V,计算,rēķināt
2432,lesen::V,读,лыддьыны
2433,lesen::V,读,lasīt
2434,malen::V,画,серпасавны
2435,malen::V,画,gleznot
2436,zeichnen::V,绘制,серпасавны
2437,zeichnen::V,绘制,zīmēt
2438,schreiben::V,写,гижны
2439,schreiben::V,写,rakstīt
2440,besitzen::V,占有,лоны
2441,besitzen::V,占有,piederēt
2442,kaufen::V,买,ньӧбны
2443,kaufen::V,买,pirkt
2444,verkaufen::V,卖,вузавны
2445,verkaufen::V,卖,pārdot
2446,bezahlen::V,付钱,мынтыны
2447,bezahlen::V,付钱,мынтысьны
2448,bezahlen::V,付钱,apmaksāt
2449,zahlen::V,支付,мынтыны
2450,zahlen::V,支付,maksāt
2451,beherrschen::V,统治,ас улын кутны
2452,beherrschen::V,统治,valdīt
2453,ertragen::V,忍耐,пыкны
2454,ertragen::V,忍耐,лэптыны
2455,ertragen::V,忍耐,panest
2456,ertragen::V,忍耐,paciest
2457,vergebens::ADV,,весьшӧрӧ
2458,vergebens::ADV,,velti
2459,klirren::V,,гольскöдчыны
2460,klirren::V,,tinkšķēt
2461,klirren::V,,džinkstēt
2462,rauschen::V,,кышакывны
2463,rauschen::V,,šalkt
2464,rühren::V,,нормӧдны
2465,rühren::V,,aizgrābt
2466,zubereiten::V,,дасьтыны
2467,zubereiten::V,,taisīt
2468,zubereiten::V,,gatavot
