,Concept_ID,it,lv
2293,ankommen::V,arrivare,ierasties
2294,zurückkommen::V,ritornare,косны
2295,zurückkommen::V,ritornare,бергӧдчыны
2296,zurückkommen::V,ritornare,atgriezties
2297,bleiben::V,restare,кольны
2298,bleiben::V,restare,palikt
2299,bleiben::V,rimanere,кольны
2300,bleiben::V,rimanere,palikt
2301,warten::V,aspettare,виччысьны
2302,warten::V,aspettare,gaidīt
2303,erwarten::V,attèndere,виччысьны
2304,erwarten::V,attèndere,sagaidīt
2305,suchen::V,cercare,корсьны
2306,suchen::V,cercare,meklēt
2307,finden::V,trovare,казявны
2308,finden::V,trovare,rast
2309,finden::V,trovare,atrast
2310,versuchen::V,tentare,заводитчывны
2311,versuchen::V,tentare,mēģināt
2312,vorbereiten::V,preparare,дасьтыны
2313,vorbereiten::V,preparare,gatavot
2314,vorbereiten::V,preparare,sagatavot
2315,lieben::V,amare,радейтны
2316,lieben::V,amare,mīlēt
2317,mögen::V,piacere a,радейтны
2318,mögen::V,piacere a,gribēties
2319,mögen::V,volere bene a,радейтны
2320,mögen::V,volere bene a,gribēties
2321,lachen::V,rìdere,серавны
2322,lachen::V,rìdere,серавлыны
2323,lachen::V,rìdere,smiet
2324,lachen::V,rìdere,smieties
2325,rühren::V,commuòvere,нормӧдны
2326,rühren::V,commuòvere,aizgrābt
2327,weinen::V,piàngere,бӧрдны
2328,weinen::V,piàngere,raudāt
2329,schimpfen::V,imprecare,видчыны
2330,schimpfen::V,imprecare,rāties
2331,schimpfen::V,imprecare,lamāties
2332,sich ärgern::V,stizzirsi,скӧравны
2333,sich ärgern::V,stizzirsi,īgt
2334,sich ärgern::V,stizzirsi,pukoties
2335,sich ärgern::V,stizzirsi,dusmoties
2336,sich ärgern::V,arrabbiarsi,скӧравны
2337,sich ärgern::V,arrabbiarsi,īgt
2338,sich ärgern::V,arrabbiarsi,pukoties
2339,sich ärgern::V,arrabbiarsi,dusmoties
2340,sich fürchten::V,avere paura,повны
2341,sich fürchten::V,avere paura,bīties
2342,sich fürchten::V,avere paura,baidīties
2343,fürchten::V,temere,повны
2344,fürchten::V,temere,baidīties no
2345,fliehen::V,fuggire,пышйыны
2346,fliehen::V,fuggire,bēgt
2347,flüchten::V,sfuggire,пышйыны
2348,flüchten::V,sfuggire,aizbēgt
2349,sehen::V,vedere,аддзыны
2350,sehen::V,vedere,redzēt
2351,anschauen::V,guardare,видзӧдны
2352,anschauen::V,guardare,paraudzīties
2353,ansehen::V,guardare,видзӧдны
2354,ansehen::V,guardare,aplūkot
2355,hören::V,udire,кывны
2356,hören::V,udire,dzirdēt
2357,hören::V,sentire,кывны
2358,hören::V,sentire,dzirdēt
2359,zuhören::V,ascoltare,кывзыны
2360,zuhören::V,ascoltare,klausīties
2361,probieren::V,degustare,видлыны
2362,probieren::V,degustare,nogaršot
2363,probieren::V,assaggiare,видлыны
2364,probieren::V,assaggiare,nogaršot
2365,riechen::V,sentire,чушкыны
2366,riechen::V,sentire,ost
2367,riechen::V,sentire,ostīt
2368,fühlen::V,sentire,вежӧртны
2369,fühlen::V,sentire,гӧгӧрвоны
2370,fühlen::V,sentire,just
2371,fühlen::V,sentire,izjust
2372,scheinen::V,parere,кажитчыны
2373,scheinen::V,parere,šķist
2374,scheinen::V,parere,likties
2375,scheinen::V,sembrare,кажитчыны
2376,scheinen::V,sembrare,šķist
2377,scheinen::V,sembrare,likties
2378,zu sehen sein::V,vedersi,тыдавны
2379,zu sehen sein::V,vedersi,parādīties
2380,vernehmen::V,sentire,кывны
2381,vernehmen::V,sentire,saklausīt
2382,vernehmen::V,percepire,кывны
2383,vernehmen::V,percepire,saklausīt
2384,frieren::V,aver freddo,кынмыны
2385,frieren::V,aver freddo,salt
2386,tun::V,fare,керны
2387,tun::V,fare,darīt
2388,können::V,sapere,кужны
2389,können::V,sapere,prast
2390,wollen::V,volere,кӧсйыны
2391,wollen::V,volere,gribēt
2392,anfangen::V,iniziare,заводитны
2393,anfangen::V,iniziare,пондыны
2394,anfangen::V,iniziare,sākt
2395,anfangen::V,iniziare,iesākt
2396,anfangen::V,cominciare,заводитны
2397,anfangen::V,cominciare,пондыны
2398,anfangen::V,cominciare,sākt
2399,anfangen::V,cominciare,iesākt
2400,beenden::V,finire,помавны
2401,beenden::V,finire,beigt
2402,beenden::V,finire,pabeigt
2403,beenden::V,terminare,помавны
2404,beenden::V,terminare,beigt
2405,beenden::V,terminare,pabeigt
2406,aufhören::V,finire,дугӧдны
2407,aufhören::V,finire,pārtraukt
2408,aufhören::V,cessare,дугӧдны
2409,aufhören::V,cessare,pārtraukt
2410,gelingen::V,riuscire,артмыны
2411,gelingen::V,riuscire,izdoties
2412,geraten::V,stare,сюрны
2413,geraten::V,stare,веськавны
2414,geraten::V,stare,veikties
2415,öffnen::V,aprire,восьтыны
2416,öffnen::V,aprire,atvērt
2417,öffnen::V,aprire,attaisīt
2418,schließen::V,chiùdere,пӧдлавны
2419,schließen::V,chiùdere,slēgt
2420,schließen::V,chiùdere,aizvērt
2421,schließen::V,chiùdere,aiztaisīt
2422,stellen::V,porre,сувтӧдны
2423,stellen::V,porre,likt
2424,stellen::V,porre,nolikt
2425,stellen::V,mettere,сувтӧдны
2426,stellen::V,mettere,likt
2427,stellen::V,mettere,nolikt
2428,setzen::V,porre,пуксьӧдны
2429,setzen::V,porre,sēdināt
2430,setzen::V,mettere,пуксьӧдны
2431,setzen::V,mettere,sēdināt
2432,legen::V,posare,пуктыны
2433,legen::V,posare,likt
2434,legen::V,mettere,пуктыны
2435,legen::V,mettere,likt
2436,berühren::V,toccare,вӧрзьӧдны
2437,berühren::V,toccare,инмӧдчывны
2438,berühren::V,toccare,skart
2439,berühren::V,toccare,aizskart
2440,verbinden::V,unire,йитны
2441,verbinden::V,unire,saistīt
2442,verbinden::V,unire,savienot
2443,verbinden::V,congiùngere,йитны
2444,verbinden::V,congiùngere,saistīt
2445,verbinden::V,congiùngere,savienot
2446,bedecken::V,coprire,вевттьыны
2447,bedecken::V,coprire,apsegt
2448,bedecken::V,coprire,pārsegt
2449,bedecken::V,ricoprire,вевттьыны
2450,bedecken::V,ricoprire,apsegt
2451,bedecken::V,ricoprire,pārsegt
2452,aufhängen::V,attaccare,ӧшӧдны
2453,aufhängen::V,attaccare,джагӧдны
2454,aufhängen::V,attaccare,uzkārt
2455,anzünden::V,accèndere,ӧзтыны
2456,anzünden::V,accèndere,aizdegt
2457,anzünden::V,accèndere,aizdedzināt
2458,anzünden::V,incendiare,ӧзтыны
2459,anzünden::V,incendiare,aizdegt
2460,anzünden::V,incendiare,aizdedzināt
2461,aufheben::V,raccògliere,чеччӧдны
2462,aufheben::V,raccògliere,сувтӧдны
2463,aufheben::V,raccògliere,pacelt
2464,zurücklassen::V,lasciare,кольны
2465,zurücklassen::V,lasciare,atstāt
2466,zurücklassen::V,lasciare indietro,кольны
2467,zurücklassen::V,lasciare indietro,atstāt
2468,verlieren::V,pèrdere,воштыны
2469,verlieren::V,pèrdere,zaudēt
2470,verlieren::V,pèrdere,pazaudēt
2471,fallen lassen::V,lasciare cadere,уськӧдны
2472,fallen lassen::V,lasciare cadere,nomest
2473,machen::V,fare,вӧчны
2474,machen::V,fare,лӧсьӧдны
2475,machen::V,fare,darīt
2476,herstellen::V,produrre,лӧсьӧдны
2477,herstellen::V,produrre,ražot
2478,herstellen::V,produrre,izgatavot
2479,herstellen::V,fabbricare,лӧсьӧдны
2480,herstellen::V,fabbricare,ražot
2481,herstellen::V,fabbricare,izgatavot
2482,bauen::V,costruire,лэптыны
2483,bauen::V,costruire,celt
2484,bauen::V,costruire,būvēt
2485,reparieren::V,riparare,дзоньтавны
2486,reparieren::V,riparare,labot
2487,reparieren::V,riparare,remontēt
2488,verbessern::V,migliorare,бурмӧдны
2489,verbessern::V,migliorare,labot
2490,verbessern::V,migliorare,izlabot
2491,ändern::V,mutare,вежны
2492,ändern::V,mutare,mainīt
2493,ändern::V,cambiare,вежны
2494,ändern::V,cambiare,mainīt
2495,graben::V,scavare,кодйыны
2496,graben::V,scavare,rakt
2497,beugen::V,chinare,куснявны
2498,beugen::V,chinare,liekt
2499,beugen::V,flettere,куснявны
2500,beugen::V,flettere,liekt
2501,biegen::V,tòrcere,куснявны
2502,biegen::V,tòrcere,liekt
2503,drehen::V,girare,бергӧдлыны
2504,drehen::V,girare,griezt
2505,wenden::V,girare,бергӧдны
2506,wenden::V,girare,apgriezt
2507,wenden::V,voltare,бергӧдны
2508,wenden::V,voltare,apgriezt
2509,umdrehen::V,rivoltare,бергӧдны
2510,umdrehen::V,rivoltare,apgriezt
2511,heben::V,levare,лэптыны
2512,heben::V,levare,celt
2513,heben::V,levare,cilāt
2514,heben::V,levare,pacelt
2515,hochheben::V,levare,кыпӧдны
2516,hochheben::V,levare,pacelt
2517,hochheben::V,sollevare,кыпӧдны
2518,hochheben::V,sollevare,pacelt
2519,ergreifen::V,afferrare,кутны
2520,ergreifen::V,afferrare,paķert
2521,ergreifen::V,afferrare,satvert
2522,halten::V,tenere,кутны
2523,halten::V,tenere,turēt
2524,halten::V,tenere,saturēt
2525,drücken::V,premere,личкыны
2526,drücken::V,premere,топӧдны
2527,drücken::V,premere,spiest
2528,schieben::V,spìngere,ӧтдортны
2529,schieben::V,spìngere,йӧткыштны
2530,schieben::V,spìngere,stumt
2531,kratzen::V,grattare,гуджӧдны
2532,kratzen::V,grattare,kasīt
2533,kratzen::V,grattare,skrāpēt
2534,kratzen::V,graffiare,гуджӧдны
2535,kratzen::V,graffiare,kasīt
2536,kratzen::V,graffiare,skrāpēt
2537,lecken::V,leccare,нювны
2538,lecken::V,leccare,lakt
2539,lecken::V,leccare,laizīt
2540,beißen::V,mòrdere,курччыны
2541,beißen::V,mòrdere,kost
2542,abreißen::V,staccarsi,орӧдны
2543,abreißen::V,staccarsi,atraut
2544,abreißen::V,staccarsi,atplēst
2545,abreißen::V,strapparsi,орӧдны
2546,abreißen::V,strapparsi,atraut
2547,abreißen::V,strapparsi,atplēst
2548,abschneiden::V,tagliare,вундавны
2549,abschneiden::V,tagliare,nogriezt
2550,binden::V,legare,гӧрддзавны
2551,binden::V,legare,кӧртавны
2552,binden::V,legare,siet
2553,binden::V,legare,aptīt
2554,binden::V,bendare,гӧрддзавны
2555,binden::V,bendare,кӧртавны
2556,binden::V,bendare,siet
2557,binden::V,bendare,aptīt
2558,stecken::V,ficcare,сюйны
2559,stecken::V,ficcare,bāzt
2560,stecken::V,ficcare,spraust
2561,brechen::V,rompere,чегны
2562,brechen::V,rompere,lauzt
2563,brechen::V,rompere,lauzīt
2564,klopfen::V,bàttere,камгыны
2565,klopfen::V,bàttere,klauvēt
2566,hauen::V,picchiare,нӧйнты
2567,hauen::V,picchiare,кучкыны
2568,hauen::V,picchiare,cirst
2569,hauen::V,picchiare,dauzīt
2570,kleben::V,incollare,лемавны
2571,kleben::V,incollare,ляскавны
2572,kleben::V,incollare,līmēt
2573,kleben::V,incollare,lipināt
2574,reiben::V,fregare,тільны
2575,reiben::V,fregare,зыравны
2576,reiben::V,fregare,rīvēt
2577,reiben::V,fregare,berzēt
2578,streichen::V,spalmare,мавтны
2579,streichen::V,spalmare,ziest
2580,streichen::V,spalmare,triept
2581,schleifen::V,arrotare,кеслыны
2582,schleifen::V,arrotare,trīt
2583,schleifen::V,arrotare,asināt
2584,schneiden::V,tagliare,шырны
2585,schneiden::V,tagliare,griezt
2586,schneiden::V,tagliare,sagriezt
2587,rütteln::V,scuòtere,легӧдны
2588,rütteln::V,scuòtere,катлӧдлыны
2589,rütteln::V,scuòtere,kratīt
2590,rütteln::V,scuòtere,purināt
2591,schütteln::V,agitare,тракӧдны
2592,schütteln::V,agitare,kratīt
2593,schütteln::V,scuòtere,тракӧдны
2594,schütteln::V,scuòtere,kratīt
2595,schwenken::V,agitare,ӧвтны
2596,schwenken::V,agitare,шенасьны
2597,schwenken::V,agitare,vēzēt
2598,schwenken::V,agitare,vēcināt
2599,schwenken::V,sventolare,ӧвтны
2600,schwenken::V,sventolare,шенасьны
2601,schwenken::V,sventolare,vēzēt
2602,schwenken::V,sventolare,vēcināt
2603,schütten::V,versare,кисьтны
2604,schütten::V,versare,bērt
2605,füllen::V,riempire,тыртны
2606,füllen::V,riempire,pildīt
2607,füllen::V,riempire,piepildīt
2608,einwickeln::V,involtare,тубыртны
2609,einwickeln::V,involtare,ietīt
2610,tragen::V,portare,нуны
2611,tragen::V,portare,nest
2612,schleppen::V,trainare,кыскавны
2613,schleppen::V,trainare,stiept
2614,schleppen::V,trainare,staipīt
2615,schleppen::V,trascinare,кыскавны
2616,schleppen::V,trascinare,stiept
2617,schleppen::V,trascinare,staipīt
2618,ziehen::V,tirare,кыскыны
2619,ziehen::V,tirare,vilkt
2620,aufbewahren::V,custodire,видзны
2621,aufbewahren::V,custodire,glabāt
2622,aufbewahren::V,custodire,uzglabāt
2623,aufbewahren::V,conservare,видзны
2624,aufbewahren::V,conservare,glabāt
2625,aufbewahren::V,conservare,uzglabāt
2626,werfen::V,gettare,чӧвтны
2627,werfen::V,gettare,шыбитны
2628,werfen::V,gettare,mest
2629,werfen::V,gettare,sviest
2630,werfen::V,lanciare,чӧвтны
2631,werfen::V,lanciare,шыбитны
2632,werfen::V,lanciare,mest
2633,werfen::V,lanciare,sviest
2634,fangen::V,prèndere,кутны
2635,fangen::V,prèndere,ķert
2636,fangen::V,prèndere,uzķert
2637,fangen::V,acchiappare,кутны
2638,fangen::V,acchiappare,ķert
2639,fangen::V,acchiappare,uzķert
2640,packen::V,pigliare,босьтны
2641,packen::V,pigliare,paķert
2642,packen::V,pigliare,satvert
2643,packen::V,afferrare,босьтны
2644,packen::V,afferrare,paķert
2645,packen::V,afferrare,satvert
2646,verstecken::V,nascondere,дзебны
2647,verstecken::V,nascondere,slēpt
2648,verstecken::V,nascondere,noglabāt
2649,teilen::V,divìdere,юкны
2650,teilen::V,divìdere,dalīt
2651,schicken::V,inviare,ыстыны
2652,schicken::V,inviare,sūtīt
2653,schicken::V,inviare,atsūtīt
2654,bringen::V,portare,вайны
2655,bringen::V,portare,atvest
2656,bringen::V,apportare,вайны
2657,bringen::V,apportare,atvest
2658,hinzufügen::V,aggiùngere,содтыны
2659,hinzufügen::V,aggiùngere,pievienot
2660,bekommen::V,ricevere,босьтны
2661,bekommen::V,ricevere,dabūt
2662,erhalten::V,ricevere,босьтны
2663,erhalten::V,ricevere,saņemt
2664,nehmen::V,prèndere,босьтны
2665,nehmen::V,prèndere,ņemt
2666,nehmen::V,prèndere,paņemt
2667,wählen::V,elèggere,бӧрйыны
2668,wählen::V,elèggere,ievēlēt
2669,wählen::V,scegliere,бӧрйыны
2670,wählen::V,scegliere,ievēlēt
2671,auswählen::V,scegliere,бӧрйыны
2672,auswählen::V,scegliere,izvēlēt
2673,bewahren::V,conservare,видзны
2674,bewahren::V,conservare,saglabāt
2675,behindern::V,impedire,конйӧдлыны
2676,behindern::V,impedire,джӧмдӧдны
2677,behindern::V,impedire,kavēt
2678,behindern::V,impedire,aizkavēt
2679,verderben::V,guastare,тшыкӧдны
2680,verderben::V,guastare,sabojāt
2681,beschädigen::V,danneggiare,тшыкӧдны
2682,beschädigen::V,danneggiare,bojāt
2683,beschädigen::V,danneggiare,maitāt
2684,zerbrechen::V,rompere,жуглыны
2685,zerbrechen::V,rompere,salauzt
2686,zerbrechen::V,rompere,sadauzīt
2687,zerbrechen::V,spezzare,жуглыны
2688,zerbrechen::V,spezzare,salauzt
2689,zerbrechen::V,spezzare,sadauzīt
2690,zerreißen::V,stracciare,орӧдны
2691,zerreißen::V,stracciare,pārraut
2692,zerstören::V,distrùggere,жугӧдны
2693,zerstören::V,distrùggere,кисьтны
2694,zerstören::V,distrùggere,косявны
2695,zerstören::V,distrùggere,graut
2696,zerstören::V,distrùggere,sagraut
2697,verbrennen::V,bruciare,сотны
2698,verbrennen::V,bruciare,сотчыны
2699,verbrennen::V,bruciare,dedzināt
2700,verbrennen::V,bruciare,sadedzināt
2701,geben::V,dare,сетны
2702,geben::V,dare,dot
2703,geben::V,dare,padot
2704,reichen::V,pòrgere,сетны
2705,reichen::V,pòrgere,padot
2706,reichen::V,pòrgere,sniegt
2707,schenken::V,regalare,козьнавны
2708,schenken::V,regalare,dāvāt
2709,schenken::V,regalare,dāvināt
2710,versprechen::V,promettere,кыв сетны
2711,versprechen::V,promettere,solīt
2712,versprechen::V,promettere,apsolīt
2713,wünschen::V,augurare,кӧсйыны
2714,wünschen::V,augurare,vēlēt
2715,wünschen::V,augurare,novēlēt
2716,loben::V,lodare,ошкыны
2717,loben::V,lodare,lielīt
2718,küssen::V,baciare,окавны
2719,küssen::V,baciare,bučot
2720,küssen::V,baciare,skūpstīt
2721,wiegen::V,cullare,гудрӧдлыны
2722,wiegen::V,cullare,šūpot
2723,wiegen::V,dondolare,гудрӧдлыны
2724,wiegen::V,dondolare,šūpot
2725,zudecken::V,coprire,веввттьыны
2726,zudecken::V,coprire,apklāt
2727,zudecken::V,coprire,aizsegt
2728,wecken::V,svegliare,садьмӧдны
2729,wecken::V,svegliare,чуксавны
2730,wecken::V,svegliare,modināt
2731,zeigen::V,indicare,петкӧдлыны
2732,zeigen::V,indicare,rādīt
2733,führen::V,guidare,нуӧдны
2734,führen::V,guidare,vadīt
2735,führen::V,condurre,нуӧдны
2736,führen::V,condurre,vadīt
2737,lehren::V,insegnare,велӧдны
2738,lehren::V,insegnare,mācīt
2739,lehren::V,insegnare,iemācīt
2740,unterrichten::V,istruire,велӧдны
2741,unterrichten::V,istruire,apmācīt
2742,unterrichten::V,insegnare,велӧдны
2743,unterrichten::V,insegnare,apmācīt
2744,aufziehen::V,allevare,быдтыны
2745,aufziehen::V,allevare,uzaudzināt
2746,leiten::V,avviare,веськӧдлыны
2747,leiten::V,avviare,vadīt
2748,leiten::V,avviare,pārzināt
2749,leiten::V,dirìgere,веськӧдлыны
2750,leiten::V,dirìgere,vadīt
2751,leiten::V,dirìgere,pārzināt
2752,antreiben::V,incitare,тэрмӧдны
2753,antreiben::V,incitare,urdīt
2754,antreiben::V,incitare,mudināt
2755,lassen::V,fare,тшӧктыны
2756,lassen::V,fare,ļaut
2757,einladen::V,invitare,корны
2758,einladen::V,invitare,ielūgt
2759,einladen::V,invitare,aicināt
2760,vereinigen::V,unire,ӧтувтны
2761,vereinigen::V,unire,котыртны
2762,vereinigen::V,unire,vienot
2763,vereinigen::V,unire,apvienot
2764,besuchen::V,visitare,волыны
2765,besuchen::V,visitare,ветлыны
2766,besuchen::V,visitare,apciemot
2767,besuchen::V,far vìsita a,волыны
2768,besuchen::V,far vìsita a,ветлыны
2769,besuchen::V,far vìsita a,apciemot
2770,treffen::V,incontrare,вочаӧдны
2771,treffen::V,incontrare,паныдавны
2772,treffen::V,incontrare,satikt
2773,treffen::V,incontrare,sastapt
2774,sich versammeln::V,rinunirsi,лӧсьӧдчыны
2775,sich versammeln::V,rinunirsi,salasīties
2776,sich versammeln::V,rinunirsi,sapulcēties
2777,spielen::V,giocare,ворсны
2778,spielen::V,giocare,spēlēt
2779,spielen::V,giocare,spēlēties
2780,singen::V,cantare,сьывны
2781,singen::V,cantare,dziedāt
2782,tanzen::V,danzare,йӧктыны
2783,tanzen::V,danzare,diet
2784,tanzen::V,danzare,dejot
2785,tanzen::V,danzare,dancot
2786,sich trennen::V,separarsi,торйӧдчыны
2787,sich trennen::V,separarsi,šķirties
2788,sich trennen::V,separarsi,izšķirties
2789,verlassen::V,lasciare,эновтны
2790,verlassen::V,lasciare,atstāt
2791,verlassen::V,abbandonare,эновтны
2792,verlassen::V,abbandonare,atstāt
2793,retten::V,salvare,видзны
2794,retten::V,salvare,мездыны
2795,retten::V,salvare,glābt
2796,bewachen::V,custodire,видзны
2797,bewachen::V,custodire,sargāt
2798,schützen::V,protèggere,видзны
2799,schützen::V,protèggere,pasargāt
2800,schützen::V,protèggere,aizsargāt
2801,verteidigen::V,difèndere,дорйыны
2802,verteidigen::V,difèndere,aizstāvēt
2803,sich schlagen::V,bàttersi,косясьны
2804,sich schlagen::V,bàttersi,kauties
2805,sich schlagen::V,bàttersi,izkauties
2806,schießen::V,sparare,лыйны
2807,schießen::V,sparare,šaut
2808,schießen::V,sparare,šaudīt
2809,siegen::V,vìncere,вермыны
2810,siegen::V,vìncere,uzvarēt
2811,ärgern::V,stizzire,лӧгӧдны
2812,ärgern::V,stizzire,лёкмӧдны
2813,ärgern::V,stizzire,скӧрмӧдны
2814,ärgern::V,stizzire,sadusmot
2815,schlagen::V,bàttere,вартны
2816,schlagen::V,bàttere,sist
2817,schlagen::V,bàttere,triekt
2818,treten::V,calciare,лёгны
2819,treten::V,calciare,майкны
2820,treten::V,calciare,mīt
2821,treten::V,calciare,paspert
2822,stechen::V,pùngere,бышткыны
2823,stechen::V,pùngere,durt
2824,stoßen::V,urtare,тойлыны
2825,stoßen::V,urtare,йӧткавны
2826,stoßen::V,urtare,grūst
2827,stoßen::V,spìngere,тойлыны
2828,stoßen::V,spìngere,йӧткавны
2829,stoßen::V,spìngere,grūst
2830,stehlen::V,rubare,гусявны
2831,stehlen::V,rubare,zagt
2832,stören::V,disturbare,падмӧдны
2833,stören::V,disturbare,traucēt
2834,belästigen::V,molestare,дӧзмӧдны
2835,belästigen::V,molestare,apgrūtināt
2836,belästigen::V,importunare,дӧзмӧдны
2837,belästigen::V,importunare,apgrūtināt
2838,verbergen::V,celare,дзебны
2839,verbergen::V,celare,сайӧдны
2840,verbergen::V,celare,slēpt
2841,verbergen::V,celare,paslēpt
2842,verbergen::V,nascondere,дзебны
2843,verbergen::V,nascondere,сайӧдны
2844,verbergen::V,nascondere,slēpt
2845,verbergen::V,nascondere,paslēpt
2846,täuschen::V,ingannare,пӧръявны
2847,täuschen::V,ingannare,ылӧдны
2848,täuschen::V,ingannare,mānīt
2849,täuschen::V,ingannare,maldināt
2850,betrügen::V,frodare,сӧрны
2851,betrügen::V,frodare,krāpt
2852,betrügen::V,frodare,apkrāpt
2853,betrügen::V,truffare,сӧрны
2854,betrügen::V,truffare,krāpt
2855,betrügen::V,truffare,apkrāpt
2856,töten::V,uccìdere,вины
2857,töten::V,uccìdere,nāvēt
2858,töten::V,uccìdere,nogalināt
2859,wohnen::V,abitare,овны
2860,wohnen::V,abitare,dzīvot
2861,arbeiten::V,lavorare,уджавны
2862,arbeiten::V,lavorare,strādāt
2863,arbeiten::V,lavorare,darboties
2864,sammeln::V,raccògliere,чукӧртны
2865,sammeln::V,raccògliere,vākt
2866,sammeln::V,collezionare,чукӧртны
2867,sammeln::V,collezionare,vākt
2868,pflücken::V,cògliere,вотны
2869,pflücken::V,cògliere,ӧктыны
2870,pflücken::V,cògliere,raut
2871,pflücken::V,cògliere,plūkt
2872,jagen::V,cacciare,кыйсьыны
2873,jagen::V,cacciare,medīt
2874,fischen::V,pescare,чери кыйны
2875,fischen::V,pescare,zvejot
2876,fassen::V,catturare,кутны
2877,fassen::V,catturare,saķert
2878,fassen::V,acchiappare,кутны
2879,fassen::V,acchiappare,saķert
2880,hüten::V,pascolare,видзны
2881,hüten::V,pascolare,йирӧдны
2882,hüten::V,pascolare,ganīt
2883,treiben::V,spìngere,вӧтлыны
2884,treiben::V,spìngere,dzīt
2885,anbinden::V,legare,домавны
2886,anbinden::V,legare,piesiet
2887,anbinden::V,legare,piesaistīt
2888,anbinden::V,attaccare,домавны
2889,anbinden::V,attaccare,piesiet
2890,anbinden::V,attaccare,piesaistīt
2891,füttern::V,dar da mangiare a,вердны
2892,füttern::V,dar da mangiare a,barot
2893,melken::V,mùngere,лысьтыны
2894,melken::V,mùngere,slaukt
2895,hacken::V,tritare,керавны
2896,hacken::V,tritare,kapāt
2897,hacken::V,spaccare,керавны
2898,hacken::V,spaccare,kapāt
2899,gießen::V,annaffiare,киськавны
2900,gießen::V,annaffiare,liet
2901,gießen::V,annaffiare,laistīt
2902,reifen::V,maturare,кисьмыны
2903,reifen::V,maturare,briest
2904,zubereiten::V,preparare,дасьтыны
2905,zubereiten::V,preparare,taisīt
2906,zubereiten::V,preparare,gatavot
2907,kochen::V,cuòcere,пуны
2908,kochen::V,cuòcere,vārīt
2909,backen::V,cuòcere,пӧжавны
2910,backen::V,cuòcere,cept
2911,backen::V,cuòcere al forno,пӧжавны
2912,backen::V,cuòcere al forno,cept
2913,braten::V,frìggere,пражитны
2914,braten::V,frìggere,cept
2915,braten::V,frìggere,cepināt
2916,braten::V,arrostire,пражитны
2917,braten::V,arrostire,cept
2918,braten::V,arrostire,cepināt
2919,umrühren::V,mescolare,сорлавны
2920,umrühren::V,mescolare,maisīt
2921,umrühren::V,mescolare,apmaisīt
2922,stricken::V,llavorare a maglia,кӧртны
2923,stricken::V,llavorare a maglia,adīt
2924,nähen::V,cucire,вурны
2925,nähen::V,cucire,šūt
2926,färben::V,tìngere,мичӧдны
2927,färben::V,tìngere,краситны
2928,färben::V,tìngere,krāsot
2929,färben::V,tìngere,nokrāsot
2930,reinigen::V,pulire,весавны
2931,reinigen::V,pulire,tīrīt
2932,reinigen::V,pulire,attīrīt
2933,reinigen::V,nettare,весавны
2934,reinigen::V,nettare,tīrīt
2935,reinigen::V,nettare,attīrīt
2936,waschen::V,lavare,мыськыны
2937,waschen::V,lavare,mazgāt
2938,abwischen::V,asciugare,чышкыны
2939,abwischen::V,asciugare,noslaucīt
2940,spülen::V,lavare,пожъявны
2941,spülen::V,lavare,skalot
2942,spülen::V,sciacquare,пожъявны
2943,spülen::V,sciacquare,skalot
2944,fegen::V,spazzare,чышкыны
2945,fegen::V,spazzare,slaucīt
2946,kehren::V,spazzare,чышкыны
2947,kehren::V,spazzare,mēzt
2948,baden::V,bagnarsi,купайтчыны
2949,baden::V,bagnarsi,peldēties
2950,baden::V,fare il bagno,купайтчыны
2951,baden::V,fare il bagno,peldēties
2952,sich waschen::V,lavarsi,мыссьыны
2953,sich waschen::V,lavarsi,mazgāties
2954,ausziehen::V,tògliersi,пӧрччӧдны
2955,ausziehen::V,tògliersi,noģērbt
2956,anziehen::V,mettersi,кӧмавны
2957,anziehen::V,mettersi,пасьтавны
2958,anziehen::V,mettersi,uzvilkt
2959,anziehen::V,indossare,кӧмавны
2960,anziehen::V,indossare,пасьтавны
2961,anziehen::V,indossare,uzvilkt
2962,sich anziehen::V,vestirsi,пасьтасьны
2963,sich anziehen::V,vestirsi,apģērbties
2964,kämmen::V,pettinare,сынавны
2965,kämmen::V,pettinare,sukāt
2966,schmücken::V,ornare,мичмӧдны
2967,schmücken::V,ornare,rotāt
2968,schmücken::V,ornare,greznot
2969,schmücken::V,decorare,мичмӧдны
2970,schmücken::V,decorare,rotāt
2971,schmücken::V,decorare,greznot
2972,sagen::V,dire,шуны
2973,sagen::V,dire,висьтавны
2974,sagen::V,dire,teikt
2975,sprechen::V,parlare,сёрнитны
2976,sprechen::V,parlare,runāt
2977,reden::V,parlare,сёрнитны
2978,reden::V,parlare,norunāt
2979,sich unterhalten::V,conversare,сёрнитны
2980,sich unterhalten::V,conversare,варовитны
2981,sich unterhalten::V,conversare,sarunāties
2982,fragen::V,chièdere,юавны
2983,fragen::V,chièdere,jautāt
2984,fragen::V,domandare,юавны
2985,fragen::V,domandare,jautāt
2986,bitten::V,pregare,корны
2987,bitten::V,pregare,lūgt
2988,bitten::V,pregare,prasīt
2989,erzählen::V,narrare,висьтавны
2990,erzählen::V,narrare,stāstīt
2991,erzählen::V,raccontare,висьтавны
2992,erzählen::V,raccontare,stāstīt
2993,mitteilen::V,comunicare,юӧртны
2994,mitteilen::V,comunicare,висьтавны
2995,mitteilen::V,comunicare,pavēstīt
2996,nennen::V,nominare,шуны
2997,nennen::V,nominare,ним сетны
2998,nennen::V,nominare,saukt
2999,rufen::V,chiamare,корны
