,Concept_ID,lv,pt
2331,fürchten::V,повны,recear
2332,fürchten::V,baidīties no,temer
2333,fürchten::V,baidīties no,recear
2334,fliehen::V,пышйыны,fugir
2335,fliehen::V,bēgt,fugir
2336,flüchten::V,пышйыны,refugiar-se
2337,flüchten::V,aizbēgt,refugiar-se
2338,sehen::V,аддзыны,ver
2339,sehen::V,redzēt,ver
2340,anschauen::V,видзӧдны,olhar
2341,anschauen::V,paraudzīties,olhar
2342,ansehen::V,видзӧдны,mirar
2343,ansehen::V,aplūkot,mirar
2344,hören::V,кывны,ouvir
2345,hören::V,dzirdēt,ouvir
2346,zuhören::V,кывзыны,escutar
2347,zuhören::V,klausīties,escutar
2348,probieren::V,видлыны,provar
2349,probieren::V,видлыны,saborear
2350,probieren::V,nogaršot,provar
2351,probieren::V,nogaršot,saborear
2352,riechen::V,чушкыны,cheirar
2353,riechen::V,ost,cheirar
2354,riechen::V,ostīt,cheirar
2355,fühlen::V,вежӧртны,sentir
2356,fühlen::V,гӧгӧрвоны,sentir
2357,fühlen::V,just,sentir
2358,fühlen::V,izjust,sentir
2359,scheinen::V,кажитчыны,parecer
2360,scheinen::V,šķist,parecer
2361,scheinen::V,likties,parecer
2362,zu sehen sein::V,тыдавны,estar à vista
2363,zu sehen sein::V,parādīties,estar à vista
2364,vernehmen::V,кывны,ouvir
2365,vernehmen::V,saklausīt,ouvir
2366,frieren::V,кынмыны,ter frio
2367,frieren::V,salt,ter frio
2368,tun::V,керны,fazer
2369,tun::V,darīt,fazer
2370,können::V,кужны,saber
2371,können::V,prast,saber
2372,wollen::V,кӧсйыны,querer
2373,wollen::V,gribēt,querer
2374,anfangen::V,заводитны,iniciar
2375,anfangen::V,пондыны,iniciar
2376,anfangen::V,sākt,iniciar
2377,anfangen::V,iesākt,iniciar
2378,beenden::V,помавны,acabar
2379,beenden::V,помавны,terminar
2380,beenden::V,beigt,acabar
2381,beenden::V,beigt,terminar
2382,beenden::V,pabeigt,acabar
2383,beenden::V,pabeigt,terminar
2384,aufhören::V,дугӧдны,cessar
2385,aufhören::V,дугӧдны,desistir
2386,aufhören::V,pārtraukt,cessar
2387,aufhören::V,pārtraukt,desistir
2388,gelingen::V,артмыны,sair bem
2389,gelingen::V,артмыны,dar bom resultado
2390,gelingen::V,izdoties,sair bem
2391,gelingen::V,izdoties,dar bom resultado
2392,geraten::V,сюрны,sair
2393,geraten::V,сюрны,dar resultado
2394,geraten::V,веськавны,sair
2395,geraten::V,веськавны,dar resultado
2396,geraten::V,veikties,sair
2397,geraten::V,veikties,dar resultado
2398,öffnen::V,восьтыны,abrir
2399,öffnen::V,atvērt,abrir
2400,öffnen::V,attaisīt,abrir
2401,schließen::V,пӧдлавны,fechar
2402,schließen::V,slēgt,fechar
2403,schließen::V,aizvērt,fechar
2404,schließen::V,aiztaisīt,fechar
2405,stellen::V,сувтӧдны,pôr
2406,stellen::V,сувтӧдны,colocar
2407,stellen::V,likt,pôr
2408,stellen::V,likt,colocar
2409,stellen::V,nolikt,pôr
2410,stellen::V,nolikt,colocar
2411,setzen::V,пуксьӧдны,pôr
2412,setzen::V,пуксьӧдны,meter
2413,setzen::V,sēdināt,pôr
2414,setzen::V,sēdināt,meter
2415,legen::V,пуктыны,pôr
2416,legen::V,пуктыны,meter
2417,legen::V,likt,pôr
2418,legen::V,likt,meter
2419,berühren::V,вӧрзьӧдны,tocar
2420,berühren::V,инмӧдчывны,tocar
2421,berühren::V,skart,tocar
2422,berühren::V,aizskart,tocar
2423,verbinden::V,йитны,unir
2424,verbinden::V,йитны,ligar
2425,verbinden::V,saistīt,unir
2426,verbinden::V,saistīt,ligar
2427,verbinden::V,savienot,unir
2428,verbinden::V,savienot,ligar
2429,bedecken::V,вевттьыны,cobrir
2430,bedecken::V,apsegt,cobrir
2431,bedecken::V,pārsegt,cobrir
2432,aufhängen::V,ӧшӧдны,pendurar
2433,aufhängen::V,джагӧдны,pendurar
2434,aufhängen::V,uzkārt,pendurar
2435,anzünden::V,ӧзтыны,acender
2436,anzünden::V,aizdegt,acender
2437,anzünden::V,aizdedzināt,acender
2438,aufheben::V,чеччӧдны,apanhar
2439,aufheben::V,чеччӧдны,levantar
2440,aufheben::V,сувтӧдны,apanhar
2441,aufheben::V,сувтӧдны,levantar
2442,aufheben::V,pacelt,apanhar
2443,aufheben::V,pacelt,levantar
2444,zurücklassen::V,кольны,deixar
2445,zurücklassen::V,atstāt,deixar
2446,verlieren::V,воштыны,perder
2447,verlieren::V,zaudēt,perder
2448,verlieren::V,pazaudēt,perder
2449,fallen lassen::V,уськӧдны,deixar cair
2450,fallen lassen::V,nomest,deixar cair
2451,machen::V,вӧчны,fazer
2452,machen::V,лӧсьӧдны,fazer
2453,machen::V,darīt,fazer
2454,herstellen::V,лӧсьӧдны,produzir
2455,herstellen::V,ražot,produzir
2456,herstellen::V,izgatavot,produzir
2457,bauen::V,лэптыны,edificar
2458,bauen::V,лэптыны,construir
2459,bauen::V,celt,edificar
2460,bauen::V,celt,construir
2461,bauen::V,būvēt,edificar
2462,bauen::V,būvēt,construir
2463,reparieren::V,дзоньтавны,reparar
2464,reparieren::V,дзоньтавны,consertar
2465,reparieren::V,labot,reparar
2466,reparieren::V,labot,consertar
2467,reparieren::V,remontēt,reparar
2468,reparieren::V,remontēt,consertar
2469,verbessern::V,бурмӧдны,melhorar
2470,verbessern::V,labot,melhorar
2471,verbessern::V,izlabot,melhorar
2472,ändern::V,вежны,mudar
2473,ändern::V,вежны,alterar
2474,ändern::V,mainīt,mudar
2475,ändern::V,mainīt,alterar
2476,graben::V,кодйыны,cavar
2477,graben::V,rakt,cavar
2478,beugen::V,куснявны,curvar
2479,beugen::V,liekt,curvar
2480,biegen::V,куснявны,vergar
2481,biegen::V,liekt,vergar
2482,drehen::V,бергӧдлыны,girar
2483,drehen::V,griezt,girar
2484,wenden::V,бергӧдны,virar
2485,wenden::V,бергӧдны,voltar
2486,wenden::V,apgriezt,virar
2487,wenden::V,apgriezt,voltar
2488,umdrehen::V,бергӧдны,virar
2489,umdrehen::V,бергӧдны,revolver
2490,umdrehen::V,apgriezt,virar
2491,umdrehen::V,apgriezt,revolver
2492,heben::V,лэптыны,levantar
2493,heben::V,celt,levantar
2494,heben::V,cilāt,levantar
2495,heben::V,pacelt,levantar
2496,hochheben::V,кыпӧдны,erguer
2497,hochheben::V,кыпӧдны,levantar
2498,hochheben::V,pacelt,erguer
2499,hochheben::V,pacelt,levantar
2500,ergreifen::V,кутны,apanhar
2501,ergreifen::V,paķert,apanhar
2502,ergreifen::V,satvert,apanhar
2503,halten::V,кутны,segurar
2504,halten::V,turēt,segurar
2505,halten::V,saturēt,segurar
2506,drücken::V,личкыны,apertar
2507,drücken::V,топӧдны,apertar
2508,drücken::V,spiest,apertar
2509,schieben::V,ӧтдортны,empurrar
2510,schieben::V,йӧткыштны,empurrar
2511,schieben::V,stumt,empurrar
2512,kratzen::V,гуджӧдны,raspar
2513,kratzen::V,kasīt,raspar
2514,kratzen::V,skrāpēt,raspar
2515,lecken::V,нювны,lamber
2516,lecken::V,lakt,lamber
2517,lecken::V,laizīt,lamber
2518,beißen::V,курччыны,morder
2519,beißen::V,kost,morder
2520,abreißen::V,орӧдны,arrancar
2521,abreißen::V,atraut,arrancar
2522,abreißen::V,atplēst,arrancar
2523,abschneiden::V,вундавны,talhar
2524,abschneiden::V,nogriezt,talhar
2525,binden::V,гӧрддзавны,ligar
2526,binden::V,кӧртавны,ligar
2527,binden::V,siet,ligar
2528,binden::V,aptīt,ligar
2529,stecken::V,сюйны,meter
2530,stecken::V,сюйны,enfiar
2531,stecken::V,bāzt,meter
2532,stecken::V,bāzt,enfiar
2533,stecken::V,spraust,meter
2534,stecken::V,spraust,enfiar
2535,brechen::V,чегны,romper
2536,brechen::V,чегны,quebrar
2537,brechen::V,lauzt,romper
2538,brechen::V,lauzt,quebrar
2539,brechen::V,lauzīt,romper
2540,brechen::V,lauzīt,quebrar
2541,klopfen::V,камгыны,bater
2542,klopfen::V,klauvēt,bater
2543,hauen::V,нӧйнты,bater
2544,hauen::V,кучкыны,bater
2545,hauen::V,cirst,bater
2546,hauen::V,dauzīt,bater
2547,kleben::V,лемавны,colar
2548,kleben::V,ляскавны,colar
2549,kleben::V,līmēt,colar
2550,kleben::V,lipināt,colar
2551,reiben::V,тільны,esfregar
2552,reiben::V,зыравны,esfregar
2553,reiben::V,rīvēt,esfregar
2554,reiben::V,berzēt,esfregar
2555,streichen::V,мавтны,barrar
2556,streichen::V,ziest,barrar
2557,streichen::V,triept,barrar
2558,schleifen::V,кеслыны,afiar
2559,schleifen::V,trīt,afiar
2560,schleifen::V,asināt,afiar
2561,schneiden::V,шырны,cortar
2562,schneiden::V,griezt,cortar
2563,schneiden::V,sagriezt,cortar
2564,rütteln::V,легӧдны,sacudir
2565,rütteln::V,катлӧдлыны,sacudir
2566,rütteln::V,kratīt,sacudir
2567,rütteln::V,purināt,sacudir
2568,schütteln::V,тракӧдны,abanar
2569,schütteln::V,тракӧдны,sacudir
2570,schütteln::V,kratīt,abanar
2571,schütteln::V,kratīt,sacudir
2572,schwenken::V,ӧвтны,agitar
2573,schwenken::V,шенасьны,agitar
2574,schwenken::V,vēzēt,agitar
2575,schwenken::V,vēcināt,agitar
2576,schütten::V,кисьтны,deitar
2577,schütten::V,bērt,deitar
2578,füllen::V,тыртны,encher
2579,füllen::V,pildīt,encher
2580,füllen::V,piepildīt,encher
2581,einwickeln::V,тубыртны,envolver
2582,einwickeln::V,тубыртны,embrulhar
2583,einwickeln::V,ietīt,envolver
2584,einwickeln::V,ietīt,embrulhar
2585,tragen::V,нуны,levar
2586,tragen::V,нуны,trazer
2587,tragen::V,nest,levar
2588,tragen::V,nest,trazer
2589,schleppen::V,кыскавны,arrastar
2590,schleppen::V,stiept,arrastar
2591,schleppen::V,staipīt,arrastar
2592,ziehen::V,кыскыны,puxar
2593,ziehen::V,vilkt,puxar
2594,aufbewahren::V,видзны,guardar
2595,aufbewahren::V,видзны,conservar
2596,aufbewahren::V,glabāt,guardar
2597,aufbewahren::V,glabāt,conservar
2598,aufbewahren::V,uzglabāt,guardar
2599,aufbewahren::V,uzglabāt,conservar
2600,werfen::V,чӧвтны,lançar
2601,werfen::V,шыбитны,lançar
2602,werfen::V,mest,lançar
2603,werfen::V,sviest,lançar
2604,fangen::V,кутны,apanhar
2605,fangen::V,ķert,apanhar
2606,fangen::V,uzķert,apanhar
2607,packen::V,босьтны,agarrar
2608,packen::V,paķert,agarrar
2609,packen::V,satvert,agarrar
2610,verstecken::V,дзебны,esconder
2611,verstecken::V,slēpt,esconder
2612,verstecken::V,noglabāt,esconder
2613,teilen::V,юкны,partir
2614,teilen::V,юкны,dividir
2615,teilen::V,dalīt,partir
2616,teilen::V,dalīt,dividir
2617,schicken::V,ыстыны,enviar
2618,schicken::V,sūtīt,enviar
2619,schicken::V,atsūtīt,enviar
2620,bringen::V,вайны,trazer
2621,bringen::V,atvest,trazer
2622,hinzufügen::V,содтыны,acrescentar
2623,hinzufügen::V,pievienot,acrescentar
2624,bekommen::V,босьтны,obter
2625,bekommen::V,dabūt,obter
2626,erhalten::V,босьтны,receber
2627,erhalten::V,saņemt,receber
2628,nehmen::V,босьтны,tomar
2629,nehmen::V,ņemt,tomar
2630,nehmen::V,paņemt,tomar
2631,wählen::V,бӧрйыны,eleger
2632,wählen::V,бӧрйыны,escolher
2633,wählen::V,ievēlēt,eleger
2634,wählen::V,ievēlēt,escolher
2635,auswählen::V,бӧрйыны,escolher
2636,auswählen::V,бӧрйыны,seleccionar
2637,auswählen::V,izvēlēt,escolher
2638,auswählen::V,izvēlēt,seleccionar
2639,bewahren::V,видзны,guardar
2640,bewahren::V,видзны,conservar
2641,bewahren::V,saglabāt,guardar
2642,bewahren::V,saglabāt,conservar
2643,behindern::V,конйӧдлыны,impedir
2644,behindern::V,джӧмдӧдны,impedir
2645,behindern::V,kavēt,impedir
2646,behindern::V,aizkavēt,impedir
2647,verderben::V,тшыкӧдны,estragar
2648,verderben::V,тшыкӧдны,corromper
2649,verderben::V,sabojāt,estragar
2650,verderben::V,sabojāt,corromper
2651,beschädigen::V,тшыкӧдны,danificar
2652,beschädigen::V,bojāt,danificar
2653,beschädigen::V,maitāt,danificar
2654,zerbrechen::V,жуглыны,romper
2655,zerbrechen::V,жуглыны,quebrar
2656,zerbrechen::V,salauzt,romper
2657,zerbrechen::V,salauzt,quebrar
2658,zerbrechen::V,sadauzīt,romper
2659,zerbrechen::V,sadauzīt,quebrar
2660,zerreißen::V,орӧдны,rasgar
2661,zerreißen::V,pārraut,rasgar
2662,zerstören::V,жугӧдны,destruir
2663,zerstören::V,кисьтны,destruir
2664,zerstören::V,косявны,destruir
2665,zerstören::V,graut,destruir
2666,zerstören::V,sagraut,destruir
2667,verbrennen::V,сотны,queimar
2668,verbrennen::V,сотчыны,queimar
2669,verbrennen::V,dedzināt,queimar
2670,verbrennen::V,sadedzināt,queimar
2671,geben::V,сетны,dar
2672,geben::V,dot,dar
2673,geben::V,padot,dar
2674,reichen::V,сетны,passar
2675,reichen::V,padot,passar
2676,reichen::V,sniegt,passar
2677,schenken::V,козьнавны,oferecer
2678,schenken::V,dāvāt,oferecer
2679,schenken::V,dāvināt,oferecer
2680,versprechen::V,кыв сетны,prometer
2681,versprechen::V,solīt,prometer
2682,versprechen::V,apsolīt,prometer
2683,wünschen::V,кӧсйыны,desejar
2684,wünschen::V,vēlēt,desejar
2685,wünschen::V,novēlēt,desejar
2686,loben::V,ошкыны,louvar
2687,loben::V,lielīt,louvar
2688,küssen::V,окавны,beijar
2689,küssen::V,bučot,beijar
2690,küssen::V,skūpstīt,beijar
2691,wiegen::V,гудрӧдлыны,embalar
2692,wiegen::V,šūpot,embalar
2693,zudecken::V,веввттьыны,tapar
2694,zudecken::V,веввттьыны,cobrir
2695,zudecken::V,apklāt,tapar
2696,zudecken::V,apklāt,cobrir
2697,zudecken::V,aizsegt,tapar
2698,zudecken::V,aizsegt,cobrir
2699,wecken::V,садьмӧдны,acordar
2700,wecken::V,садьмӧдны,despertar
2701,wecken::V,чуксавны,acordar
2702,wecken::V,чуксавны,despertar
2703,wecken::V,modināt,acordar
2704,wecken::V,modināt,despertar
2705,zeigen::V,петкӧдлыны,mostrar
2706,zeigen::V,rādīt,mostrar
2707,führen::V,нуӧдны,guiar
2708,führen::V,нуӧдны,conduzir
2709,führen::V,vadīt,guiar
2710,führen::V,vadīt,conduzir
2711,lehren::V,велӧдны,ensinar
2712,lehren::V,mācīt,ensinar
2713,lehren::V,iemācīt,ensinar
2714,unterrichten::V,велӧдны,instruir
2715,unterrichten::V,apmācīt,instruir
2716,aufziehen::V,быдтыны,criar
2717,aufziehen::V,uzaudzināt,criar
2718,leiten::V,веськӧдлыны,dirigir
2719,leiten::V,веськӧдлыны,conduzir
2720,leiten::V,vadīt,dirigir
2721,leiten::V,vadīt,conduzir
2722,leiten::V,pārzināt,dirigir
2723,leiten::V,pārzināt,conduzir
2724,antreiben::V,тэрмӧдны,impelir
2725,antreiben::V,urdīt,impelir
2726,antreiben::V,mudināt,impelir
2727,lassen::V,тшӧктыны,fazer
2728,lassen::V,ļaut,fazer
2729,einladen::V,корны,convidar
2730,einladen::V,ielūgt,convidar
2731,einladen::V,aicināt,convidar
2732,vereinigen::V,ӧтувтны,unir
2733,vereinigen::V,ӧтувтны,reunir
2734,vereinigen::V,котыртны,unir
2735,vereinigen::V,котыртны,reunir
2736,vereinigen::V,vienot,unir
2737,vereinigen::V,vienot,reunir
2738,vereinigen::V,apvienot,unir
2739,vereinigen::V,apvienot,reunir
2740,besuchen::V,волыны,ir ver
2741,besuchen::V,волыны,visitar
2742,besuchen::V,ветлыны,ir ver
2743,besuchen::V,ветлыны,visitar
2744,besuchen::V,apciemot,ir ver
2745,besuchen::V,apciemot,visitar
2746,treffen::V,вочаӧдны,encontrar
2747,treffen::V,паныдавны,encontrar
2748,treffen::V,satikt,encontrar
2749,treffen::V,sastapt,encontrar
2750,sich versammeln::V,лӧсьӧдчыны,reunir-se
2751,sich versammeln::V,salasīties,reunir-se
2752,sich versammeln::V,sapulcēties,reunir-se
2753,spielen::V,ворсны,jogar
2754,spielen::V,ворсны,brincar
2755,spielen::V,spēlēt,jogar
2756,spielen::V,spēlēt,brincar
2757,spielen::V,spēlēties,jogar
2758,spielen::V,spēlēties,brincar
2759,singen::V,сьывны,cantar
2760,singen::V,dziedāt,cantar
2761,tanzen::V,йӧктыны,bailar
2762,tanzen::V,diet,bailar
2763,tanzen::V,dejot,bailar
2764,tanzen::V,dancot,bailar
2765,sich trennen::V,торйӧдчыны,apartar-se
2766,sich trennen::V,šķirties,apartar-se
2767,sich trennen::V,izšķirties,apartar-se
2768,verlassen::V,эновтны,deixar
2769,verlassen::V,эновтны,abandonar
2770,verlassen::V,atstāt,deixar
2771,verlassen::V,atstāt,abandonar
2772,retten::V,видзны,salvar
2773,retten::V,мездыны,salvar
2774,retten::V,glābt,salvar
2775,bewachen::V,видзны,vigiar
2776,bewachen::V,видзны,guardar
2777,bewachen::V,sargāt,vigiar
2778,bewachen::V,sargāt,guardar
2779,schützen::V,видзны,proteger
2780,schützen::V,pasargāt,proteger
2781,schützen::V,aizsargāt,proteger
2782,verteidigen::V,дорйыны,defender
2783,verteidigen::V,aizstāvēt,defender
2784,sich schlagen::V,косясьны,brigar
2785,sich schlagen::V,косясьны,bater-se
2786,sich schlagen::V,kauties,brigar
2787,sich schlagen::V,kauties,bater-se
2788,sich schlagen::V,izkauties,brigar
2789,sich schlagen::V,izkauties,bater-se
2790,schießen::V,лыйны,disparar
2791,schießen::V,šaut,disparar
2792,schießen::V,šaudīt,disparar
2793,siegen::V,вермыны,vencer
2794,siegen::V,uzvarēt,vencer
2795,ärgern::V,лӧгӧдны,irritar
2796,ärgern::V,лӧгӧдны,aborrecer
2797,ärgern::V,лёкмӧдны,irritar
2798,ärgern::V,лёкмӧдны,aborrecer
2799,ärgern::V,скӧрмӧдны,irritar
2800,ärgern::V,скӧрмӧдны,aborrecer
2801,ärgern::V,sadusmot,irritar
2802,ärgern::V,sadusmot,aborrecer
2803,schlagen::V,вартны,bater
2804,schlagen::V,sist,bater
2805,schlagen::V,triekt,bater
2806,treten::V,лёгны,pisar
2807,treten::V,майкны,pisar
2808,treten::V,mīt,pisar
2809,treten::V,paspert,pisar
2810,stechen::V,бышткыны,picar
2811,stechen::V,durt,picar
2812,stoßen::V,тойлыны,empurrar
2813,stoßen::V,йӧткавны,empurrar
2814,stoßen::V,grūst,empurrar
2815,stehlen::V,гусявны,furtar
2816,stehlen::V,zagt,furtar
2817,stören::V,падмӧдны,perturbar
2818,stören::V,traucēt,perturbar
2819,belästigen::V,дӧзмӧдны,incomodar
2820,belästigen::V,дӧзмӧдны,importunar
2821,belästigen::V,apgrūtināt,incomodar
2822,belästigen::V,apgrūtināt,importunar
2823,verbergen::V,дзебны,ocultar
2824,verbergen::V,дзебны,esconder
2825,verbergen::V,сайӧдны,ocultar
2826,verbergen::V,сайӧдны,esconder
2827,verbergen::V,slēpt,ocultar
2828,verbergen::V,slēpt,esconder
2829,verbergen::V,paslēpt,ocultar
2830,verbergen::V,paslēpt,esconder
2831,täuschen::V,пӧръявны,iludir
2832,täuschen::V,пӧръявны,enganar
2833,täuschen::V,ылӧдны,iludir
2834,täuschen::V,ылӧдны,enganar
2835,täuschen::V,mānīt,iludir
2836,täuschen::V,mānīt,enganar
2837,täuschen::V,maldināt,iludir
2838,täuschen::V,maldināt,enganar
2839,betrügen::V,сӧрны,burlar
2840,betrügen::V,сӧрны,enganar
2841,betrügen::V,krāpt,burlar
2842,betrügen::V,krāpt,enganar
2843,betrügen::V,apkrāpt,burlar
2844,betrügen::V,apkrāpt,enganar
2845,töten::V,вины,matar
2846,töten::V,nāvēt,matar
2847,töten::V,nogalināt,matar
2848,wohnen::V,овны,morar
2849,wohnen::V,dzīvot,morar
2850,arbeiten::V,уджавны,trabalhar
2851,arbeiten::V,strādāt,trabalhar
2852,arbeiten::V,darboties,trabalhar
2853,sammeln::V,чукӧртны,recolher
2854,sammeln::V,чукӧртны,coleccionar
2855,sammeln::V,vākt,recolher
2856,sammeln::V,vākt,coleccionar
2857,pflücken::V,вотны,colher
2858,pflücken::V,ӧктыны,colher
2859,pflücken::V,raut,colher
2860,pflücken::V,plūkt,colher
2861,jagen::V,кыйсьыны,caçar
2862,jagen::V,medīt,caçar
2863,fischen::V,чери кыйны,pescar
2864,fischen::V,zvejot,pescar
2865,fassen::V,кутны,apanhar
2866,fassen::V,saķert,apanhar
2867,hüten::V,видзны,guardar
2868,hüten::V,йирӧдны,guardar
2869,hüten::V,ganīt,guardar
2870,treiben::V,вӧтлыны,conduzir
2871,treiben::V,dzīt,conduzir
2872,anbinden::V,домавны,atar
2873,anbinden::V,piesiet,atar
2874,anbinden::V,piesaistīt,atar
2875,füttern::V,вердны,dar de comer a
2876,füttern::V,barot,dar de comer a
2877,melken::V,лысьтыны,ordenhar
2878,melken::V,slaukt,ordenhar
2879,hacken::V,керавны,rachar
2880,hacken::V,kapāt,rachar
2881,gießen::V,киськавны,regar
2882,gießen::V,liet,regar
2883,gießen::V,laistīt,regar
2884,reifen::V,кисьмыны,amadurecer
2885,reifen::V,briest,amadurecer
2886,zubereiten::V,дасьтыны,preparar
2887,zubereiten::V,taisīt,preparar
2888,zubereiten::V,gatavot,preparar
2889,kochen::V,пуны,cozer
2890,kochen::V,vārīt,cozer
2891,backen::V,пӧжавны,cozer
2892,backen::V,cept,cozer
2893,braten::V,пражитны,assar
2894,braten::V,пражитны,fritar
2895,braten::V,cept,assar
2896,braten::V,cept,fritar
2897,braten::V,cepināt,assar
2898,braten::V,cepināt,fritar
2899,umrühren::V,сорлавны,remexer
2900,umrühren::V,maisīt,remexer
2901,umrühren::V,apmaisīt,remexer
2902,stricken::V,кӧртны,tricotar
2903,stricken::V,кӧртны,fazer malha
2904,stricken::V,adīt,tricotar
2905,stricken::V,adīt,fazer malha
2906,nähen::V,вурны,coser
2907,nähen::V,вурны,costurar
2908,nähen::V,šūt,coser
2909,nähen::V,šūt,costurar
2910,färben::V,мичӧдны,tingir
2911,färben::V,мичӧдны,colorir
2912,färben::V,краситны,tingir
2913,färben::V,краситны,colorir
2914,färben::V,krāsot,tingir
2915,färben::V,krāsot,colorir
2916,färben::V,nokrāsot,tingir
2917,färben::V,nokrāsot,colorir
2918,reinigen::V,весавны,limpar
2919,reinigen::V,весавны,purificar
2920,reinigen::V,tīrīt,limpar
2921,reinigen::V,tīrīt,purificar
2922,reinigen::V,attīrīt,limpar
2923,reinigen::V,attīrīt,purificar
2924,waschen::V,мыськыны,lavar
2925,waschen::V,mazgāt,lavar
2926,abwischen::V,чышкыны,limpar
2927,abwischen::V,чышкыны,esfregar
2928,abwischen::V,noslaucīt,limpar
2929,abwischen::V,noslaucīt,esfregar
2930,spülen::V,пожъявны,lavar
2931,spülen::V,пожъявны,enxaguar
2932,spülen::V,skalot,lavar
2933,spülen::V,skalot,enxaguar
2934,fegen::V,чышкыны,varrer
2935,fegen::V,slaucīt,varrer
2936,kehren::V,чышкыны,varrer
2937,kehren::V,mēzt,varrer
2938,baden::V,купайтчыны,banhar
2939,baden::V,купайтчыны,tomar banho
2940,baden::V,peldēties,banhar
2941,baden::V,peldēties,tomar banho
2942,sich waschen::V,мыссьыны,lavar-se
2943,sich waschen::V,mazgāties,lavar-se
2944,ausziehen::V,пӧрччӧдны,despir
2945,ausziehen::V,noģērbt,despir
2946,anziehen::V,кӧмавны,vestir
2947,anziehen::V,пасьтавны,vestir
2948,anziehen::V,uzvilkt,vestir
2949,sich anziehen::V,пасьтасьны,vestir-se
2950,sich anziehen::V,apģērbties,vestir-se
2951,kämmen::V,сынавны,pentear
2952,kämmen::V,sukāt,pentear
2953,schmücken::V,мичмӧдны,adornar
2954,schmücken::V,rotāt,adornar
2955,schmücken::V,greznot,adornar
2956,sagen::V,шуны,dizer
2957,sagen::V,висьтавны,dizer
2958,sagen::V,teikt,dizer
2959,sprechen::V,сёрнитны,falar
2960,sprechen::V,runāt,falar
2961,reden::V,сёрнитны,falar
2962,reden::V,norunāt,falar
2963,sich unterhalten::V,сёрнитны,conversar
2964,sich unterhalten::V,варовитны,conversar
2965,sich unterhalten::V,sarunāties,conversar
2966,fragen::V,юавны,perguntar
2967,fragen::V,jautāt,perguntar
2968,bitten::V,корны,pedir
2969,bitten::V,lūgt,pedir
2970,bitten::V,prasīt,pedir
2971,erzählen::V,висьтавны,contar
2972,erzählen::V,stāstīt,contar
2973,mitteilen::V,юӧртны,comunicar
2974,mitteilen::V,юӧртны,participar
2975,mitteilen::V,висьтавны,comunicar
2976,mitteilen::V,висьтавны,participar
2977,mitteilen::V,pavēstīt,comunicar
2978,mitteilen::V,pavēstīt,participar
2979,nennen::V,шуны,nomear
2980,nennen::V,шуны,apelidar
2981,nennen::V,ним сетны,nomear
2982,nennen::V,ним сетны,apelidar
2983,nennen::V,saukt,nomear
2984,nennen::V,saukt,apelidar
2985,rufen::V,корны,chamar
2986,rufen::V,saukt,chamar
2987,prahlen::V,ошйысьны,gabar-se
2988,prahlen::V,ошйысьны,vangloriar-se
2989,prahlen::V,lielīties,gabar-se
2990,prahlen::V,lielīties,vangloriar-se
2991,übersetzen::V,вуджӧдны,traduzir
2992,übersetzen::V,tulkot,traduzir
2993,übersetzen::V,pārtulkot,traduzir
2994,denken::V,мӧвпавны,pensar
2995,denken::V,domāt,pensar
2996,glauben::V,эскыны,crer
2997,glauben::V,ticēt,crer
2998,bemerken::V,казявны,notar
2999,bemerken::V,казявны,observar
3000,bemerken::V,ievērot,notar
3001,bemerken::V,ievērot,observar
3002,bemerken::V,ieraudzīt,notar
3003,bemerken::V,ieraudzīt,observar
3004,erkennen::V,тӧдмавны,reconhecer
3005,erkennen::V,pazīt,reconhecer
3006,erkennen::V,atpazīt,reconhecer
3007,begreifen::V,вежӧртны,apreender
3008,begreifen::V,вежӧртны,compreender
3009,begreifen::V,гӧгӧрвоны,apreender
3010,begreifen::V,гӧгӧрвоны,compreender
3011,begreifen::V,jēgt,apreender
3012,begreifen::V,jēgt,compreender
3013,begreifen::V,apjēgt,apreender
3014,begreifen::V,apjēgt,compreender
3015,verstehen::V,вежӧртны,entender
3016,verstehen::V,вежӧртны,compreender
3017,verstehen::V,гӧгӧрвоны,entender
3018,verstehen::V,гӧгӧрвоны,compreender
3019,verstehen::V,saprast,entender
3020,verstehen::V,saprast,compreender
3021,lernen::V,вeлöдчыны,aprender
3022,lernen::V,mācīties,aprender
3023,wissen::V,тӧдны,saber
3024,wissen::V,zināt,saber
3025,sich erinnern an::V,казьтывны,lembrar-se de
3026,sich erinnern an::V,казьтывны,recordar-se de
3027,sich erinnern an::V,дум вылӧ уськӧдны,lembrar-se de
3028,sich erinnern an::V,дум вылӧ уськӧдны,recordar-se de
3029,sich erinnern an::V,atminēties,lembrar-se de
3030,sich erinnern an::V,atminēties,recordar-se de
3031,vergessen::V,вунӧдны,esquecer
3032,vergessen::V,mirst,esquecer
3033,vergessen::V,aizmirst,esquecer
3034,messen::V,муртавны,medir
3035,messen::V,mērīt,medir
3036,zählen::V,лыддьыны,contar
3037,zählen::V,skaitīt,contar
3038,rechnen::V,лыддьыны,calcular
3039,rechnen::V,rēķināt,calcular
3040,lesen::V,лыддьыны,ler
3041,lesen::V,lasīt,ler
3042,malen::V,серпасавны,pintar
3043,malen::V,gleznot,pintar
3044,zeichnen::V,серпасавны,desenhar
3045,zeichnen::V,zīmēt,desenhar
3046,schreiben::V,гижны,escrever
3047,schreiben::V,rakstīt,escrever
3048,besitzen::V,лоны,possuir
3049,besitzen::V,piederēt,possuir
