,Concept_ID,lv,ro
2315,sich beeilen::V,тэрмасьны,se grăbi
2316,sich beeilen::V,steigties,se grăbi
2317,sich beeilen::V,pasteigties,se grăbi
2318,sausen::V,тӧвзьыны,țâșni
2319,sausen::V,drāzt,țâșni
2320,sausen::V,brāzties,țâșni
2321,rennen::V,котӧртны,fugi
2322,rennen::V,котӧртны,alerga
2323,rennen::V,skriet,fugi
2324,rennen::V,skriet,alerga
2325,springen::V,чеччавны,sări
2326,springen::V,lēkt,sări
2327,klettern::V,кышасьны,urca
2328,klettern::V,кышасьны,se cățăra
2329,klettern::V,кавшасьны,urca
2330,klettern::V,кавшасьны,se cățăra
2331,klettern::V,kāpt,urca
2332,klettern::V,kāpt,se cățăra
2333,klettern::V,rāpties,urca
2334,klettern::V,rāpties,se cățăra
2335,schaukeln::V,гычасьны,legăna
2336,schaukeln::V,šūpoties,legăna
2337,schaukeln::V,zvalstīties,legăna
2338,kriechen::V,кыссьыны,se târî
2339,kriechen::V,līst,se târî
2340,kriechen::V,rāpot,se târî
2341,schwimmen::V,уявны,înota
2342,schwimmen::V,peldēt,înota
2343,tauchen::V,сунавны,se scufunda
2344,tauchen::V,gremdēties,se scufunda
2345,rudern::V,пелысасьны,vâsli
2346,rudern::V,пелысасьны,lopăta
2347,rudern::V,airēt,vâsli
2348,rudern::V,airēt,lopăta
2349,rudern::V,irties,vâsli
2350,rudern::V,irties,lopăta
2351,fahren::V,мунны,merge
2352,fahren::V,braukt,merge
2353,fliegen::V,лэбны,zbura
2354,fliegen::V,lidot,zbura
2355,fliegen::V,laisties,zbura
2356,gehen::V,мyнны,merge
2357,gehen::V,iet,merge
2358,weggehen::V,мунавны,se duce
2359,weggehen::V,aiziet,se duce
2360,abfahren::V,мӧдӧдчыны,pleca
2361,abfahren::V,atiet,pleca
2362,abfahren::V,aizbraukt,pleca
2363,anhalten::V,джӧмдыны,se opri
2364,anhalten::V,apstāties,se opri
2365,hineingehen::V,пырны,intra
2366,hineingehen::V,ieiet,intra
2367,eintreten::V,пырны,intra
2368,eintreten::V,ienākt,intra
2369,kommen::V,воны,veni
2370,kommen::V,локны,veni
2371,kommen::V,nākt,veni
2372,ankommen::V,воны,sosi
2373,ankommen::V,воны,ajunge
2374,ankommen::V,локны,sosi
2375,ankommen::V,локны,ajunge
2376,ankommen::V,nonākt,sosi
2377,ankommen::V,nonākt,ajunge
2378,ankommen::V,ierasties,sosi
2379,ankommen::V,ierasties,ajunge
2380,zurückkommen::V,косны,se întoarce
2381,zurückkommen::V,бергӧдчыны,se întoarce
2382,zurückkommen::V,atgriezties,se întoarce
2383,bleiben::V,кольны,rămâne
2384,bleiben::V,palikt,rămâne
2385,warten::V,виччысьны,aștepta
2386,warten::V,gaidīt,aștepta
2387,erwarten::V,виччысьны,aștepta
2388,erwarten::V,sagaidīt,aștepta
2389,suchen::V,корсьны,căuta
2390,suchen::V,meklēt,căuta
2391,finden::V,казявны,găsi
2392,finden::V,rast,găsi
2393,finden::V,atrast,găsi
2394,versuchen::V,заводитчывны,încerca
2395,versuchen::V,mēģināt,încerca
2396,vorbereiten::V,дасьтыны,pregăti
2397,vorbereiten::V,gatavot,pregăti
2398,vorbereiten::V,sagatavot,pregăti
2399,lieben::V,радейтны,iubi
2400,lieben::V,mīlēt,iubi
2401,mögen::V,радейтны,plăcea a
2402,mögen::V,gribēties,plăcea a
2403,lachen::V,серавны,râde
2404,lachen::V,серавлыны,râde
2405,lachen::V,smiet,râde
2406,lachen::V,smieties,râde
2407,rühren::V,нормӧдны,mișca
2408,rühren::V,нормӧдны,înduioșa
2409,rühren::V,aizgrābt,mișca
2410,rühren::V,aizgrābt,înduioșa
2411,weinen::V,бӧрдны,plânge
2412,weinen::V,raudāt,plânge
2413,schimpfen::V,видчыны,înjura
2414,schimpfen::V,rāties,înjura
2415,schimpfen::V,lamāties,înjura
2416,sich ärgern::V,скӧравны,se supăra
2417,sich ärgern::V,īgt,se supăra
2418,sich ärgern::V,pukoties,se supăra
2419,sich ärgern::V,dusmoties,se supăra
2420,sich fürchten::V,повны,se teme
2421,sich fürchten::V,повны,fi teamă a
2422,sich fürchten::V,bīties,se teme
2423,sich fürchten::V,bīties,fi teamă a
2424,sich fürchten::V,baidīties,se teme
2425,sich fürchten::V,baidīties,fi teamă a
2426,fürchten::V,повны,se teme de
2427,fürchten::V,baidīties no,se teme de
2428,fliehen::V,пышйыны,fugi
2429,fliehen::V,bēgt,fugi
2430,flüchten::V,пышйыны,evada
2431,flüchten::V,aizbēgt,evada
2432,sehen::V,аддзыны,vedea
2433,sehen::V,redzēt,vedea
2434,anschauen::V,видзӧдны,privi
2435,anschauen::V,paraudzīties,privi
2436,ansehen::V,видзӧдны,privi
2437,ansehen::V,aplūkot,privi
2438,hören::V,кывны,auzi
2439,hören::V,dzirdēt,auzi
2440,zuhören::V,кывзыны,asculta
2441,zuhören::V,klausīties,asculta
2442,probieren::V,видлыны,gusta
2443,probieren::V,nogaršot,gusta
2444,riechen::V,чушкыны,mirosi
2445,riechen::V,ost,mirosi
2446,riechen::V,ostīt,mirosi
2447,fühlen::V,вежӧртны,simți
2448,fühlen::V,вежӧртны,resimți
2449,fühlen::V,гӧгӧрвоны,simți
2450,fühlen::V,гӧгӧрвоны,resimți
2451,fühlen::V,just,simți
2452,fühlen::V,just,resimți
2453,fühlen::V,izjust,simți
2454,fühlen::V,izjust,resimți
2455,scheinen::V,кажитчыны,părea
2456,scheinen::V,šķist,părea
2457,scheinen::V,likties,părea
2458,zu sehen sein::V,тыдавны,se vedea
2459,zu sehen sein::V,parādīties,se vedea
2460,vernehmen::V,кывны,auzi
2461,vernehmen::V,saklausīt,auzi
2462,frieren::V,кынмыны,fi frig
2463,frieren::V,salt,fi frig
2464,tun::V,керны,face
2465,tun::V,darīt,face
2466,können::V,кужны,ști
2467,können::V,кужны,putea
2468,können::V,prast,ști
2469,können::V,prast,putea
2470,wollen::V,кӧсйыны,dori
2471,wollen::V,gribēt,dori
2472,anfangen::V,заводитны,începe
2473,anfangen::V,пондыны,începe
2474,anfangen::V,sākt,începe
2475,anfangen::V,iesākt,începe
2476,beenden::V,помавны,sfârși
2477,beenden::V,помавны,termina
2478,beenden::V,beigt,sfârși
2479,beenden::V,beigt,termina
2480,beenden::V,pabeigt,sfârși
2481,beenden::V,pabeigt,termina
2482,aufhören::V,дугӧдны,înceta
2483,aufhören::V,pārtraukt,înceta
2484,gelingen::V,артмыны,reuși
2485,gelingen::V,артмыны,izbuti
2486,gelingen::V,izdoties,reuși
2487,gelingen::V,izdoties,izbuti
2488,geraten::V,сюрны,reuși
2489,geraten::V,веськавны,reuși
2490,geraten::V,veikties,reuși
2491,öffnen::V,восьтыны,deschide
2492,öffnen::V,atvērt,deschide
2493,öffnen::V,attaisīt,deschide
2494,schließen::V,пӧдлавны,închide
2495,schließen::V,slēgt,închide
2496,schließen::V,aizvērt,închide
2497,schließen::V,aiztaisīt,închide
2498,stellen::V,сувтӧдны,pune
2499,stellen::V,сувтӧдны,așeza
2500,stellen::V,likt,pune
2501,stellen::V,likt,așeza
2502,stellen::V,nolikt,pune
2503,stellen::V,nolikt,așeza
2504,setzen::V,пуксьӧдны,pune
2505,setzen::V,пуксьӧдны,așeza
2506,setzen::V,sēdināt,pune
2507,setzen::V,sēdināt,așeza
2508,legen::V,пуктыны,pune
2509,legen::V,likt,pune
2510,berühren::V,вӧрзьӧдны,atinge
2511,berühren::V,инмӧдчывны,atinge
2512,berühren::V,skart,atinge
2513,berühren::V,aizskart,atinge
2514,verbinden::V,йитны,lega
2515,verbinden::V,saistīt,lega
2516,verbinden::V,savienot,lega
2517,bedecken::V,вевттьыны,acoperi
2518,bedecken::V,apsegt,acoperi
2519,bedecken::V,pārsegt,acoperi
2520,aufhängen::V,ӧшӧдны,atârna
2521,aufhängen::V,ӧшӧдны,spânzura
2522,aufhängen::V,джагӧдны,atârna
2523,aufhängen::V,джагӧдны,spânzura
2524,aufhängen::V,uzkārt,atârna
2525,aufhängen::V,uzkārt,spânzura
2526,anzünden::V,ӧзтыны,aprinde
2527,anzünden::V,aizdegt,aprinde
2528,anzünden::V,aizdedzināt,aprinde
2529,aufheben::V,чеччӧдны,ridica
2530,aufheben::V,чеччӧдны,lua de jos
2531,aufheben::V,сувтӧдны,ridica
2532,aufheben::V,сувтӧдны,lua de jos
2533,aufheben::V,pacelt,ridica
2534,aufheben::V,pacelt,lua de jos
2535,zurücklassen::V,кольны,lăsa
2536,zurücklassen::V,кольны,lăsa în urmă
2537,zurücklassen::V,atstāt,lăsa
2538,zurücklassen::V,atstāt,lăsa în urmă
2539,verlieren::V,воштыны,pierde
2540,verlieren::V,zaudēt,pierde
2541,verlieren::V,pazaudēt,pierde
2542,fallen lassen::V,уськӧдны,scăpa
2543,fallen lassen::V,уськӧдны,arunca
2544,fallen lassen::V,nomest,scăpa
2545,fallen lassen::V,nomest,arunca
2546,machen::V,вӧчны,face
2547,machen::V,лӧсьӧдны,face
2548,machen::V,darīt,face
2549,herstellen::V,лӧсьӧдны,fabrica
2550,herstellen::V,лӧсьӧдны,confecționa
2551,herstellen::V,ražot,fabrica
2552,herstellen::V,ražot,confecționa
2553,herstellen::V,izgatavot,fabrica
2554,herstellen::V,izgatavot,confecționa
2555,bauen::V,лэптыны,clădi
2556,bauen::V,лэптыны,construi
2557,bauen::V,celt,clădi
2558,bauen::V,celt,construi
2559,bauen::V,būvēt,clădi
2560,bauen::V,būvēt,construi
2561,reparieren::V,дзоньтавны,repara
2562,reparieren::V,labot,repara
2563,reparieren::V,remontēt,repara
2564,verbessern::V,бурмӧдны,ameliora
2565,verbessern::V,бурмӧдны,îmbunătăți
2566,verbessern::V,labot,ameliora
2567,verbessern::V,labot,îmbunătăți
2568,verbessern::V,izlabot,ameliora
2569,verbessern::V,izlabot,îmbunătăți
2570,ändern::V,вежны,schimba
2571,ändern::V,вежны,modifica
2572,ändern::V,mainīt,schimba
2573,ändern::V,mainīt,modifica
2574,graben::V,кодйыны,săpa
2575,graben::V,rakt,săpa
2576,beugen::V,куснявны,curba
2577,beugen::V,liekt,curba
2578,biegen::V,куснявны,îndoi
2579,biegen::V,куснявны,încovoia
2580,biegen::V,liekt,îndoi
2581,biegen::V,liekt,încovoia
2582,drehen::V,бергӧдлыны,învârti
2583,drehen::V,griezt,învârti
2584,wenden::V,бергӧдны,întoarce
2585,wenden::V,apgriezt,întoarce
2586,umdrehen::V,бергӧдны,învârti
2587,umdrehen::V,бергӧдны,întoarce
2588,umdrehen::V,apgriezt,învârti
2589,umdrehen::V,apgriezt,întoarce
2590,heben::V,лэптыны,ridica
2591,heben::V,celt,ridica
2592,heben::V,cilāt,ridica
2593,heben::V,pacelt,ridica
2594,hochheben::V,кыпӧдны,ridica
2595,hochheben::V,pacelt,ridica
2596,ergreifen::V,кутны,lua
2597,ergreifen::V,кутны,apuca
2598,ergreifen::V,paķert,lua
2599,ergreifen::V,paķert,apuca
2600,ergreifen::V,satvert,lua
2601,ergreifen::V,satvert,apuca
2602,halten::V,кутны,ține
2603,halten::V,turēt,ține
2604,halten::V,saturēt,ține
2605,drücken::V,личкыны,apăsa
2606,drücken::V,личкыны,strânge
2607,drücken::V,топӧдны,apăsa
2608,drücken::V,топӧдны,strânge
2609,drücken::V,spiest,apăsa
2610,drücken::V,spiest,strânge
2611,schieben::V,ӧтдортны,împinge
2612,schieben::V,йӧткыштны,împinge
2613,schieben::V,stumt,împinge
2614,kratzen::V,гуджӧдны,zgâria
2615,kratzen::V,kasīt,zgâria
2616,kratzen::V,skrāpēt,zgâria
2617,lecken::V,нювны,linge
2618,lecken::V,lakt,linge
2619,lecken::V,laizīt,linge
2620,beißen::V,курччыны,mușca
2621,beißen::V,kost,mușca
2622,abreißen::V,орӧдны,rupe
2623,abreißen::V,орӧдны,smulge
2624,abreißen::V,atraut,rupe
2625,abreißen::V,atraut,smulge
2626,abreißen::V,atplēst,rupe
2627,abreißen::V,atplēst,smulge
2628,abschneiden::V,вундавны,scurta
2629,abschneiden::V,nogriezt,scurta
2630,binden::V,гӧрддзавны,lega
2631,binden::V,кӧртавны,lega
2632,binden::V,siet,lega
2633,binden::V,aptīt,lega
2634,stecken::V,сюйны,pune
2635,stecken::V,bāzt,pune
2636,stecken::V,spraust,pune
2637,brechen::V,чегны,rupe
2638,brechen::V,чегны,frânge
2639,brechen::V,lauzt,rupe
2640,brechen::V,lauzt,frânge
2641,brechen::V,lauzīt,rupe
2642,brechen::V,lauzīt,frânge
2643,klopfen::V,камгыны,ciocăni
2644,klopfen::V,klauvēt,ciocăni
2645,hauen::V,нӧйнты,lovi
2646,hauen::V,кучкыны,lovi
2647,hauen::V,cirst,lovi
2648,hauen::V,dauzīt,lovi
2649,kleben::V,лемавны,lipi
2650,kleben::V,ляскавны,lipi
2651,kleben::V,līmēt,lipi
2652,kleben::V,lipināt,lipi
2653,reiben::V,тільны,freca
2654,reiben::V,тільны,fricționa
2655,reiben::V,зыравны,freca
2656,reiben::V,зыравны,fricționa
2657,reiben::V,rīvēt,freca
2658,reiben::V,rīvēt,fricționa
2659,reiben::V,berzēt,freca
2660,reiben::V,berzēt,fricționa
2661,streichen::V,мавтны,unge
2662,streichen::V,ziest,unge
2663,streichen::V,triept,unge
2664,schleifen::V,кеслыны,ascuți
2665,schleifen::V,trīt,ascuți
2666,schleifen::V,asināt,ascuți
2667,schneiden::V,шырны,tăia
2668,schneiden::V,griezt,tăia
2669,schneiden::V,sagriezt,tăia
2670,rütteln::V,легӧдны,zgâlțâi
2671,rütteln::V,катлӧдлыны,zgâlțâi
2672,rütteln::V,kratīt,zgâlțâi
2673,rütteln::V,purināt,zgâlțâi
2674,schütteln::V,тракӧдны,scutura
2675,schütteln::V,kratīt,scutura
2676,schwenken::V,ӧвтны,agita
2677,schwenken::V,шенасьны,agita
2678,schwenken::V,vēzēt,agita
2679,schwenken::V,vēcināt,agita
2680,schütten::V,кисьтны,vărsa
2681,schütten::V,bērt,vărsa
2682,füllen::V,тыртны,umple
2683,füllen::V,pildīt,umple
2684,füllen::V,piepildīt,umple
2685,einwickeln::V,тубыртны,înveli
2686,einwickeln::V,тубыртны,înfășura
2687,einwickeln::V,ietīt,înveli
2688,einwickeln::V,ietīt,înfășura
2689,tragen::V,нуны,căra
2690,tragen::V,nest,căra
2691,schleppen::V,кыскавны,târî
2692,schleppen::V,stiept,târî
2693,schleppen::V,staipīt,târî
2694,ziehen::V,кыскыны,trage
2695,ziehen::V,vilkt,trage
2696,aufbewahren::V,видзны,păstra
2697,aufbewahren::V,видзны,conserva
2698,aufbewahren::V,glabāt,păstra
2699,aufbewahren::V,glabāt,conserva
2700,aufbewahren::V,uzglabāt,păstra
2701,aufbewahren::V,uzglabāt,conserva
2702,werfen::V,чӧвтны,arunca
2703,werfen::V,шыбитны,arunca
2704,werfen::V,mest,arunca
2705,werfen::V,sviest,arunca
2706,fangen::V,кутны,prinde
2707,fangen::V,ķert,prinde
2708,fangen::V,uzķert,prinde
2709,packen::V,босьтны,apuca
2710,packen::V,paķert,apuca
2711,packen::V,satvert,apuca
2712,verstecken::V,дзебны,ascunde
2713,verstecken::V,slēpt,ascunde
2714,verstecken::V,noglabāt,ascunde
2715,teilen::V,юкны,împărți
2716,teilen::V,dalīt,împărți
2717,schicken::V,ыстыны,trimite
2718,schicken::V,sūtīt,trimite
2719,schicken::V,atsūtīt,trimite
2720,bringen::V,вайны,aduce
2721,bringen::V,atvest,aduce
2722,hinzufügen::V,содтыны,adăuga
2723,hinzufügen::V,pievienot,adăuga
2724,bekommen::V,босьтны,obține
2725,bekommen::V,босьтны,dobândi
2726,bekommen::V,dabūt,obține
2727,bekommen::V,dabūt,dobândi
2728,erhalten::V,босьтны,primi
2729,erhalten::V,босьтны,căpăta
2730,erhalten::V,saņemt,primi
2731,erhalten::V,saņemt,căpăta
2732,nehmen::V,босьтны,lua
2733,nehmen::V,ņemt,lua
2734,nehmen::V,paņemt,lua
2735,wählen::V,бӧрйыны,opta
2736,wählen::V,бӧрйыны,alege
2737,wählen::V,ievēlēt,opta
2738,wählen::V,ievēlēt,alege
2739,auswählen::V,бӧрйыны,selecta
2740,auswählen::V,izvēlēt,selecta
2741,bewahren::V,видзны,păstra
2742,bewahren::V,saglabāt,păstra
2743,behindern::V,конйӧдлыны,stingheri
2744,behindern::V,джӧмдӧдны,stingheri
2745,behindern::V,kavēt,stingheri
2746,behindern::V,aizkavēt,stingheri
2747,verderben::V,тшыкӧдны,strica
2748,verderben::V,sabojāt,strica
2749,beschädigen::V,тшыкӧдны,strica
2750,beschädigen::V,bojāt,strica
2751,beschädigen::V,maitāt,strica
2752,zerbrechen::V,жуглыны,rupe
2753,zerbrechen::V,жуглыны,frânge
2754,zerbrechen::V,salauzt,rupe
2755,zerbrechen::V,salauzt,frânge
2756,zerbrechen::V,sadauzīt,rupe
2757,zerbrechen::V,sadauzīt,frânge
2758,zerreißen::V,орӧдны,rupe
2759,zerreißen::V,орӧдны,sfâșia
2760,zerreißen::V,pārraut,rupe
2761,zerreißen::V,pārraut,sfâșia
2762,zerstören::V,жугӧдны,distruge
2763,zerstören::V,кисьтны,distruge
2764,zerstören::V,косявны,distruge
2765,zerstören::V,graut,distruge
2766,zerstören::V,sagraut,distruge
2767,verbrennen::V,сотны,arde
2768,verbrennen::V,сотны,incendia
2769,verbrennen::V,сотчыны,arde
2770,verbrennen::V,сотчыны,incendia
2771,verbrennen::V,dedzināt,arde
2772,verbrennen::V,dedzināt,incendia
2773,verbrennen::V,sadedzināt,arde
2774,verbrennen::V,sadedzināt,incendia
2775,geben::V,сетны,da
2776,geben::V,dot,da
2777,geben::V,padot,da
2778,reichen::V,сетны,întinde
2779,reichen::V,padot,întinde
2780,reichen::V,sniegt,întinde
2781,schenken::V,козьнавны,dărui
2782,schenken::V,dāvāt,dărui
2783,schenken::V,dāvināt,dărui
2784,versprechen::V,кыв сетны,făgădui
2785,versprechen::V,solīt,făgădui
2786,versprechen::V,apsolīt,făgădui
2787,wünschen::V,кӧсйыны,ura
2788,wünschen::V,vēlēt,ura
2789,wünschen::V,novēlēt,ura
2790,loben::V,ошкыны,lăuda
2791,loben::V,lielīt,lăuda
2792,küssen::V,окавны,săruta
2793,küssen::V,bučot,săruta
2794,küssen::V,skūpstīt,săruta
2795,wiegen::V,гудрӧдлыны,legăna
2796,wiegen::V,šūpot,legăna
2797,zudecken::V,веввттьыны,acoperi
2798,zudecken::V,apklāt,acoperi
2799,zudecken::V,aizsegt,acoperi
2800,wecken::V,садьмӧдны,trezi
2801,wecken::V,садьмӧдны,deștepta
2802,wecken::V,чуксавны,trezi
2803,wecken::V,чуксавны,deștepta
2804,wecken::V,modināt,trezi
2805,wecken::V,modināt,deștepta
2806,zeigen::V,петкӧдлыны,arăta
2807,zeigen::V,rādīt,arăta
2808,führen::V,нуӧдны,călăuzi
2809,führen::V,vadīt,călăuzi
2810,lehren::V,велӧдны,preda
2811,lehren::V,велӧдны,învăța
2812,lehren::V,mācīt,preda
2813,lehren::V,mācīt,învăța
2814,lehren::V,iemācīt,preda
2815,lehren::V,iemācīt,învăța
2816,unterrichten::V,велӧдны,învăța
2817,unterrichten::V,велӧдны,instrui
2818,unterrichten::V,apmācīt,învăța
2819,unterrichten::V,apmācīt,instrui
2820,aufziehen::V,быдтыны,crește
2821,aufziehen::V,uzaudzināt,crește
2822,leiten::V,веськӧдлыны,duce
2823,leiten::V,веськӧдлыны,conduce
2824,leiten::V,vadīt,duce
2825,leiten::V,vadīt,conduce
2826,leiten::V,pārzināt,duce
2827,leiten::V,pārzināt,conduce
2828,antreiben::V,тэрмӧдны,împinge
2829,antreiben::V,тэрмӧдны,încuraja
2830,antreiben::V,urdīt,împinge
2831,antreiben::V,urdīt,încuraja
2832,antreiben::V,mudināt,împinge
2833,antreiben::V,mudināt,încuraja
2834,lassen::V,тшӧктыны,pune pe să
2835,lassen::V,ļaut,pune pe să
2836,einladen::V,корны,invita
2837,einladen::V,ielūgt,invita
2838,einladen::V,aicināt,invita
2839,vereinigen::V,ӧтувтны,uni
2840,vereinigen::V,ӧтувтны,întruni
2841,vereinigen::V,котыртны,uni
2842,vereinigen::V,котыртны,întruni
2843,vereinigen::V,vienot,uni
2844,vereinigen::V,vienot,întruni
2845,vereinigen::V,apvienot,uni
2846,vereinigen::V,apvienot,întruni
2847,besuchen::V,волыны,vizita
2848,besuchen::V,волыны,face o vizită
2849,besuchen::V,ветлыны,vizita
2850,besuchen::V,ветлыны,face o vizită
2851,besuchen::V,apciemot,vizita
2852,besuchen::V,apciemot,face o vizită
2853,treffen::V,вочаӧдны,întâlni
2854,treffen::V,паныдавны,întâlni
2855,treffen::V,satikt,întâlni
2856,treffen::V,sastapt,întâlni
2857,sich versammeln::V,лӧсьӧдчыны,se aduna
2858,sich versammeln::V,salasīties,se aduna
2859,sich versammeln::V,sapulcēties,se aduna
2860,spielen::V,ворсны,se juca
2861,spielen::V,spēlēt,se juca
2862,spielen::V,spēlēties,se juca
2863,singen::V,сьывны,cânta
2864,singen::V,dziedāt,cânta
2865,tanzen::V,йӧктыны,dansa
2866,tanzen::V,diet,dansa
2867,tanzen::V,dejot,dansa
2868,tanzen::V,dancot,dansa
2869,sich trennen::V,торйӧдчыны,se separa
2870,sich trennen::V,торйӧдчыны,se despărți
2871,sich trennen::V,šķirties,se separa
2872,sich trennen::V,šķirties,se despărți
2873,sich trennen::V,izšķirties,se separa
2874,sich trennen::V,izšķirties,se despărți
2875,verlassen::V,эновтны,părăsi
2876,verlassen::V,эновтны,abandona
2877,verlassen::V,atstāt,părăsi
2878,verlassen::V,atstāt,abandona
2879,retten::V,видзны,salva
2880,retten::V,мездыны,salva
2881,retten::V,glābt,salva
2882,bewachen::V,видзны,păzi
2883,bewachen::V,sargāt,păzi
2884,schützen::V,видзны,ocroti
2885,schützen::V,видзны,proteja
2886,schützen::V,pasargāt,ocroti
2887,schützen::V,pasargāt,proteja
2888,schützen::V,aizsargāt,ocroti
2889,schützen::V,aizsargāt,proteja
2890,verteidigen::V,дорйыны,apăra
2891,verteidigen::V,aizstāvēt,apăra
2892,sich schlagen::V,косясьны,se bate
2893,sich schlagen::V,kauties,se bate
2894,sich schlagen::V,izkauties,se bate
2895,schießen::V,лыйны,trage
2896,schießen::V,šaut,trage
2897,schießen::V,šaudīt,trage
2898,siegen::V,вермыны,birui
2899,siegen::V,вермыны,învinge
2900,siegen::V,uzvarēt,birui
2901,siegen::V,uzvarēt,învinge
2902,ärgern::V,лӧгӧдны,supăra
2903,ärgern::V,лёкмӧдны,supăra
2904,ärgern::V,скӧрмӧдны,supăra
2905,ärgern::V,sadusmot,supăra
2906,schlagen::V,вартны,lovi
2907,schlagen::V,sist,lovi
2908,schlagen::V,triekt,lovi
2909,treten::V,лёгны,călca
2910,treten::V,майкны,călca
2911,treten::V,mīt,călca
2912,treten::V,paspert,călca
2913,stechen::V,бышткыны,înțepa
2914,stechen::V,бышткыны,împunge
2915,stechen::V,durt,înțepa
2916,stechen::V,durt,împunge
2917,stoßen::V,тойлыны,împinge
2918,stoßen::V,йӧткавны,împinge
2919,stoßen::V,grūst,împinge
2920,stehlen::V,гусявны,fura
2921,stehlen::V,zagt,fura
2922,stören::V,падмӧдны,deranja
2923,stören::V,traucēt,deranja
2924,belästigen::V,дӧзмӧдны,importuna
2925,belästigen::V,apgrūtināt,importuna
2926,verbergen::V,дзебны,ascunde
2927,verbergen::V,сайӧдны,ascunde
2928,verbergen::V,slēpt,ascunde
2929,verbergen::V,paslēpt,ascunde
2930,täuschen::V,пӧръявны,amăgi
2931,täuschen::V,ылӧдны,amăgi
2932,täuschen::V,mānīt,amăgi
2933,täuschen::V,maldināt,amăgi
2934,betrügen::V,сӧрны,înșela
2935,betrügen::V,krāpt,înșela
2936,betrügen::V,apkrāpt,înșela
2937,töten::V,вины,omorî
2938,töten::V,nāvēt,omorî
2939,töten::V,nogalināt,omorî
2940,wohnen::V,овны,sta
2941,wohnen::V,овны,locui
2942,wohnen::V,dzīvot,sta
2943,wohnen::V,dzīvot,locui
2944,arbeiten::V,уджавны,lucra
2945,arbeiten::V,strādāt,lucra
2946,arbeiten::V,darboties,lucra
2947,sammeln::V,чукӧртны,aduna
2948,sammeln::V,чукӧртны,colecționa
2949,sammeln::V,vākt,aduna
2950,sammeln::V,vākt,colecționa
2951,pflücken::V,вотны,culege
2952,pflücken::V,ӧктыны,culege
2953,pflücken::V,raut,culege
2954,pflücken::V,plūkt,culege
2955,jagen::V,кыйсьыны,vâna
2956,jagen::V,medīt,vâna
2957,fischen::V,чери кыйны,pescui
2958,fischen::V,zvejot,pescui
2959,fassen::V,кутны,prinde
2960,fassen::V,saķert,prinde
2961,hüten::V,видзны,paște
2962,hüten::V,йирӧдны,paște
2963,hüten::V,ganīt,paște
2964,treiben::V,вӧтлыны,mână
2965,treiben::V,dzīt,mână
2966,anbinden::V,домавны,lega
2967,anbinden::V,piesiet,lega
2968,anbinden::V,piesaistīt,lega
2969,füttern::V,вердны,da de mâncare
2970,füttern::V,barot,da de mâncare
2971,melken::V,лысьтыны,mulge
2972,melken::V,slaukt,mulge
2973,hacken::V,керавны,toca
2974,hacken::V,керавны,sparge
2975,hacken::V,kapāt,toca
2976,hacken::V,kapāt,sparge
2977,gießen::V,киськавны,uda
2978,gießen::V,liet,uda
2979,gießen::V,laistīt,uda
2980,reifen::V,кисьмыны,pârgui
2981,reifen::V,briest,pârgui
2982,zubereiten::V,дасьтыны,găti
2983,zubereiten::V,taisīt,găti
2984,zubereiten::V,gatavot,găti
2985,kochen::V,пуны,găti
2986,kochen::V,vārīt,găti
2987,backen::V,пӧжавны,coace
2988,backen::V,cept,coace
2989,braten::V,пражитны,coace
2990,braten::V,cept,coace
2991,braten::V,cepināt,coace
2992,umrühren::V,сорлавны,mesteca
2993,umrühren::V,maisīt,mesteca
2994,umrühren::V,apmaisīt,mesteca
2995,stricken::V,кӧртны,împleti
2996,stricken::V,adīt,împleti
2997,nähen::V,вурны,coase
2998,nähen::V,šūt,coase
2999,färben::V,мичӧдны,vopsi
3000,färben::V,мичӧдны,colora
3001,färben::V,краситны,vopsi
3002,färben::V,краситны,colora
3003,färben::V,krāsot,vopsi
3004,färben::V,krāsot,colora
3005,färben::V,nokrāsot,vopsi
3006,färben::V,nokrāsot,colora
3007,reinigen::V,весавны,curăți
3008,reinigen::V,tīrīt,curăți
3009,reinigen::V,attīrīt,curăți
3010,waschen::V,мыськыны,spăla
3011,waschen::V,mazgāt,spăla
3012,abwischen::V,чышкыны,șterge
3013,abwischen::V,noslaucīt,șterge
3014,spülen::V,пожъявны,clăti
3015,spülen::V,skalot,clăti
3016,fegen::V,чышкыны,mătura
3017,fegen::V,slaucīt,mătura
3018,kehren::V,чышкыны,mătura
3019,kehren::V,mēzt,mătura
3020,baden::V,купайтчыны,se scălda
3021,baden::V,peldēties,se scălda
3022,sich waschen::V,мыссьыны,se spăla
3023,sich waschen::V,mazgāties,se spăla
3024,ausziehen::V,пӧрччӧдны,și scoate
3025,ausziehen::V,noģērbt,și scoate
3026,anziehen::V,кӧмавны,îmbrăca
3027,anziehen::V,пасьтавны,îmbrăca
3028,anziehen::V,uzvilkt,îmbrăca
3029,sich anziehen::V,пасьтасьны,se îmbrăca
3030,sich anziehen::V,apģērbties,se îmbrăca
3031,kämmen::V,сынавны,pieptăna
3032,kämmen::V,sukāt,pieptăna
3033,schmücken::V,мичмӧдны,împodobi
3034,schmücken::V,rotāt,împodobi
3035,schmücken::V,greznot,împodobi
3036,sagen::V,шуны,zice
3037,sagen::V,шуны,spune
3038,sagen::V,висьтавны,zice
3039,sagen::V,висьтавны,spune
3040,sagen::V,teikt,zice
3041,sagen::V,teikt,spune
