,Concept_ID,el,lv
2063,sausen::V,τρέχω γρήγορα,тӧвзьыны
2064,sausen::V,τρέχω γρήγορα,drāzt
2065,sausen::V,τρέχω γρήγορα,brāzties
2066,rennen::V,τρέχω,котӧртны
2067,rennen::V,τρέχω,skriet
2068,springen::V,πηδώ,чеччавны
2069,springen::V,πηδώ,lēkt
2070,klettern::V,σκαρφαλώνω,кышасьны
2071,klettern::V,σκαρφαλώνω,кавшасьны
2072,klettern::V,σκαρφαλώνω,kāpt
2073,klettern::V,σκαρφαλώνω,rāpties
2074,schaukeln::V,κουνιέμαι,гычасьны
2075,schaukeln::V,κουνιέμαι,šūpoties
2076,schaukeln::V,κουνιέμαι,zvalstīties
2077,kriechen::V,έρπω,кыссьыны
2078,kriechen::V,έρπω,līst
2079,kriechen::V,έρπω,rāpot
2080,kriechen::V,σέρνομαι,кыссьыны
2081,kriechen::V,σέρνομαι,līst
2082,kriechen::V,σέρνομαι,rāpot
2083,schwimmen::V,κολυμπώ,уявны
2084,schwimmen::V,κολυμπώ,peldēt
2085,tauchen::V,βουτώ,сунавны
2086,tauchen::V,βουτώ,gremdēties
2087,rudern::V,κωπηλατώ,пелысасьны
2088,rudern::V,κωπηλατώ,airēt
2089,rudern::V,κωπηλατώ,irties
2090,fahren::V,πηγαίνω,мунны
2091,fahren::V,πηγαίνω,braukt
2092,fliegen::V,πετώ,лэбны
2093,fliegen::V,πετώ,lidot
2094,fliegen::V,πετώ,laisties
2095,gehen::V,βαδίζω,мyнны
2096,gehen::V,βαδίζω,iet
2097,gehen::V,πηγαίνω,мyнны
2098,gehen::V,πηγαίνω,iet
2099,weggehen::V,φεύγω,мунавны
2100,weggehen::V,φεύγω,aiziet
2101,abfahren::V,ξεκινώ,мӧдӧдчыны
2102,abfahren::V,ξεκινώ,atiet
2103,abfahren::V,ξεκινώ,aizbraukt
2104,abfahren::V,αναχωρώ,мӧдӧдчыны
2105,abfahren::V,αναχωρώ,atiet
2106,abfahren::V,αναχωρώ,aizbraukt
2107,anhalten::V,σταματώ,джӧмдыны
2108,anhalten::V,σταματώ,apstāties
2109,hineingehen::V,μπαίνω,пырны
2110,hineingehen::V,μπαίνω,ieiet
2111,eintreten::V,μπαίνω,пырны
2112,eintreten::V,μπαίνω,ienākt
2113,eintreten::V,εισέρχομαι,пырны
2114,eintreten::V,εισέρχομαι,ienākt
2115,kommen::V,έρχομαι,воны
2116,kommen::V,έρχομαι,локны
2117,kommen::V,έρχομαι,nākt
2118,ankommen::V,φτάνω,воны
2119,ankommen::V,φτάνω,локны
2120,ankommen::V,φτάνω,nonākt
2121,ankommen::V,φτάνω,ierasties
2122,zurückkommen::V,επιστρέφω,косны
2123,zurückkommen::V,επιστρέφω,бергӧдчыны
2124,zurückkommen::V,επιστρέφω,atgriezties
2125,bleiben::V,μένω,кольны
2126,bleiben::V,μένω,palikt
2127,warten::V,περιμένω,виччысьны
2128,warten::V,περιμένω,gaidīt
2129,erwarten::V,αναμένω,виччысьны
2130,erwarten::V,αναμένω,sagaidīt
2131,erwarten::V,περιμένω,виччысьны
2132,erwarten::V,περιμένω,sagaidīt
2133,suchen::V,ψάχνω,корсьны
2134,suchen::V,ψάχνω,meklēt
2135,finden::V,βρίσκω,казявны
2136,finden::V,βρίσκω,rast
2137,finden::V,βρίσκω,atrast
2138,versuchen::V,προσπαθώ,заводитчывны
2139,versuchen::V,προσπαθώ,mēģināt
2140,vorbereiten::V,προετοιμάζω,дасьтыны
2141,vorbereiten::V,προετοιμάζω,gatavot
2142,vorbereiten::V,προετοιμάζω,sagatavot
2143,lieben::V,αγαπώ,радейтны
2144,lieben::V,αγαπώ,mīlēt
2145,mögen::V,μου αρέσει,радейтны
2146,mögen::V,μου αρέσει,gribēties
2147,lachen::V,γελώ,серавны
2148,lachen::V,γελώ,серавлыны
2149,lachen::V,γελώ,smiet
2150,lachen::V,γελώ,smieties
2151,rühren::V,συγκινώ,нормӧдны
2152,rühren::V,συγκινώ,aizgrābt
2153,weinen::V,κλαίω,бӧрдны
2154,weinen::V,κλαίω,raudāt
2155,schimpfen::V,βρίζω,видчыны
2156,schimpfen::V,βρίζω,rāties
2157,schimpfen::V,βρίζω,lamāties
2158,sich ärgern::V,θυμώνω,скӧравны
2159,sich ärgern::V,θυμώνω,īgt
2160,sich ärgern::V,θυμώνω,pukoties
2161,sich ärgern::V,θυμώνω,dusmoties
2162,sich fürchten::V,φοβάμαι,повны
2163,sich fürchten::V,φοβάμαι,bīties
2164,sich fürchten::V,φοβάμαι,baidīties
2165,fürchten::V,φοβάμαι,повны
2166,fürchten::V,φοβάμαι,baidīties no
2167,fliehen::V,φεύγω,пышйыны
2168,fliehen::V,φεύγω,bēgt
2169,flüchten::V,δραπετεύω,пышйыны
2170,flüchten::V,δραπετεύω,aizbēgt
2171,sehen::V,βλέπω,аддзыны
2172,sehen::V,βλέπω,redzēt
2173,anschauen::V,κοιτάζω,видзӧдны
2174,anschauen::V,κοιτάζω,paraudzīties
2175,ansehen::V,βλέπω,видзӧдны
2176,ansehen::V,βλέπω,aplūkot
2177,hören::V,ακούω,кывны
2178,hören::V,ακούω,dzirdēt
2179,zuhören::V,ακούω,кывзыны
2180,zuhören::V,ακούω,klausīties
2181,probieren::V,δοκιμάζω,видлыны
2182,probieren::V,δοκιμάζω,nogaršot
2183,riechen::V,μυρίζω,чушкыны
2184,riechen::V,μυρίζω,ost
2185,riechen::V,μυρίζω,ostīt
2186,riechen::V,οσφραίνομαι,чушкыны
2187,riechen::V,οσφραίνομαι,ost
2188,riechen::V,οσφραίνομαι,ostīt
2189,fühlen::V,αισθάνομαι,вежӧртны
2190,fühlen::V,αισθάνομαι,гӧгӧрвоны
2191,fühlen::V,αισθάνομαι,just
2192,fühlen::V,αισθάνομαι,izjust
2193,scheinen::V,φαίνομαι,кажитчыны
2194,scheinen::V,φαίνομαι,šķist
2195,scheinen::V,φαίνομαι,likties
2196,zu sehen sein::V,φαίνομαι,тыдавны
2197,zu sehen sein::V,φαίνομαι,parādīties
2198,vernehmen::V,ακούω,кывны
2199,vernehmen::V,ακούω,saklausīt
2200,vernehmen::V,μαθαίνω,кывны
2201,vernehmen::V,μαθαίνω,saklausīt
2202,frieren::V,κρυώνω,кынмыны
2203,frieren::V,κρυώνω,salt
2204,tun::V,κάνω,керны
2205,tun::V,κάνω,darīt
2206,können::V,ξέρω,кужны
2207,können::V,ξέρω,prast
2208,können::V,μπορώ,кужны
2209,können::V,μπορώ,prast
2210,wollen::V,θέλω,кӧсйыны
2211,wollen::V,θέλω,gribēt
2212,anfangen::V,αρχίζω,заводитны
2213,anfangen::V,αρχίζω,пондыны
2214,anfangen::V,αρχίζω,sākt
2215,anfangen::V,αρχίζω,iesākt
2216,beenden::V,τελειώνω,помавны
2217,beenden::V,τελειώνω,beigt
2218,beenden::V,τελειώνω,pabeigt
2219,aufhören::V,παύω,дугӧдны
2220,aufhören::V,παύω,pārtraukt
2221,gelingen::V,πετυχαίνω,артмыны
2222,gelingen::V,πετυχαίνω,izdoties
2223,geraten::V,γίνομαι,сюрны
2224,geraten::V,γίνομαι,веськавны
2225,geraten::V,γίνομαι,veikties
2226,öffnen::V,ανοίγω,восьтыны
2227,öffnen::V,ανοίγω,atvērt
2228,öffnen::V,ανοίγω,attaisīt
2229,schließen::V,κλείνω,пӧдлавны
2230,schließen::V,κλείνω,slēgt
2231,schließen::V,κλείνω,aizvērt
2232,schließen::V,κλείνω,aiztaisīt
2233,stellen::V,θέτω,сувтӧдны
2234,stellen::V,θέτω,likt
2235,stellen::V,θέτω,nolikt
2236,setzen::V,θέτω,пуксьӧдны
2237,setzen::V,θέτω,sēdināt
2238,legen::V,θέτω,пуктыны
2239,legen::V,θέτω,likt
2240,berühren::V,εγγίζω,вӧрзьӧдны
2241,berühren::V,εγγίζω,инмӧдчывны
2242,berühren::V,εγγίζω,skart
2243,berühren::V,εγγίζω,aizskart
2244,verbinden::V,συνδέω,йитны
2245,verbinden::V,συνδέω,saistīt
2246,verbinden::V,συνδέω,savienot
2247,bedecken::V,σκεπάζω,вевттьыны
2248,bedecken::V,σκεπάζω,apsegt
2249,bedecken::V,σκεπάζω,pārsegt
2250,aufhängen::V,κρεμώ,ӧшӧдны
2251,aufhängen::V,κρεμώ,джагӧдны
2252,aufhängen::V,κρεμώ,uzkārt
2253,anzünden::V,ανάβω,ӧзтыны
2254,anzünden::V,ανάβω,aizdegt
2255,anzünden::V,ανάβω,aizdedzināt
2256,aufheben::V,σηκώνω,чеччӧдны
2257,aufheben::V,σηκώνω,сувтӧдны
2258,aufheben::V,σηκώνω,pacelt
2259,zurücklassen::V,εγκαταλείπω,кольны
2260,zurücklassen::V,εγκαταλείπω,atstāt
2261,verlieren::V,χάνω,воштыны
2262,verlieren::V,χάνω,zaudēt
2263,verlieren::V,χάνω,pazaudēt
2264,fallen lassen::V,αφήνω να πέσει,уськӧдны
2265,fallen lassen::V,αφήνω να πέσει,nomest
2266,machen::V,κάνω,вӧчны
2267,machen::V,κάνω,лӧсьӧдны
2268,machen::V,κάνω,darīt
2269,machen::V,φτιάχνω,вӧчны
2270,machen::V,φτιάχνω,лӧсьӧдны
2271,machen::V,φτιάχνω,darīt
2272,herstellen::V,κατασκευάζω,лӧсьӧдны
2273,herstellen::V,κατασκευάζω,ražot
2274,herstellen::V,κατασκευάζω,izgatavot
2275,bauen::V,χτίζω,лэптыны
2276,bauen::V,χτίζω,celt
2277,bauen::V,χτίζω,būvēt
2278,bauen::V,οικοδομώ,лэптыны
2279,bauen::V,οικοδομώ,celt
2280,bauen::V,οικοδομώ,būvēt
2281,reparieren::V,επισκευάζω,дзоньтавны
2282,reparieren::V,επισκευάζω,labot
2283,reparieren::V,επισκευάζω,remontēt
2284,reparieren::V,επιδιορθώνω,дзоньтавны
2285,reparieren::V,επιδιορθώνω,labot
2286,reparieren::V,επιδιορθώνω,remontēt
2287,verbessern::V,βελτιώνω,бурмӧдны
2288,verbessern::V,βελτιώνω,labot
2289,verbessern::V,βελτιώνω,izlabot
2290,verbessern::V,καλυτερεύω,бурмӧдны
2291,verbessern::V,καλυτερεύω,labot
2292,verbessern::V,καλυτερεύω,izlabot
2293,ändern::V,αλλάζω,вежны
2294,ändern::V,αλλάζω,mainīt
2295,graben::V,σκάβω,кодйыны
2296,graben::V,σκάβω,rakt
2297,beugen::V,λυγίζω,куснявны
2298,beugen::V,λυγίζω,liekt
2299,biegen::V,κάμπτω,куснявны
2300,biegen::V,κάμπτω,liekt
2301,drehen::V,στρέφω,бергӧдлыны
2302,drehen::V,στρέφω,griezt
2303,wenden::V,γυρίζω,бергӧдны
2304,wenden::V,γυρίζω,apgriezt
2305,umdrehen::V,γυρίζω,бергӧдны
2306,umdrehen::V,γυρίζω,apgriezt
2307,heben::V,υψώνω,лэптыны
2308,heben::V,υψώνω,celt
2309,heben::V,υψώνω,cilāt
2310,heben::V,υψώνω,pacelt
2311,heben::V,σηκώνω,лэптыны
2312,heben::V,σηκώνω,celt
2313,heben::V,σηκώνω,cilāt
2314,heben::V,σηκώνω,pacelt
2315,hochheben::V,υψώνω,кыпӧдны
2316,hochheben::V,υψώνω,pacelt
2317,hochheben::V,σηκώνω,кыпӧдны
2318,hochheben::V,σηκώνω,pacelt
2319,ergreifen::V,πιάνω,кутны
2320,ergreifen::V,πιάνω,paķert
2321,ergreifen::V,πιάνω,satvert
2322,ergreifen::V,αρπάζω,кутны
2323,ergreifen::V,αρπάζω,paķert
2324,ergreifen::V,αρπάζω,satvert
2325,halten::V,βαστώ,кутны
2326,halten::V,βαστώ,turēt
2327,halten::V,βαστώ,saturēt
2328,drücken::V,πιέζω,личкыны
2329,drücken::V,πιέζω,топӧдны
2330,drücken::V,πιέζω,spiest
2331,schieben::V,σπρώχνω,ӧтдортны
2332,schieben::V,σπρώχνω,йӧткыштны
2333,schieben::V,σπρώχνω,stumt
2334,kratzen::V,γρατσουνίζω,гуджӧдны
2335,kratzen::V,γρατσουνίζω,kasīt
2336,kratzen::V,γρατσουνίζω,skrāpēt
2337,lecken::V,γλείφω,нювны
2338,lecken::V,γλείφω,lakt
2339,lecken::V,γλείφω,laizīt
2340,beißen::V,δαγκάνω,курччыны
2341,beißen::V,δαγκάνω,kost
2342,abreißen::V,κόβω,орӧдны
2343,abreißen::V,κόβω,atraut
2344,abreißen::V,κόβω,atplēst
2345,abreißen::V,σχίζω,орӧдны
2346,abreißen::V,σχίζω,atraut
2347,abreißen::V,σχίζω,atplēst
2348,abschneiden::V,αποκόπτω,вундавны
2349,abschneiden::V,αποκόπτω,nogriezt
2350,binden::V,δένω,гӧрддзавны
2351,binden::V,δένω,кӧртавны
2352,binden::V,δένω,siet
2353,binden::V,δένω,aptīt
2354,stecken::V,χώνω,сюйны
2355,stecken::V,χώνω,bāzt
2356,stecken::V,χώνω,spraust
2357,brechen::V,σπάζω,чегны
2358,brechen::V,σπάζω,lauzt
2359,brechen::V,σπάζω,lauzīt
2360,klopfen::V,χτυπώ,камгыны
2361,klopfen::V,χτυπώ,klauvēt
2362,klopfen::V,τινάζω,камгыны
2363,klopfen::V,τινάζω,klauvēt
2364,hauen::V,χτυπώ,нӧйнты
2365,hauen::V,χτυπώ,кучкыны
2366,hauen::V,χτυπώ,cirst
2367,hauen::V,χτυπώ,dauzīt
2368,kleben::V,κολλώ,лемавны
2369,kleben::V,κολλώ,ляскавны
2370,kleben::V,κολλώ,līmēt
2371,kleben::V,κολλώ,lipināt
2372,reiben::V,τρίβω,тільны
2373,reiben::V,τρίβω,зыравны
2374,reiben::V,τρίβω,rīvēt
2375,reiben::V,τρίβω,berzēt
2376,streichen::V,αλείφω,мавтны
2377,streichen::V,αλείφω,ziest
2378,streichen::V,αλείφω,triept
2379,schleifen::V,ακονίζω,кеслыны
2380,schleifen::V,ακονίζω,trīt
2381,schleifen::V,ακονίζω,asināt
2382,schneiden::V,κόβω,шырны
2383,schneiden::V,κόβω,griezt
2384,schneiden::V,κόβω,sagriezt
2385,rütteln::V,σείω,легӧдны
2386,rütteln::V,σείω,катлӧдлыны
2387,rütteln::V,σείω,kratīt
2388,rütteln::V,σείω,purināt
2389,rütteln::V,τινάζω,легӧдны
2390,rütteln::V,τινάζω,катлӧдлыны
2391,rütteln::V,τινάζω,kratīt
2392,rütteln::V,τινάζω,purināt
2393,schütteln::V,σείω,тракӧдны
2394,schütteln::V,σείω,kratīt
2395,schütteln::V,κουνώ,тракӧдны
2396,schütteln::V,κουνώ,kratīt
2397,schwenken::V,κουνώ,ӧвтны
2398,schwenken::V,κουνώ,шенасьны
2399,schwenken::V,κουνώ,vēzēt
2400,schwenken::V,κουνώ,vēcināt
2401,schütten::V,χύνω,кисьтны
2402,schütten::V,χύνω,bērt
2403,füllen::V,γεμίζω,тыртны
2404,füllen::V,γεμίζω,pildīt
2405,füllen::V,γεμίζω,piepildīt
2406,einwickeln::V,τυλίγω,тубыртны
2407,einwickeln::V,τυλίγω,ietīt
2408,tragen::V,φέρνω,нуны
2409,tragen::V,φέρνω,nest
2410,schleppen::V,κουβαλώ,кыскавны
2411,schleppen::V,κουβαλώ,stiept
2412,schleppen::V,κουβαλώ,staipīt
2413,ziehen::V,τραβώ,кыскыны
2414,ziehen::V,τραβώ,vilkt
2415,aufbewahren::V,φυλάω,видзны
2416,aufbewahren::V,φυλάω,glabāt
2417,aufbewahren::V,φυλάω,uzglabāt
2418,werfen::V,ρίχνω,чӧвтны
2419,werfen::V,ρίχνω,шыбитны
2420,werfen::V,ρίχνω,mest
2421,werfen::V,ρίχνω,sviest
2422,fangen::V,πιάνω,кутны
2423,fangen::V,πιάνω,ķert
2424,fangen::V,πιάνω,uzķert
2425,packen::V,τσακώνω,босьтны
2426,packen::V,τσακώνω,paķert
2427,packen::V,τσακώνω,satvert
2428,verstecken::V,κρύβω,дзебны
2429,verstecken::V,κρύβω,slēpt
2430,verstecken::V,κρύβω,noglabāt
2431,teilen::V,μερίζω,юкны
2432,teilen::V,μερίζω,dalīt
2433,schicken::V,στέλνω,ыстыны
2434,schicken::V,στέλνω,sūtīt
2435,schicken::V,στέλνω,atsūtīt
2436,bringen::V,φέρνω,вайны
2437,bringen::V,φέρνω,atvest
2438,hinzufügen::V,προσθέτω,содтыны
2439,hinzufügen::V,προσθέτω,pievienot
2440,bekommen::V,προσκομίζω,босьтны
2441,bekommen::V,προσκομίζω,dabūt
2442,erhalten::V,παίρνω,босьтны
2443,erhalten::V,παίρνω,saņemt
2444,erhalten::V,λαμβάνω,босьтны
2445,erhalten::V,λαμβάνω,saņemt
2446,nehmen::V,πιάνω,босьтны
2447,nehmen::V,πιάνω,ņemt
2448,nehmen::V,πιάνω,paņemt
2449,nehmen::V,παίρνω,босьтны
2450,nehmen::V,παίρνω,ņemt
2451,nehmen::V,παίρνω,paņemt
2452,wählen::V,εκλέγω,бӧрйыны
2453,wählen::V,εκλέγω,ievēlēt
2454,auswählen::V,διαλέγω,бӧрйыны
2455,auswählen::V,διαλέγω,izvēlēt
2456,bewahren::V,διατηρώ,видзны
2457,bewahren::V,διατηρώ,saglabāt
2458,behindern::V,εμποδίζω,конйӧдлыны
2459,behindern::V,εμποδίζω,джӧмдӧдны
2460,behindern::V,εμποδίζω,kavēt
2461,behindern::V,εμποδίζω,aizkavēt
2462,verderben::V,χαλώ,тшыкӧдны
2463,verderben::V,χαλώ,sabojāt
2464,beschädigen::V,ζημιώνω,тшыкӧдны
2465,beschädigen::V,ζημιώνω,bojāt
2466,beschädigen::V,ζημιώνω,maitāt
2467,zerbrechen::V,σπάζω,жуглыны
2468,zerbrechen::V,σπάζω,salauzt
2469,zerbrechen::V,σπάζω,sadauzīt
2470,zerreißen::V,σχίζω,орӧдны
2471,zerreißen::V,σχίζω,pārraut
2472,zerstören::V,καταστρέφω,жугӧдны
2473,zerstören::V,καταστρέφω,кисьтны
2474,zerstören::V,καταστρέφω,косявны
2475,zerstören::V,καταστρέφω,graut
2476,zerstören::V,καταστρέφω,sagraut
2477,verbrennen::V,καίω,сотны
2478,verbrennen::V,καίω,сотчыны
2479,verbrennen::V,καίω,dedzināt
2480,verbrennen::V,καίω,sadedzināt
2481,geben::V,δίνω,сетны
2482,geben::V,δίνω,dot
2483,geben::V,δίνω,padot
2484,reichen::V,δίνω,сетны
2485,reichen::V,δίνω,padot
2486,reichen::V,δίνω,sniegt
2487,schenken::V,χαρίζω,козьнавны
2488,schenken::V,χαρίζω,dāvāt
2489,schenken::V,χαρίζω,dāvināt
2490,versprechen::V,υπόσχομαι,кыв сетны
2491,versprechen::V,υπόσχομαι,solīt
2492,versprechen::V,υπόσχομαι,apsolīt
2493,wünschen::V,εύχομαι,кӧсйыны
2494,wünschen::V,εύχομαι,vēlēt
2495,wünschen::V,εύχομαι,novēlēt
2496,loben::V,επαινώ,ошкыны
2497,loben::V,επαινώ,lielīt
2498,küssen::V,φιλώ,окавны
2499,küssen::V,φιλώ,bučot
2500,küssen::V,φιλώ,skūpstīt
2501,wiegen::V,κουνώ,гудрӧдлыны
2502,wiegen::V,κουνώ,šūpot
2503,wiegen::V,νανουρίζω,гудрӧдлыны
2504,wiegen::V,νανουρίζω,šūpot
2505,zudecken::V,σκεπάζω,веввттьыны
2506,zudecken::V,σκεπάζω,apklāt
2507,zudecken::V,σκεπάζω,aizsegt
2508,wecken::V,ξυπνώ,садьмӧдны
2509,wecken::V,ξυπνώ,чуксавны
2510,wecken::V,ξυπνώ,modināt
2511,zeigen::V,δείχνω,петкӧдлыны
2512,zeigen::V,δείχνω,rādīt
2513,führen::V,οδηγώ,нуӧдны
2514,führen::V,οδηγώ,vadīt
2515,lehren::V,διδάσκω,велӧдны
2516,lehren::V,διδάσκω,mācīt
2517,lehren::V,διδάσκω,iemācīt
2518,unterrichten::V,διδάσκω,велӧдны
2519,unterrichten::V,διδάσκω,apmācīt
2520,aufziehen::V,ανατρέφω,быдтыны
2521,aufziehen::V,ανατρέφω,uzaudzināt
2522,leiten::V,ηγούμαι,веськӧдлыны
2523,leiten::V,ηγούμαι,vadīt
2524,leiten::V,ηγούμαι,pārzināt
2525,leiten::V,διευθύνω,веськӧдлыны
2526,leiten::V,διευθύνω,vadīt
2527,leiten::V,διευθύνω,pārzināt
2528,antreiben::V,σπρώχνω,тэрмӧдны
2529,antreiben::V,σπρώχνω,urdīt
2530,antreiben::V,σπρώχνω,mudināt
2531,antreiben::V,παρακινώ,тэрмӧдны
2532,antreiben::V,παρακινώ,urdīt
2533,antreiben::V,παρακινώ,mudināt
2534,lassen::V,αφήνω,тшӧктыны
2535,lassen::V,αφήνω,ļaut
2536,einladen::V,προσκαλώ,корны
2537,einladen::V,προσκαλώ,ielūgt
2538,einladen::V,προσκαλώ,aicināt
2539,vereinigen::V,ενώνω,ӧтувтны
2540,vereinigen::V,ενώνω,котыртны
2541,vereinigen::V,ενώνω,vienot
2542,vereinigen::V,ενώνω,apvienot
2543,besuchen::V,επισκέπτομαι,волыны
2544,besuchen::V,επισκέπτομαι,ветлыны
2545,besuchen::V,επισκέπτομαι,apciemot
2546,treffen::V,συναντώ,вочаӧдны
2547,treffen::V,συναντώ,паныдавны
2548,treffen::V,συναντώ,satikt
2549,treffen::V,συναντώ,sastapt
2550,sich versammeln::V,μαζεύομαι,лӧсьӧдчыны
2551,sich versammeln::V,μαζεύομαι,salasīties
2552,sich versammeln::V,μαζεύομαι,sapulcēties
2553,spielen::V,παίζω,ворсны
2554,spielen::V,παίζω,spēlēt
2555,spielen::V,παίζω,spēlēties
2556,singen::V,τραγουδώ,сьывны
2557,singen::V,τραγουδώ,dziedāt
2558,tanzen::V,χορεύω,йӧктыны
2559,tanzen::V,χορεύω,diet
2560,tanzen::V,χορεύω,dejot
2561,tanzen::V,χορεύω,dancot
2562,sich trennen::V,αποχωρίζομαι,торйӧдчыны
2563,sich trennen::V,αποχωρίζομαι,šķirties
2564,sich trennen::V,αποχωρίζομαι,izšķirties
2565,verlassen::V,εγκαταλείπω,эновтны
2566,verlassen::V,εγκαταλείπω,atstāt
2567,retten::V,σώζω,видзны
2568,retten::V,σώζω,мездыны
2569,retten::V,σώζω,glābt
2570,bewachen::V,φρουρώ,видзны
2571,bewachen::V,φρουρώ,sargāt
2572,schützen::V,προστατεύω,видзны
2573,schützen::V,προστατεύω,pasargāt
2574,schützen::V,προστατεύω,aizsargāt
2575,verteidigen::V,υπερασπίζω,дорйыны
2576,verteidigen::V,υπερασπίζω,aizstāvēt
2577,sich schlagen::V,χτυπιέμαι,косясьны
2578,sich schlagen::V,χτυπιέμαι,kauties
2579,sich schlagen::V,χτυπιέμαι,izkauties
2580,schießen::V,πυροβολώ,лыйны
2581,schießen::V,πυροβολώ,šaut
2582,schießen::V,πυροβολώ,šaudīt
2583,siegen::V,νικώ,вермыны
2584,siegen::V,νικώ,uzvarēt
2585,ärgern::V,τσαντίζω,лӧгӧдны
2586,ärgern::V,τσαντίζω,лёкмӧдны
2587,ärgern::V,τσαντίζω,скӧрмӧдны
2588,ärgern::V,τσαντίζω,sadusmot
2589,schlagen::V,χτυπώ,вартны
2590,schlagen::V,χτυπώ,sist
2591,schlagen::V,χτυπώ,triekt
2592,treten::V,κλοτσώ,лёгны
2593,treten::V,κλοτσώ,майкны
2594,treten::V,κλοτσώ,mīt
2595,treten::V,κλοτσώ,paspert
2596,stechen::V,τρυπώ,бышткыны
2597,stechen::V,τρυπώ,durt
2598,stoßen::V,ωθώ,тойлыны
2599,stoßen::V,ωθώ,йӧткавны
2600,stoßen::V,ωθώ,grūst
2601,stoßen::V,σπρώχνω,тойлыны
2602,stoßen::V,σπρώχνω,йӧткавны
2603,stoßen::V,σπρώχνω,grūst
2604,stehlen::V,κλέβω,гусявны
2605,stehlen::V,κλέβω,zagt
2606,stören::V,διαταράσσω,падмӧдны
2607,stören::V,διαταράσσω,traucēt
2608,belästigen::V,ενοχλώ,дӧзмӧдны
2609,belästigen::V,ενοχλώ,apgrūtināt
2610,verbergen::V,κρύβω,дзебны
2611,verbergen::V,κρύβω,сайӧдны
2612,verbergen::V,κρύβω,slēpt
2613,verbergen::V,κρύβω,paslēpt
2614,täuschen::V,παραπλανώ,пӧръявны
2615,täuschen::V,παραπλανώ,ылӧдны
2616,täuschen::V,παραπλανώ,mānīt
2617,täuschen::V,παραπλανώ,maldināt
2618,betrügen::V,απατώ,сӧрны
2619,betrügen::V,απατώ,krāpt
2620,betrügen::V,απατώ,apkrāpt
2621,töten::V,σκοτώνω,вины
2622,töten::V,σκοτώνω,nāvēt
2623,töten::V,σκοτώνω,nogalināt
2624,töten::V,θανατώνω,вины
2625,töten::V,θανατώνω,nāvēt
2626,töten::V,θανατώνω,nogalināt
2627,wohnen::V,μένω,овны
2628,wohnen::V,μένω,dzīvot
2629,wohnen::V,κατοικώ,овны
2630,wohnen::V,κατοικώ,dzīvot
2631,arbeiten::V,δουλεύω,уджавны
2632,arbeiten::V,δουλεύω,strādāt
2633,arbeiten::V,δουλεύω,darboties
2634,arbeiten::V,εργάζομαι,уджавны
2635,arbeiten::V,εργάζομαι,strādāt
2636,arbeiten::V,εργάζομαι,darboties
2637,sammeln::V,μαζεύω,чукӧртны
2638,sammeln::V,μαζεύω,vākt
2639,sammeln::V,συλλέγω,чукӧртны
2640,sammeln::V,συλλέγω,vākt
2641,pflücken::V,κόβω,вотны
2642,pflücken::V,κόβω,ӧктыны
2643,pflücken::V,κόβω,raut
2644,pflücken::V,κόβω,plūkt
2645,jagen::V,κυνηγώ,кыйсьыны
2646,jagen::V,κυνηγώ,medīt
2647,fischen::V,ψαρεύω,чери кыйны
2648,fischen::V,ψαρεύω,zvejot
2649,fassen::V,πιάνω,кутны
2650,fassen::V,πιάνω,saķert
2651,hüten::V,φυλάγω,видзны
2652,hüten::V,φυλάγω,йирӧдны
2653,hüten::V,φυλάγω,ganīt
2654,hüten::V,προσέχω,видзны
2655,hüten::V,προσέχω,йирӧдны
2656,hüten::V,προσέχω,ganīt
2657,treiben::V,οδηγώ,вӧтлыны
2658,treiben::V,οδηγώ,dzīt
2659,anbinden::V,δένω,домавны
2660,anbinden::V,δένω,piesiet
2661,anbinden::V,δένω,piesaistīt
2662,füttern::V,ταΐζω,вердны
2663,füttern::V,ταΐζω,barot
2664,melken::V,αρμέγω,лысьтыны
2665,melken::V,αρμέγω,slaukt
2666,hacken::V,κόβω,керавны
2667,hacken::V,κόβω,kapāt
2668,gießen::V,ποτίζω,киськавны
2669,gießen::V,ποτίζω,liet
2670,gießen::V,ποτίζω,laistīt
2671,reifen::V,ωριμάζω,кисьмыны
2672,reifen::V,ωριμάζω,briest
2673,zubereiten::V,ετοιμάζω,дасьтыны
2674,zubereiten::V,ετοιμάζω,taisīt
2675,zubereiten::V,ετοιμάζω,gatavot
2676,kochen::V,βράζω,пуны
2677,kochen::V,βράζω,vārīt
2678,backen::V,ψήνω,пӧжавны
2679,backen::V,ψήνω,cept
2680,braten::V,τηγανίζω,пражитны
2681,braten::V,τηγανίζω,cept
2682,braten::V,τηγανίζω,cepināt
2683,umrühren::V,ανακατεύω,сорлавны
2684,umrühren::V,ανακατεύω,maisīt
2685,umrühren::V,ανακατεύω,apmaisīt
2686,stricken::V,πλέκω,кӧртны
2687,stricken::V,πλέκω,adīt
2688,nähen::V,ράβω,вурны
2689,nähen::V,ράβω,šūt
2690,färben::V,βάφω,мичӧдны
2691,färben::V,βάφω,краситны
2692,färben::V,βάφω,krāsot
2693,färben::V,βάφω,nokrāsot
2694,färben::V,χρωματίζω,мичӧдны
2695,färben::V,χρωματίζω,краситны
2696,färben::V,χρωματίζω,krāsot
2697,färben::V,χρωματίζω,nokrāsot
2698,reinigen::V,καθαρίζω,весавны
2699,reinigen::V,καθαρίζω,tīrīt
2700,reinigen::V,καθαρίζω,attīrīt
